Block,Time,TALA,RAMPUR,PARBATI3,DADRI_RF,FSTPP I & II,SASAN,BRBCL,KHSTPP-II,KHSTPP-I,UNCHAHAR3,UNCHAHAR1,CHAMERA3,NJPC,ANTA_RF,RIHAND3,KISHANGANGA,AURY_LF,UNCHAHAR2,RAPPB,SINGRAULI_HYDRO,TANDA2,TEHRI,CHAMERA1,UNCHAHAR4,JHAJJAR,DADRI_CRF,DHAULIGNGA,CHAMERA2,TANAKPUR,KOTESHWR,NAPP,AURY_GF,AURY_RF,KOLDAM,SEWA2,SINGRAULI,URI,RIHAND1,DADRI_LF,SALAL,URI2,ANTA_GF,DADRI_GF,ANTA_LF,RAPPC,AURY_CRF,ANTA_CRF,DULHASTI,BSIUL,RIHAND2,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,9.374258,5.414963,18.371902,0.000000,13.553053,336.167618,11.663070,140.551828,30.489408,22.961026,18.588029,33.552946,173.357832,0.000000,123.080456,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,126.673950,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,91.161607,0.000000,80.593531,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,117.879888,358.434995,0,0,0,0,0

10,02:15-02:30,9.374258,5.414963,18.371902,0.000000,13.553053,336.167618,13.210267,140.551828,30.489408,22.961026,18.588029,33.552946,173.357832,0.000000,123.080456,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,126.673950,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,91.161607,0.000000,80.593531,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,117.879888,289.343146,0,0,0,0,0

11,02:30-02:45,9.430900,5.414963,18.371902,0.000000,13.775029,336.167618,12.415995,142.844382,30.987965,23.391140,18.943006,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,37.399834,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,126.673950,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,80.593531,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,233.471746,0,0,0,0,0

12,02:45-03:00,9.430900,5.414963,18.371902,0.000000,13.775190,336.167618,12.994555,142.857390,30.989457,23.391140,18.943006,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,37.399834,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,126.673950,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,80.593531,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,233.471746,0,0,0,0,0

13,03:00-03:15,9.430900,5.414963,18.812827,0.000000,13.775190,336.167618,14.449476,142.857390,30.989457,19.927305,16.037500,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,37.399834,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

14,03:15-03:30,9.430900,5.414963,18.812827,0.000000,13.775190,336.167618,12.664281,142.857390,30.989457,19.927305,16.037500,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,31.807010,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,0.000000,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

15,03:30-03:45,9.430900,5.414963,18.812827,0.000000,13.166192,336.167618,14.449476,142.857390,30.989457,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

16,03:45-04:00,9.430900,5.414963,18.812827,0.000000,13.166192,336.167618,14.449476,142.857390,30.989457,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

17,04:00-04:15,9.430900,5.414963,18.812827,0.000000,13.166192,336.167618,14.449476,142.857390,30.989457,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

18,04:15-04:30,9.430900,5.414963,18.812827,0.000000,11.433793,336.167618,14.449476,142.857390,25.085295,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

19,04:30-04:45,9.430900,5.414963,18.812827,0.000000,11.433793,336.167618,14.449476,123.462886,25.085295,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

20,04:45-05:00,9.289295,5.414963,18.812827,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,14.931150,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,36.707413,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

21,05:00-05:15,9.091047,5.414963,4.115306,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,40.702672,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

22,05:15-05:30,8.892800,5.414963,4.115306,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,41.301776,0.000000,1.105720,5.161459,0.000000,40.601245,1.926600,115.596000,0.000000,41.938361,46.719885,7.403924,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

23,05:30-05:45,8.892800,5.414963,11.758017,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,14.786655,12.522900,33.552946,173.357832,0.000000,103.005284,8.034549,0.000000,36.495487,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

24,05:45-06:00,8.609590,5.414963,75.509983,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,36.495487,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

25,06:00-06:15,8.383022,5.414963,75.509983,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,41.301776,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

26,06:15-06:30,8.383022,5.414963,75.509983,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,41.301776,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

27,06:30-06:45,8.383022,5.414963,75.509983,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,41.301776,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

28,06:45-07:00,8.383022,5.414963,75.509983,0.000000,11.433793,336.167618,14.449476,114.793186,25.085295,17.537358,14.181799,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,41.301776,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

29,07:00-07:15,8.383022,5.414963,75.509983,0.000000,10.824795,336.167618,14.449476,114.793186,25.085295,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,36.495487,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,9.871898,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

30,07:15-07:30,8.383022,5.414963,8.818513,0.000000,10.824795,336.167618,14.449476,114.793186,25.085295,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,36.495487,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,9.871898,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

31,07:30-07:45,8.949442,5.414963,4.115306,0.000000,9.970155,336.167618,14.449476,95.528727,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,33.734178,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

32,07:45:08:00,8.949442,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,95.528727,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,26.841734,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

33,08:00-08:15,8.666232,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,95.528727,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

34,08:15-08:30,8.666232,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,95.528727,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,93.372284,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,11.105049,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

35,08:30-08:45,8.581269,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,95.528727,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,10.488892,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

36,08:45:09:00,8.581269,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,10.488892,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

37,09:00:09:15,8.581269,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

38,09:15-09:30,8.581269,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.722879,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

39,09:30-09:45,8.637911,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

40,09:45-10:00,9.204332,5.414963,18.812827,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,5.161459,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,96.851049,230.228700,0,0,0,0,0

41,10:00-10:15,8.921121,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

42,10:15-10:30,8.921121,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

43,10:30-10:45,8.354701,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

44,10:45-11:00,8.354701,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

45,11:00-11:15,8.354701,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

46,11:15-11:30,9.770752,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,78.990600,20.094438,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.105886,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,12.562973,119.815254,230.228700,0,0,0,0,0

47,11:30-11:45,10.053962,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

