Block,Time,RAMPUR,RIHAND3,SASAN,UNCHAHAR1,FSTPP I & II,CHAMERA2,KOTESHWR,UNCHAHAR3,KHSTPP-II,URI2,TALA,RIHAND1,AURY_GF,RIHAND2,KHSTPP-I,BRBCL,PARBATI3,JHAJJAR,NAPP,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,ANTA_GF,AURY_RF,AURY_CRF,DADRT2,UNCHAHAR2,CHAMERA1,ANTA_LF,ANTA_CRF,NJPC,ANTA_RF,DADRI_CRF,TANDA2,BSIUL,DULHASTI,KISHANGANGA,SEWA2,DHAULIGNGA,CHAMERA3,TEHRI,SINGRAULI_HYDRO,KOLDAM,SALAL,URI,AURY_LF,DADRI_LF,RAPPC,SINGRAULI,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
18,04:15-04:30,6.074253,126.232379,396.951188,19.418973,11.059564,46.884784,9.472608,24.104084,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.094117,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,462.123781,38.803628,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,22.424960,0.000000,0.753706,4.482977,80.877989,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

19,04:30-04:45,6.074253,126.232379,396.951188,19.418973,11.059564,46.884784,9.472608,24.104084,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,413.788781,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,22.424960,0.000000,0.753706,4.482977,80.877989,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

20,04:45-05:00,6.074253,126.232379,396.951188,18.970327,11.059564,46.884784,9.472608,23.204763,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,37.762975,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,22.424960,0.000000,0.753706,4.482977,80.877989,39.487762,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

21,05:00-05:15,6.074253,126.232379,396.951188,16.512879,11.059564,46.884784,9.472608,20.589357,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,33.152396,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,21.043192,22.424960,0.000000,0.753706,4.482977,80.877989,39.487762,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

22,05:15-05:30,6.074253,126.232379,396.951188,16.512879,11.059564,46.884784,9.472608,20.589357,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,33.152396,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,21.043192,22.424960,0.000000,0.753706,4.482977,80.877989,39.487762,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

23,05:30-05:45,6.074253,126.232379,396.951188,16.512879,11.059564,46.884784,9.472608,20.589357,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,0.000000,177.958450,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,33.152396,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,21.043192,22.424960,0.000000,0.753706,4.482977,80.877989,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

24,05:45-06:00,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,3.687350,173.860995,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,33.152396,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,18.910972,57.204862,5.375272,18.174556,21.043192,22.424960,0.000000,0.753706,4.482977,80.877989,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

25,06:00-06:15,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,5.899758,173.860995,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,24.627263,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,22.424960,0.000000,0.753706,4.482977,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

26,06:15-06:30,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,8.849638,173.860995,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,29.237842,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,4.482977,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

27,06:30-06:45,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,91.266147,33.984178,0.000000,51.603188,0.000000,120.242976,44.853991,19.334002,56.832373,173.860995,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,24.627263,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,4.482977,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

28,06:45-07:00,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,74.382828,33.984178,0.000000,51.603188,0.000000,120.242976,35.788297,19.334002,56.832373,173.860995,48.873298,0.000000,3.591194,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,4.482977,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

29,07:00-07:15,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,74.382828,33.211811,0.000000,51.603188,0.000000,120.242976,35.788297,19.334002,56.832373,173.860995,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,4.482977,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

30,07:15-07:30,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,70.578864,33.211811,0.000000,51.603188,0.000000,120.242976,29.596101,19.334002,56.832373,173.860995,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,4.482977,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

31,07:30-07:45,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,69.805407,33.211811,0.000000,51.603188,0.000000,120.242976,24.670184,19.322510,56.832373,173.860995,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,3.622607,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

32,07:45:08:00,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,73.609372,33.211811,0.000000,51.603188,0.000000,120.242976,24.670184,19.334006,56.832373,173.860995,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,2.241488,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

33,08:00-08:15,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,90.492690,33.211811,0.000000,51.603188,0.000000,120.242976,39.261940,19.334006,8.849638,175.127372,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,27.163033,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,1.811304,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

34,08:15-08:30,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,86.688726,33.211811,0.000000,51.603188,0.000000,120.242976,33.069744,19.334006,3.687350,175.127372,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

35,08:30-08:45,5.136317,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,86.688726,33.211811,0.000000,51.603188,0.000000,120.242976,33.069744,19.334006,3.687350,175.127372,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,18.174556,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

36,08:45:09:00,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,75.881020,33.211811,0.000000,51.603188,0.000000,120.242976,33.069744,19.334006,3.687350,175.127372,48.873298,0.000000,0.619171,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,18.910972,57.204862,5.375272,12.140897,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

37,09:00:09:15,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,79.684984,33.211811,0.000000,51.603188,0.000000,120.242976,39.261940,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,12.140897,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

38,09:15-09:30,6.074253,126.232379,396.951188,12.676530,11.059564,46.884784,9.472608,15.575567,79.684984,33.211811,0.000000,51.603188,0.000000,120.242976,39.261940,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,23.877490,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

39,09:30-09:45,6.074253,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,79.684984,33.211811,0.000000,51.603188,0.000000,120.242976,39.261940,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,25.444994,13.581516,0.000000,0.000000,159.642788,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

40,09:45-10:00,5.136317,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,79.684984,33.211811,0.000000,51.603188,0.000000,120.242976,39.261940,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

41,10:00-10:15,5.136317,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,81.007720,33.211811,0.000000,51.603188,0.000000,107.514247,40.006299,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,370.287281,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

42,10:15-10:30,5.136317,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,81.007720,33.211811,0.000000,51.603188,0.000000,107.514247,40.006299,19.334006,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

43,10:30-10:45,5.136317,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,81.007720,33.211811,0.000000,51.603188,0.000000,119.650241,40.006299,18.522086,0.000000,175.127372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,39.487762,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

44,10:45-11:00,5.136317,126.232379,396.951188,15.582624,11.059564,46.884784,9.472608,19.090295,81.007720,33.211811,0.000000,51.603188,0.000000,120.242976,40.006299,16.230738,0.000000,189.627872,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,33.671372,0.000000,0.753706,0.000000,77.508073,33.617959,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

45,11:00-11:15,5.136317,126.232379,400.817988,15.582624,11.059564,46.884784,9.472608,19.090295,93.684057,30.894707,0.000000,51.603188,0.000000,120.242976,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,9.906742,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

46,11:15-11:30,5.136317,126.232379,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,30.894707,0.000000,51.603188,0.000000,120.242976,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,9.906742,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,25.444994,13.581516,0.000000,0.000000,133.035656,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

47,11:30-11:45,4.109054,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,30.894707,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,9.906742,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,106.428525,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

