Time,Block,WR/2023/20254/A/1029,WR/2023/20256/A/1032,NR/2023/18008/C,NR/2023/17064/A,WR/2023/18560/A,NR/2023/16187/A,NR/2023/17905/A/979,WR/2023/18560/A/II,NR/2023/17901/A/987,NR/2023/18005/C,NR/2023/18006/C,Total
59,14:30-14:45,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,4.48,234.52

60,14:45-15:00,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,4.45,234.49

61,15:00-15:15,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,3.11,233.15

62,15:15-15:30,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,2.42,232.46

63,15:30-15:45,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,2.82,232.86

64,15:45-16:00,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.960000,3.040000,2.55,232.59

65,16:00-16:15,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.630000,3.130000,1.81,231.61

66,16:15-16:30,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.630000,3.130000,1.33,231.13

67,16:30-16:45,0.000000,0.000000,24.11,100.000000,0.000000,0.000000,1.930000,100.000000,0.630000,3.130000,1.1,230.9

68,16:45-17:00,0.000000,0.000000,19.29,100.000000,0.000000,0.000000,1.930000,100.000000,0.630000,3.130000,0.78,225.76

69,17:00-17:15,0.000000,0.000000,0,100.000000,0.000000,0.000000,1.930000,100.000000,0.580000,3.130000,0.46,206.1

70,17:15-17:30,0.000000,0.000000,0,100.000000,0.000000,0.000000,1.930000,100.000000,0.580000,3.130000,0.27,205.91

71,17:30-17:45,0.000000,0.000000,0,100.000000,0.000000,0.000000,1.930000,100.000000,0.580000,3.130000,0,205.64

72,17:45-18:00,0.000000,0.000000,0,100.000000,0.000000,0.000000,1.930000,100.000000,0.580000,3.130000,0,205.64

73,18:00-18:15,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.130000,0,285.69

74,18:15-18:30,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.130000,0,285.69

75,18:30-18:45,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.130000,0,285.69

76,18:45-19:00,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.130000,0,285.69

77,19:00-19:15,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.040000,0,285.6

78,19:15-19:30,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.040000,0,285.6

79,19:30-19:45,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.040000,0,285.6

80,19:45-20:00,55.000000,25.000000,0,100.000000,100.000000,0.000000,1.930000,0.000000,0.630000,3.040000,0,285.6

81,20:00-20:15,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

82,20:15-20:30,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

83,20:30-20:45,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

84,20:45-21:00,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

85,21:00-21:15,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

86,21:15-21:30,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

87,21:30-21:45,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

88,21:45-22:00,55.000000,25.000000,0,0.000000,100.000000,0.000000,1.930000,0.000000,0.580000,3.040000,0,185.55

89,22:00-22:15,55.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,177.63

90,22:15-22:30,55.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,177.63

91,22:30-22:45,55.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,177.63

92,22:45-23:00,55.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,177.63

93,23:00-23:15,0.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,122.63

94,23:15-23:30,0.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,122.63

95,23:30-23:45,0.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,122.63

96,23:45-24:00,0.000000,0.000000,0,0.000000,100.000000,17.080000,1.930000,0.000000,0.580000,3.040000,0,122.63

