Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
16,03:45-04:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,17.5152,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.567,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

17,04:00-04:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.864,8.874,17.7288,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

18,04:15-04:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,17.7288,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

19,04:30-04:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,17.9424,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

20,04:45-05:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,4.416,8.874,17.9424,0,0,0,92,59.0625,123.665625,0,125.5875,20.16,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

21,05:00-05:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,6.405,0,10.91181,42.392196,0,3.312,8.874,18.156,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

22,05:15-05:30,32.957704,653.1525,0,683.129127,0,0,0,0,0,0,6.405,0,10.91181,42.392196,0,3.312,8.874,18.156,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

23,05:30-05:45,32.957704,653.1525,0,683.129127,0,0,0,0,0,0,6.405,0,10.91181,42.392196,0,3.312,8.874,18.3696,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

24,05:45-06:00,32.957704,653.1525,0,683.129127,9.136036,0,0,0,0,0,6.405,0,10.91181,42.392196,0,3.312,8.874,18.3696,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

25,06:00-06:15,32.957704,653.1525,0,683.129127,18.272072,0,8.295,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,18.5832,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,23.3909,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

26,06:15-06:30,49.436556,653.1525,0,683.129127,18.272072,0,14.04936,13.17004,0,0,0,0,10.91181,42.392196,0,3.312,8.874,18.5832,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,40.2475,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

27,06:30-06:45,49.436556,653.1525,0,683.129127,27.408108,0,27.65,13.17004,1.2734,1.1,0,0,10.91181,42.392196,0,3.312,17.748,18.7968,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,6.972,0.72694,56.82,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

28,06:45-07:00,49.436556,653.1525,0,683.129127,27.408108,0,27.65,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,3.312,26.622,18.7968,3.819,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,80.6844,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

29,07:00-07:15,49.436556,653.1525,0,683.129127,27.408108,0,27.65,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,2.6496,26.622,19.0104,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,137.315,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

30,07:15-07:30,49.436556,653.1525,0,683.129127,27.408108,0,27.65,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,2.6496,26.622,19.0104,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,140.3454,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

31,07:30-07:45,49.436556,653.1525,0,683.129127,18.272072,0,14.04936,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,35.328,26.622,19.224,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,140.3454,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

32,07:45:08:00,49.436556,653.1525,0,683.129127,18.272072,0,14.04936,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,35.328,26.622,19.224,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,140.3454,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

33,08:00-08:15,49.436556,653.1525,0,683.129127,9.136036,0,8.69,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,4.968,26.622,19.224,3.819,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,6.972,0.72694,113.64,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

34,08:15-08:30,49.436556,653.1525,0,683.129127,0,0,0,26.34008,1.2734,0,0,0,10.91181,42.392196,0,2.6496,17.748,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,93.5636,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

35,08:30-08:45,49.436556,653.1525,0,683.129127,0,0,0,26.34008,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,70.1727,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

36,08:45:09:00,32.957704,653.1525,0,683.129127,0,0,0,26.34008,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,46.7818,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

37,09:00:09:15,32.957704,653.1525,0,683.129127,0,0,0,13.17004,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,1.3944,0.72694,20.1711,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

38,09:15-09:30,16.478852,653.1525,0,683.129127,0,0,0,13.17004,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

39,09:30-09:45,16.478852,653.1525,0,683.129127,0,0,0,13.17004,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

40,09:45-10:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

41,10:00-10:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.6496,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,15.183,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

42,10:15-10:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,14.49,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

43,10:30-10:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

44,10:45-11:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

45,11:00-11:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,6.726,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

46,11:15-11:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.76,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.625,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

47,11:30-11:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.76,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

48,11:45-12:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.76,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

49,12:00-12:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.76,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

50,12:15-12:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.76,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

51,12:30-12:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

52,12:45-13:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

53,13:00-13:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

54,13:15-13:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

55,13:30-13:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

56,13:45-14:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

57,14:00-14:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

58,14:15-14:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,70.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

