Block,Time,DADRI_RF,AURY_RF,TANDA2,RIHAND3,DADRI_LF,DHAULIGNGA,RAMPUR,SINGRAULI_HYDRO,RAPPC,RIHAND2,AURY_GF,SEWA2,ANTA_GF,TANAKPUR,SINGRAULI,RIHAND1,BSIUL,DADRT2,AURY_LF,NJPC,ANTA_LF,KISHANGANGA,UNCHAHAR1,ANTA_RF,AURY_CRF,DADRI_CRF,UNCHAHAR4,JHAJJAR,NAPP,CHAMERA2,DULHASTI,CHAMERA3,UNCHAHAR2,DADRI_GF,URI,RAPPB,PARBATI3,TEHRI,KOLDAM,ANTA_CRF,KOTESHWR,SALAL,CHAMERA1,URI2,KHSTPP-I,KUDGI,FSTPP I & II,SASAN,BRBCL,KHSTPP-II,UNCHAHAR3,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,18.873343,17.409697,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,10.216357,0.000000,12.768124,99.431175,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,83.210588,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,10.216357,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,10.216357,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,10.216357,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,660.330513,0.000000,148.642010,0.000000,0.000000,13.020404,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,39.520868,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,9.68,10.357293,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,591.012664,0.000000,148.642010,0.000000,0.000000,10.386557,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,44.870314,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,11.411070,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,485.817528,0.000000,148.642010,0.000000,0.000000,10.386557,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,44.870314,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,12.509458,402.805125,9.676957,95.163618,17.702717,24.182823,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,5.030782,0.000000,11.652463,100.016246,89.028400,12.620356,472.665420,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,12.509458,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,2.450894,0.000000,11.652463,100.016246,89.028400,12.620356,534.270643,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,12.509458,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,660.180513,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.086869,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.182009,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,17.159533,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.716721,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,15.822294,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,555.887620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,461.853445,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.062780,0.000000,42.733632,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,25.537700,24.182823,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131006,9.68,13.792821,402.805125,9.676957,95.163618,18.192373,24.182823,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,9.68,7.016889,402.805125,9.676957,74.657184,18.192373,24.182823,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,44.870314,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,33.87,7.016889,402.805125,9.676957,67.883284,18.192373,24.182823,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,44.870314,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,48.38,7.016889,402.805125,9.676957,67.883284,18.192373,18.492747,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,62.90,7.016889,402.805125,9.676957,67.883284,18.192373,18.492747,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.851557,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,70.31,7.016889,402.805125,9.676957,67.883284,18.192373,18.492747,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,37.74,7.016889,402.805125,9.676957,67.883284,18.192373,18.492747,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,12.620356,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,49.35,7.016889,402.805125,9.676957,67.883284,18.192373,18.492747,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,61.93,7.016889,403.863547,9.676957,67.883284,18.192373,15.647709,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,70.31,7.016889,403.893788,9.676957,67.883284,18.192373,15.647709,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,430.086620,0.000000,148.642010,0.000000,0.000000,14.404311,19.354000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,21.329076,70.31,7.016889,403.893788,9.676957,67.883284,18.192373,15.647709,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,420.981628,0.000000,148.642010,0.000000,0.000000,8.641658,22.353870,0.000000,0.000000,0.000000,588.584268,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,21.329076,70.31,7.016889,403.893788,9.676957,67.883284,11.322788,15.647709,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,366.503154,0.000000,148.642010,0.000000,0.000000,6.406174,22.353870,0.000000,0.000000,0.000000,478.043800,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,42.733632,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,21.329076,90.72,7.016889,403.893788,9.676957,67.883284,6.773900,15.647709,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.870069,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,0.000000,362.982962,0.000000,148.642010,0.000000,0.000000,6.406174,22.353870,0.000000,0.000000,0.000000,410.304800,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,44.870314,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,21.329076,90.72,7.016889,403.893788,9.676957,67.883284,6.773900,15.647709,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,6.342112,362.982962,0.000000,148.642010,0.000000,0.000000,6.406174,22.353870,0.000000,0.000000,0.000000,410.304800,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,44.870314,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,90.72,7.016889,405.197231,9.676957,67.883284,6.773900,15.647709,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,100.016246,89.028400,6.342112,362.982962,0.000000,148.642010,0.000000,0.000000,6.406174,22.353870,0.000000,0.000000,0.000000,410.304800,37.516181,38.233943,47.839755,28.124079,28.273388,0.000000,43.801973,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,90.72,7.016889,405.243729,9.676957,67.883284,6.773900,15.647709,0,0,0,0,0

