Block,Time,CHAMERA3,URI,AURY_CRF,UNCHAHAR3,UNCHAHAR2,KOLDAM,CHAMERA2,PARBATI3,AURY_GF,RAPPC,ANTA_CRF,UNCHAHAR1,TANDA2,DADRI_RF,DADRI_CRF,SINGRAULI,ANTA_LF,JHAJJAR,RIHAND2,KISHANGANGA,DADRT2,NAPP,SINGRAULI_HYDRO,RAMPUR,UNCHAHAR4,AURY_LF,SEWA2,DADRI_LF,TEHRI,DHAULIGNGA,URI2,RIHAND1,TANAKPUR,DULHASTI,NJPC,RAPPB,CHAMERA1,SALAL,RIHAND3,ANTA_GF,KOTESHWR,BSIUL,DADRI_GF,AURY_RF,ANTA_RF,KHSTPP-I,KUDGI,BRBCL,FSTPP I & II,SASAN,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,12.826714,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.209110,15.954825,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,5.81,12.081619,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

7,01:30-01:45,0.000000,12.826714,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,6.821453,15.954825,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,37.285769,5.81,11.375505,14.972826,405.453114,40.355447,3.842786,0,0,0,0,0

8,01:45-02:00,0.000000,12.826714,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,6.821453,15.954825,19.254593,0.000000,0.000000,23.626016,57.471868,0.000000,8.591807,1.065020,0.000000,0.000000,0.000000,37.285769,5.81,12.722054,14.972826,405.453114,40.355447,3.842786,0,0,0,0,0

9,02:00-02:15,0.000000,48.100176,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,37.285769,4.84,11.984565,8.815074,405.453114,41.323647,3.842786,0,0,0,0,0

10,02:15-02:30,0.000000,48.100176,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,37.285769,4.84,12.382063,8.815074,405.453114,59.698534,3.842786,0,0,0,0,0

11,02:30-02:45,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,26.847121,4.84,16.434726,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

12,02:45-03:00,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,26.847121,4.84,17.170299,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

13,03:00-03:15,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,251.878221,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,26.847121,4.84,17.374496,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

14,03:15-03:30,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,232.368000,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,26.847121,4.84,17.797014,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

15,03:30-03:45,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,232.368000,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,26.847121,4.84,18.937652,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

16,03:45-04:00,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,232.368000,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,26.847121,4.84,19.364004,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

17,04:00-04:15,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,232.368000,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,26.847121,4.84,18.571732,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

18,04:15-04:30,0.000000,14.964499,0.000000,7.745600,6.777400,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.841000,0.000000,0.000000,0.000000,100.208700,0.000000,331.124400,56.726838,0.000000,232.368000,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,26.847121,4.84,19.364004,8.815074,405.453114,54.774850,3.842786,0,0,0,0,0

19,04:30-04:45,0.000000,14.964499,0.000000,7.658462,14.256939,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.782908,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,236.898595,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,37.285769,4.84,19.364004,14.972826,405.453114,59.698534,3.842786,0,0,0,0,0

20,04:45-05:00,0.000000,14.964499,0.000000,7.658462,14.256939,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.782908,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,236.898595,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,37.285769,4.84,19.364004,14.972826,405.453114,59.698534,3.842786,0,0,0,0,0

21,05:00-05:15,0.000000,14.964499,0.000000,7.658462,14.256939,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.782908,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,271.172875,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278992,14.326649,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,42.764293,4.84,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

22,05:15-05:30,0.000000,14.964499,0.000000,7.658462,14.256939,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.782908,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,294.990595,19.233099,0.592693,0.000000,0.000000,0.000000,5.033381,0.000000,15.066160,1.278992,14.326649,89.074400,5.581189,15.954825,41.809974,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,4.84,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

23,05:30-05:45,0.000000,14.964499,0.000000,11.330941,17.544655,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,373.947983,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.033381,0.000000,30.132320,8.825046,9.768170,89.074400,5.581189,15.954825,64.181978,0.000000,8.413658,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,4.84,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

24,05:45-06:00,0.000000,14.964499,0.000000,11.330941,17.544655,0.000000,25.425029,3.081296,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,470.767983,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.033381,0.000000,45.198481,17.650092,9.768170,89.074400,5.581189,15.954825,82.519686,0.000000,8.413658,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,4.84,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

25,06:00-06:15,9.370085,14.964499,0.000000,11.330941,17.544655,0.000000,25.425029,15.830469,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,470.767983,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.033381,0.000000,60.264641,26.475139,9.768170,89.074400,5.581189,31.909649,110.026248,0.000000,27.153169,12.938057,57.471868,0.000000,25.775420,3.195060,0.000000,0.000000,0.000000,43.489608,14.52,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

26,06:15-06:30,28.138611,14.964499,0.000000,11.330941,17.544655,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,373.947983,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,5.581189,47.864474,135.882416,0.000000,40.767997,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,14.52,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

27,06:30-06:45,28.138611,14.964499,0.000000,11.330941,10.065117,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,373.947983,56.726838,0.000000,326.167894,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,5.581189,47.864474,135.882416,0.000000,40.767997,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,19.36,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

28,06:45-07:00,28.138611,48.100176,0.000000,11.330941,10.065117,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,5.361408,0.000000,0.000000,0.000000,100.208700,0.000000,373.947983,56.726838,0.000000,326.167894,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,5.581189,47.864474,135.882416,0.000000,40.767997,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,24.20,19.364004,20.070786,405.453114,59.698534,3.842786,0,0,0,0,0

29,07:00-07:15,28.138611,48.100176,0.000000,7.658462,6.777400,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,2.904600,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,288.205558,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,5.581189,47.864474,135.882416,0.000000,40.767997,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,29.05,19.364004,13.913034,405.453114,59.698534,3.842786,0,0,0,0,0

30,07:15-07:30,9.370085,14.964499,0.000000,7.658462,6.777400,0.000000,38.253698,15.830469,0.000000,25.432968,0.000000,2.904600,0.000000,0.000000,0.000000,100.208700,0.000000,330.475706,56.726838,0.000000,288.390074,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,26.475139,9.768170,89.074400,5.581189,31.909649,110.026248,0.000000,19.886828,12.938057,57.471868,0.000000,25.775420,6.313439,0.000000,0.000000,0.000000,43.489608,29.05,19.364004,13.913034,405.453114,59.698534,3.842786,0,0,0,0,0

31,07:30-07:45,0.000000,14.964499,0.000000,14.039384,11.210143,0.000000,25.425029,3.081296,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,295.111039,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,17.650092,9.768170,89.074400,5.581189,15.954825,110.026248,0.000000,8.413658,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,33.89,19.364004,13.913034,405.453114,80.607201,3.842786,0,0,0,0,0

32,07:45:08:00,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,295.111039,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,9.720341,9.768170,89.074400,5.581189,15.954825,82.519686,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,43.57,19.364004,13.913034,405.453114,80.607201,3.842786,0,0,0,0,0

33,08:00-08:15,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,295.111039,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,9.768170,89.074400,5.581189,15.954825,64.181978,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,48.41,19.364004,13.913034,405.453114,80.607201,3.842786,0,0,0,0,0

34,08:15-08:30,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,295.111039,19.233099,0.592693,0.000000,0.000000,0.000000,10.221636,0.000000,45.198481,0.000000,9.768170,89.074400,5.581189,15.954825,45.844270,0.000000,0.000000,23.626016,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,53.25,19.364004,13.913034,405.453114,80.607201,3.842786,0,0,0,0,0

35,08:30-08:45,0.000000,48.100176,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,284.199425,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,45.198481,0.000000,9.768170,89.074400,5.581189,15.954825,41.259843,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,53.57,19.364004,13.913034,405.453114,80.607201,3.131159,0,0,0,0,0

36,08:45:09:00,0.000000,48.100176,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,284.199425,19.233099,0.592693,0.000000,0.000000,0.000000,4.517137,0.000000,30.132320,0.000000,9.768170,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,64.72,19.364004,13.913034,405.453114,80.607201,3.131159,0,0,0,0,0

37,09:00:09:15,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,48.41,19.364004,8.815074,405.453114,80.607201,3.131159,0,0,0,0,0

38,09:15-09:30,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,295.111039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,16.347089,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,68.627952,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,48.41,19.364004,13.913034,405.453114,80.607201,3.131159,0,0,0,0,0

39,09:30-09:45,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,16.347089,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,27.001162,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,58.09,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

40,09:45-10:00,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,62.93,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

41,10:00-10:15,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,61.96,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

42,10:15-10:30,0.000000,14.964499,0.000000,14.039384,13.612021,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,89.074400,5.581189,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,63.90,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

43,10:30-10:45,0.000000,48.100176,0.000000,14.039384,13.612021,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,64.87,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

44,10:45-11:00,0.000000,48.100176,0.000000,14.039384,13.612021,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,66.81,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

45,11:00-11:15,0.000000,8.551142,0.000000,14.039384,13.612021,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,66.81,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

46,11:15-11:30,0.000000,8.551142,0.000000,14.039384,13.612021,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,33.052993,67.77,19.364004,8.815074,405.453114,75.683516,3.131159,0,0,0,0,0

