Block,Time,URI2,CHAMERA3,AURY_CRF,TANAKPUR,UNCHAHAR3,AURY_LF,DADRT2,JHAJJAR,DADRI_GF,ANTA_GF,RAPPB,RAMPUR,SEWA2,DADRI_RF,ANTA_CRF,UNCHAHAR2,NJPC,URI,BSIUL,RAPPC,ANTA_RF,TANDA2,SALAL,TEHRI,RIHAND2,DULHASTI,NAPP,ANTA_LF,CHAMERA1,RIHAND3,AURY_GF,DADRI_LF,UNCHAHAR1,AURY_RF,SINGRAULI,PARBATI3,KOLDAM,RIHAND1,KISHANGANGA,CHAMERA2,DADRI_CRF,SINGRAULI_HYDRO,DHAULIGNGA,KOTESHWR,UNCHAHAR4,BRBCL,KUDGI,KHSTPP-I,SASAN,FSTPP I & II,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,31.297612,28.397762,0.000000,11.377432,25.477003,0.000000,375.935352,163.562895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,26.395967,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,15.420527,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

14,03:15-03:30,31.297612,28.397762,0.000000,11.377432,25.477003,0.000000,363.713969,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,26.395967,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,15.420527,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

15,03:30-03:45,31.297612,28.397762,0.000000,10.759093,21.522241,0.000000,361.977294,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,79.086533,26.395967,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

16,03:45-04:00,31.297612,28.397762,0.000000,10.759093,21.522241,0.000000,361.756043,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,79.086533,13.197983,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

17,04:00-04:15,30.793734,28.397762,0.000000,10.759093,21.522241,0.000000,361.356730,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

18,04:15-04:30,30.793734,28.397762,0.000000,10.759093,21.522241,0.000000,361.012977,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

19,04:30-04:45,30.793734,28.397762,0.000000,10.759093,21.522241,0.000000,360.774873,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

20,04:45-05:00,30.793734,28.397762,0.000000,10.759093,21.522241,0.000000,360.363879,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

21,05:00-05:15,30.793734,28.397762,0.000000,10.759093,21.522241,0.000000,359.991459,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

22,05:15-05:30,30.793734,28.397762,0.000000,10.140755,21.522241,0.000000,359.670245,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

23,05:30-05:45,30.793734,28.397762,0.000000,10.140755,21.522241,0.000000,359.408568,140.393295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

24,05:45-06:00,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,361.402836,249.000795,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,112.951800,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

25,06:00-06:15,31.297612,28.397762,0.000000,10.140755,25.477003,0.000000,346.481263,276.736834,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489705,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

26,06:15-06:30,31.297612,28.397762,0.000000,10.140755,25.477003,0.000000,346.438028,276.736834,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

27,06:30-06:45,31.297612,28.397762,0.000000,10.140755,25.477003,0.000000,355.330451,276.736834,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

28,06:45-07:00,31.297612,28.397762,0.000000,10.140755,25.477003,0.000000,342.178403,276.736834,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,28.96,31.057883,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

29,07:00-07:15,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,303.559314,276.736834,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,33.77,31.057015,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

30,07:15-07:30,30.793734,28.397762,0.000000,11.377432,21.522241,0.000000,252.934800,175.920320,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,13.544562,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,43.44,31.057015,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

31,07:30-07:45,30.793734,28.397762,0.000000,11.377432,18.765074,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,34.597207,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,12.191904,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,57.92,31.057015,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

32,07:45:08:00,30.793734,28.397762,0.000000,11.377432,15.816730,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,79.086533,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,8.688600,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,67.58,22.243781,399.675600,12.748107,142.411584,26.963622,0,0,0,0,0

33,08:00-08:15,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,9.234562,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,82.06,22.243781,402.662306,12.748107,142.411584,26.963622,0,0,0,0,0

34,08:15-08:30,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,9.628868,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

35,08:30-08:45,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,8.688600,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

36,08:45:09:00,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,8.688600,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

37,09:00:09:15,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,8.688600,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

38,09:15-09:30,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,252.934800,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,30.673075,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,15.854185,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,8.688600,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

39,09:30-09:45,30.793734,28.397762,0.000000,11.377432,15.159773,0.000000,260.087352,124.536600,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,11.465993,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,22.243781,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

40,09:45-10:00,30.793734,28.397762,0.000000,11.377432,19.114534,0.000000,260.087352,165.083400,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,11.881950,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

41,10:00-10:15,30.793734,28.397762,0.000000,11.377432,19.114534,0.000000,221.529276,195.010800,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,11.881950,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

42,10:15-10:30,30.793734,28.397762,0.000000,11.377432,19.114534,0.000000,221.519622,217.215000,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,11.881950,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

43,10:30-10:45,30.793734,28.397762,0.000000,11.377432,19.114534,0.000000,221.529276,217.215000,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,11.881950,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

44,10:45-11:00,30.793734,28.397762,0.000000,11.377432,19.114534,0.000000,221.519622,217.215000,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,11.881950,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

45,11:00-11:15,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,296.038848,279.410895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,0.000000,49.126213,0.000000,0.000000,62.820509,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

46,11:15-11:30,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,312.305838,279.410895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,62.820509,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

