Block,Time,SEWA2,ANTA_LF,ANTA_CRF,ANTA_GF,DHAULIGNGA,RAMPUR,PARBATI3,RIHAND1,URI,DADRI_LF,KOLDAM,AURY_LF,JHAJJAR,CHAMERA3,DADRI_CRF,ANTA_RF,UNCHAHAR2,SALAL,RIHAND3,URI2,AURY_GF,RIHAND2,CHAMERA2,RAPPB,DADRI_RF,TANDA2,CHAMERA1,DADRT2,TALA,SASAN,UNCHAHAR4,NAPP,NJPC,BSIUL,DADRI_GF,BRBCL,KISHANGANGA,RAPPC,AURY_CRF,AURY_RF,SINGRAULI,KHSTPP-I,DULHASTI,FSTPP I & II,KOTESHWR,UNCHAHAR3,TEHRI,KHSTPP-II,TANAKPUR,KUDGI,UNCHAHAR1,SINGRAULI_HYDRO,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,593.177412,29.601353,0.358524,0.000000,41.675491,74.253194,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,501.669829,12.809286,405.453114,0.784242,38.696055,154.929110,19.036167,0.000000,13.309597,2.114992,53.835345,0.000000,0.000000,137.484400,41.918606,50.334016,19.721556,24.425152,15.415003,34.178727,141.609707,11.162378,61.00,12.210648,1.053942,0,0,0,0,0

7,01:30-01:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,50.237962,0.000000,2.595375,0.000000,593.177412,29.601353,0.358524,0.000000,41.675491,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,487.146829,12.809286,405.453114,0.784242,38.696055,154.929110,19.036167,0.000000,13.477879,2.114992,53.835345,0.000000,0.000000,137.484400,41.918606,50.334016,19.721556,24.425152,15.415003,34.178727,141.609707,11.782510,60.03,12.210648,1.053942,0,0,0,0,0

8,01:45-02:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,50.237962,0.000000,2.595375,0.000000,593.177412,29.601353,0.358524,0.000000,41.675491,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,450.769595,12.809286,405.453114,0.784242,38.696055,154.929110,19.036167,0.000000,14.919851,2.114992,53.835345,0.000000,0.000000,137.484400,41.918606,50.334016,19.721556,24.425152,15.415003,34.178727,141.609707,11.782510,58.09,12.210648,1.053942,0,0,0,0,0

9,02:00-02:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,593.177412,29.601353,0.358524,0.000000,41.675491,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,419.372829,12.809286,403.013250,0.784242,38.696055,154.929110,19.036167,0.000000,12.212073,2.114992,53.835345,0.000000,0.000000,137.484400,41.918606,50.334016,19.721556,24.425152,15.415003,34.178727,141.609707,11.782510,36.79,12.210648,1.053942,0,0,0,0,0

10,02:15-02:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,593.177412,29.601353,0.358524,0.000000,41.675491,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,385.485829,12.809286,403.013250,0.784242,38.696055,154.929110,19.036167,0.000000,10.708582,2.114992,53.835345,0.000000,0.000000,137.484400,41.918606,50.334016,19.721556,24.425152,15.415003,34.178727,141.609707,11.782510,34.86,12.210648,1.053942,0,0,0,0,0

11,02:30-02:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,584.761527,29.601353,0.358524,0.000000,41.675491,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,1.348441,41.303412,365.323196,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,9.496413,2.114992,53.835345,0.000000,0.000000,137.484400,41.138818,50.334016,19.721556,24.425152,13.821355,34.178727,141.609707,11.782510,33.89,11.537613,1.053942,0,0,0,0,0

12,02:45-03:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,584.761527,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,33.479576,0.000000,115.787038,40.533274,0.000000,0.000000,0.684669,41.303412,365.331143,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,12.088932,2.114992,53.835345,0.000000,0.000000,137.484400,41.138818,50.334016,19.721556,24.425152,13.821355,34.178727,141.609707,11.782510,31.95,11.537613,1.053942,0,0,0,0,0

13,03:00-03:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,491.336424,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.682750,41.303412,365.323196,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,14.127467,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,19.721556,24.425152,13.821355,34.178727,141.609707,11.782510,30.98,11.537613,1.053942,0,0,0,0,0

14,03:15-03:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,394.516424,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.682750,41.303412,365.331143,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,13.134865,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,19.721556,24.425152,13.821355,34.178727,141.609707,11.782510,29.05,11.537613,1.053942,0,0,0,0,0

15,03:30-03:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.682750,41.303412,365.314115,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,11.873665,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.821355,34.178727,107.928159,11.162378,30.01,11.537613,1.053942,0,0,0,0,0

16,03:45-04:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.682750,41.303412,365.322061,12.809286,403.013250,0.360538,38.696055,154.929110,19.036167,0.000000,10.556575,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.821355,34.178727,107.928159,11.162378,28.08,11.537613,1.053942,0,0,0,0,0

17,04:00-04:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,90.352424,50.237962,0.000000,2.595375,0.000000,332.551624,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.684669,41.303412,365.314115,12.809286,405.301300,0.360538,38.696055,154.929110,19.036167,0.000000,16.294057,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.333737,34.178727,107.928159,11.162378,26.14,11.369973,1.053942,0,0,0,0,0

18,04:15-04:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,90.352424,50.237962,0.000000,2.595375,0.000000,332.551624,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.684669,41.303412,365.322061,12.809286,405.453114,0.360538,38.696055,154.929110,19.036167,0.000000,13.675335,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.333737,34.178727,107.928159,11.162378,25.17,11.369973,1.053942,0,0,0,0,0

19,04:30-04:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.352424,45.962390,0.000000,2.595375,0.000000,344.742478,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.684669,41.303412,365.314115,12.809286,405.453114,0.393657,38.696055,154.929110,19.036167,0.000000,18.882379,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.776194,34.178727,107.928159,11.162378,23.24,11.537613,1.053942,0,0,0,0,0

20,04:45-05:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.352424,45.962390,0.000000,2.595375,0.000000,344.742478,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.682750,41.303412,365.322061,12.809286,405.453114,0.393657,38.696055,154.929110,12.690778,0.000000,18.426971,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,13.776194,34.178727,107.928159,11.162378,23.24,11.537613,1.053942,0,0,0,0,0

21,05:00-05:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.139402,41.303412,364.500083,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,18.627805,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,12.997924,34.178727,107.928159,11.162378,25.17,10.557651,1.053942,0,0,0,0,0

22,05:15-05:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.139402,41.303412,364.508512,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,12.997924,34.178727,107.928159,11.162378,23.24,10.557651,1.053942,0,0,0,0,0

23,05:30-05:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.139402,41.303412,364.500083,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,12.997924,34.178727,107.928159,11.162378,19.36,10.557651,1.053942,0,0,0,0,0

24,05:45-06:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,0.000000,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.139402,41.303412,364.508512,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,12.997924,34.178727,107.928159,11.162378,16.46,10.557651,1.053942,0,0,0,0,0

25,06:00-06:15,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,16.213074,30.821195,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.657856,41.303412,364.124210,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,17.395164,2.114992,53.835345,0.000000,0.000000,137.484400,33.017072,50.334016,13.810889,24.425152,12.997924,34.178727,107.928159,11.162378,18.40,10.557651,1.053942,0,0,0,0,0

26,06:15-06:30,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,16.213074,22.064707,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.657856,41.303412,364.132863,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,22.366872,50.334016,9.938089,24.425152,12.997924,34.178727,82.754959,11.162378,18.40,10.557651,1.053942,0,0,0,0,0

27,06:30-06:45,6.773506,0.000000,5.404357,0.000000,37.155045,1.710502,67.423683,90.352424,45.962390,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.500083,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,22.366872,50.334016,9.938089,24.425152,12.997924,34.178727,82.754959,11.162378,19.36,11.466857,1.053942,0,0,0,0,0

28,06:45-07:00,5.364617,0.000000,5.404357,0.000000,37.155045,1.710502,19.449140,90.352424,50.237962,0.000000,2.595375,0.000000,340.680452,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.508512,12.809286,405.453114,0.384123,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,22.366872,50.334016,9.938089,24.425152,12.997924,34.178727,82.754959,11.162378,20.33,11.466857,1.053942,0,0,0,0,0

29,07:00-07:15,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,19.449140,90.352424,50.237962,0.000000,2.595375,0.000000,343.686628,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.500083,12.809286,405.453114,0.386521,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.056125,34.178727,63.901200,11.162378,18.90,11.466857,1.053942,0,0,0,0,0

30,07:15-07:30,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,343.686628,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.508512,12.809286,405.453114,0.386521,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.056125,34.178727,63.901200,11.162378,18.40,11.466857,1.053942,0,0,0,0,0

31,07:30-07:45,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,343.686628,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.500083,12.809286,405.453114,0.318158,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.056125,34.178727,63.901200,11.162378,20.33,9.644322,1.053942,0,0,0,0,0

32,07:45:08:00,10.729234,0.000000,5.404357,0.000000,37.155045,1.710502,19.449140,90.352424,45.962390,0.000000,2.595375,0.000000,343.686628,29.601353,0.358524,16.213074,20.426852,73.128146,121.310901,32.796320,0.000000,115.787038,40.533274,0.000000,0.000000,0.679782,41.303412,364.508512,12.809286,405.453114,0.183640,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.056125,34.178727,63.901200,11.162378,23.24,6.273779,1.053942,0,0,0,0,0

33,08:00-08:15,10.729234,0.000000,0.377080,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,343.489977,29.601353,0.358524,3.393717,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,364.368586,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.076500,34.178727,49.378200,6.821453,74.88,5.828564,1.053942,0,0,0,0,0

34,08:15-08:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,343.489977,29.601353,0.358524,0.000000,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,364.374662,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.076500,34.178727,49.378200,6.821453,74.88,5.828564,1.053942,0,0,0,0,0

35,08:30-08:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,343.489977,29.601353,0.358524,0.000000,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,364.417320,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.076500,34.178727,49.378200,6.821453,74.88,5.828564,1.053942,0,0,0,0,0

36,08:45:09:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,343.489977,29.601353,0.358524,0.000000,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,364.417320,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.076500,34.178727,49.378200,6.821453,74.88,5.828564,1.053942,0,0,0,0,0

37,09:00:09:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,365.027278,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

38,09:15-09:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,20.582389,72.565622,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.684063,41.303412,365.027278,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,17.834910,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

39,09:30-09:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,73.128146,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.688877,41.303412,365.365309,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,18.002783,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

40,09:45-10:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,73.128146,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,16.000996,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

41,10:00-10:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,348.978116,29.601353,0.358524,0.000000,22.258504,73.128146,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.688877,41.303412,365.359633,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,17.305700,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.821355,34.178727,49.378200,9.922114,74.88,5.828564,1.053942,0,0,0,0,0

42,10:15-10:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,348.978116,29.601353,0.358524,0.000000,22.258504,73.128146,87.666734,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,18.037689,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.821355,34.178727,49.378200,9.922114,74.88,5.828564,1.053942,0,0,0,0,0

43,10:30-10:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,73.128146,69.221792,32.796320,0.000000,93.324314,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,12.267758,2.114992,53.835345,0.000000,0.000000,137.484400,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

44,10:45-11:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,56.500957,50.237962,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,73.128146,64.301067,32.796320,0.000000,79.527851,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,12.809286,405.453114,0.078424,38.696055,154.929110,12.690778,0.000000,14.045578,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

45,11:00-11:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.818734,50.237962,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,51.752226,64.301067,32.796320,0.000000,58.960185,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,8.539524,323.718929,0.078424,38.696055,154.929110,12.690778,0.000000,13.587611,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

46,11:15-11:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,346.726744,29.601353,0.358524,0.000000,22.258504,51.752226,64.301067,32.796320,0.000000,58.960185,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,8.539524,323.718929,0.078424,38.696055,154.929110,12.690778,0.000000,16.447805,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,24.425152,13.776194,34.178727,49.378200,10.542246,74.88,5.828564,1.053942,0,0,0,0,0

