Block,Time,FSTPP I & II,TALA,SASAN,KHSTPP-II,BRBCL,KHSTPP-I,JHAJJAR,SALAL,RIHAND1,RIHAND2,DULHASTI,DADRI_RF,PARBATI3,SINGRAULI,URI2,UNCHAHAR3,ANTA_CRF,AURY_RF,NJPC,SINGRAULI_HYDRO,CHAMERA1,CHAMERA3,KISHANGANGA,DADRI_CRF,DADRT2,CHAMERA2,RAPPC,NAPP,ANTA_RF,ANTA_LF,RIHAND3,AURY_CRF,UNCHAHAR1,URI,AURY_LF,DADRI_LF,DADRI_GF,DHAULIGNGA,UNCHAHAR2,TEHRI,KOLDAM,SEWA2,TANAKPUR,BSIUL,RAPPB,TANDA2,AURY_GF,RAMPUR,KOTESHWR,ANTA_GF,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,11.607750,0.000000,403.066125,78.819125,18.447056,22.012375,230.518750,2.460535,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,16.054962,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,1.593900,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.493185,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,11.607750,0.000000,403.066125,78.819125,16.985377,22.012375,230.518750,2.460535,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,16.054962,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,11.607750,0.000000,403.066125,78.819125,18.813131,22.012375,230.518750,2.460535,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,7.768530,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,11.607750,0.000000,403.066125,78.819125,17.670129,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,11.607750,0.000000,403.066125,78.819125,15.631605,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,11.607750,0.000000,403.066125,78.819125,14.438685,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,11.607750,0.000000,403.066125,78.819125,11.384329,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,11.607750,0.000000,403.066125,78.819125,11.349032,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,36.659700,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,11.607750,0.000000,403.066125,78.819125,11.876059,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,36.659700,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,11.607750,0.000000,403.066125,78.819125,12.596511,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,11.607750,0.000000,403.066125,78.819125,14.058290,22.012375,230.518750,12.302675,59.378165,90.713026,1.852331,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,0.000000,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,11.607750,0.000000,403.066125,78.819125,17.197358,22.012375,230.518750,12.302675,59.378165,90.713026,15.860895,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,11.607750,0.000000,403.066125,78.819125,14.549718,22.012375,230.518750,12.302675,59.378165,90.713026,15.860895,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,11.607750,0.000000,403.066125,78.819125,12.793465,22.012375,230.518750,12.302675,59.378165,90.713026,15.860895,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,11.607750,0.000000,403.066125,78.819125,13.919827,22.012375,230.518750,12.302675,59.378165,90.713026,15.860895,0.000000,0.000000,110.469398,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,11.607750,0.000000,403.066125,78.819125,15.002320,22.012375,230.518750,1.342110,59.378165,90.713026,15.860895,0.000000,0.000000,120.877518,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,43.494894,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,11.607750,0.000000,403.066125,78.819125,18.702602,22.012375,230.518750,1.342110,59.378165,97.450526,15.860895,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,56.618378,0.000000,12.204500,2.125200,0.000000,0.000000,0.000000,0.000000,22.474375,14.189175,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,11.607750,0.000000,403.066125,104.605270,19.250000,22.012375,230.518750,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,14.004375,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.090500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,12.204500,3.187800,0.000000,0.000000,0.000000,0.000000,22.474375,28.378350,0.000000,0.000000,0.739778,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,14.595928,0.000000,403.066125,104.605270,19.250000,26.135918,233.679022,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,19.288981,0.000000,0.000000,18.229750,0.773330,0.000000,0.000000,0.000000,0.000000,408.215500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,36.659700,0.000000,0.000000,0.000000,0.000000,30.576411,28.378350,0.000000,0.000000,0.739778,1.058750,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,14.595928,0.000000,403.066125,126.972198,19.250000,36.659701,289.022772,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,19.288981,0.000000,0.000000,45.027482,0.773330,0.000000,0.000000,0.000000,0.000000,465.965500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,36.659700,0.000000,0.000000,0.000000,0.000000,30.576411,28.378350,0.000000,0.000000,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,16.776375,0.000000,403.066125,141.738616,19.250000,44.659114,365.529395,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,21.890715,0.000000,0.000000,67.450075,0.773330,6.311112,0.000000,0.000000,0.000000,589.068769,3.207531,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.100390,4.781700,0.000000,0.000000,0.000000,0.000000,35.164745,42.567525,0.000000,5.080730,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,17.082450,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,6.710550,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,25.377662,0.000000,0.000000,90.054965,0.773330,13.514905,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,7.628775,40.800471,42.567525,0.000000,10.161459,0.739778,6.276270,0.000000,0.000000,0.000000,0.000000,25.623675,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,19.952625,0.000000,403.066125,141.738616,19.160750,44.659114,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,109.378500,0.773330,27.045018,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,17.546182,40.800471,42.567525,0.000000,15.211396,0.739778,18.828810,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,19.952625,0.000000,403.066125,141.738616,18.456233,44.659114,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,109.378500,0.773330,27.045018,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,26.380304,40.800471,42.567525,0.000000,15.211396,0.739778,18.828810,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,19.952625,0.000000,403.066125,141.738616,19.137052,44.659114,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,109.378500,0.773330,27.045018,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,26.380304,40.800471,42.567525,0.000000,15.211396,0.739778,18.828810,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,19.952625,0.000000,403.066125,141.738616,18.251715,44.659114,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,109.378500,0.773330,27.045018,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,26.319274,40.800471,42.567525,0.000000,15.211396,0.493185,12.552540,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,40.263300,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,109.378500,0.773330,13.522509,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,26.319274,40.800471,42.567525,0.000000,15.211396,0.493185,12.552540,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,40.263300,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,82.033875,0.773330,13.522509,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,17.291890,40.800471,42.567525,0.000000,15.211396,0.493185,12.552540,0.000000,0.000000,0.000000,0.000000,36.062950,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,6.710550,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,25.400471,0.000000,0.000000,82.033875,0.773330,8.364125,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,4.781700,0.000000,0.000000,0.000000,16.529012,40.800471,42.567525,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,17.082450,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.920069,25.400471,0.000000,0.000000,63.804125,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,36.659700,0.000000,0.000000,0.000000,7.883068,40.800471,42.567525,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.920069,25.400471,0.000000,0.000000,45.027482,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,36.659700,0.000000,0.000000,0.000000,0.000000,40.800471,42.567525,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.531642,25.400471,0.000000,0.000000,21.419956,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,4.781700,0.000000,0.000000,0.000000,0.000000,40.800471,28.378350,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.531642,25.400471,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,0.000000,40.800471,28.378350,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.531642,25.400471,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,0.000000,40.800471,27.165600,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,4.531642,25.400471,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,4.781700,0.000000,0.000000,0.000000,0.000000,40.800471,27.165600,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,19.952625,0.000000,403.066125,141.738616,19.018153,44.659114,419.106188,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,16.054962,21.413613,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,36.659700,0.000000,0.000000,0.000000,0.000000,40.800471,27.165600,0.000000,15.211396,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,19.952625,0.000000,403.066125,141.738616,18.608008,44.659114,419.106188,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,16.054962,17.425976,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,36.659700,0.000000,0.000000,0.000000,0.000000,40.800471,13.582800,0.000000,6.415062,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,19.952625,0.000000,403.066125,141.738616,15.677592,44.659114,419.106188,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,23.305590,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,546.030966,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,3.187800,0.000000,0.000000,0.000000,0.000000,40.800471,13.582800,0.000000,3.207531,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,19.952625,0.000000,403.066125,141.738616,19.143203,44.659114,384.779395,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,23.305590,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,493.878000,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,0.000000,40.800471,13.582800,0.000000,0.000000,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,19.952625,0.000000,403.066125,141.738616,18.993446,44.659114,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,23.305590,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,461.330966,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,2.125200,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,19.952625,0.000000,403.066125,141.738616,17.460670,44.659114,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,5.179020,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,470.955966,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,3.187800,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,19.952625,0.000000,403.066125,141.738616,15.272892,33.495000,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,471.244716,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,36.659700,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

