Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
13,03:00-03:15,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,40.089,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

14,03:15-03:30,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,40.089,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

15,03:30-03:45,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,40.089,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

16,03:45-04:00,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,40.089,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

17,04:00-04:15,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

18,04:15-04:30,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

19,04:30-04:45,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,9.67784,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

20,04:45-05:00,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

21,05:00-05:15,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,11.7852,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

22,05:15-05:30,0,25.1775,19.985,0,15.12,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,11.1447,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

23,05:30-05:45,0,25.1775,19.985,0,31.122,5.3808,26.39091,683.136562,49.436556,0,56.82,25.7607,11.4927,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,13.983,0,1.1,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

24,05:45-06:00,0,25.1775,19.985,0,46.683,5.3808,26.39091,683.136562,49.436556,0,80.495,25.7607,18.2298,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,28.045,0,1.1,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

25,06:00-06:15,0,25.1775,19.985,0,62.244,5.3808,26.39091,683.136562,49.436556,0,104.17,25.7607,27.3447,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,5.27868,123.665625,0.78433,8.832,28.045,0,3.3,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

26,06:15-06:30,0,25.1775,19.985,0,62.244,5.3808,26.39091,683.136562,49.436556,0,140.3454,25.7607,36.544144,40.05,29.062808,0,653.1525,9.86,58.59,39.51012,0,0,92,103.125,15.804048,123.665625,0.78433,8.832,42.107,0,19.5624,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

27,06:30-06:45,0,25.1775,19.985,0,62.244,10.7616,26.39091,683.136562,49.436556,0,140.3454,25.7607,36.544144,40.05,29.062808,0,653.1525,9.86,58.59,39.51012,0,0,92,103.125,15.804048,123.665625,0.78433,8.832,42.107,0,19.5624,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

28,06:45-07:00,0,25.1775,19.985,0,62.244,31.897382,26.39091,683.136562,49.436556,0,140.3454,25.7607,36.544144,40.05,29.062808,0,653.1525,9.86,58.59,39.51012,0,0,92,103.125,15.804048,123.665625,0.78433,49.128,42.107,0,19.5624,25.564,9.9918,0,33.6,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

29,07:00-07:15,0,25.1775,19.985,0,62.244,31.897382,26.39091,683.136562,49.436556,0,140.3454,25.7607,36.544144,40.05,29.062808,0,653.1525,9.86,58.59,39.51012,0,0,92,103.125,15.804048,123.665625,0.78433,49.128,42.107,0,19.5624,25.564,8.7108,0,33.6,0,0,0,78.912,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

30,07:15-07:30,0,25.1775,19.985,0,46.683,31.897382,26.39091,683.136562,49.436556,0,113.64,25.7607,27.3447,40.05,19.35568,0,653.1525,8.874,58.59,39.51012,0,0,92,103.125,5.27868,123.665625,0.78433,11.04,28.045,0,6.5208,25.564,8.7108,0,33.6,0,0,0,78.912,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,15.29,348.975

31,07:30-07:45,0,25.1775,19.985,0,31.122,31.897382,26.39091,683.136562,49.436556,0,85.23,25.7607,18.2298,40.05,9.67784,0,653.1525,8.874,58.59,26.2601,0,0,92,103.125,0,123.665625,0.78433,8.832,13.983,0,6.5208,40.089,8.7108,0,33.6,0,0,0,78.912,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

32,07:45:08:00,0,25.1775,19.985,0,15.12,10.7616,26.39091,683.136562,49.436556,0,66.29,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,8.7108,0,33.6,0,0,0,78.912,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

33,08:00-08:15,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,45.9295,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,3.1825,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,8.7108,0,33.6,0,0,0,78.912,0,0,0,62.988,0,0,0,0,0,0,0,0,0,0,0,0,0,93.02,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

34,08:15-08:30,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,6.365,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,8.7108,0,33.6,0,0,0,77.816,0,0,0,62.988,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

35,08:30-08:45,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,32.700824,0,92,103.125,0,123.665625,0.78433,6.624,0,0,6.5208,79.37622,8.7108,0,33.6,0,0,0,77.816,0,0,0,62.988,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

36,08:45:09:00,0,25.1775,19.985,0,0,5.3808,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,49.051236,0,92,103.125,0,123.665625,0.78433,6.624,0,0,6.5208,25.564,8.7108,0,33.6,0,0,0,77.816,0,0,0,62.988,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,20.58,20.0018,16.68,348.975

37,09:00:09:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,49.051236,0,92,103.125,0,123.665625,0.78433,13.248,0,0,2.2,13.363,8.7108,0,33.6,0,0,0,77.816,0,0,0,62.445,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

38,09:15-09:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,49.051236,0,92,103.125,0,123.665625,0.78433,13.248,0,0,2.2,13.363,8.7108,0,33.6,0,0,0,77.816,0,0,0,62.445,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

39,09:30-09:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,49.051236,0,92,103.125,0,123.665625,0.78433,17.664,0,0,0,13.363,8.7108,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

40,09:45-10:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,32.700824,0,92,103.125,0,123.665625,0.78433,17.664,0,0,0,13.363,8.7108,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

41,10:00-10:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,5.092,0,92,103.125,0,123.665625,0.78433,38.64,0,0,0,13.363,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

42,10:15-10:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,38.64,0,0,0,13.363,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

43,10:30-10:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,0,13.363,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

44,10:45-11:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,13.363,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

45,11:00-11:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

46,11:15-11:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

47,11:30-11:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,13.248,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

48,11:45-12:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,13.248,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.902,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

49,12:00-12:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

50,12:15-12:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,38.64,0,0,0,24.402,11.6571,0,33.6,0,0,0,77.816,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

51,12:30-12:45,0,25.1775,19.985,0,0,24.61716,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,38.64,0,0,0,37.184,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

52,12:45-13:00,0,25.1775,19.985,0,0,24.61716,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,37.184,13.10463,0,33.6,0,0,0,77.816,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

53,13:00-13:15,0,25.1775,19.985,0,0,24.61716,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,6.624,0,0,0,37.184,13.10463,0,33.6,0,0,0,56.992,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

54,13:15-13:30,0,25.1775,19.985,0,0,24.61716,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,88.125,0,123.665625,0.78433,6.624,0,0,6.5208,37.184,13.10463,0,33.6,0,0,0,56.992,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

55,13:30-13:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,88.125,0,123.665625,0.78433,6.624,0,0,6.5208,79.37622,11.6571,0,33.6,0,0,0,56.992,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

56,13:45-14:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.136562,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,88.125,0,123.665625,0.78433,6.624,0,0,6.5208,79.37622,11.6571,0,33.6,0,0,0,56.992,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

57,14:00-14:15,0,25.1775,19.985,0,0,9.4164,26.39091,341.571999,32.957704,0,39.774,25.7607,9.1149,40.05,0,0,653.1525,8.874,58.59,0,0,0,92,88.125,0,123.665625,0.78433,38.64,0,0,6.5208,79.37622,11.6571,0,33.6,0,0,0,56.992,0,0,0,61.359,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.918,147.515625,19.11,20.0018,16.68,348.975

