Block,Time,TALA,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,FSTPP I & II,TANDA2,DHAULIGNGA,DULHASTI,BSIUL,RAPPB,ANTA_CRF,RIHAND3,DADRI_RF,AURY_LF,PARBATI3,DADRI_CRF,JHAJJAR,NAPP,URI,AURY_GF,TANAKPUR,TEHRI,DADRI_GF,ANTA_GF,RAPPC,KOLDAM,UNCHAHAR3,SALAL,CHAMERA2,URI2,RAMPUR,DADRI_LF,ANTA_LF,SEWA2,UNCHAHAR4,AURY_CRF,DADRT2,UNCHAHAR1,SINGRAULI,NJPC,AURY_RF,RIHAND2,KOTESHWR,KISHANGANGA,CHAMERA1,UNCHAHAR2,SINGRAULI_HYDRO,ANTA_RF,CHAMERA3,RIHAND1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,362.259320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,370.485896,15.550385,136.727027,21.499663,0.000000,119.989386,20.018139,5.364151,13.553418,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

18,04:15-04:30,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,362.259320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,370.485896,15.550385,136.727027,21.499663,0.000000,119.989386,20.018139,5.364151,13.553418,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

19,04:30-04:45,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,362.259320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,370.485896,15.550385,136.727027,21.499663,0.000000,119.989386,20.018139,5.364151,13.553418,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

20,04:45-05:00,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,362.259320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,370.485896,15.550385,136.727027,21.499663,0.000000,119.989386,20.018139,5.364151,13.553418,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

21,05:00-05:15,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,362.259320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,369.521196,15.444268,136.727027,21.499663,0.000000,119.989386,20.018139,5.364151,13.553418,38.723637,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

22,05:15-05:30,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,0.000000,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,381.553320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,0.891425,0.000000,0.000000,18.663196,2.980923,0.000000,369.521196,15.444268,136.727027,23.112138,0.000000,119.989386,20.018139,5.364151,27.106835,38.723637,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

23,05:30-05:45,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,458.729320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,17.369890,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.521196,15.289000,136.727027,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,37.710027,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

24,05:45-06:00,0.000000,123.319145,38.582694,403.987419,19.293970,12.681464,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,535.905320,49.278909,33.548407,0.000000,0.865046,22.138145,0.000000,0.000000,32.714425,0.000000,15.543536,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.521196,13.400103,136.727027,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,33.533402,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

25,06:00-06:15,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,644.098741,49.278909,33.548407,0.000000,0.865046,11.069072,0.000000,0.000000,32.714425,0.000000,21.660988,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.665901,18.002749,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,40.183409,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

26,06:15-06:30,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,3.679721,0.000000,644.098741,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,21.660988,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.665901,18.002749,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,43.321421,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

27,06:30-06:45,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,18.904932,0.000000,635.763829,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,21.660988,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.665901,18.002749,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,43.321421,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

28,06:45-07:00,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,620.721744,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,21.660988,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.980923,0.000000,369.665901,18.002749,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,43.321421,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

29,07:00-07:15,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,540.081366,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,15.550385,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,30.216140,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

30,07:15-07:30,0.000000,143.065010,44.761192,403.987419,19.293970,12.681464,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,425.369994,49.278909,39.406066,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,24.615189,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

31,07:30-07:45,0.000000,115.924719,35.714255,403.987419,19.293970,13.308133,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,363.764252,49.278909,39.406066,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,24.615189,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

32,07:45:08:00,0.000000,115.924719,35.714255,403.987419,19.293970,13.308133,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,18.904932,0.000000,363.764252,49.278909,39.406066,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,49.323182,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,27.106835,24.615189,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

33,08:00-08:15,0.000000,114.315406,31.097587,403.987419,19.293970,11.831563,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,3.679721,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,31.191856,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,26.788272,24.615189,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

34,08:15-08:30,0.000000,114.315406,31.097587,403.987419,19.293970,11.831563,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,15.595928,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,140.614672,48.374242,0.000000,119.989386,20.018139,5.364151,13.489400,24.615189,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

35,08:30-08:45,0.000000,108.527206,31.097587,403.987419,19.293970,11.831563,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,15.595928,36.552984,1.871992,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,48.374242,0.000000,96.991806,20.018139,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

36,08:45:09:00,0.000000,103.703706,31.097587,403.987419,19.293970,11.831563,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,15.595928,36.552984,0.950853,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,24.724613,0.000000,96.991806,20.018139,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

37,09:00:09:15,0.000000,79.134341,24.918201,403.987419,19.293970,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

38,09:15-09:30,0.000000,79.134341,24.918201,403.987419,19.293970,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,38.673858,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

39,09:30-09:45,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

40,09:45-10:00,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,33.548407,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

41,10:00-10:15,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,39.406066,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,13.489400,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

42,10:15-10:30,0.000000,98.880206,31.097587,403.987419,18.644010,11.103697,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,39.406066,0.000000,0.865046,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

43,10:30-10:45,0.000000,98.880206,31.097587,403.987419,17.450283,11.103697,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

44,10:45-11:00,0.000000,98.880206,31.097587,403.987419,17.822812,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

45,11:00-11:15,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

46,11:15-11:30,0.000000,98.880206,31.097587,403.987419,18.626765,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

47,11:30-11:45,0.000000,98.880206,31.097587,403.987419,18.904196,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,6.920372,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

