Block,Time,NR/30092023/31122025/SH-07,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_02,NR/01102023/23072042/L_NR_2012_04,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,NR/30092023/26122029/SH-06,WR/01102023/29112042/L_NR_2019_05,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/22052037/LT-59,WR/01102023/24112044/L_NR_2020_07,NR/01102023/30042040/GNA_LT_36,WR/01102023/16072048/L_NR_2022_08,NR/26072023/31072042/L_NR_2023_07,NR/01102023/08032047/L_NR_2021_14,NR/01102023/05012040/L_NR_2020_02,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/30042040/GNA_LT_35,WR/01102023/31032046/L_NR_2020_05,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61

14,03:15-03:30,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,50.21,30.970000,0,0,50.21,0,0,30.930000,4.280000,15.39,0.000000,12.14,0,0,3.770000,15.38,0,4.010000,71.620000,0,0.000000,46.17,92.500000,0,0.000000,7.21

15,03:30-03:45,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,49.4,30.970000,0,0,49.4,0,0,30.930000,4.280000,15.37,0.000000,11.86,0,0,3.770000,15.37,0,4.010000,71.620000,0,0.000000,46.11,92.500000,0,0.000000,7.21

16,03:45-04:00,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,48.55,30.970000,0,0,48.55,0,0,30.930000,4.280000,15.2,0.000000,11.42,0,0,3.770000,15.21,0,4.010000,71.620000,0,0.000000,45.61,92.500000,0,0.000000,7.21

17,04:00-04:15,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,47.21,30.970000,0,0,47.21,0,0,30.930000,4.120000,18.39,0.000000,11.03,0,0,3.770000,18.39,0,4.010000,71.620000,0,0.000000,55.18,92.500000,0,0.000000,5.41

18,04:15-04:30,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,48.33,30.970000,0,0,48.33,0,0,30.930000,4.120000,18.06,0.000000,10.51,0,0,3.770000,18.05,0,4.010000,71.620000,0,0.000000,54.18,92.500000,0,0.000000,5.41

19,04:30-04:45,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,47.67,30.970000,0,0,47.67,0,0,30.930000,4.120000,17.79,0.000000,10.66,0,0,3.770000,17.79,0,4.010000,71.620000,0,0.000000,53.37,92.500000,0,0.000000,5.41

20,04:45-05:00,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,50,30.970000,0,0,50,0,0,30.930000,4.120000,17.27,0.000000,11.66,0,0,3.770000,17.26,0,4.010000,71.620000,0,0.000000,51.81,92.500000,0,0.000000,5.41

21,05:00-05:15,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,49.67,30.970000,0,0,49.67,0,0,30.930000,4.120000,16.9,0.000000,12.55,0,0,3.770000,16.89,0,4.010000,71.620000,0,0.000000,50.7,92.500000,0,0.000000,5.41

22,05:15-05:30,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,45,30.970000,0,0,45,0,0,31.900000,4.120000,16.99,0.000000,11.88,0,0,3.770000,16.99,0,4.010000,71.620000,0,0.000000,50.98,92.500000,0,0.000000,5.41

23,05:30-05:45,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,48.33,30.970000,0,0,48.33,0,0,31.900000,4.120000,16.45,0.000000,11.22,0,0,3.770000,16.44,0,3.770000,71.620000,0,0.000000,49.35,92.500000,0,0.000000,5.41

24,05:45-06:00,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,47.33,30.970000,0,0,47.33,0,0,31.900000,4.120000,15.76,0.000000,10.55,0,0,3.770000,15.75,0,3.770000,71.620000,0,0.000000,47.28,92.500000,0,0.000000,5.41

25,06:00-06:15,30.970000,118.080000,0.000000,261.910000,272.220000,1.42,0,0,46.33,30.970000,0,0,46.33,0,0,31.900000,4.120000,15.14,0.000000,9.88,0,0,3.730000,15.13,0,3.770000,71.620000,0,0.000000,45.41,92.500000,0,0.000000,5.41

26,06:15-06:30,30.970000,118.080000,0.000000,261.910000,272.220000,2.94,2.56,0,46,30.970000,2.55,0,46,0,0,31.900000,4.120000,14.97,0.000000,9.62,0,0,3.730000,14.96,0,3.770000,71.620000,0,0.000000,44.9,92.500000,2.258056,0.000000,5.41

27,06:30-06:45,30.970000,118.080000,0.000000,261.910000,272.220000,7.84,6.89,2,45.88,30.970000,8.45,0.23,45.88,0.32,4,31.900000,4.120000,14.98,0.010000,8.66,1.48,0.33,3.730000,14.99,0.04,3.770000,71.620000,0.64,0.010000,44.95,92.500000,11.300013,0.010000,5.41

28,06:45-07:00,30.970000,118.080000,0.000000,261.910000,272.220000,14.7,15.46,3,45.75,30.970000,15.94,1.82,45.75,1.08,7,31.900000,4.120000,15.02,0.250000,8.66,5.47,1.67,3.730000,15,0.36,3.770000,71.620000,2.34,0.240000,45.05,92.500000,20.487965,0.240000,5.41

29,07:00-07:15,30.970000,118.080000,0.000000,261.910000,272.220000,21.56,30.55,2,45.63,30.970000,30.56,10.78,45.63,2.55,4,31.900000,4.120000,15.21,0.830000,8.66,12.29,3.33,3.730000,15.21,2.15,3.700000,71.620000,5.27,0.810000,45.63,92.500000,29.364461,0.810000,5.41

30,07:15-07:30,30.970000,118.080000,0.000000,261.910000,272.220000,28.52,28.51,3,45.51,30.970000,28.52,23.52,45.51,4.69,6,31.900000,4.120000,15.16,1.770000,8.66,21,6.67,3.730000,15.16,4.7,3.700000,71.620000,9,1.720000,45.48,92.500000,39.408917,1.720000,5.41

31,07:30-07:45,30.970000,118.080000,0.000000,261.910000,272.220000,30.03,30.04,7,45.38,30.970000,30.03,40.06,45.38,7.47,15,30.930000,4.120000,15.18,2.920000,9,39,10,3.730000,15.17,8.01,3.700000,71.620000,16,2.850000,45.53,92.500000,50.533736,2.850000,5.41

32,07:45:08:00,30.970000,118.080000,0.000000,261.910000,272.220000,30.53,30.54,10,50,30.970000,30.53,57.59,50,11.72,21,30.930000,4.120000,15.08,4.280000,9.34,53,21.36,3.730000,15.07,11.52,3.700000,71.620000,22,4.170000,45.24,92.500000,62.086807,4.170000,5.41

33,08:00-08:15,30.970000,118.080000,0.000000,261.910000,272.220000,31.53,31.54,13,50,30.970000,31.53,77.88,50,15.27,25,27.060000,4.120000,15.29,5.620000,9.34,67,28.41,3.730000,15.28,15.57,3.700000,71.620000,28,5.490000,45.87,101.380000,72.880704,5.490000,5.41

34,08:15-08:30,30.970000,118.080000,0.000000,261.910000,272.220000,31.87,31.86,17,50,30.970000,31.87,102.21,50,18.99,34,27.060000,4.120000,15.55,6.950000,9.34,81,35.83,3.730000,15.55,20.44,3.700000,71.620000,34,6.780000,46.66,101.380000,82.818097,6.780000,5.41

35,08:30-08:45,30.970000,118.080000,0.000000,261.910000,272.220000,31.87,31.86,21,55.17,30.970000,31.87,125.91,55.17,22.66,42,27.060000,4.120000,15.51,8.270000,0,95,43.22,3.730000,15.51,25.18,3.700000,71.620000,40,8.070000,46.53,101.380000,92.015782,8.070000,5.41

36,08:45:09:00,30.970000,118.080000,0.000000,261.910000,272.220000,31.87,31.86,23,54.51,30.970000,31.87,147.93,54.51,26.01,47,27.060000,4.120000,16.08,9.580000,0,109,50.42,3.730000,16.06,29.59,3.700000,71.620000,46,9.350000,48.23,101.380000,100.54189,9.350000,5.41

37,09:00:09:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,29,54.17,30.970000,32.03,167.56,54.17,29.02,56,27.060000,3.970000,20.59,10.730000,0,123,57.2,3.730000,20.58,33.51,3.620000,71.620000,52,10.480000,61.76,101.380000,100.561356,10.480000,6.01

38,09:15-09:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,31,53.84,30.970000,32.03,186.23,53.84,31.75,60,28.030000,3.970000,20.68,11.910000,0,151,63.69,3.730000,20.66,37.25,3.620000,71.620000,64,11.620000,62.03,101.380000,107.598315,11.620000,6.61

39,09:30-09:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,32,45,30.970000,32.03,203.1,45,34.19,63,28.030000,3.970000,18.39,12.830000,0,161,69.83,3.730000,18.39,40.62,3.620000,71.620000,69,12.520000,55.18,91.430000,113.915032,12.520000,6.61

40,09:45-10:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,34,45.33,30.970000,32.03,218.38,45.33,36.33,65,28.030000,3.970000,18.06,13.720000,0,175,75.23,3.730000,18.05,43.67,3.620000,71.620000,75,13.390000,54.18,91.430000,119.501774,13.390000,6.61

41,10:00-10:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,37,45,30.970000,32.03,231.98,45,38.19,71,28.030000,3.970000,17.79,14.420000,0,186,80.23,3.730000,17.79,46.4,3.620000,71.620000,79,14.070000,53.37,91.430000,124.835458,14.070000,6.61

42,10:15-10:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,37,45,30.970000,32.03,233.33,45,39.8,73,28.030000,3.970000,17.27,14.950000,0,196,84.59,3.730000,17.26,46.67,3.620000,71.620000,84,14.580000,51.81,91.430000,129.916084,14.580000,6.61

43,10:30-10:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,38,44.67,30.970000,32.03,233.33,44.67,40.25,77,29.000000,3.970000,16.9,15.370000,0,196,86.49,3.730000,16.89,46.67,3.620000,71.620000,84,14.990000,50.7,91.430000,133.838483,14.990000,6.61

44,10:45-11:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,45,30.970000,32.03,233.33,45,41.61,80,29.000000,3.970000,16.99,15.790000,0,196,88.57,3.730000,16.99,46.67,3.620000,71.620000,84,15.400000,50.98,91.430000,137.858212,15.400000,6.61

45,11:00-11:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,41,43.7,30.970000,32.03,233.33,43.7,42.67,81,29.000000,3.970000,17.26,16.040000,0,196,89.45,3.730000,17.25,46.67,3.620000,71.620000,84,15.650000,51.78,91.430000,141.439956,15.650000,6.61

46,11:15-11:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,41,45.26,30.970000,32.03,233.33,45.26,43.47,80,29.000000,3.970000,17.25,16.210000,0,196,91.13,3.730000,17.24,46.67,3.620000,71.620000,84,15.810000,51.74,91.430000,144.281992,15.810000,6.61

47,11:30-11:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,52.84,30.970000,32.03,233.33,52.84,44.5,81,29.000000,3.970000,19.87,16.320000,0,196,91.33,3.730000,19.87,46.67,3.620000,71.620000,84,15.920000,59.61,91.430000,146.218859,15.920000,6.61

48,11:45-12:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,53.17,30.970000,32.03,233.33,53.17,45.5,80,29.000000,3.970000,19.98,16.400000,0,196,91.32,3.730000,19.98,46.67,3.620000,71.620000,84,16.010000,59.94,91.430000,147.279756,16.010000,6.61

49,12:00-12:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,53.51,30.970000,32.03,233.33,53.51,45.5,80,29.000000,3.890000,20.04,16.410000,0,196,91.33,3.680000,20.03,46.67,3.620000,71.620000,84,16.010000,60.11,91.430000,154.26805,16.010000,7.31

50,12:15-12:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,53.84,30.970000,32.03,233.33,53.84,45.5,80,29.000000,3.890000,20.14,16.440000,0,196,91.35,3.680000,20.14,46.67,3.620000,71.620000,84,16.030000,60.43,91.430000,153.372614,16.030000,8.72

51,12:30-12:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,57.02,30.970000,32.03,233.33,57.02,45.5,81,29.000000,3.890000,20.67,16.450000,0,196,91.38,3.680000,20.67,46.67,3.620000,71.620000,84,16.040000,62.01,91.430000,151.416281,16.040000,10.48

52,12:45-13:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,40,57.45,30.970000,32.03,233.33,57.45,45.5,81,31.900000,3.890000,20.64,16.390000,0,196,91.32,3.680000,20.64,46.67,3.620000,71.620000,84,15.990000,61.93,91.430000,148.671575,15.990000,12.08

53,13:00-13:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,41,57.62,30.970000,32.03,233.33,57.62,45.5,81,31.900000,3.890000,21.8,16.260000,0,196,91.32,3.680000,21.81,46.67,3.620000,71.620000,84,15.870000,65.41,91.430000,145.060632,15.870000,14.47

54,13:15-13:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,39,57.62,30.970000,32.03,233.33,57.62,45.5,79,31.900000,3.890000,21.86,16.110000,0,196,91.31,3.680000,21.86,46.67,3.620000,71.620000,84,15.720000,65.58,91.430000,140.213598,15.720000,15.73

55,13:30-13:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,39,57.32,30.970000,32.03,233.33,57.32,44.5,79,31.900000,3.890000,22.91,15.900000,0,196,91.13,3.680000,22.91,46.67,3.620000,71.620000,84,15.510000,68.74,91.430000,134.938312,15.510000,19.75

56,13:45-14:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,38,57.41,30.970000,32.03,233.33,57.41,42,77,31.900000,3.890000,22.78,15.610000,0,193,89.99,3.680000,22.76,46.67,3.620000,71.620000,82,15.230000,68.33,91.430000,128.631328,15.230000,22.94

57,14:00-14:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,36,57.41,30.970000,32.03,233.33,57.41,40,72,31.900000,4.050000,22.67,15.240000,0,193,89.26,3.680000,22.68,46.67,3.850000,71.620000,82,14.870000,68.02,91.430000,122.012888,14.870000,26.75

58,14:15-14:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,34,57.17,30.970000,32.03,233.33,57.17,39,67,31.900000,4.050000,22.38,14.740000,0,190,87.98,3.680000,22.36,46.67,3.850000,71.620000,82,14.370000,67.13,91.430000,115.034327,14.370000,29.11

59,14:30-14:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,32,56.41,30.970000,32.03,233.33,56.41,38.61,64,31.900000,4.050000,24.17,14.130000,0,182,85.93,3.680000,24.16,46.67,3.850000,71.620000,78,13.790000,72.5,91.430000,107.442587,13.790000,31.29

60,14:45-15:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.03,32.04,30,56.55,30.970000,32.03,226.42,56.55,36.71,61,31.900000,4.050000,24.17,13.480000,0,175,84.02,3.680000,24.16,45.28,3.850000,71.620000,75,13.150000,72.5,91.430000,99.033275,13.150000,34.41

61,15:00-15:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.37,32.36,25,56.43,30.970000,32.37,213.54,56.43,34.79,51,31.900000,4.050000,24.17,12.710000,0,165,79.72,3.730000,24.16,42.71,3.930000,71.620000,70,12.410000,72.5,91.430000,95.840851,12.410000,37.34

62,15:15-15:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,25,55.47,30.970000,32.67,199.14,55.47,32.61,49,31.900000,4.050000,24.17,11.790000,0,154,74.93,3.730000,24.16,39.83,3.930000,71.620000,66,11.510000,72.5,91.430000,86.292778,11.510000,29.62

63,15:30-15:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,22,55.47,30.970000,32.67,183.48,55.47,30.22,44,31.900000,4.050000,24.17,10.790000,0,140,69.69,3.730000,24.16,36.69,3.930000,71.620000,60,10.520000,72.5,91.430000,76.238589,10.520000,29.37

64,15:45-16:00,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,19,54.48,30.970000,32.67,166.47,54.48,27.64,39,31.900000,4.050000,24.17,9.640000,0,126,63.77,3.730000,24.16,33.29,3.930000,71.620000,54,9.400000,72.5,91.430000,65.824279,9.400000,29.29

65,16:00-16:15,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,15,52.89,30.970000,32.67,148.41,52.89,24.79,30,31.900000,4.120000,24.17,8.450000,0,112,57.71,3.730000,24.16,29.68,4.010000,71.620000,48,8.240000,72.5,91.430000,55.030382,8.240000,28.88

66,16:15-16:30,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,12,51.34,30.970000,32.67,129.11,51.34,22.62,24,31.900000,4.120000,24.17,7.160000,0,98,51.33,3.730000,24.16,25.82,4.010000,71.620000,42,6.990000,72.5,91.430000,43.944495,6.990000,28.45

67,16:30-16:45,30.970000,118.080000,0.000000,261.910000,272.220000,32.67,32.66,9,51.01,30.970000,32.67,108.73,51.01,19.18,18,31.900000,4.120000,24.17,5.830000,0,81,44.8,3.730000,24.16,21.74,4.010000,71.620000,34,5.680000,72.5,91.430000,35.097198,5.680000,27.28

68,16:45-17:00,30.970000,118.080000,0.000000,261.910000,272.220000,24.5,33,6,60.87,30.970000,33,88.14,60.87,15.44,12,31.900000,4.120000,23.75,4.510000,0,63,37.92,3.730000,23.76,17.63,4.010000,71.620000,27,4.400000,71.26,91.430000,25.451795,4.400000,14.11

69,17:00-17:15,30.970000,118.080000,0.000000,261.910000,272.220000,19.6,28.99,5,60.44,30.970000,32.45,67.35,60.44,11.58,11,31.900000,4.200000,23.25,3.210000,0,46,30.86,3.770000,23.26,13.47,4.080000,71.620000,19,3.120000,69.76,101.380000,15.008286,3.120000,14.71

70,17:15-17:30,30.970000,118.080000,0.000000,261.910000,272.220000,14.7,16.34,4,59.77,30.970000,17.42,47.87,59.77,9.82,9,31.900000,4.200000,22.75,2.050000,0,32,23.99,3.770000,22.76,9.57,4.080000,71.620000,13,2.010000,68.26,101.380000,8.292516,2.010000,15.91

71,17:30-17:45,30.970000,118.080000,0.000000,261.910000,272.220000,8.57,7.34,9,59.12,30.970000,7.29,30.28,59.12,6.46,18,31.900000,4.200000,23.67,1.130000,0,20,17.15,3.770000,23.67,6.06,4.080000,71.620000,8,1.100000,71.01,101.380000,2.579245,1.100000,15.31

72,17:45-18:00,30.970000,118.080000,0.000000,261.910000,272.220000,2.65,1.18,8,58.5,30.970000,1.23,15.92,58.5,3.79,17,31.900000,4.200000,23,0.450000,0,11,11.05,3.770000,23.01,3.18,4.080000,71.620000,4,0.440000,69.01,101.380000,1.45995,0.440000,14.71

73,18:00-18:15,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,5,57.92,30.970000,0,5.97,57.92,1.92,10,31.900000,4.200000,22.15,0.070000,0,7,1.01,3.770000,22.15,1.19,4.150000,71.620000,3,0.060000,66.45,101.380000,0,0.060000,14.31

74,18:15-18:30,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,3,57.49,30.970000,0,0.78,57.49,0.6,7,31.900000,4.200000,20.58,0.000000,0,4,0.33,3.770000,20.58,0.15,4.150000,71.620000,1,0.000000,61.75,101.380000,0,0.000000,9.1

75,18:30-18:45,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,57.59,30.970000,0,2.38,57.59,0,0,31.900000,4.200000,18.78,0.000000,0,0,0,3.770000,18.77,0.47,4.150000,71.620000,0,0.000000,56.34,101.380000,0,0.000000,8.84

76,18:45-19:00,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,57.36,30.970000,0,0.26,57.36,0,0,31.900000,4.200000,17.4,0.000000,0,0,0,3.770000,17.39,0.05,4.150000,71.620000,0,0.000000,52.19,101.380000,0,0.000000,8.65

77,19:00-19:15,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,56.84,30.970000,0,0,56.84,0,0,31.900000,4.440000,15.91,0.000000,10.08,0,0,3.810000,15.91,0,4.460000,71.620000,0,0.000000,47.73,101.380000,0,0.000000,8.56

78,19:15-19:30,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,56.56,30.970000,0,0,56.56,0,0,31.900000,4.440000,14.58,0.000000,11.2,0,0,3.810000,14.58,0,4.460000,71.620000,0,0.000000,43.74,101.380000,0,0.000000,8.3

79,19:30-19:45,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,56.23,30.970000,0,0,56.23,0,0,31.900000,4.440000,13.27,0.000000,12.64,0,0,3.810000,13.28,0,4.460000,71.620000,0,0.000000,39.82,101.380000,0,0.000000,8.01

80,19:45-20:00,30.970000,118.080000,0.000000,261.910000,272.220000,0,0,0,55.17,30.970000,0,0,55.17,0,0,31.900000,4.440000,12.12,0.000000,12.03,0,0,3.810000,12.11,0,4.460000,71.620000,0,0.000000,36.35,101.380000,0,0.000000,8.01

81,20:00-20:15,30.970000,110.820000,0.000000,261.910000,272.220000,0,0,0,54.67,30.970000,0,0,54.67,0,0,31.900000,4.440000,11.73,0.000000,11.05,0,0,3.810000,11.74,0,4.380000,71.620000,0,0.000000,35.2,101.380000,0,0.000000,8.01

82,20:15-20:30,30.970000,115.180000,0.000000,261.910000,272.220000,0,0,0,51.85,30.970000,0,0,51.85,0,0,31.900000,4.440000,11.33,0.000000,8.8,0,0,3.810000,11.34,0,4.380000,71.620000,0,0.000000,34,101.380000,0,0.000000,8.01

83,20:30-20:45,30.970000,118.470000,0.000000,261.910000,272.220000,0,0,0,51.32,30.970000,0,0,51.32,0,0,31.900000,4.440000,10.71,0.000000,7.6,0,0,3.810000,10.7,0,4.380000,71.620000,0,0.000000,32.13,101.380000,0,0.000000,8.01

84,20:45-21:00,30.970000,118.470000,0.000000,261.910000,272.220000,0,0,0,51.38,30.970000,0,0,51.38,0,0,31.900000,4.440000,10.22,0.000000,6.78,0,0,3.810000,10.22,0,4.380000,71.620000,0,0.000000,30.66,101.380000,0,0.000000,8.01

85,21:00-21:15,30.970000,118.470000,0.000000,261.910000,272.220000,0,0,0,51.09,30.970000,0,0,51.09,0,0,31.900000,4.360000,10.29,0.000000,6.75,0,0,3.770000,10.29,0,4.310000,71.620000,0,0.000000,30.87,101.380000,0,0.000000,8.01

86,21:15-21:30,30.970000,118.470000,0.000000,261.910000,272.220000,0,0,0,51.32,30.970000,0,0,51.32,0,0,31.900000,4.360000,10.44,0.000000,8.66,0,0,3.770000,10.42,0,4.310000,71.620000,0,0.000000,31.31,101.380000,0,0.000000,8.01

