Block,Time,UNCHAHAR4,RIHAND1,AURY_CRF,SALAL,JHAJJAR,DADRT2,TANDA2,ANTA_LF,AURY_LF,UNCHAHAR2,RAMPUR,DADRI_RF,AURY_GF,RAPPC,ANTA_CRF,NJPC,TANAKPUR,KOTESHWR,CHAMERA1,DHAULIGNGA,CHAMERA3,URI,AURY_RF,PARBATI3,CHAMERA2,RAPPB,UNCHAHAR3,SINGRAULI_HYDRO,ANTA_RF,SEWA2,KISHANGANGA,BSIUL,DADRI_GF,ANTA_GF,RIHAND2,NAPP,KOLDAM,DADRI_LF,URI2,SINGRAULI,UNCHAHAR1,DULHASTI,TEHRI,DADRI_CRF,RIHAND3,TALA,KHSTPP-II,FSTPP I & II,KUDGI,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,88.936400,0.000000,83.124600,627.122554,627.815678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.888090,9.531662,0.000000,26.434121,18.711136,17.075789,0.000000,0.000000,38.194433,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,123.254250,13.737194,47.790319,43.849512,0.000000,119.547560,17.052588,142.603355,13.166454,74.71,403.476412,30.479195,18.023306,0,0,0,0,0

10,02:15-02:30,0.000000,88.936400,0.000000,83.124600,627.122554,579.480678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.888090,9.531662,0.000000,26.434121,18.711136,17.075789,0.000000,0.000000,38.194433,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,123.254250,13.737194,47.790319,43.849512,0.000000,119.547560,17.052588,142.603355,13.166454,74.71,403.476412,30.512919,17.632466,0,0,0,0,0

11,02:30-02:45,0.000000,88.936400,0.000000,83.124600,627.122554,531.145678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.888090,9.531662,0.000000,26.434121,9.355568,12.806842,0.000000,0.000000,38.194433,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,36.541260,0.000000,119.547560,17.052588,142.603355,13.166454,74.76,403.476412,30.509052,17.089488,0,0,0,0,0

12,02:45-03:00,0.000000,88.936400,0.000000,83.124600,627.122554,531.145678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,12.259593,9.531662,0.000000,26.434121,9.355568,12.806842,0.000000,0.000000,38.194433,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,29.233008,0.000000,119.547560,17.052588,142.603355,13.166454,74.76,403.476412,30.509052,16.998084,0,0,0,0,0

13,03:00-03:15,0.000000,88.936400,0.000000,80.877989,627.122554,579.480678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,12.806842,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,29.233008,0.000000,119.547560,17.052588,142.603355,13.166454,74.76,403.476412,30.509052,16.629036,0,0,0,0,0

14,03:15-03:30,0.000000,88.936400,0.000000,80.877989,627.122554,555.313178,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,12.806842,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,29.233008,0.000000,119.547560,17.052588,142.603355,13.166454,74.76,403.476412,30.509052,16.866022,0,0,0,0,0

15,03:30-03:45,0.000000,88.936400,0.000000,80.877989,627.122554,531.145678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,29.233008,0.000000,119.547560,17.052588,142.603355,13.285358,74.76,403.476412,30.509052,15.800142,0,0,0,0,0

16,03:45-04:00,0.000000,88.936400,0.000000,80.877989,627.122554,531.145678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,29.233008,0.000000,119.547560,17.052588,142.603355,13.285358,74.76,403.476412,30.509052,17.418382,0,0,0,0,0

17,04:00-04:15,0.000000,88.936400,0.000000,80.877989,627.122554,482.810678,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,16.443567,0.000000,119.547560,17.052588,142.603355,13.285358,74.76,403.476412,30.509052,19.334041,0,0,0,0,0

18,04:15-04:30,0.000000,88.936400,0.000000,80.877989,627.122554,439.309178,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,147.847581,11.145084,9.531662,0.000000,26.434121,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,13.285358,74.76,403.476412,30.509052,19.334041,0,0,0,0,0

19,04:30-04:45,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.145084,9.531662,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.45,403.476412,21.942930,19.334041,0,0,0,0,0

20,04:45-05:00,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,9.531662,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.45,403.476412,21.942930,19.334041,0,0,0,0,0

21,05:00-05:15,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.68,403.476412,21.942930,19.334041,0,0,0,0,0

22,05:15-05:30,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.68,403.476412,21.942930,19.334041,0,0,0,0,0

23,05:30-05:45,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.44,403.476412,21.942930,19.334041,0,0,0,0,0

24,05:45-06:00,0.000000,88.936400,0.000000,80.877989,585.075938,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,17.113587,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.44,403.476412,21.942930,19.334041,0,0,0,0,0

25,06:00-06:15,0.000000,88.936400,0.000000,80.877989,623.058515,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,9.379987,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,7.808519,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.44,404.778509,21.942930,19.334041,0,0,0,0,0

26,06:15-06:30,0.000000,88.936400,0.000000,80.877989,627.122554,439.309178,0.000000,0.000000,0.000000,14.785290,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,9.379987,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,7.808519,47.790319,14.616504,0.000000,119.547560,17.052588,142.603355,9.317151,74.44,404.824959,21.942930,19.334041,0,0,0,0,0

27,06:30-06:45,0.000000,88.936400,0.000000,80.877989,618.910438,487.644178,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,7.808519,47.790319,8.160881,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

28,06:45-07:00,0.000000,88.936400,0.000000,80.877989,618.910438,535.979178,0.000000,0.000000,0.000000,19.469435,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

29,07:00-07:15,0.000000,88.936400,0.000000,80.877989,618.910438,584.314178,0.000000,0.000000,0.000000,18.389534,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,9.885735,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

30,07:15-07:30,0.000000,88.936400,0.000000,80.877989,618.910438,632.649178,0.000000,0.000000,0.000000,18.389534,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,26.434121,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.053441,134.670977,9.885735,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

31,07:30-07:45,0.000000,88.936400,0.000000,80.877989,618.910438,584.314178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,17.622748,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

32,07:45:08:00,0.000000,88.936400,0.000000,80.877989,618.910438,535.979178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,8.578496,0.000000,17.622748,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.335558,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

33,08:00-08:15,0.000000,88.936400,0.000000,80.877989,618.910438,487.644178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.285358,74.44,404.824959,30.509052,19.334041,0,0,0,0,0

34,08:15-08:30,0.000000,88.936400,0.000000,80.877989,618.910438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,74.44,404.824959,21.942930,19.334041,0,0,0,0,0

35,08:30-08:45,0.000000,88.936400,0.000000,80.877989,618.910438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,21.344736,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,84.49,404.824959,21.942930,19.334041,0,0,0,0,0

36,08:45:09:00,0.000000,88.936400,0.000000,80.877989,618.910438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,21.344736,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,99.47,404.824959,21.942930,19.334041,0,0,0,0,0

37,09:00:09:15,0.000000,88.936400,0.000000,80.877989,618.910438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,21.344736,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,112.33,404.824959,21.942930,19.334041,0,0,0,0,0

38,09:15-09:30,0.000000,88.936400,0.000000,80.877989,618.910438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,21.344736,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,125.38,404.824959,21.942930,19.334041,0,0,0,0,0

39,09:30-09:45,0.000000,88.936400,0.000000,80.877989,627.122554,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,19.334041,0,0,0,0,0

40,09:45-10:00,0.000000,88.936400,0.000000,80.877989,627.122554,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,19.334041,0,0,0,0,0

41,10:00-10:15,0.000000,88.936400,0.000000,80.877989,531.907438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.276476,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,19.334041,0,0,0,0,0

42,10:15-10:30,0.000000,88.936400,0.000000,80.877989,435.237438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.414714,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,19.334041,0,0,0,0,0

43,10:30-10:45,0.000000,88.936400,0.000000,79.754683,435.237438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.414714,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,19.334041,0,0,0,0,0

44,10:45-11:00,0.000000,88.936400,0.000000,79.754683,435.237438,439.309178,0.000000,0.000000,0.000000,14.178009,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,18.040555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,9.317151,135.34,403.476412,21.942930,18.418382,0,0,0,0,0

45,11:00-11:15,0.000000,88.936400,0.000000,79.754683,435.237438,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,0.000000,17.622748,9.355568,18.143026,0.000000,0.000000,21.906389,0.000000,3.104498,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.344810,135.34,403.476412,29.271287,19.216505,0,0,0,0,0

46,11:15-11:30,0.000000,88.936400,0.000000,79.754683,435.237438,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,13.517366,17.622748,9.355568,18.143026,0.000000,0.000000,21.906389,0.000000,3.866800,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,31.729878,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.344810,135.34,403.476412,29.339345,17.657991,0,0,0,0,0

