Block,Time,CHAMERA3,URI,DADRI_RF,TANAKPUR,AURY_RF,SINGRAULI,ANTA_RF,ANTA_CRF,DADRI_GF,DHAULIGNGA,AURY_CRF,DADRT2,KOLDAM,JHAJJAR,RAMPUR,BSIUL,UNCHAHAR4,URI2,KISHANGANGA,ANTA_GF,CHAMERA2,NAPP,TANDA2,UNCHAHAR3,BRBCL,RAPPC,UNCHAHAR1,RAPPB,TEHRI,SEWA2,KHSTPP-II,KHSTPP-I,AURY_GF,RIHAND2,RIHAND1,RIHAND3,TALA,FSTPP I & II,SASAN,AURY_LF,KOTESHWR,ANTA_LF,NJPC,UNCHAHAR2,DADRI_LF,CHAMERA1,SALAL,SINGRAULI_HYDRO,DADRI_CRF,PARBATI3,DULHASTI,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,8.514931,0.000000,2.470024,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,194.748200,0.000000,232.757842,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,9.732957,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,12.533300,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,59.77,0,0,0,0,0

7,01:30-01:45,0.000000,8.514931,0.000000,2.470024,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,10.077854,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,58.81,0,0,0,0,0

8,01:45-02:00,0.000000,8.514931,0.000000,2.470024,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,11.601553,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,58.81,0,0,0,0,0

9,02:00-02:15,0.000000,8.514931,0.000000,2.470024,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,12.072308,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,57.85,0,0,0,0,0

10,02:15-02:30,0.000000,8.514931,0.000000,2.470024,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,12.829669,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,56.88,0,0,0,0,0

11,02:30-02:45,0.000000,8.514931,0.000000,8.027579,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,12.440399,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,56.88,0,0,0,0,0

12,02:45-03:00,0.000000,8.514931,0.000000,8.027579,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,14.482957,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,55.92,0,0,0,0,0

13,03:00-03:15,0.000000,6.386198,0.000000,8.027579,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,16.565955,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,54.95,0,0,0,0,0

14,03:15-03:30,0.000000,6.386198,0.000000,8.027579,0.000000,109.907496,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,17.801533,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,53.99,0,0,0,0,0

15,03:30-03:45,0.000000,4.257466,0.000000,2.470024,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,17.786103,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,53.99,0,0,0,0,0

16,03:45-04:00,0.000000,4.257466,0.000000,2.470024,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,192.820000,0.000000,232.757842,0.000000,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,4.820500,16.171440,52.118668,7.712800,0.000000,0.000000,0.000000,43.384500,12.533300,0.000000,92.792022,51.402727,87.138443,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,0.000000,11.569200,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,54.95,0,0,0,0,0

17,04:00-04:15,0.000000,4.257466,0.000000,2.470024,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,182.455925,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.714449,17.345300,52.118668,7.645313,0.000000,0.000000,0.000000,42.757835,12.533300,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,0.000000,11.395662,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,56.88,0,0,0,0,0

18,04:15-04:30,0.000000,4.257466,0.000000,2.470024,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,182.455925,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.714449,19.281969,52.118668,7.645313,0.000000,0.000000,0.000000,42.757835,12.533300,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,0.000000,11.395662,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,55.92,0,0,0,0,0

19,04:30-04:45,0.000000,6.386198,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,180.855519,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.714449,19.281969,52.118668,7.645313,0.000000,0.000000,0.000000,42.757835,26.873131,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,16.434049,11.395662,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,57.85,0,0,0,0,0

20,04:45-05:00,0.000000,6.386198,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,180.855519,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,5.678549,19.281969,52.118668,8.609413,0.000000,0.000000,0.000000,95.581645,26.873131,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,8.555423,0.000000,16.434049,12.359762,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,56.88,0,0,0,0,0

21,05:00-05:15,0.000000,6.386198,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,180.855519,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,5.678549,19.281969,52.118668,8.609413,0.000000,15.002360,0.000000,95.581645,26.873131,0.000000,113.884312,73.271600,119.226029,0.000000,10.705945,403.736157,0.000000,8.555423,0.000000,18.260054,12.359762,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,58.81,0,0,0,0,0

22,05:15-05:30,0.000000,6.386198,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,180.855519,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,5.678549,19.281969,52.118668,8.609413,0.000000,30.004720,0.000000,122.826244,37.365142,0.000000,113.884312,73.271600,119.226029,0.000000,10.705945,403.736157,0.000000,8.555423,0.000000,36.520108,12.359762,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,61.70,0,0,0,0,0

23,05:30-05:45,0.000000,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,204.071047,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,5.678549,19.281969,52.118668,8.609413,0.000000,30.004720,0.000000,122.826244,37.365142,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,54.780162,31.222186,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,62.67,0,0,0,0,0

24,05:45-06:00,0.000000,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,8.808052,0.000000,233.042252,0.000000,232.757842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,5.678549,19.281969,52.118668,8.609413,0.000000,45.007080,5.012067,98.473945,37.365142,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,80.344238,31.222186,0.000000,0.000000,2.240568,0.571740,0.000000,3.681898,31.774522,66.52,0,0,0,0,0

25,06:00-06:15,0.000000,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,17.616105,0.000000,282.292144,0.000000,277.106442,0.000000,2.121020,0.000000,5.187629,0.000000,0.000000,25.394471,0.000000,0.000000,5.784600,19.281969,52.118668,8.676900,0.000000,45.007080,5.012067,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,17.110847,0.000000,104.995310,31.222186,0.000000,6.778587,2.240568,0.571740,0.000000,15.763432,47.661784,70.38,0,0,0,0,0

26,06:15-06:30,9.330406,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,304.321829,0.000000,296.388442,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,5.784600,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,19.012052,0.000000,118.690351,31.222186,0.000000,25.134087,2.240568,0.571740,0.000000,15.763432,47.661784,75.20,0,0,0,0,0

27,06:30-06:45,9.330406,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,327.678983,0.000000,304.101242,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,5.784600,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,127.820378,32.528088,0.000000,25.134087,2.240568,0.571740,0.000000,15.763432,47.661784,80.98,0,0,0,0,0

28,06:45-07:00,9.330406,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,329.298092,0.000000,304.101242,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,5.784600,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,127.820378,40.868295,0.000000,25.134087,2.240568,0.571740,0.000000,15.763432,47.661784,85.80,0,0,0,0,0

29,07:00-07:15,9.330406,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,329.298092,0.000000,275.178242,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,9.293325,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,127.820378,40.868295,0.000000,36.558672,2.240568,0.571740,0.000000,15.763432,47.661784,89.66,0,0,0,0,0

30,07:15-07:30,9.330406,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,329.298092,0.000000,275.178242,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,11.660059,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,127.820378,40.868295,0.000000,36.558672,12.323126,0.571740,0.000000,3.681898,47.661784,89.66,0,0,0,0,0

31,07:30-07:45,9.330406,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,329.298092,0.000000,289.639742,0.000000,12.573407,0.000000,5.187629,0.000000,0.000000,38.091707,0.000000,0.000000,13.378334,19.251412,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,119.968555,40.868295,0.000000,36.558672,12.323126,0.571740,0.000000,0.000000,47.661784,89.66,0,0,0,0,0

32,07:45:08:00,0.000000,6.386198,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,17.616105,0.000000,329.298092,0.000000,318.562742,0.000000,6.286703,0.000000,5.187629,0.000000,0.000000,25.394471,0.000000,0.000000,14.033922,19.281969,52.118668,8.676900,0.000000,45.007080,4.755038,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,17.110847,0.000000,114.125338,40.868295,0.000000,26.657365,68.337336,0.571740,0.000000,0.000000,31.774522,89.66,0,0,0,0,0

33,08:00-08:15,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,8.808052,0.000000,329.298092,0.000000,357.126742,0.000000,6.286703,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,45.007080,4.369494,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,95.865284,40.868295,0.000000,22.849170,68.337336,0.571740,0.000000,0.000000,31.774522,89.66,0,0,0,0,0

34,08:15-08:30,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,329.298092,0.000000,365.803642,0.000000,6.286703,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,45.007080,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,73.040216,40.868295,0.000000,12.947863,68.337336,0.571740,0.000000,0.000000,31.774522,89.66,0,0,0,0,0

35,08:30-08:45,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,329.298092,0.000000,354.569467,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,45.007080,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,54.780162,40.868295,0.000000,0.000000,68.337336,0.571740,0.000000,0.000000,31.774522,89.66,0,0,0,0,0

36,08:45:09:00,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,305.940938,0.000000,343.629342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,30.004720,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,36.520108,40.868295,0.000000,0.000000,13.443410,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

37,09:00:09:15,0.000000,4.257466,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,296.647014,0.000000,343.629342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,15.002360,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,18.260054,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

38,09:15-09:30,0.000000,4.257466,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,301.293976,0.000000,343.629342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

39,09:30-09:45,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,291.990411,0.000000,343.629342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

40,09:45-10:00,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,291.990411,0.000000,343.629342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.072812,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

41,10:00-10:15,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,291.990411,0.000000,318.562742,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,18.984570,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

42,10:15-10:30,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,296.647014,0.000000,318.562742,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

43,10:30-10:45,0.000000,8.514931,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,296.647014,0.000000,318.562742,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,18.449375,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

44,10:45-11:00,0.000000,8.514931,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,272.724030,0.000000,318.562742,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.183785,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

45,11:00-11:15,0.000000,8.514931,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,286.102749,0.000000,319.526842,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

46,11:15-11:30,0.000000,8.514931,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,269.952390,0.000000,319.526842,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,17.443627,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

