Block,Time,KOTESHWR,ANTA_CRF,KOLDAM,NAPP,URI2,DADRI_RF,AURY_LF,TANDA2,RAPPB,KISHANGANGA,ANTA_LF,UNCHAHAR2,JHAJJAR,AURY_GF,DULHASTI,CHAMERA3,RIHAND3,SALAL,BSIUL,PARBATI3,RIHAND1,AURY_RF,SINGRAULI,CHAMERA1,DADRI_GF,UNCHAHAR1,UNCHAHAR4,TEHRI,DHAULIGNGA,ANTA_GF,DADRT2,RAMPUR,RAPPC,TANAKPUR,URI,DADRI_LF,ANTA_RF,AURY_CRF,NJPC,DADRI_CRF,SEWA2,RIHAND2,CHAMERA2,BRBCL,KUDGI,UNCHAHAR3,KHSTPP-I,TALA,KHSTPP-II,SINGRAULI_HYDRO,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,174.186000,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.093498,0.000000,65.354587,35.363768,0.000000,532.630693,0.000000,49.488855,12.644162,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.513780,9.68,20.986510,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

8,01:45-02:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,174.186000,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.093498,0.000000,65.354587,35.363768,0.000000,495.858093,0.000000,49.488855,12.644162,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.001601,9.68,20.986510,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

9,02:00-02:15,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,174.186000,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.093498,0.000000,65.354587,35.363768,0.000000,495.858093,0.000000,49.488855,12.644162,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,13.881974,9.68,20.986510,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

10,02:15-02:30,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.397233,173.934398,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,11.254738,0.000000,65.354587,35.363768,0.000000,471.104327,0.000000,49.488855,12.644162,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,13.460167,9.68,20.986510,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

11,02:30-02:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.239769,173.934398,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.422516,0.000000,65.354587,35.363768,0.000000,442.073327,0.000000,49.488855,12.644162,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,13.010241,9.68,20.928448,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

12,02:45-03:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.239769,173.934398,0.000000,47.839755,28.124079,57.442188,83.210588,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.422516,0.000000,65.354587,35.363768,0.000000,410.139227,0.000000,49.488855,12.644162,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,13.180725,9.68,20.928448,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

13,03:00-03:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,173.934398,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.991193,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,20.870386,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

14,03:15-03:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,144.903398,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,369.089393,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,20.870386,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

15,03:30-03:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,364.361153,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,14.492759,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

16,03:45-04:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,5.003009,0.000000,65.354587,35.409788,0.000000,364.020778,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,13.932027,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

17,04:00-04:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.239769,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,364.025949,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,13.775587,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

18,04:15-04:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.239769,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,364.020778,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,13.775587,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

19,04:30-04:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.239769,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,364.025949,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,9.68,13.775587,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

20,04:45-05:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.068014,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,3.079705,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,364.020778,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,3.740838,114.309562,38.233943,14.515500,9.68,13.775587,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

21,05:00-05:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.068014,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,4.927528,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,357.391548,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,13.028167,30.289300,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

22,05:15-05:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.068014,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,15.822294,43.546500,0.000000,134.810287,41.282082,0.000000,5.167518,0.000000,65.354587,35.409788,0.000000,396.757000,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,13.028167,21.455070,24.182823,142.750870,0.925605,10.636378,405.243729,0,0,0,0,0

23,05:30-05:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.331428,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,31.644587,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,21.455070,24.182823,118.765047,0.925605,10.636378,405.243729,0,0,0,0,0

24,05:45-06:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,164.257398,0.000000,47.839755,28.124079,57.442188,80.961653,0.000000,31.644587,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,21.455070,24.182823,99.411047,0.925605,10.636378,405.243729,0,0,0,0,0

25,06:00-06:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,31.644587,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

26,06:15-06:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,15.822294,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,22.296776,24.182823,142.750870,0.925605,10.636378,405.243729,0,0,0,0,0

27,06:30-06:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,12.318821,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,22.296776,24.182823,118.765047,0.925605,10.636378,405.243729,0,0,0,0,0

28,06:45-07:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,4.927528,43.546500,0.000000,134.810287,41.282082,0.000000,11.102325,0.000000,65.354587,35.409788,0.000000,401.023493,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,22.296776,24.182823,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

29,07:00-07:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,357.815676,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,22.296776,24.182823,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

30,07:15-07:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.343485,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,357.712627,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,9.68,14.608883,22.296776,24.182823,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

31,07:30-07:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,357.718922,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,18.39,14.608883,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

32,07:45:08:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,43.546500,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,357.712627,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,27.10,14.608883,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

33,08:00-08:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,144.903398,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,50.087610,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,355.660810,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,40.64,11.880226,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

34,08:15-08:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,53.223500,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,355.652860,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,54.19,11.880226,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

35,08:30-08:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,53.608645,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,363.194383,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,13.183030,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

36,08:45:09:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,53.608645,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,363.216164,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,13.183030,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

37,09:00:09:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,53.608645,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,364.023364,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,13.775587,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

38,09:15-09:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000275,144.903398,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,53.608645,0.000000,134.810287,41.282082,0.000000,4.809469,0.000000,65.354587,35.409788,0.000000,364.044042,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,13.775587,18.260305,24.182823,72.828231,0.925605,7.133788,405.243729,0,0,0,0,0

39,09:30-09:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,58.136689,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.359143,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,24.182823,92.640786,0.925605,10.636378,405.243729,0,0,0,0,0

40,09:45-10:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,59.546452,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.375215,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,24.182823,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

41,10:00-10:15,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,62.888945,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.359143,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

42,10:15-10:30,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,66.855644,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.375215,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

43,10:30-10:45,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,67.739000,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.359143,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

44,10:45-11:00,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,71.093048,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.375215,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

45,11:00-11:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,71.093048,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.168310,0.000000,49.488855,11.404538,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

46,11:15-11:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.184642,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

