Block,Time,UNCHAHAR3,CHAMERA1,DADRT2,RIHAND2,RIHAND1,KOTESHWR,DADRI_LF,NJPC,BSIUL,ANTA_LF,URI,CHAMERA2,TEHRI,UNCHAHAR2,ANTA_RF,AURY_CRF,DHAULIGNGA,SALAL,AURY_RF,SINGRAULI_HYDRO,UNCHAHAR4,DADRI_GF,SINGRAULI,RAMPUR,DULHASTI,DADRI_RF,UNCHAHAR1,ANTA_CRF,AURY_GF,RIHAND3,CHAMERA3,KISHANGANGA,JHAJJAR,KOLDAM,PARBATI3,AURY_LF,DADRI_CRF,NAPP,TANAKPUR,TANDA2,RAPPB,RAPPC,URI2,ANTA_GF,SEWA2,SASAN,KHSTPP-II,TALA,KHSTPP-I,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,83.658630,0.000000,24.837660,10.108350,14.081888,0,0,0,0,0

7,01:30-01:45,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,83.658630,0.000000,24.837660,10.108350,13.629992,0,0,0,0,0

8,01:45-02:00,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,83.658630,0.000000,24.837660,10.108350,11.742336,0,0,0,0,0

9,02:00-02:15,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,40.387190,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,12.200585,0,0,0,0,0

10,02:15-02:30,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,40.387190,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,13.295885,0,0,0,0,0

11,02:30-02:45,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,14.106595,0,0,0,0,0

12,02:45-03:00,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,13.346410,0,0,0,0,0

13,03:00-03:15,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,16.220654,0,0,0,0,0

14,03:15-03:30,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,15.284187,0,0,0,0,0

15,03:30-03:45,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,17.703510,0,0,0,0,0

16,03:45-04:00,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,12.555148,0.000000,40.387190,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.986575,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,17.910246,0,0,0,0,0

17,04:00-04:15,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,6.277574,0.000000,40.387190,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,16.824526,0,0,0,0,0

18,04:15-04:30,14.921850,0.000000,360.049800,90.727062,61.829985,8.068389,0.000000,0.000000,6.277574,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,78.845130,0.000000,24.837660,10.108350,19.254035,0,0,0,0,0

19,04:30-04:45,14.921850,13.525319,360.049800,90.727062,61.829985,8.068389,0.000000,18.233538,6.277574,0.000000,34.010266,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,36.915694,0.000000,0.644576,0.000000,0.000000,110.492352,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,87.011907,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,85.584030,0.000000,24.837660,10.108350,19.254035,0,0,0,0,0

20,04:45-05:00,14.921850,13.525319,360.049800,90.727062,61.829985,8.068389,0.000000,36.467076,6.277574,0.000000,34.010266,0.000000,12.433270,23.249205,0.000000,0.000000,0.000000,36.915694,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,85.584030,0.000000,24.837660,10.108350,19.254035,0,0,0,0,0

21,05:00-05:15,14.921850,27.050638,360.049800,112.756238,88.568400,8.068389,0.000000,36.467076,6.277574,0.000000,34.010266,0.000000,12.433270,23.249205,0.000000,0.000000,0.000000,36.915694,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,95.663595,0.000000,24.837660,10.108350,19.254035,0,0,0,0,0

22,05:15-05:30,18.384201,40.575957,360.049800,112.756238,88.568400,8.068389,0.000000,36.467076,6.277574,0.000000,34.010266,0.000000,12.433270,28.886102,0.000000,0.000000,0.000000,36.915694,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,356.199000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,115.013865,0.000000,36.602913,11.544121,19.254035,0,0,0,0,0

23,05:30-05:45,14.921850,40.575957,360.049800,112.756238,88.568400,8.068389,0.000000,36.467076,6.277574,0.000000,40.387190,3.208198,24.866541,23.249205,0.000000,0.000000,0.000000,14.542546,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,122.417798,0.000000,38.473824,12.879097,19.254035,0,0,0,0,0

24,05:45-06:00,14.921850,40.575957,360.049800,112.756238,88.568400,8.068389,0.000000,54.700614,6.277574,0.000000,40.387190,12.576135,24.866541,23.249205,0.000000,0.000000,0.000000,14.542546,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,9.316857,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,12.879097,19.254035,0,0,0,0,0

25,06:00-06:15,18.515753,40.575957,408.184800,112.756238,88.568400,16.136777,0.000000,72.934152,6.277574,0.000000,34.010266,25.357595,37.299812,29.125712,0.000000,0.000000,7.630360,14.542546,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.271230,0.000000,0.000000,119.052897,18.633713,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,12.879097,19.254035,0,0,0,0,0

26,06:15-06:30,19.341124,40.575957,456.319800,112.756238,88.568400,23.730555,0.000000,100.284459,18.832722,0.000000,34.010266,38.036393,49.733082,30.582765,0.000000,0.000000,7.630360,42.508981,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,8.271230,0.000000,0.000000,119.052897,27.978765,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,12.879097,19.254035,0,0,0,0,0

27,06:30-06:45,19.341124,40.575957,504.454800,112.756238,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,34.010266,38.036393,49.733082,35.750155,0.000000,0.000000,17.590524,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,8.271230,0.000000,0.000000,119.052897,27.978765,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,6.166094,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

28,06:45-07:00,19.341124,40.575957,552.589800,112.756238,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,34.010266,38.036393,49.733082,30.582765,0.000000,0.000000,26.385786,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,8.271230,0.000000,0.000000,119.052897,27.978765,0.000000,398.004248,0.000000,0.000000,0.000000,0.000000,42.051891,5.919450,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

29,07:00-07:15,19.341124,40.575957,578.485949,112.756238,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,34.010266,38.036393,49.733082,40.808949,0.000000,0.000000,26.385786,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,8.271230,0.000000,0.000000,119.052897,27.978765,0.000000,465.393248,0.000000,0.000000,0.000000,0.000000,42.051891,5.919450,0.000000,0.000000,51.798651,31.339582,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

30,07:15-07:30,19.341124,40.575957,578.485949,112.756238,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,40.387190,38.036393,49.733082,35.172052,0.000000,0.000000,26.385786,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,8.271230,0.000000,0.000000,119.052897,27.978765,0.000000,532.782248,0.000000,0.000000,0.000000,0.000000,42.051891,5.919450,0.000000,0.000000,51.798651,31.339582,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

31,07:30-07:45,25.405749,40.575957,578.485949,112.756238,88.568400,23.730555,0.000000,100.284459,18.832722,0.000000,40.387190,38.036393,49.733082,40.808949,0.000000,0.000000,26.385786,42.508981,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,598.722384,0.000000,0.000000,0.000000,0.000000,42.051891,5.919450,0.000000,0.000000,51.798651,31.339582,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

32,07:45:08:00,25.405749,40.575957,578.485949,112.756238,88.568400,16.136777,0.000000,73.298823,6.277574,0.000000,34.010266,25.357595,37.299812,40.808949,0.000000,0.000000,17.590524,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,18.633713,0.000000,598.722384,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

33,08:00-08:15,19.341124,27.050638,578.485949,112.756238,88.568400,8.068389,0.000000,72.934152,6.277574,0.000000,34.010266,25.357595,37.299812,35.172052,0.000000,0.000000,7.630360,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.271230,0.000000,0.000000,119.052897,9.316857,0.000000,572.815221,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,38.473824,12.879097,19.254035,0,0,0,0,0

34,08:15-08:30,19.341124,27.050638,578.485949,112.756238,88.568400,8.068389,0.000000,54.700614,6.277574,0.000000,34.010266,12.678798,24.866541,40.808949,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,494.340511,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.278465,13.718475,19.254035,0,0,0,0,0

35,08:30-08:45,22.803475,27.050638,578.485949,112.756238,88.568400,8.068389,0.000000,18.233538,6.277574,0.000000,34.010266,12.678798,24.866541,40.808949,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,417.258248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

36,08:45:09:00,22.803475,13.525319,578.485949,112.756238,88.568400,8.068389,0.000000,18.233538,6.277574,0.000000,34.010266,12.678798,24.866541,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,398.004248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

37,09:00:09:15,22.803475,13.525319,578.485949,112.756238,88.568400,8.068389,0.000000,18.233538,6.277574,0.000000,40.387190,12.678798,12.433270,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,446.139248,0.000000,0.000000,0.000000,0.000000,42.051891,6.166094,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

38,09:15-09:30,22.803475,13.525319,578.485949,112.756238,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,40.387190,12.678798,12.433270,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,484.647248,0.000000,0.000000,0.000000,0.000000,42.051891,6.166094,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

39,09:30-09:45,22.803475,13.525319,578.485949,112.756238,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,34.010266,0.000000,12.433270,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,503.901248,0.000000,0.000000,0.000000,0.000000,42.051891,6.166094,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

40,09:45-10:00,22.803475,13.525319,578.485949,112.756238,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,34.010266,0.000000,12.433270,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,523.155248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,31.339582,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

41,10:00-10:15,22.803475,13.525319,552.589800,112.756238,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,34.010266,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,542.409248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

42,10:15-10:30,22.803475,13.525319,504.454800,112.756238,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,34.010266,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,542.409248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

43,10:30-10:45,22.803475,13.525319,456.319800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,542.409248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

44,10:45-11:00,22.803475,13.081168,408.184800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,523.155248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

45,11:00-11:15,22.803475,0.000000,408.184800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,40.806893,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,523.155248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,17.831485,0,0,0,0,0

46,11:15-11:30,22.803475,0.000000,408.184800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,40.808949,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,513.528248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,18.351452,0,0,0,0,0

47,11:30-11:45,22.803475,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,40.808949,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,455.766248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,17.180517,0,0,0,0,0

