Block,Time,KISHANGANGA,ANTA_RF,CHAMERA3,PARBATI3,KOLDAM,SINGRAULI_HYDRO,BSIUL,UNCHAHAR4,DADRI_GF,RAMPUR,NAPP,CHAMERA1,CHAMERA2,AURY_CRF,DADRI_CRF,RIHAND3,URI,DULHASTI,SALAL,NJPC,ANTA_GF,URI2,RAPPC,RAPPB,DHAULIGNGA,DADRI_RF,UNCHAHAR3,DADRI_LF,ANTA_CRF,AURY_LF,DADRT2,TEHRI,TANAKPUR,SEWA2,KOTESHWR,RIHAND1,UNCHAHAR1,SINGRAULI,AURY_GF,TANDA2,ANTA_LF,JHAJJAR,RIHAND2,AURY_RF,UNCHAHAR2,SASAN,BRBCL,TALA,KHSTPP-I,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,88.504000,12.198160,134.016220,0.000000,0.000000,0.000000,230.687600,113.636250,0.000000,22.510800,402.856740,14.585317,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,88.504000,12.198160,134.016220,0.000000,0.000000,0.000000,230.687600,113.636250,0.000000,22.510800,402.856740,16.260489,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,88.504000,12.198160,134.016220,0.000000,0.000000,0.000000,230.687600,113.636250,0.000000,22.510800,402.856740,17.325232,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,14.271078,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,12.468435,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,12.710468,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,13.207947,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,12.577048,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.805482,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,13.617185,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,16.327955,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,13.665210,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,15.863857,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,15.338039,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,60.823027,12.198160,121.002573,0.000000,0.000000,0.000000,230.687600,92.589903,0.000000,22.510800,402.856740,16.677391,0.000000,20.076940,11.063000,78.884000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,0.000000,0.000000,0.000000,8.726494,85.618118,12.198160,133.703016,0.000000,0.000000,0.000000,230.687600,112.003464,0.000000,22.510800,402.856740,17.380496,0.000000,20.076940,11.063000,99.727348,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,14.181804,0.000000,0.000000,8.726494,88.504000,12.198160,134.016220,0.000000,0.000000,0.000000,230.687600,113.636250,0.000000,22.510800,402.856740,19.240016,0.000000,20.076940,11.063000,105.512930,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,14.862900,0.000000,0.000000,0.000000,359.595600,14.181804,0.000000,0.000000,8.726494,88.504000,12.198160,134.016220,0.000000,0.000000,0.000000,230.687600,113.636250,0.000000,30.560527,402.856740,19.240016,0.000000,26.122340,15.011625,105.512930,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,29.152448,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.278961,0.000000,0.000000,0.000000,359.595600,14.181804,0.000000,0.000000,8.726494,88.504000,15.645295,134.016220,0.000000,0.000000,0.000000,232.114631,113.636250,0.000000,36.193326,402.856740,19.240016,0.000000,33.364830,17.762945,138.654528,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,44.639686,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.278961,0.000000,0.000000,0.000000,359.595600,28.363608,0.000000,0.000000,8.726494,88.504000,15.645295,134.016220,0.000000,0.000000,0.000000,287.910631,113.636250,0.000000,36.193326,402.856740,19.240016,0.000000,33.476936,17.762945,141.910031,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,45.004092,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.278961,0.000000,0.000000,0.000000,426.281440,28.363608,0.000000,0.000000,8.726494,88.504000,15.645295,134.016220,0.000000,0.000000,0.000000,355.250631,113.636250,0.000000,38.996444,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,68.052746,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,21.702353,0.000000,0.000000,0.000000,535.669880,28.363608,0.000000,0.000000,8.726494,88.504000,17.454226,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,6.307834,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,90.008183,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,639.058649,28.363608,0.000000,0.000000,17.073576,88.504000,20.721606,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,1.058200,0.000000,0.000000,0.000000,23.630568,13.507885,3.205865,0.000000,0.000000,59.480460,1.274458,31.705311,6.707064,90.008183,0.000000,4.399880,52.493454,0.000000,8.260213,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,42.545412,0.000000,5.078090,25.610364,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,27.030969,25.339157,0.000000,0.000000,59.480460,25.489152,31.705311,53.656512,90.008183,0.000000,4.399880,52.493454,0.000000,15.249624,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,42.545412,0.000000,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,27.030969,25.339157,0.000000,0.000000,59.480460,25.489152,31.705311,53.656512,90.008183,0.000000,4.399880,52.493454,0.000000,17.577733,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,27.030969,25.339157,0.000000,0.000000,59.480460,25.489152,31.705311,53.656512,90.008183,0.000000,4.399880,52.493454,0.000000,17.577733,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,27.030969,25.339157,0.000000,0.000000,59.480460,2.124096,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,13.515484,25.339157,0.000000,0.000000,59.480460,1.274458,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.854781,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,23.630568,13.515484,25.339157,0.000000,0.000000,59.480460,1.274458,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,17.577733,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,7.694076,34.147152,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.519565,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,8.359780,3.205865,0.000000,0.000000,59.480460,1.274458,31.705311,6.707064,90.008183,0.000000,4.399880,52.493454,0.000000,15.249624,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,6.777771,5.078090,25.610364,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.736083,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,31.705311,1.341413,67.415036,0.000000,4.399880,52.493454,0.000000,8.260213,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,17.073576,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,31.705311,1.341413,41.906644,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.942260,141.910031,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,35.047584,15.852656,1.341413,41.906644,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,35.047584,15.852656,1.341413,20.042308,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,2.124096,15.852656,1.341413,20.042308,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.157120,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,28.363608,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,17.348830,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,1.274458,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,18.181800,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,25.489152,0.000000,1.341413,0.000000,0.000000,8.023311,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,5.454540,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,23.630568,0.000000,0.000000,0.000000,0.000000,59.480460,25.489152,0.000000,1.341413,0.000000,0.000000,8.023311,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,16.751513,0.000000,18.393921,19.942260,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,3.186144,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.270472,0.000000,20.934034,19.942260,0.000000,0,0,0,0,0

