Block,Time,KOTESHWR,AURY_GF,DADRT2,TANDA2,KOLDAM,UNCHAHAR3,SINGRAULI,ANTA_CRF,SEWA2,URI,UNCHAHAR4,DADRI_LF,NJPC,UNCHAHAR2,RIHAND2,JHAJJAR,KISHANGANGA,CHAMERA1,RIHAND1,DADRI_CRF,AURY_RF,TANAKPUR,DADRI_GF,AURY_CRF,RIHAND3,DHAULIGNGA,SINGRAULI_HYDRO,BSIUL,RAPPB,RAPPC,DADRI_RF,ANTA_RF,SALAL,DULHASTI,ANTA_GF,URI2,TEHRI,ANTA_LF,RAMPUR,UNCHAHAR1,PARBATI3,CHAMERA2,AURY_LF,CHAMERA3,NAPP,KUDGI,BRBCL,SASAN,KHSTPP-II,KHSTPP-I,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
39,09:30-09:45,8.591807,0.000000,285.429039,0.000000,0.000000,12.499462,100.208700,0.000000,0.000000,10.688928,0.000000,0.000000,22.005250,16.429483,56.726838,332.092600,0.000000,0.000000,89.074400,0.000000,0.000000,7.441585,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,16.347089,0.000000,0.000000,9.623908,0.000000,11.615495,0.000000,0.000000,19.233099,21.30,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

40,09:45-10:00,8.591807,0.000000,285.429039,0.000000,0.000000,12.499462,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.429483,56.726838,332.092600,0.000000,0.000000,89.074400,0.000000,0.000000,7.441585,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,9.623908,0.000000,11.615495,0.000000,0.000000,19.233099,26.14,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

41,10:00-10:15,8.591807,0.000000,285.429039,0.000000,0.000000,12.499462,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.516621,56.726838,332.092600,0.000000,0.000000,89.074400,0.000000,0.000000,7.441585,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,9.623908,0.000000,11.615495,0.000000,0.000000,19.233099,30.98,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

42,10:15-10:30,8.591807,0.000000,285.429039,0.000000,0.000000,12.499462,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,332.092600,0.000000,0.000000,89.074400,0.000000,0.000000,7.441585,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,9.623908,0.000000,11.615495,0.000000,0.000000,19.233099,33.89,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

43,10:30-10:45,8.591807,0.000000,285.429039,0.000000,0.000000,17.899871,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,35.82,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

44,10:45-11:00,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,36.79,19.174940,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

45,11:00-11:15,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,36.79,19.364004,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

46,11:15-11:30,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,35.82,17.912834,405.453114,94.079316,42.734993,4.269762,6.059577,0,0,0,0,0

47,11:30-11:45,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,34.86,19.179379,405.453114,95.212788,43.489608,4.269762,6.059577,0,0,0,0,0

48,11:45-12:00,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.759388,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,15.629072,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,32.92,19.364004,405.453114,95.212788,43.489608,4.269762,6.059577,0,0,0,0,0

49,12:00-12:15,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,8.551142,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,34.86,19.364004,405.453114,95.212788,43.489608,4.269762,6.059577,0,0,0,0,0

50,12:15-12:30,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,8.551142,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,34.86,19.364004,405.453114,95.212788,43.489608,4.269762,6.059577,0,0,0,0,0

51,12:30-12:45,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,8.551142,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,35.82,19.364004,405.453114,95.212788,37.285769,4.269762,6.059577,0,0,0,0,0

52,12:45-13:00,8.591807,0.000000,285.429039,0.000000,0.000000,17.912184,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,32.92,19.364004,405.453114,76.387934,28.783521,4.269762,6.059577,0,0,0,0,0

53,13:00-13:15,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,47.031283,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,33.89,19.364004,405.453114,61.181429,28.783521,4.269762,6.059577,0,0,0,0,0

54,13:15-13:30,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,21.377856,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,13.024226,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,32.92,19.364004,405.453114,61.181429,28.783521,4.269762,6.059577,0,0,0,0,0

55,13:30-13:45,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,21.377856,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,30.01,19.364004,405.453114,61.181429,28.783521,4.269762,6.059577,0,0,0,0,0

56,13:45-14:00,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,28.08,19.364004,405.453114,61.181429,28.783521,4.269762,6.059577,0,0,0,0,0

57,14:00-14:15,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.429483,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,29.05,19.364004,405.453114,62.486074,28.783521,4.269762,6.059577,0,0,0,0,0

58,14:15-14:30,8.591807,0.000000,285.429039,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,22.005250,16.516621,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,23.626016,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,29.05,19.364004,405.453114,74.522955,34.989393,4.269762,6.059577,0,0,0,0,0

59,14:30-14:45,8.591807,0.000000,289.959634,0.000000,0.000000,17.902502,100.208700,0.000000,2.968404,12.826714,0.000000,0.000000,22.005250,21.091455,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,30.01,19.364004,405.453114,92.388338,43.489608,4.269762,10.292450,0,0,0,0,0

60,14:45-15:00,8.591807,0.000000,289.959634,0.000000,0.000000,17.902502,100.208700,0.000000,5.110818,12.826714,0.000000,0.000000,22.005250,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,15.954825,0.000000,14.326649,0.000000,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,30.01,19.364004,405.453114,95.212788,43.489608,4.269762,10.292450,0,0,0,0,0

61,15:00-15:15,17.183614,0.000000,289.959634,0.000000,0.000000,17.902502,100.208700,0.000000,5.110818,12.826714,0.000000,0.000000,22.005250,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,31.800335,0.000000,14.326649,15.066160,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,54.22,19.364004,405.453114,95.212788,43.489608,4.269762,13.796850,0,0,0,0,0

62,15:15-15:30,17.183614,0.000000,289.959634,0.000000,0.000000,17.902502,100.208700,0.000000,5.110818,12.826714,0.000000,0.000000,22.005250,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,108.557973,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,31.800335,0.000000,14.326649,15.066160,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,54.22,19.364004,405.453114,95.212788,43.489608,4.269762,13.796850,0,0,0,0,0

63,15:30-15:45,17.183614,0.000000,330.374157,0.000000,0.000000,17.902502,100.208700,0.000000,5.110818,12.826714,0.000000,0.000000,22.005250,24.376856,56.726838,343.388299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,108.557973,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,23.626016,31.800335,0.000000,19.536340,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,53.25,19.364004,405.453114,95.212788,43.489608,4.269762,13.796850,0,0,0,0,0

64,15:45-16:00,17.183614,0.000000,330.702810,0.000000,0.000000,17.902502,100.208700,0.000000,10.221636,12.826714,0.000000,0.000000,22.005250,24.376856,56.726838,343.388299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,108.557973,0.000000,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,19.536340,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,52.28,19.364004,405.453114,95.212788,43.489608,4.269762,13.796850,0,0,0,0,0

65,16:00-16:15,17.183614,0.000000,330.702810,0.000000,0.000000,17.902502,100.208700,0.000000,10.221636,8.551142,0.000000,0.000000,22.005250,24.376856,56.726838,432.462699,0.000000,0.000000,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,19.536340,45.198481,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,51.31,19.364004,405.453114,47.606661,43.489608,4.269762,13.796850,0,0,0,0,0

66,16:15-16:30,17.183614,0.000000,330.702810,0.000000,0.000000,17.902502,100.208700,0.000000,10.221636,8.551142,0.000000,0.000000,22.005250,24.376856,56.726838,432.462699,0.000000,0.000000,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,19.536340,45.198481,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,48.41,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

67,16:30-16:45,17.183614,0.000000,330.702810,0.000000,0.000000,25.551679,100.208700,0.000000,10.221636,8.551142,0.000000,0.000000,22.005250,24.376856,56.726838,441.363749,0.000000,0.000000,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,45.198481,0.000000,0.000000,19.349477,0.000000,11.615495,0.000000,0.000000,19.233099,45.51,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

68,16:45-17:00,17.183614,0.000000,330.702810,0.000000,0.000000,25.551679,100.208700,0.000000,15.301479,8.551142,0.000000,0.000000,22.005250,24.376856,56.726838,438.407350,0.000000,10.157580,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,0.000000,11.615495,0.000000,0.000000,19.233099,41.63,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

69,17:00-17:15,17.183614,0.000000,330.702810,0.000000,0.000000,25.551679,100.208700,0.000000,15.301479,17.102285,0.000000,0.000000,22.005250,24.376856,56.726838,438.407350,0.000000,12.895843,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,0.000000,11.615495,0.000000,0.000000,19.233099,37.76,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

70,17:15-17:30,25.775420,0.000000,330.702810,0.000000,0.000000,25.551679,100.208700,0.000000,15.301479,17.102285,0.000000,0.000000,41.259843,24.376856,56.726838,438.407350,0.000000,27.205181,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,3.081296,11.615495,0.000000,0.000000,19.233099,62.93,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

71,17:30-17:45,25.775420,0.000000,297.175803,0.000000,0.000000,25.551679,100.208700,0.000000,15.301479,19.240070,0.000000,0.000000,59.597551,20.358738,56.726838,442.790101,0.000000,27.205181,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,60.264641,0.000000,0.000000,13.758509,6.162593,11.615495,0.000000,0.000000,19.233099,42.53,19.364004,405.453114,47.606491,43.489608,4.269762,13.796850,0,0,0,0,0

72,17:45-18:00,25.775420,0.000000,292.160450,0.000000,0.000000,19.169973,100.208700,0.000000,15.301479,19.240070,0.000000,0.000000,82.519686,18.512855,56.726838,442.790101,0.000000,40.807771,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,17.650092,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.800335,0.000000,14.326649,60.264641,0.000000,0.000000,13.758509,31.660938,11.615495,0.000000,0.000000,19.233099,69.08,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

73,18:00-18:15,25.775420,0.000000,318.533651,0.000000,0.000000,19.169973,100.208700,0.000000,15.301479,19.240070,0.000000,0.000000,100.857394,18.512855,56.726838,442.790101,0.000000,40.807771,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,108.554584,26.475139,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,13.758509,31.660938,25.425029,0.000000,9.370085,19.233099,67.77,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

74,18:15-18:30,28.639356,0.000000,330.698489,0.000000,0.000000,23.768708,100.208700,0.000000,15.301479,19.240070,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,31.660938,38.253698,0.000000,18.758663,19.233099,64.87,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

75,18:30-18:45,28.639356,0.000000,330.702810,0.000000,0.000000,25.550895,100.208700,0.000000,15.301479,29.928998,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,31.660938,38.253698,0.000000,18.758663,19.233099,61.96,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

76,18:45-19:00,28.639356,0.000000,330.702810,0.000000,0.000000,25.550895,100.208700,0.000000,15.301479,29.928998,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,11.782510,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,31.660938,38.253698,0.000000,18.758663,19.233099,58.09,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

77,19:00-19:15,28.639356,0.000000,330.702810,0.000000,0.000000,25.550895,100.208700,0.000000,15.301479,23.515642,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,31.660938,38.253698,0.000000,18.758663,19.233099,73.58,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

78,19:15-19:30,28.639356,0.000000,330.702810,0.000000,0.000000,25.550895,100.208700,0.000000,15.301479,23.515642,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,25.876113,47.864474,0.000000,14.326649,60.264641,0.000000,0.000000,19.349477,3.697556,38.253698,0.000000,18.758663,19.233099,69.71,19.364004,405.453114,47.606491,43.489608,5.693016,13.796850,0,0,0,0,0

79,19:30-19:45,28.639356,0.000000,330.702810,0.000000,0.000000,23.375602,100.208700,0.000000,15.301479,23.515642,0.000000,0.000000,135.882416,24.376856,56.726838,447.308400,0.000000,40.807771,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,35.382040,0.592693,18.940316,0.000000,25.432968,0.000000,0.000000,68.627952,47.864474,0.000000,19.536340,60.264641,0.000000,0.000000,17.571471,0.000000,38.253698,0.000000,18.758663,19.233099,29.40,19.364004,405.453114,47.606491,43.489608,3.985111,13.796850,0,0,0,0,0

80,19:45-20:00,28.639356,0.000000,330.702810,0.000000,0.000000,18.972191,100.208700,0.000000,15.301479,23.515642,0.000000,0.000000,135.882416,24.376856,56.726838,441.363749,0.000000,40.807771,89.074400,0.000000,0.000000,5.581189,0.000000,0.000000,108.554584,35.382040,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,47.864474,0.000000,19.536340,60.264641,0.000000,0.000000,13.846633,0.000000,38.253698,0.000000,18.758663,19.233099,5.81,19.364004,405.453114,47.606491,43.489608,3.985111,13.796850,0,0,0,0,0

81,20:00-20:15,28.639356,0.000000,314.164634,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,48.100176,0.000000,0.000000,135.882416,24.376856,56.726838,364.688699,0.000000,40.807771,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.275390,35.382040,0.592693,6.313439,0.000000,25.432968,0.000000,0.000000,68.627952,47.864474,0.000000,19.536340,60.264641,0.000000,0.000000,13.283317,0.000000,38.253698,0.000000,18.758663,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,13.796850,0,0,0,0,0

82,20:15-20:30,17.183614,0.000000,314.164634,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,48.100176,0.000000,0.000000,100.857394,24.376856,56.726838,364.688699,0.000000,27.205181,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,29.416821,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,68.627952,47.864474,0.000000,19.536340,60.264641,0.000000,0.000000,13.283317,0.000000,38.253698,0.000000,9.370085,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,13.796850,0,0,0,0,0

83,20:30-20:45,17.183614,0.000000,314.164634,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,25.653427,0.000000,0.000000,82.519686,21.091559,56.726838,384.052699,0.000000,27.205181,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,17.650092,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,25.876113,47.864474,0.000000,21.489974,60.264641,0.000000,0.000000,13.283317,0.000000,25.502465,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,13.690832,0,0,0,0,0

84,20:45-21:00,17.183614,0.000000,314.164634,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,25.653427,0.000000,0.000000,59.597551,21.091559,56.726838,384.052699,0.000000,27.205181,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,21.489974,60.264641,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,13.690832,0,0,0,0,0

85,21:00-21:15,17.183614,0.000000,291.896034,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,25.653427,0.000000,0.000000,41.259843,21.091559,56.726838,333.706299,0.000000,13.538341,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,21.489974,60.264641,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,13.690832,0,0,0,0,0

86,21:15-21:30,17.183614,0.000000,291.896034,0.000000,0.000000,17.902502,100.208700,0.000000,15.301479,25.653427,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,13.538341,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,8.825046,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,21.489974,60.264641,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,3.985111,10.292450,0,0,0,0,0

