Block,Time,BSIUL,NAPP,UNCHAHAR4,JHAJJAR,URI,KOTESHWR,RIHAND2,SINGRAULI_HYDRO,AURY_LF,ANTA_CRF,KOLDAM,DHAULIGNGA,AURY_CRF,DADRI_RF,PARBATI3,ANTA_GF,KISHANGANGA,DADRI_GF,DADRI_LF,ANTA_LF,AURY_RF,SEWA2,SALAL,UNCHAHAR1,DULHASTI,ANTA_RF,AURY_GF,DADRI_CRF,TANAKPUR,RIHAND1,RAPPC,DADRT2,URI2,CHAMERA2,NJPC,RAPPB,CHAMERA3,UNCHAHAR2,CHAMERA1,KHSTPP-II,TALA,BRBCL,KUDGI,RAMPUR,TEHRI,UNCHAHAR3,RIHAND3,KHSTPP-I,SINGRAULI,FSTPP I & II,SASAN,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,12.688157,37.811278,0.078408,422.506929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.665857,33.199415,40.524901,154.897106,0.000000,29.595238,41.672400,41.294880,141.580454,26.182464,10.622393,33.88,1.710148,18.520521,13.871886,121.285842,34.666984,137.456000,20.066640,397.485000,1.348163,0,0,0,0,0

7,01:30-01:45,12.688157,37.811278,0.078408,393.466929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,41.672400,41.294880,141.580454,26.182464,12.765984,33.88,1.710148,18.520521,14.055130,121.285842,34.666984,137.456000,20.066640,397.485000,1.348163,0,0,0,0,0

8,01:45-02:00,12.688157,37.811278,0.078408,383.786929,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,36.089363,41.294880,141.580454,26.182464,12.765984,33.88,1.710148,18.520521,14.055130,121.285842,34.666984,137.456000,14.970604,397.485000,1.348163,0,0,0,0,0

9,02:00-02:15,12.688157,37.811278,0.078408,364.426929,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,18.520521,14.055130,121.285842,29.040000,137.456000,10.997158,397.485000,0.710880,0,0,0,0,0

10,02:15-02:30,12.688157,37.811278,0.078408,335.386929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,18.520521,14.055130,121.285842,29.040000,137.456000,10.997158,397.485000,0.710880,0,0,0,0,0

11,02:30-02:45,12.688157,37.811278,0.078408,325.706929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,18.520521,14.055130,121.285842,29.040000,137.456000,10.997158,397.485000,0.688735,0,0,0,0,0

12,02:45-03:00,12.688157,37.811278,0.078408,316.026929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,33.199415,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,9.325474,14.055130,121.285842,29.040000,137.456000,10.997158,397.485000,0.710880,0,0,0,0,0

13,03:00-03:15,12.688157,37.811278,0.078408,296.666929,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,32.408535,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,9.325474,14.055130,121.285842,29.040000,137.456000,10.997158,402.930000,0.710880,0,0,0,0,0

14,03:15-03:30,12.688157,37.811278,0.078408,259.851124,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,107.905864,26.182464,12.765984,33.88,1.710148,9.325474,14.055130,121.285842,29.040000,137.456000,10.997158,402.930000,0.688735,0,0,0,0,0

15,03:30-03:45,12.688157,37.811278,0.078408,232.951544,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,89.056000,26.182464,12.765984,33.88,1.710148,9.325474,14.055130,121.285842,29.040000,137.456000,10.997158,402.930000,0.688735,0,0,0,0,0

16,03:45-04:00,12.688157,37.811278,0.078408,232.951544,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,89.056000,26.182464,12.765984,33.88,1.710148,9.325474,14.055130,121.285842,29.040000,137.456000,10.997158,402.930000,0.688735,0,0,0,0,0

17,04:00-04:15,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,28.141309,41.294880,90.270550,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,121.285842,29.040000,137.456000,10.997158,402.930000,0.684528,0,0,0,0,0

18,04:15-04:30,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,90.270550,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,121.285842,17.424000,137.456000,10.997158,402.930000,0.684528,0,0,0,0,0

19,04:30-04:45,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,7.440048,56.489286,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,90.270550,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,133.942160,10.997158,402.930000,0.684528,0,0,0,0,0

20,04:45-05:00,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,4.960032,56.489286,53.824225,182.540535,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,90.270550,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,133.942160,4.840000,402.930000,0.684528,0,0,0,0,0

21,05:00-05:15,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,31.112195,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,4.960032,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,109.120414,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,120.212532,4.840000,405.369360,0.684528,0,0,0,0,0

22,05:15-05:30,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,7.440048,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,84.673864,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,120.212532,4.840000,405.369360,0.684528,0,0,0,0,0

23,05:30-05:45,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,84.673864,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,116.243180,4.840000,405.369360,0.684528,0,0,0,0,0

24,05:45-06:00,12.688157,37.811278,0.078408,232.951544,45.952896,7.973913,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.595238,22.026893,41.294880,84.673864,26.182464,12.765984,33.88,1.710148,0.000000,14.029385,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

25,06:00-06:15,12.688157,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.409683,41.294880,84.673864,26.182464,12.765984,32.91,1.710148,0.000000,14.029385,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

26,06:15-06:30,12.688157,37.811278,0.078408,232.951544,50.227584,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.409683,41.294880,84.673864,26.182464,12.765984,35.82,1.710148,0.000000,14.029385,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

27,06:30-06:45,19.032235,37.811278,0.078408,232.951544,50.227584,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.409683,41.294880,84.673864,26.182464,12.765984,40.66,1.710148,0.000000,14.029385,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

28,06:45-07:00,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.409683,41.294880,84.673864,26.182464,12.765984,46.46,1.710148,0.000000,14.029385,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

29,07:00-07:15,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,72.290517,26.182464,12.765984,46.46,1.710148,0.000000,14.055130,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

30,07:15-07:30,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,56.14,1.710148,0.000000,14.055130,82.808625,17.424000,116.183509,4.840000,405.369360,0.684528,0,0,0,0,0

31,07:30-07:45,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.558289,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,60.98,1.710148,0.000000,14.055130,82.808625,17.424000,111.451261,4.840000,405.369360,0.684528,0,0,0,0,0

32,07:45:08:00,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,88.465036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.489286,53.824225,182.547845,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,70.66,1.710148,0.000000,14.055130,82.808625,17.424000,111.451261,4.840000,405.369360,0.684528,0,0,0,0,0

33,08:00-08:15,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.547845,32.396071,40.524901,154.897106,0.000000,29.954432,21.361451,41.294880,65.824000,26.182464,12.765984,63.12,1.710148,0.000000,14.055130,121.285842,17.424000,122.103688,4.840000,405.369360,0.679642,0,0,0,0,0

34,08:15-08:30,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.333760,53.824225,182.547845,32.396071,40.524901,154.897106,0.000000,29.954432,21.361451,41.294880,65.824000,26.182464,12.765984,75.71,1.710148,0.000000,14.055130,121.285842,17.424000,122.103688,4.840000,405.369360,0.679642,0,0,0,0,0

35,08:30-08:45,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,4.960032,90.333760,53.824225,182.547845,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,89.26,1.710148,0.000000,14.055130,121.285842,17.424000,122.103688,4.840000,405.369360,0.684528,0,0,0,0,0

36,08:45:09:00,19.032235,37.811278,0.078408,232.951544,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,4.960032,90.333760,53.824225,182.547845,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,90.75,1.710148,0.000000,14.055130,121.285842,17.424000,122.103688,4.840000,405.369360,0.684528,0,0,0,0,0

37,09:00:09:15,19.032235,37.811278,0.078408,231.722596,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,6.200040,90.333760,53.824225,182.610507,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,88.09,1.710148,0.000000,14.036176,121.285842,17.424000,122.103688,4.840000,405.369360,0.688735,0,0,0,0,0

38,09:15-09:30,19.032235,38.359267,0.078408,231.722596,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,9.699360,50.323618,0.000000,0.000000,0.000000,10.540068,90.333760,53.824225,182.600063,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,65.824000,26.182464,12.765984,88.09,1.710148,0.000000,14.036176,121.285842,17.424000,122.103688,4.840000,405.369360,0.688735,0,0,0,0,0

39,09:30-09:45,19.032235,38.359267,0.078408,231.722596,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.610507,32.396071,40.524901,154.897106,0.000000,29.954432,22.478421,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.036176,121.285842,17.424000,122.103688,10.997158,405.369360,0.688735,0,0,0,0,0

40,09:45-10:00,19.032235,38.359267,0.078408,231.722596,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.600063,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.036176,121.285842,29.040000,122.103688,10.997158,405.369360,0.688735,0,0,0,0,0

41,10:00-10:15,12.688157,38.359267,0.078408,267.626929,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.613639,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,122.103688,10.997158,405.369360,0.684528,0,0,0,0,0

42,10:15-10:30,12.688157,38.359267,0.078408,316.026929,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.603197,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,122.103688,10.997158,405.369360,0.684528,0,0,0,0,0

43,10:30-10:45,12.688157,38.359267,0.078408,316.026929,45.952896,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.613639,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,122.103688,10.997158,405.369360,0.684528,0,0,0,0,0

44,10:45-11:00,12.688157,38.359267,0.078408,345.066929,50.227584,5.980434,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,73.113040,9.699360,50.323618,0.000000,0.000000,0.000000,11.780076,90.333760,53.824225,182.603197,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,122.103688,10.997158,405.369360,0.684528,0,0,0,0,0

45,11:00-11:15,12.688157,38.359267,0.078408,383.786929,50.227584,5.980434,93.305036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,51.741536,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,66.238461,53.824225,182.613639,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,125.109991,10.997158,405.369360,1.348163,0,0,0,0,0

46,11:15-11:30,12.688157,38.359267,0.078408,412.826929,45.952896,5.980434,93.305036,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,51.741536,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.603197,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,128.023867,10.997158,405.369360,1.348163,0,0,0,0,0

