Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
13,03:00-03:15,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,39.744,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

14,03:15-03:30,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,39.744,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

15,03:30-03:45,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,35.328,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

16,03:45-04:00,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,35.328,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

17,04:00-04:15,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,35.88,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

18,04:15-04:30,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,0,35.88,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

19,04:30-04:45,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,13.983,0,40.848,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

20,04:45-05:00,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,57.590512,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,13.983,0,40.848,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

21,05:00-05:15,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,39.450269,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,13.983,0,40.848,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000018,418.77

22,05:15-05:30,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,39.450269,0.779669,0,24.515009,33.911501,35.856589,0,5.534073,63.038967,149.98895,5.493709,51.344739,13.983,0,35.88,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000004,418.77

23,05:30-05:45,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,39.450269,0.779669,0,24.515009,33.911501,35.856589,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,13.983,0,35.88,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

24,05:45-06:00,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.939444,47.473015,39.450269,0.779669,0,24.515009,33.911501,36.015952,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,418.77

25,06:00-06:15,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,3.814368,0.939444,47.473015,39.450269,0.779669,0,24.515009,33.911501,36.015952,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

26,06:15-06:30,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,459.317829,124.384996,20.750636,6.102988,0,47.473015,39.450269,0.779669,0,0,33.911501,36.015952,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

27,06:30-06:45,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,559.037829,124.384996,20.750636,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,36.015952,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

28,06:45-07:00,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,24.223118,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

29,07:00-07:15,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,12.111559,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,66.815,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

30,07:15-07:30,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,66.815,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

31,07:30-07:45,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

32,07:45:08:00,688.715947,23.197435,48.499828,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,39.193389,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

33,08:00-08:15,688.715947,11.598717,32.333219,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,4.577241,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

34,08:15-08:30,688.715947,11.598717,32.333219,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,3.051494,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

35,08:30-08:45,688.715947,11.598717,32.333219,13.026336,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,5.8926,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

36,08:45:09:00,688.715947,11.598717,32.333219,13.026336,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,5.8926,67.396,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000003,418.77

37,09:00:09:15,688.715947,11.598717,32.333219,14.210548,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,5.8926,66.234,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000013,418.77

38,09:15-09:30,688.715947,11.598717,16.166609,14.210548,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,5.8926,66.234,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000017,418.77

39,09:30-09:45,688.715947,11.598717,16.166609,15.394762,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,40.848,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000023,418.77

40,09:45-10:00,688.715947,11.598717,16.166609,15.394762,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000021,418.77

41,10:00-10:15,688.715947,11.598717,16.166609,15.394762,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

42,10:15-10:30,688.715947,11.598717,16.166609,17.171079,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

43,10:30-10:45,688.715947,11.598717,16.166609,17.763186,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

44,10:45-11:00,688.715947,11.598717,16.166609,19.539505,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,11.598717,16.166609,19.539505,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.045,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,11.598717,16.166609,21.315824,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,11.598717,16.166609,21.315824,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,0,16.166609,21.315824,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

52,12:45-13:00,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

