Block,Time,DADRT2,RAPPC,NAPP,SALAL,URI,RAMPUR,RAPPB,NJPC,DADRI_RF,ANTA_GF,KOLDAM,UNCHAHAR4,ANTA_RF,SEWA2,DADRI_LF,PARBATI3,JHAJJAR,TANAKPUR,AURY_GF,UNCHAHAR2,AURY_LF,CHAMERA1,RIHAND1,RIHAND3,CHAMERA2,ANTA_LF,DHAULIGNGA,TANDA2,KISHANGANGA,DADRI_CRF,TEHRI,ANTA_CRF,CHAMERA3,RIHAND2,DULHASTI,KOTESHWR,DADRI_GF,URI2,AURY_RF,SINGRAULI_HYDRO,UNCHAHAR1,SINGRAULI,BSIUL,AURY_CRF,UNCHAHAR3,FSTPP I & II,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,TALA,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,633.479916,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,27.209259,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,29.338848,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.236738,17.620869,17.929783,95.409468,39.789939,406.290654,15.688134,20.37,0,0,0,0,0

14,03:15-03:30,557.323725,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,25.293114,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,29.338848,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,15.814770,95.409468,39.789939,406.290654,15.688134,18.43,0,0,0,0,0

15,03:30-03:45,537.919725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,25.293114,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,29.338848,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,18.942282,95.409468,39.789939,406.290654,15.688134,17.46,0,0,0,0,0

16,03:45-04:00,518.515725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,25.293114,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,29.338848,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,19.403955,95.409468,39.789939,406.290654,15.688134,17.46,0,0,0,0,0

17,04:00-04:15,528.217725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,16.197489,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,19.403955,95.409468,39.789939,406.290654,15.688134,16.49,0,0,0,0,0

18,04:15-04:30,537.919725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,11.185436,0.000000,41.126875,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,16.197489,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,19.403955,95.409468,39.789939,406.290654,15.688134,15.52,0,0,0,0,0

19,04:30-04:45,518.515725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,39.952060,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,16.197489,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,19.403955,95.409468,39.457064,406.290654,15.688134,14.55,0,0,0,0,0

20,04:45-05:00,508.813725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,39.952060,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,16.197489,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.209572,17.620869,19.403955,95.409468,39.457064,406.290654,15.688134,15.52,0,0,0,0,0

21,05:00-05:15,508.813725,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,39.952060,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,16.197489,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.064042,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,15.52,0,0,0,0,0

22,05:15-05:30,345.006348,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,39.952060,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,8.230747,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,16.49,0,0,0,0,0

23,05:30-05:45,424.975178,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.577132,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,16.49,0,0,0,0,0

24,05:45-06:00,430.846374,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,14.55,0,0,0,0,0

25,06:00-06:15,430.846374,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,16.49,0,0,0,0,0

26,06:15-06:30,430.846374,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,18.43,0,0,0,0,0

27,06:30-06:45,430.846374,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,22.31,0,0,0,0,0

28,06:45-07:00,430.846374,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,13.566307,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,9.718493,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,26.20,0,0,0,0,0

29,07:00-07:15,430.846374,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,32.99,0,0,0,0,0

30,07:15-07:30,430.846374,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,40.611311,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,38.279241,406.290654,15.688134,40.75,0,0,0,0,0

31,07:30-07:45,430.846374,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,9.818327,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,10.631258,135.158562,6.358497,0.000000,14.928952,19.821186,19.403955,95.409468,40.239392,406.290654,15.688134,48.51,0,0,0,0,0

32,07:45:08:00,430.846374,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.358497,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,58.21,0,0,0,0,0

33,08:00-08:15,508.813725,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.326480,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,70.79,0,0,0,0,0

34,08:15-08:30,508.813725,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,6.326480,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,89.26,0,0,0,0,0

35,08:30-08:45,508.813725,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599.806843,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,13.786930,135.158562,6.326480,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,103.23,0,0,0,0,0

36,08:45:09:00,499.685211,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,147.004704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,551.296843,10.812588,0.000000,28.509133,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.797413,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,8.406503,135.158562,6.326480,0.000000,11.208818,13.740069,19.403955,95.409468,40.448317,406.290654,15.688134,116.42,0,0,0,0,0

37,09:00:09:15,499.685211,24.746794,38.442041,80.607127,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.700843,10.812588,0.000000,28.509133,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,7.836790,135.158562,6.326480,0.000000,11.208818,13.740069,19.403955,95.409468,40.448317,406.290654,15.688134,106.89,0,0,0,0,0

38,09:15-09:30,508.813725,24.746794,38.442041,80.607127,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,7.836790,135.158562,6.326480,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,119.33,0,0,0,0,0

39,09:30-09:45,508.813725,24.746794,38.442041,80.607127,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,13.786930,135.158562,6.326480,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,119.33,0,0,0,0,0

40,09:45-10:00,508.813725,24.746794,38.442041,80.607127,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,24.014080,0.000000,1.039356,7.836790,135.158562,6.326480,0.000000,11.208818,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

41,10:00-10:15,508.813725,24.746794,38.442041,80.043440,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,7.836790,135.158562,0.000000,0.000000,11.208818,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

42,10:15-10:30,508.813725,24.746794,38.442041,80.043440,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,12.919432,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

43,10:30-10:45,508.813725,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,17.107446,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

44,10:45-11:00,508.813725,24.746794,38.442041,80.043440,47.128435,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.039356,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

45,11:00-11:15,508.813725,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.165961,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

46,11:15-11:30,508.813725,24.746794,38.442041,80.043440,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,17.067293,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

