Block,Time,SINGRAULI_HYDRO,ANTA_RF,DADRI_CRF,AURY_LF,PARBATI3,NAPP,UNCHAHAR3,DULHASTI,CHAMERA1,SALAL,UNCHAHAR1,TANDA2,UNCHAHAR2,CHAMERA3,ANTA_CRF,BSIUL,AURY_RF,JHAJJAR,NJPC,DADRI_RF,RIHAND1,KISHANGANGA,DADRI_LF,DHAULIGNGA,UNCHAHAR4,RAPPB,DADRI_GF,URI,SEWA2,URI2,AURY_CRF,RIHAND3,RAMPUR,SINGRAULI,KOLDAM,DADRT2,ANTA_LF,TEHRI,KOTESHWR,RAPPC,CHAMERA2,AURY_GF,ANTA_GF,TANAKPUR,RIHAND2,SASAN,TALA,KHSTPP-II,BRBCL,KHSTPP-I,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
36,08:45:09:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,68.486188,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,22.417289,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,0.000000,9.098126,0.000000,119.485727,0.000000,126.089100,0.000000,203.868200,0.000000,36.522360,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,102.42,7.697812,0,0,0,0,0

37,09:00:09:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,206.766800,0.000000,30.070076,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,83.09,7.697812,0,0,0,0,0

38,09:15-09:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,197.104800,0.000000,15.035038,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,89.86,7.697812,0,0,0,0,0

39,09:30-09:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,199.037200,0.000000,0.000000,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,84.06,12.149675,0,0,0,0,0

40,09:45-10:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,204.834400,0.000000,0.000000,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,80.19,12.149675,0,0,0,0,0

41,10:00-10:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,205.800600,0.000000,0.000000,8.574059,49.657366,12.724893,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,83.09,7.697812,0,0,0,0,0

42,10:15-10:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.867323,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,198.071000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,85.03,7.697812,0,0,0,0,0

43,10:30-10:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,11.333526,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,208.699200,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,85.03,7.697812,0,0,0,0,0

44,10:45-11:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.565346,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,202.902000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,93.884978,19.324022,36.580912,87.92,7.697812,0,0,0,0,0

45,11:00-11:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,220.293600,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,87.92,7.697812,0,0,0,0,0

46,11:15-11:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,198.180310,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,86.96,7.697812,0,0,0,0,0

47,11:30-11:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,178.747000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,93.884978,19.299819,42.847588,84.06,10.577710,0,0,0,0,0

48,11:45-12:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,21.445582,0.000000,119.485727,0.000000,126.089100,0.000000,172.611630,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,83.09,11.562612,0,0,0,0,0

49,12:00-12:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.666848,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,178.747000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,85.03,11.562612,0,0,0,0,0

50,12:15-12:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.666848,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,178.747000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,84.06,11.562612,0,0,0,0,0

51,12:30-12:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.666848,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,172.611630,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,82.13,11.562612,0,0,0,0,0

52,12:45-13:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.666848,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,172.949800,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,81.16,11.562612,0,0,0,0,0

53,13:00-13:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,172.611630,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,29.222961,80.19,11.562612,0,0,0,0,0

54,13:15-13:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360261,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,175.848400,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,17.310509,28.851312,79.23,7.697812,0,0,0,0,0

55,13:30-13:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,6.300397,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,28.851312,77.30,7.697812,0,0,0,0,0

56,13:45-14:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,6.300397,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,17.544575,28.851312,77.30,7.697812,0,0,0,0,0

57,14:00-14:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,2.125640,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,80.358178,19.324022,28.851312,75.36,7.697812,0,0,0,0,0

58,14:15-14:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,80.358178,19.324022,28.851312,73.43,7.697812,0,0,0,0,0

59,14:30-14:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,0.000000,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,74.40,7.697812,0,0,0,0,0

60,14:45-15:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,15.035038,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,73.43,7.697812,0,0,0,0,0

61,15:00-15:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,15.035038,8.574059,49.657366,0.000000,0.000000,0.000000,3.094256,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,74.40,7.697812,0,0,0,0,0

62,15:15-15:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.366150,20.129811,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,169.085000,0.000000,15.035038,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,80.358178,19.324022,35.117988,73.43,7.697812,0,0,0,0,0

63,15:30-15:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.366150,20.129811,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,173.606236,0.000000,15.035038,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,88.634451,19.324022,42.847588,74.40,13.075102,0,0,0,0,0

64,15:45-16:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,6.666780,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.366150,20.129811,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,173.606236,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,75.36,18.162531,0,0,0,0,0

65,16:00-16:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,6.666780,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.366150,21.959794,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.533478,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,205.941406,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,75.36,18.162531,0,0,0,0,0

66,16:15-16:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,6.666780,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,291.067750,22.600288,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.533478,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,74.40,18.162531,0,0,0,0,0

67,16:30-16:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,13.290887,15.921867,0.000000,2.469994,8.398310,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,386.412366,22.600288,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.533478,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,11.519294,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,84.50,18.162531,0,0,0,0,0

68,16:45-17:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,18.028906,15.921867,0.000000,2.469994,10.746270,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,417.330766,41.174613,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.533478,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,100.48,18.162531,0,0,0,0,0

69,17:00-17:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,13.484770,15.921867,0.000000,12.349968,8.760423,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,389.620150,41.174613,0.000000,88.890400,0.000000,0.000000,1.276350,0.000000,0.000000,0.000000,8.533478,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,30.070076,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,102.42,18.162531,0,0,0,0,0

70,17:15-17:30,0.572986,0.000000,0.000000,0.000000,3.074932,0.000000,13.484770,15.921867,6.793352,12.349968,6.666780,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,389.620150,41.174613,0.000000,88.890400,0.000000,0.000000,8.827238,0.000000,0.000000,0.000000,8.533478,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,30.070076,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,104.35,18.162531,0,0,0,0,0

71,17:30-17:45,0.572986,0.000000,0.000000,0.000000,6.149863,0.000000,13.484770,15.921867,13.510375,12.349968,9.862776,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,417.330766,59.748938,0.000000,88.890400,0.000000,0.000000,17.654476,0.000000,0.000000,0.000000,4.266739,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,8.574059,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,108.21,18.162531,0,0,0,0,0

72,17:45-18:00,0.572986,0.000000,0.000000,0.000000,31.595536,0.000000,18.028906,31.843734,27.097079,12.349968,13.942266,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,417.330766,78.048766,0.000000,88.890400,0.000000,0.000000,26.481714,0.000000,0.000000,0.000000,4.266739,0.000000,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,17.148118,49.657366,12.724893,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,109.18,18.162531,0,0,0,0,0

73,18:00-18:15,0.572986,0.000000,0.000000,0.000000,31.595536,0.000000,18.028906,31.843734,38.164900,12.349968,13.942266,0.000000,27.635639,2.460718,0.000000,3.188460,0.000000,417.330766,91.499140,0.000000,88.890400,0.000000,0.000000,26.481714,0.000000,0.000000,0.000000,48.000816,4.636601,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,17.148118,49.657366,25.449785,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,109.18,18.162531,0,0,0,0,0

74,18:15-18:30,0.572986,0.000000,0.000000,0.000000,31.595536,0.000000,18.028906,47.765600,40.723475,12.349968,13.942266,0.000000,27.635639,18.719913,0.000000,18.901191,0.000000,417.330766,135.601725,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,48.000816,9.015612,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,107.25,18.162531,0,0,0,0,0

75,18:30-18:45,0.572986,0.000000,0.000000,0.000000,31.595536,0.000000,13.484770,47.765600,40.723475,12.349968,9.977201,0.000000,27.635639,18.719913,0.000000,18.901191,0.000000,389.310966,135.601725,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,8.533478,15.269871,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,108.21,18.162531,0,0,0,0,0

76,18:45-19:00,0.572986,0.000000,0.000000,0.000000,31.595536,0.000000,13.484770,47.765600,40.723475,12.349968,9.862776,0.000000,27.635639,18.719913,0.000000,18.901191,0.000000,389.310966,135.601725,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,8.533478,15.269871,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,219.091937,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,107.25,18.162531,0,0,0,0,0

77,19:00-19:15,0.572986,0.000000,0.000000,0.000000,15.797768,0.000000,13.484770,47.765600,27.097079,12.349968,4.734380,0.000000,27.635639,18.719913,0.000000,18.901191,0.000000,389.310966,135.601725,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,8.533478,15.269871,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,277.063937,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,108.21,18.162531,0,0,0,0,0

78,19:15-19:30,0.572986,0.000000,0.000000,0.000000,3.689918,0.000000,13.484770,47.765600,27.097079,12.349968,4.734380,0.000000,27.635639,9.350729,0.000000,18.901191,0.000000,389.310966,135.601725,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,8.533478,15.269871,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,291.727858,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,106.28,13.075102,0,0,0,0,0

79,19:30-19:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,47.765600,25.188834,3.368173,4.734380,0.000000,27.635639,9.350729,0.000000,6.300397,0.000000,310.082566,118.948882,0.000000,88.890400,0.000000,0.000000,35.308952,0.000000,0.000000,0.000000,8.533478,10.200521,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,272.185430,0.000000,60.140153,28.580196,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,106.28,13.075102,0,0,0,0,0

80,19:45-20:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,47.765600,13.510375,3.368173,4.734380,0.000000,27.635639,0.000000,0.000000,0.000000,0.000000,261.772566,105.224011,0.000000,88.890400,0.000000,0.000000,26.420449,0.000000,0.000000,0.000000,8.533478,9.401996,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,236.969632,0.000000,60.140153,18.100791,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,104.35,13.075102,0,0,0,0,0

81,20:00-20:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,31.843734,13.510375,12.349968,4.734380,0.000000,21.374394,0.000000,0.000000,0.000000,0.000000,225.056966,73.199312,0.000000,88.890400,0.000000,0.000000,17.613633,0.000000,0.000000,0.000000,16.000272,5.100261,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,236.969632,0.000000,30.070076,9.526732,49.657366,38.174678,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,102.42,13.075102,0,0,0,0,0

82,20:15-20:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,6.793352,76.693304,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,54.899484,0.000000,88.890400,0.000000,0.000000,8.806816,0.000000,0.000000,0.000000,16.000272,5.100261,10.397858,0.000000,119.485727,0.000000,126.089100,0.000000,236.969632,0.000000,30.070076,8.574059,49.657366,25.449785,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,98.55,13.075102,0,0,0,0,0

83,20:30-20:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,76.693304,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,54.899484,0.000000,88.890400,0.000000,0.000000,8.806816,0.000000,0.000000,0.000000,16.000272,5.100261,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,203.152632,0.000000,30.070076,8.574059,49.657366,12.621857,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,96.62,13.075102,0,0,0,0,0

