Block,Time,KHSTPP-II,RIHAND1,ANTA_LF,TANDA2,SEWA2,URI2,DHAULIGNGA,DULHASTI,UNCHAHAR2,RIHAND3,FSTPP I & II,SASAN,BRBCL,NJPC,KHSTPP-I,TALA,AURY_LF,CHAMERA3,CHAMERA1,RIHAND2,DADRI_RF,UNCHAHAR4,JHAJJAR,SALAL,KISHANGANGA,SINGRAULI,BSIUL,DADRT2,RAPPB,AURY_GF,RAPPC,DADRI_LF,DADRI_GF,SINGRAULI_HYDRO,ANTA_RF,PARBATI3,CHAMERA2,URI,NAPP,UNCHAHAR3,UNCHAHAR1,AURY_RF,RAMPUR,ANTA_CRF,AURY_CRF,KOTESHWR,DADRI_CRF,TANAKPUR,ANTA_GF,TEHRI,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
21,05:00-05:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,30.535489,118.706633,12.647154,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,346.931858,1.338485,0.000000,113.392987,0.000000,253.258514,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.119459,20.503464,17.845021,8.771566,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,14.937004,0.000000,0,0,0,0,0

22,05:15-05:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,35.154418,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,346.931858,1.338485,0.000000,113.392987,0.000000,284.901968,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.119459,20.503464,17.845021,8.771566,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,29.874008,0.000000,0,0,0,0,0

23,05:30-05:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,17.722978,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,346.931858,1.338485,0.000000,113.392987,0.000000,284.901968,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.119459,20.503464,17.729833,9.906360,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,29.874008,0.000000,0,0,0,0,0

24,05:45-06:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,18.180506,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,408.365458,1.338485,0.000000,113.392987,0.000000,284.901968,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.119459,20.503464,21.399627,9.906360,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

25,06:00-06:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,29.088810,44.538477,0.000000,0.000000,0.000000,7.962370,56.691694,0.000000,0.000000,504.355458,1.338485,0.000000,113.392987,0.000000,284.901968,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.119459,20.503464,25.113904,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

26,06:15-06:30,141.600248,88.310800,0.000000,0.000000,5.067005,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,49.087366,44.538477,0.000000,0.000000,0.000000,13.485981,56.691694,0.000000,0.000000,619.918606,1.338485,0.000000,113.392987,0.000000,315.771812,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,12.641921,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

27,06:30-06:45,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,6.340140,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,77.267150,44.538477,0.000000,0.000000,0.000000,26.541235,56.691694,0.000000,0.000000,626.958781,6.692423,0.000000,113.392987,1.055890,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,12.641921,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,17.036305,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

28,06:45-07:00,141.600248,88.310800,0.000000,0.000000,14.075014,4.519401,16.484363,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,26.541235,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

29,07:00-07:15,141.600248,88.310800,0.000000,0.000000,14.075014,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,26.541235,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

30,07:15-07:30,141.600248,88.310800,0.000000,0.000000,14.458878,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,26.541235,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

31,07:30-07:45,141.600248,88.310800,0.000000,0.000000,15.170306,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,13.485981,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,25.433510,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

32,07:45:08:00,141.600248,88.310800,0.000000,0.000000,15.170306,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,13.485981,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,25.433510,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

33,08:00-08:15,141.600248,88.310800,0.000000,0.000000,15.170306,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.538477,0.000000,0.000000,0.000000,8.341531,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

34,08:15-08:30,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,81.812277,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,6.692423,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,25.283843,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,9.464614,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

35,08:30-08:45,141.600248,88.310800,0.000000,0.000000,5.067005,4.519401,6.340140,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,49.814586,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,12.641921,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

36,08:45:09:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,23.634658,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

37,09:00:09:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,10.908304,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

38,09:15-09:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,29.874008,0.000000,0,0,0,0,0

39,09:30-09:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,14.937004,0.000000,0,0,0,0,0

40,09:45-10:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,3.179189,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,14.937004,0.000000,0,0,0,0,0

41,10:00-10:15,141.600248,88.310800,0.000000,0.000000,0.000000,6.456287,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,5.298648,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,14.937004,0.000000,0,0,0,0,0

42,10:15-10:30,141.600248,88.310800,0.000000,0.000000,0.000000,16.011593,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,27.552970,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,14.937004,0.000000,0,0,0,0,0

43,10:30-10:45,141.600248,88.310800,0.000000,0.000000,0.000000,16.011593,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,27.552970,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,141.600248,88.310800,0.000000,0.000000,0.000000,16.011593,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.716153,0.000000,0.000000,0.000000,2.649324,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,141.600248,88.310800,0.000000,0.000000,0.000000,16.011593,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,325.291584,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,141.600248,88.310800,0.000000,0.000000,0.000000,6.456287,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,325.291584,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

