Block,Time,NJPC,KOTESHWR,AURY_CRF,CHAMERA2,URI,DADRI_RF,BSIUL,RAPPB,RAMPUR,AURY_LF,AURY_GF,NAPP,TANDA2,DHAULIGNGA,TANAKPUR,SINGRAULI_HYDRO,DADRI_GF,URI2,ANTA_CRF,UNCHAHAR4,RIHAND2,KOLDAM,ANTA_RF,DADRI_LF,RAPPC,ANTA_GF,RIHAND1,ANTA_LF,SALAL,TEHRI,CHAMERA1,DADRI_CRF,UNCHAHAR1,DADRT2,SINGRAULI,UNCHAHAR2,UNCHAHAR3,CHAMERA3,JHAJJAR,SEWA2,RIHAND3,PARBATI3,DULHASTI,AURY_RF,SASAN,KISHANGANGA,FSTPP I & II,BRBCL,KHSTPP-II,KUDGI,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,154.929110,16.150508,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,15.928149,576.860918,137.484400,41.681010,19.972611,29.601353,636.969001,16.061339,121.310901,15.559312,50.334016,0.968200,405.453114,2.114992,13.796850,9.387603,142.061759,74.55,39.963423,18.502302,0,0,0,0,0

7,01:30-01:45,154.929110,16.150508,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,15.928149,576.860918,137.484400,41.681010,19.972611,29.601353,636.969001,16.061339,121.310901,15.559312,50.334016,0.968200,405.453114,2.114992,13.796850,9.829090,142.061759,74.55,39.963423,18.502302,0,0,0,0,0

8,01:45-02:00,154.929110,16.150508,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,15.928149,576.860918,137.484400,41.681010,19.972611,29.601353,636.969001,16.061339,121.310901,15.559312,50.334016,0.968200,405.453114,2.114992,13.796850,11.076573,142.061759,74.55,39.963423,18.502302,0,0,0,0,0

9,02:00-02:15,154.929110,16.349899,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,11.841086,515.224629,137.484400,41.681010,15.415003,29.601353,634.810012,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,12.357837,142.061759,74.55,39.963423,18.502302,0,0,0,0,0

10,02:15-02:30,154.929110,16.349899,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,11.841086,466.814629,137.484400,41.681010,15.415003,29.601353,634.810012,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,11.286517,142.061759,74.55,39.963423,18.502302,0,0,0,0,0

11,02:30-02:45,154.929110,16.349899,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,11.841086,418.404629,137.484400,41.681010,15.415003,29.601353,634.810012,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,11.183542,142.824507,74.55,40.548603,18.502302,0,0,0,0,0

12,02:45-03:00,154.929110,16.349899,0.000000,40.533274,44.893498,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,4.961057,1.053942,0.000000,33.479576,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,11.841086,369.994629,137.484400,41.681010,15.415003,29.601353,634.810012,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,13.858154,142.824507,74.55,40.548603,18.502302,0,0,0,0,0

13,03:00-03:15,154.929110,16.349899,0.000000,40.533274,50.237962,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.354601,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,41.681010,13.776194,29.601353,624.457727,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,13.788036,142.824507,29.05,40.548603,18.502302,0,0,0,0,0

14,03:15-03:30,154.929110,16.349899,0.000000,40.533274,50.237962,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.354601,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,41.681010,13.776194,29.601353,624.457727,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,13.796850,12.353537,142.824507,29.05,40.548603,18.502302,0,0,0,0,0

15,03:30-03:45,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.354601,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,23.306123,13.776194,29.601353,548.460224,16.061339,121.310901,16.207617,50.334016,0.968200,405.453114,2.114992,10.293031,12.320883,142.824507,69.86,35.088730,18.502302,0,0,0,0,0

16,03:45-04:00,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.354601,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,23.306123,13.776194,29.601353,457.449424,16.061339,121.310901,16.207617,50.334016,0.968200,405.453114,2.114992,10.293031,12.796355,142.824507,70.05,35.088730,18.502302,0,0,0,0,0

17,04:00-04:15,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.353648,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.727365,363.342130,137.484400,23.306123,13.492872,29.601353,362.351195,16.061339,121.310901,16.207617,50.334016,0.968200,405.453114,2.114992,10.293031,15.960777,142.824507,24.20,35.088730,18.502302,0,0,0,0,0

18,04:15-04:30,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.353648,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,25.047006,40.807771,0.000000,10.727365,363.342130,137.484400,23.306123,13.492872,29.601353,345.375727,16.061339,121.310901,3.241524,50.334016,0.968200,405.453114,2.114992,10.293031,15.341684,142.824507,24.20,35.088730,18.502302,0,0,0,0,0

19,04:30-04:45,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,23.306123,13.776194,29.601353,345.375727,16.061339,121.310901,6.483046,50.334016,0.968200,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

20,04:45-05:00,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.731630,363.508494,137.484400,23.306123,13.776194,29.601353,394.516424,16.061339,121.310901,6.483046,50.334016,0.968200,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

21,05:00-05:15,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,346.104868,16.061339,121.310901,11.669484,50.334016,0.007335,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

22,05:15-05:30,154.929110,8.374337,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,11.782510,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,394.516424,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

23,05:30-05:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,491.336424,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

24,05:45-06:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,25.047006,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,491.336424,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

25,06:00-06:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,6.201321,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,16.698004,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,406.231942,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

26,06:15-06:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,6.201321,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,0.000000,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,345.592422,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,15.960777,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

27,06:30-06:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,6.201321,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,0.000000,40.807771,0.000000,10.583101,363.508494,137.484400,23.306123,13.776194,29.601353,345.592422,16.061339,121.310901,66.614598,50.334016,0.000000,405.453114,2.114992,5.201558,17.864338,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

28,06:45-07:00,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,6.201321,1.053942,0.000000,32.796320,0.000000,0.388757,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,23.306123,13.776194,29.601353,345.592422,16.061339,121.310901,10.372874,50.334016,0.000000,405.453114,2.114992,5.201558,18.086004,94.619959,24.20,22.120175,18.502302,0,0,0,0,0

29,07:00-07:15,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,19.170360,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,70.237719,24.20,11.618400,18.502302,0,0,0,0,0

30,07:15-07:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,78.190864,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,68.231959,24.20,11.618400,18.502302,0,0,0,0,0

31,07:30-07:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,68.231959,24.20,11.618400,18.502302,0,0,0,0,0

32,07:45:08:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,90.352424,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,68.231959,24.20,11.618400,18.502302,0,0,0,0,0

33,08:00-08:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,17.403353,49.378200,24.20,11.618400,18.502302,0,0,0,0,0

34,08:15-08:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,10.729234,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,49.378200,24.20,11.618400,18.502302,0,0,0,0,0

35,08:30-08:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,49.378200,24.20,11.618400,15.655794,0,0,0,0,0

36,08:45:09:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.393657,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,10.583101,364.089051,137.484400,22.112999,13.776194,29.601353,345.592422,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,49.378200,24.20,11.618400,15.655794,0,0,0,0,0

37,09:00:09:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,8.681849,1.053942,0.000000,32.796320,0.000000,0.395475,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,11.551601,364.566014,137.484400,21.770524,13.542590,29.601353,348.733204,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,49.378200,24.20,11.618400,15.655794,0,0,0,0,0

38,09:15-09:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.445788,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.716624,137.484400,22.112999,13.821355,29.601353,348.733204,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,17.993674,49.378200,33.92,11.618400,15.655794,0,0,0,0,0

39,09:30-09:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.716624,137.484400,22.186485,13.821355,29.601353,348.733204,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,17.561297,49.378200,48.44,11.618400,15.655794,0,0,0,0,0

40,09:45-10:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.716624,137.484400,22.186485,13.821355,29.601353,348.733204,10.729234,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,49.378200,59.09,11.618400,15.655794,0,0,0,0,0

41,10:00-10:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.395475,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.551601,364.566014,137.484400,21.849549,13.542590,29.601353,345.382934,5.364617,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,48.826326,67.80,11.597683,15.655794,0,0,0,0,0

42,10:15-10:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.395475,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.551601,364.566014,137.484400,21.849549,13.542590,29.601353,345.382934,5.364617,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,18.086004,48.826326,72.64,11.463488,15.655794,0,0,0,0,0

43,10:30-10:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.726923,137.484400,16.559309,13.821355,29.601353,345.382934,5.364617,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,17.275503,49.378200,72.64,11.463488,15.655794,0,0,0,0,0

44,10:45-11:00,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.726923,137.484400,16.559309,13.821355,29.601353,345.382934,5.364617,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,1.936400,13.913429,49.378200,84.07,11.463488,15.655794,0,0,0,0,0

45,11:00-11:15,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.443650,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.726923,137.484400,14.730886,13.821355,29.601353,345.382934,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,1.936400,14.526577,49.378200,89.47,11.463488,28.465080,0,0,0,0,0

46,11:15-11:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.396226,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,0.000000,40.807771,0.000000,11.555036,364.726923,137.484400,14.730886,13.821355,29.601353,345.382934,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,1.936400,13.094637,49.378200,92.29,11.463488,28.465080,0,0,0,0,0

