Block,Time,RAPPC,ANTA_LF,DADRI_LF,UNCHAHAR3,UNCHAHAR2,CHAMERA2,CHAMERA1,UNCHAHAR1,AURY_GF,URI,PARBATI3,RIHAND1,RAMPUR,TEHRI,JHAJJAR,KOLDAM,ANTA_RF,BSIUL,ANTA_CRF,RAPPB,DADRI_GF,DHAULIGNGA,SALAL,RIHAND2,TANDA2,AURY_CRF,URI2,AURY_RF,KOTESHWR,SEWA2,DADRI_RF,DULHASTI,ANTA_GF,NAPP,SINGRAULI_HYDRO,TANAKPUR,RIHAND3,NJPC,DADRI_CRF,AURY_LF,DADRT2,UNCHAHAR4,SINGRAULI,CHAMERA3,KISHANGANGA,FSTPP I & II,TALA,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,15.187173,25.025000,71.011710,0,0,0,0,0

13,03:00-03:15,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,16.478319,25.025000,71.011710,0,0,0,0,0

14,03:15-03:30,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,15.882614,25.025000,71.011710,0,0,0,0,0

15,03:30-03:45,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,15.790238,25.025000,71.011710,0,0,0,0,0

16,03:45-04:00,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,16.082695,25.025000,71.011710,0,0,0,0,0

17,04:00-04:15,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,11.588500,0.000000,335.888438,17.683341,25.025000,71.011710,0,0,0,0,0

18,04:15-04:30,52.520738,0.000000,0.000000,14.312375,22.580250,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,25.025000,71.011710,0,0,0,0,0

19,04:30-04:45,52.520738,0.000000,0.000000,17.822131,28.215976,0.000000,0.000000,7.516932,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,16.040448,0.000000,335.888438,19.250000,39.091360,94.652250,0,0,0,0,0

20,04:45-05:00,52.520738,0.000000,0.000000,14.312375,28.215976,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,16.040448,0.000000,335.888438,19.250000,39.091360,94.652250,0,0,0,0,0

21,05:00-05:15,52.520738,0.000000,0.000000,14.312375,28.215976,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,27.650700,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,16.040448,0.000000,335.888438,19.250000,39.091360,94.652250,0,0,0,0,0

22,05:15-05:30,52.520738,0.000000,0.000000,14.312375,35.667850,0.000000,0.000000,7.286125,0.000000,2.125200,0.000000,88.550000,0.000000,27.650700,231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.493185,59.511375,0.000000,0.000000,0.000000,360.571750,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,39.091360,94.652250,0,0,0,0,0

23,05:30-05:45,52.520738,0.000000,0.000000,17.168783,30.576411,0.000000,0.000000,9.191364,0.000000,2.125200,0.000000,88.550000,0.000000,27.650700,288.060272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.493185,59.511375,22.513741,0.000000,0.000000,408.215500,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,39.091360,94.652250,0,0,0,0,0

24,05:45-06:00,52.520738,0.000000,0.000000,19.288981,30.576411,0.000000,0.000000,9.276575,0.000000,2.125200,0.000000,88.550000,0.000000,27.650700,340.013726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.493185,59.511375,45.027482,0.000000,0.000000,475.590500,0.000000,120.877969,0.000000,0.000000,17.681125,0.000000,335.888438,19.250000,38.494706,89.569576,0,0,0,0,0

25,06:00-06:15,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,27.650700,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.246592,59.511375,67.541224,0.000000,0.000000,562.397412,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

26,06:15-06:30,52.520738,0.000000,0.000000,25.400471,40.800471,3.207531,0.000000,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.302675,113.695312,0.000000,0.000000,4.531642,0.000000,17.082450,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.246592,59.511375,67.541224,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

27,06:30-06:45,52.520738,0.000000,0.000000,25.400471,40.800471,12.676164,7.603750,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,1.058750,0.000000,0.000000,0.000000,7.628775,12.302675,113.695312,0.000000,0.000000,4.531642,0.000000,25.623675,5.080730,0.000000,15.860895,0.000000,42.145950,0.644442,0.246592,59.511375,73.739339,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

28,06:45-07:00,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,19.441268,10.164000,0.000000,4.250400,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,18.828810,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,10.161459,0.000000,31.721790,0.000000,42.145950,0.644442,0.246592,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

29,07:00-07:15,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,18.828810,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.493185,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

30,07:15-07:30,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.493185,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

31,07:30-07:45,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.493185,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,18.039129,44.659114,94.652250,0,0,0,0,0

32,07:45:08:00,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,40.263300,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.493185,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

33,08:00-08:15,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.064981,40.263300,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,2.589221,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,18.450484,44.659114,94.652250,0,0,0,0,0

34,08:15-08:30,52.520738,0.000000,0.000000,25.400471,40.800471,12.676164,0.000000,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.628775,6.710550,113.695312,0.000000,0.000000,4.531642,0.000000,18.980500,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,2.589221,59.511375,72.919000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

35,08:30-08:45,52.520738,0.000000,0.000000,25.400471,40.800471,12.676164,0.000000,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,2.589221,59.511375,54.689250,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

36,08:45:09:00,52.520738,0.000000,0.000000,25.400471,40.800471,12.676164,0.000000,10.164000,0.000000,2.656500,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,2.589221,59.511375,27.344625,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

37,09:00:09:15,52.520738,0.000000,0.000000,25.400471,40.800471,3.207531,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,27.650700,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,2.589221,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

38,09:15-09:30,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,27.286875,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,2.589221,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

39,09:30-09:45,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,26.437950,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

40,09:45-10:00,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,26.437950,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

41,10:00-10:15,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,26.437950,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.179020,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

42,10:15-10:30,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,26.437950,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,16.054962,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,649.692409,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

43,10:30-10:45,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,417.679378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,16.054962,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,608.318769,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,15.971360,44.659114,94.652250,0,0,0,0,0

44,10:45-11:00,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,13.825350,417.679378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,23.823492,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.246592,59.511375,0.000000,0.000000,0.000000,608.318769,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

45,11:00-11:15,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,383.347772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,23.823492,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,1.849444,59.511375,0.000000,0.000000,0.000000,637.193769,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

46,11:15-11:30,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,383.347772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,23.823492,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,1.849444,59.511375,0.000000,0.000000,0.000000,617.943769,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,17.794172,44.659114,94.652250,0,0,0,0,0

47,11:30-11:45,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,336.185272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,23.823492,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,551.814179,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,16.410751,44.659114,94.652250,0,0,0,0,0

