Block,Time,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,CHAMERA2,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,KOLDAM,SINGRAULI_HYDRO,NJPC,RAPPC,TEHRI,UNCHAHAR3,RIHAND3,SINGRAULI,TANDA2,KISHANGANGA,NAPP,UNCHAHAR4,URI2,CHAMERA1,BSIUL,TANAKPUR,SALAL,RAPPB,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,TALA,SASAN
58,14:15-14:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,0,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,11.922267,12.782,0,3.312,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

59,14:30-14:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,0,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,5.124,2.324,0,3.312,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

60,14:45-15:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,15.561,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,5.124,2.324,0,3.312,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

61,15:00-15:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,15.561,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,5.124,2.324,0,8.832,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

62,15:15-15:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,15.561,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,5.124,2.324,0,8.832,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

63,15:30-15:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,15.561,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,11.04,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

64,15:45-16:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,11.04,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

65,16:00-16:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,17.664,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

66,16:15-16:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,17.664,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

67,16:30-16:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,17.664,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

68,16:45-17:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,37.88,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,17.664,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

69,17:00-17:15,341.564563,16.478852,0,1.321,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,37.88,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,2.324,0,19.872,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

70,17:15-17:30,341.564563,16.478852,0,9.136036,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,56.82,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,7.031,0,3.843,2.324,0,19.872,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

71,17:30-17:45,341.564563,16.478852,0,18.272072,13.17004,42.392196,0,653.1525,118.125,8.874,3.1825,0,92,21.82362,0,0.5739,75.76,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,13.983,0,3.843,2.324,0,22.08,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

72,17:45-18:00,341.564563,16.478852,0,18.272072,13.17004,42.392196,0,653.1525,118.125,17.748,16.350412,0,92,21.82362,0,0.5739,94.7,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,28.045,0,3.843,2.324,0,22.08,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,346.5

73,18:00-18:15,341.564563,32.957704,1.2734,27.408108,26.34008,42.392196,4.7988,653.1525,118.125,18.734,32.700824,0,92,21.82362,0,0.5739,113.64,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,39.5,2.2,3.843,2.324,0,19.872,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

74,18:15-18:30,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,9.331,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,42.14808,13.0416,3.843,2.324,0,19.872,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

75,18:30-18:45,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,42.14808,13.0416,3.843,2.324,0,51.336,0,0,33.6,8.4,0,0,22.468,45.484,0,0,45.8292,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

76,18:45-19:00,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,42.14808,13.0416,3.843,2.324,0,51.336,0,0,33.6,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

77,19:00-19:15,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,28.045,13.0416,3.843,2.324,0,11.04,0,0,33.6,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

78,19:15-19:30,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,3.819,0,92,21.82362,0,0.5739,140.3454,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,28.045,13.0416,3.843,2.324,0,11.04,0,0,33.6,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

79,19:30-19:45,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,10.55736,653.1525,118.125,29.22504,0,0,92,21.82362,0,0.5739,123.11,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,26.07,13.0416,3.843,2.324,0,11.04,0,0,33.6,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

80,19:45-20:00,341.564563,49.436556,0,27.3447,26.34008,42.392196,9.7309,653.1525,118.125,18.734,0,0,92,21.82362,0,0.5739,112.693,52.029,62.244,26.39091,123.665625,136.875,0,0,0,0,14.7972,13.983,13.0416,3.843,2.324,0,19.872,0,0,33.6,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

81,20:00-20:15,341.564563,32.957704,0,18.2298,13.17004,42.392196,5.27868,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,94.7,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,13.983,6.5208,3.843,2.324,0,19.872,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

82,20:15-20:30,341.564563,16.478852,0,16.5125,13.17004,42.392196,5.27868,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,75.76,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,7.031,6.5208,3.843,2.324,0,19.872,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

83,20:30-20:45,341.564563,16.478852,0,15.852,13.17004,42.392196,5.27868,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,56.82,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,6.5208,3.843,2.324,0,19.872,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

84,20:45-21:00,341.564563,16.478852,0,7.926,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,37.88,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,6.5208,3.843,2.324,0,19.872,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

85,21:00-21:15,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,37.88,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,13.452,0,6.5208,11.922267,2.324,0,15.456,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

86,21:15-21:30,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,13.452,0,6.5208,11.922267,2.324,0,15.456,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.2636,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

87,21:30-21:45,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,13.452,0,6.5208,3.843,12.782,0,15.456,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

88,21:45-22:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,13.452,0,6.5208,3.843,79.37622,0,15.456,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

89,22:00-22:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,79.37622,0,16.56,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

90,22:15-22:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,79.37622,0,16.56,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

91,22:30-22:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,79.37622,0,16.56,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

92,22:45-23:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,12.782,0,16.56,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

93,23:00-23:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,2.324,0,11.04,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

94,23:15-23:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,2.324,0,11.04,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,346.5

95,23:30-23:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,2.324,0,11.04,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,369

96,23:45-24:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,0,52.029,31.122,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,2.324,0,11.04,0,0,34.125,8.4,0,0,22.468,45.484,0,0,46.3722,23.892,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,54.0235,20.73185,20.0018,45.2215,0,374.625

