Column1,Block,NR/2025/26755/A/73523,NR/2025/26335/A/73888,NR/2025/25967/A/73988,NR/2025/25861/A/73986,NR/2025/25860/A/73985,NR/2025/26082/A/74061,NR/2025/26822/A/74068,NR/2025/27228/C,NR/2025/26085/A/73535,NR/2025/26153/A/73526,NR/2025/26829/A/74063,NR/2025/26379/A/73987,NR/2025/26232/A/74016,NR/2025/26101/A/73696,NR/2025/26825/A/74067,NR/2025/27178/C,NR/2025/26959/A/73588,NR/2025/25859/A/73984,GNARE/NR/2024/12/20/3668,NR/2025/26289/A/74013,NR/2025/27156/C,NR/2025/27140/C,NR/2025/27143/C,NR/2025/27182/C,NR/2025/27144/C,NR/2025/27120/C,NR/2025/27183/C,NR/2025/27154/C,NR/2025/27067/C,NR/2025/27180/C,NR/2025/27146/C,NR/2025/26828/A/74065,NR/2025/27070/C,NR/2025/27190/C,NR/2025/27233/C,NR/2025/27071/C,NR/2025/27192/C,NR/2025/27073/C,NR/2025/27141/C,NR/2025/27116/C,NR/2025/27191/C,NR/2025/27145/C,NR/2025/27145/C/Alternate/1,GNA/NR/2025/05/16/9317,NR/2025/27175/C,NR/2025/27074/C,NR/2025/26291/A/74012,NR/2025/27097/C,GNA/NR/2025/05/01/4138,NR/2025/27151/C,NR/2025/27068/C,NR/2025/27152/C,NR/2025/27142/C,NR/2025/27153/C,NR/2025/26265/A/74014,NR/2025/26005/A/73625,NR/2025/26004/A/73569,NR/2025/26202/A/74060,NR/2025/26191/A/73567,NR/2025/26233/A/74015,NR/2025/26827/A/74066,NR/2025/26785/A/73525,NR/2025/26336/A/73879,NR/2025/26879/A/73883,GNA/NR/2025/05/01/7902,GNA/NR/2025/05/01/9252,GNA/NR/2025/05/01/5800,GNA/NR/2025/05/21/1963,GNA/NR/2025/05/01/9395,GNA/NR/2025/05/01/7791,GNA/NR/2025/05/01/2069,GNA/NR/2025/05/01/6160,GNA/NR/2025/05/01/3877,GNA/NR/2025/05/01/6957,GNA/NR/2025/05/01/8068,GNA/NR/2025/05/01/6363,GNA/NR/2025/05/01/2474,NR/01082024/19092033/Chanju/TPDDL/01082024,GNA/NR/2025/05/16/1698,NR/30092023/31122025/SH-07,NR/30092023/26122029/SH-06,GNA/NR/2025/05/21/7672,GNA/NR/2025/05/01/8954,Total
,,IEXL,BRPL,PowerPulse,PowerPulse,PowerPulse,NVVNL,APPCPL,HPXL,ITCLH,IEXL,APPCPL,PowerPulse,HPXL,GMRETL,APPCPL,IEXL,DIAPL,PowerPulse,SECI_Trader,HPXL,APPCPL,GEPL_Trader,NVVNL,IEXL,NVVNL,HPXL,IEXL,APPCPL,HPXL,IEXL,DIAPL,APPCPL,HPXL,IEXL,PXIL,HPXL,IEXL,IEXL,TPDDL,PowerPulse,IEXL,NVVNL,NVVNL,JPL,IEXL,IEXL,HPXL,PXIL,PowerPulse,APPCPL,HPXL,APPCPL,GEPL_Trader,APPCPL,HPXL,PXIL,PXIL,NVVNL,PXIL,HPXL,APPCPL,IEXL,BRPL,BRPL,PXIL,HPXL,PXIL,PXIL,IEXL,IEXL,HPXL,PXIL,PXIL,PowerPulse,PXIL,PXIL,NDMC,DELHI,SIMHAPURI,BAWANA_GAS,PUNJAB,PXIL,HPXL,
,,NA,NA,NA,NA,NA,NA,NA,KARNATAKA_STATE,ANDHRA_PRADESH_STATE,TAMILNADU_State,NA,NA,GEB_State,HIMACHAL_STATE,NA,GoHP_Rampur_STATE,HIMACHAL_STATE,NA,NA,NA,NA,NA,NA,GoHP_Chamera3_STATE,NA,MP_State,GoHP_Chamera2_STATE,NA,NA,GoHP_Bairasuil_STATE,HIMACHAL_STATE,NA,GEB_State,HIMACHAL_STATE,KARNATAKA_STATE,GEB_State,GoHP_NJPC_STATE,TAMILNADU_State,NA,NA,UTTARAKHAND_STATE,NA,NA,NA,GoHP_Koldam_STATE,NA,MP_State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GEB_State,NA,NA,NA,NA,NA,HIMACHAL_STATE,Meghalaya_State,ODISHA_STATE,JK_and_LADAKH_UT,ODISHA_STATE,NA,ODISHA_STATE,UTTARPRADESH_STATE,NA,CSEB_State,ODISHA_STATE,NA,HIMACHAL_STATE,NA,DELHI_UT,DELHI_UT,KARNATAKA_STATE,MSEB_State,
,,TPSL_BKN2,TS1PL_BKN,MAHAN_ENERGEN,APL_Raipur_TPP,APL_Raipur_TPP,SKS_Raigarh,SKS_Raigarh,PCKL,ITCWIND,SURYADEV_ALLOYSTN,RKM_POWER,COASTGEN,PCBL_PALEJ,GBHHPL,RKM_POWER,GoHP_Rampur,GBHHPL,APL_Raipur_TPP,APSEPL_FTG,SIMHAPURI,RKM_POWER,DIKCHU,JPNIGRIE_JNSTPP,GoHP_Chamera3,SORANG_HEP,Ultratech_Sidhi_MP,GoHP_Chamera2,TRN_ENERGY,JPL,GoHP_Bairasuil,GBHHPL,TRN_ENERGY,PCBL_PALEJ,HP,PCKL,PCBL_MUNDRA,GoHP_NJPC,SURYADEV_ALLOYSTN,JHAJJAR,COASTGEN,SEPLPHASE2,Kameng,Kameng,JPL2,GoHP_Koldam,MBMP,Ultratech_Sidhi_MP,JPNIGRIE_JNSTPP,COASTGEN,SKS_Raigarh,SIMHAPURI,RKM_POWER,SORANG_HEP,JPL2,JPL,SKS_Raigarh,ILFS,JPNIGRIE_JNSTPP,JPNIGRIE_JNSTPP,PCBL_MUNDRA,JPL2,MBMP,DADRT2,RIHAND3,SINGOLI,KGEPL_HP,Meghalaya_Ben,VL_CPP_1215,O2ZTPL,VSL,JPL,FACORPOWER,LAPL_UP,APL_Raipur_TPP,SKSIPL,FACORPOWER,JIPL,CHANJUII,SIMHAPURI,BAWANA_GAS,BAWANA_GAS,KPTCL,GRETAENERGY,
,,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,HARYANA_STATE,PUNJAB_STATE,DELHI_UT,DELHI_UT,
,,MES_Delhi,BRPL,BRPL,TPDDL,TPDDL,BYPL,NDMC,BYPL,ITCLH,BRPL,NDMC,BRPL,BRPL,TPDDL,NDMC,BRPL,DIAPL,TPDDL,TPDDL,BRPL,NDMC,BYPL,TPDDL,BRPL,TPDDL,BRPL,BRPL,NDMC,BRPL,BRPL,DIAPL,NDMC,BRPL,BRPL,BYPL,BRPL,BRPL,BRPL,TPDDL,BRPL,BYPL,TPDDL,TPDDL,BRPL,BRPL,NDMC,BRPL,BRPL,BRPL,NDMC,BRPL,NDMC,BYPL,NDMC,BRPL,BYPL,BYPL,TPDDL,BRPL,BRPL,NDMC,NDMC,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,BRPL,NDMC,TPDDL,BRPL,HARYANA,PUNJAB,TPDDL,BRPL,
,,North-North,North-North,West-North,West-North,West-North,West-North,West-North,South-West-North,South-West-North,South-West-North,West-North,South-West-North,West-North,North-North,West-North,North-North,North-North,West-North,North-North,South-West-North,West-North,East-North,West-North,North-North,North-North,West-North,North-North,West-North,West-North,North-North,North-North,West-North,West-North,North-North,South-West-North,West-North,North-North,South-West-North,North-North,South-West-North,North-North,North East-East-North,North East-East-West-North,West-North,North-North,West-North,West-North,West-North,South-East-North,West-North,South-West-North,West-North,North-North,West-North,West-North,West-North,South-West-North,West-North,West-North,West-North,West-North,West-North,North-North,North-North,North-North,North-North,North East-East-North,East-North,North-North,East-North,West-North,East-North,North-North,West-North,West-North,East-North,East-North,North-North,South-West-North,North-North,North-North,South-East-North,West-North,
1,00:00-00:15,0,0,193.2,0,144.9,47.33,14.63,0,0.77,62.79,37.33,193.2,4.83,0,43.9,12.46,6.76,96.6,0,37.13,0,88.6,0,28.59,0,0,14.97,0,0,13.72,1.93,14.63,0,96.6,0,0,36.51,0,196.1,0,0,54.27,0,96.6,50.91,0,7.73,0,0,0,0,0,57.96,0,96.6,48.3,48.3,96.6,48.3,4.83,43.9,0,222.18,33.81,28.98,13.52,67.62,88.87,0,0,0,0,28.98,193.2,10.63,14.49,29.1,15.07,18.57,30,30,0,5.8,2872.5999999999995

2,00:15-00:30,0,0,193.2,0,144.9,47.33,14.63,0,0.77,62.79,37.33,193.2,4.83,0,43.9,12.46,6.76,96.6,0,37.13,0,88.6,0,28.59,0,0,14.97,0,0,13.72,1.93,14.63,0,96.6,0,0,36.51,0,204.79,0,0,54.27,0,96.6,50.91,0,7.73,0,0,0,0,0,57.96,0,96.6,48.3,48.3,96.6,48.3,4.83,43.9,0,222.18,33.81,28.98,13.52,67.62,88.87,0,0,0,0,28.98,193.2,10.63,14.49,29.1,15.07,18.57,30,30,0,5.8,2881.2899999999995

