Block,Time,KHSTPP-I,BRBCL,KHSTPP-II,SASAN,TALA,FSTPP I & II,KOLDAM,UNCHAHAR2,RAPPB,DHAULIGNGA,RAMPUR,RAPPC,PARBATI3,TANAKPUR,UNCHAHAR4,NAPP,KISHANGANGA,DADRI_CRF,SINGRAULI,AURY_GF,CHAMERA3,AURY_LF,KOTESHWR,ANTA_RF,ANTA_GF,DADRI_LF,NJPC,TANDA2,SALAL,ANTA_LF,AURY_RF,TEHRI,UNCHAHAR1,RIHAND2,ANTA_CRF,BSIUL,DULHASTI,URI,RIHAND1,JHAJJAR,CHAMERA2,CHAMERA1,SEWA2,RIHAND3,URI2,DADRT2,DADRI_GF,AURY_CRF,DADRI_RF,UNCHAHAR3,SINGRAULI_HYDRO,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,42.794598,15.806575,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,21.023601,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,351.019817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

7,01:30-01:45,42.794598,16.605386,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,21.023601,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,351.019817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

8,01:45-02:00,42.794598,15.130900,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,21.023601,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,351.019817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

9,02:00-02:15,42.794598,17.425071,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,351.019817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

10,02:15-02:30,42.794598,14.306777,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,351.019817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

11,02:30-02:45,42.794598,12.945341,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,312.387817,46.841134,40.706616,12.252116,126.114856,36.594663,661.795037,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

12,02:45-03:00,42.794598,14.318072,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,77.435912,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,293.071817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

13,03:00-03:15,42.794598,13.874547,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,322.045817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

14,03:15-03:30,42.794598,15.138867,143.228140,395.495100,0.000000,20.088640,8.957605,41.540700,0.000000,10.511800,6.068598,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,159.494160,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,322.045817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

15,03:30-03:45,42.794598,15.651977,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,273.755817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

16,03:45-04:00,42.794598,15.838343,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,0.000000,4.330164,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,254.439817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

17,04:00-04:15,42.794598,18.987898,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,3.683917,2.350661,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,254.439817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

18,04:15-04:30,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,16.209231,2.350661,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,254.439817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

19,04:30-04:45,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,16.209231,2.350661,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,254.439817,46.841134,40.706616,12.252116,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

20,04:45-05:00,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,16.209231,2.350661,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,206.149817,46.841134,40.706616,10.720601,126.114856,36.594663,658.299614,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

21,05:00-05:15,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,6.718203,41.540700,0.000000,10.511800,6.514819,65.341319,16.209231,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,206.149817,46.841134,40.706616,0.000000,126.114856,36.594663,658.299614,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

22,05:15-05:30,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,6.265799,41.540700,0.000000,10.511800,6.514819,65.341319,16.209231,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.447327,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,280.709449,46.841134,40.706616,0.000000,126.114856,36.594663,662.372006,0.000000,0.000000,0.000000,26.064817,1.045839,0,0,0,0,0

23,05:30-05:45,42.794598,19.315955,143.228140,395.495100,0.000000,20.088640,4.478803,35.907961,0.000000,10.511800,6.514819,65.341319,16.209231,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,195.091600,46.841134,40.706616,0.000000,126.114856,36.594663,598.159345,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

24,05:45-06:00,42.794598,19.315955,143.228140,395.495100,0.000000,19.613434,4.478803,35.907961,0.000000,10.511800,6.514819,65.341319,16.209231,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,195.091600,46.841134,40.706616,0.000000,126.114856,36.594663,549.869345,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

25,06:00-06:15,42.794598,19.315955,143.228140,395.495100,0.000000,17.788684,4.478803,35.907961,0.000000,10.511800,6.514819,65.341319,16.209231,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,67.335576,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,40.706616,0.000000,126.114856,36.594663,574.795870,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

26,06:15-06:30,42.794598,19.315955,143.228140,395.495100,0.000000,17.788684,4.478803,35.907961,0.000000,10.511800,6.514819,65.341319,26.524196,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,67.335576,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,40.706616,0.000000,126.114856,36.594663,526.505870,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

27,06:30-06:45,42.794598,19.315955,143.228140,395.495100,0.000000,17.788684,4.478803,36.302684,0.000000,10.511800,6.514819,65.341319,57.469092,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,67.335576,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,40.706616,0.000000,126.114856,36.594663,429.925870,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

28,06:45-07:00,36.425823,19.315955,123.430785,395.495100,0.000000,17.788684,4.478803,36.302684,0.000000,10.511800,6.514819,65.341319,57.469092,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,67.335576,0.000000,0.000000,0.000000,18.843337,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,40.706616,0.000000,126.114856,36.594663,381.635870,0.000000,0.000000,0.000000,22.109094,1.045839,0,0,0,0,0

29,07:00-07:15,36.425823,19.315955,123.430785,395.495100,0.000000,17.788684,4.478803,31.696397,0.000000,10.511800,6.514819,65.341319,76.625456,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,16.697655,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,19.496122,1.045839,0,0,0,0,0

30,07:15-07:30,36.425823,19.315955,123.430785,395.495100,0.000000,17.788684,4.478803,31.696397,0.000000,10.511800,6.514819,65.341319,76.625456,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,16.388177,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,19.496122,1.045839,0,0,0,0,0

31,07:30-07:45,36.425823,19.315955,123.430785,395.495100,0.000000,17.788684,4.478803,23.855260,0.000000,10.511800,6.514819,65.341319,57.469092,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

32,07:45:08:00,36.425823,19.315955,123.430785,395.495100,0.000000,17.788684,4.478803,23.855260,0.000000,10.511800,6.514819,65.341319,57.469092,1.113471,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

33,08:00-08:15,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,4.478803,23.855260,0.000000,10.511800,6.514819,65.341319,5.894266,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

34,08:15-08:30,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,4.478803,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,85.207705,173.699130,46.841134,27.137744,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

35,08:30-08:45,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,3.687095,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,75.549705,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

36,08:45:09:00,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,3.619234,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,71.824614,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,37.318512,75.549705,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

37,09:00:09:15,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,3.619234,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,37.318512,72.169405,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

38,09:15-09:30,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,3.619234,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,37.318512,75.549705,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

39,09:30-09:45,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,1.809618,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,92.715686,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

40,09:45-10:00,27.365653,19.315955,95.129562,395.495100,0.000000,13.891295,1.809618,23.855260,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,1.651518,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,12.072500,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,173.699130,46.841134,13.568872,0.000000,126.114856,36.594663,365.845040,0.000000,0.000000,0.000000,14.689818,1.045839,0,0,0,0,0

41,10:00-10:15,28.061029,19.315955,95.129562,399.773293,0.000000,13.891295,1.809618,24.450096,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,2.345445,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,12.481227,120.131029,0.000000,12.595577,57.151604,37.318512,93.736630,173.699130,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,14.730671,1.045839,0,0,0,0,0

42,10:15-10:30,42.794598,19.315955,143.228140,400.384462,0.000000,17.788684,1.809618,24.450096,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,2.345445,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,12.481227,120.131029,0.000000,12.595577,57.151604,37.318512,93.736630,173.699130,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,14.730671,1.045839,0,0,0,0,0

43,10:30-10:45,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,1.809618,24.450096,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,2.345445,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,12.481227,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,14.730671,1.045839,0,0,0,0,0

44,10:45-11:00,42.794598,18.374647,143.228140,400.384462,0.000000,20.088640,0.000000,32.967293,0.000000,10.511800,6.514819,65.341319,4.125985,4.948759,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,12.481227,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,20.126113,1.045839,0,0,0,0,0

45,11:00-11:15,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,32.967293,0.000000,21.023601,6.514819,65.341319,4.125985,11.753303,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,16.796838,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,20.126113,1.150422,0,0,0,0,0

46,11:15-11:30,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,11.753303,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

47,11:30-11:45,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,11.753303,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

