Block,Time,RAPPB,SALAL,TEHRI,DADRI_GF,PARBATI3,ANTA_RF,DADRI_LF,ANTA_LF,NJPC,DADRI_CRF,SEWA2,RAMPUR,RIHAND1,KISHANGANGA,BSIUL,DULHASTI,TANAKPUR,AURY_GF,TANDA2,RAPPC,AURY_CRF,RIHAND3,URI,UNCHAHAR2,DADRT2,SINGRAULI,URI2,NAPP,SINGRAULI_HYDRO,CHAMERA3,SASAN,AURY_LF,JHAJJAR,UNCHAHAR4,AURY_RF,KOLDAM,ANTA_GF,CHAMERA2,RIHAND2,KHSTPP-I,DHAULIGNGA,KHSTPP-II,TALA,UNCHAHAR3,DADRI_RF,KOTESHWR,FSTPP I & II,BRBCL,ANTA_CRF,UNCHAHAR1,CHAMERA1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,11.916801,0.000000,6.741700,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,10.745865,0.000000,6.741700,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,10.886245,0.000000,6.741700,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,34.024397,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,10.608411,0.000000,6.741700,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,34.024397,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,12.205627,0.000000,6.741700,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,3.189787,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,13.730840,0.000000,6.741700,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,21.839833,0.000000,89.817839,0.000000,12.520300,0.000000,8.546549,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,1.342947,14.198020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,87.048060,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,46.345142,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,1.342947,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,117.281076,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,56.643999,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.892575,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,19.262000,348.642200,111.501362,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,227.291600,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,18.412353,0.000000,89.817839,0.000000,12.520300,0.000000,6.172508,3.852400,14.446451,0.000000,6.741700,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,27.561707,396.797200,120.953321,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,230.180900,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,123.042255,0.000000,17.904511,0.000000,6.172508,8.636214,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,27.561707,444.952200,120.953321,4.793580,0.000000,0.792236,0.000000,368.385750,0.000000,276.409700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,17.904511,0.000000,6.172508,8.636214,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,34.658117,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,34.308511,493.107200,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,331.340366,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,17.904511,0.000000,6.172508,13.033151,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,51.075119,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,34.308511,541.262200,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,353.457700,0.000000,0.000000,0.000000,0.000000,3.209531,56.880686,22.343477,8.798916,142.072298,0.000000,17.904511,0.000000,12.345016,13.033151,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,72.964456,0.000000,10.147252,0.000000,88.605200,0.000000,1.059410,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,34.308511,569.784406,120.953321,5.182248,0.000000,0.792236,1.226412,368.385750,0.000000,353.457700,0.000000,0.000000,0.000000,0.000000,7.702874,56.880686,22.343477,17.597833,142.072298,0.000000,17.904511,0.000000,18.517524,16.005393,14.446451,0.000000,8.467286,7.988914,0,0,0,0,0

26,06:15-06:30,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,109.446684,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,576.871763,120.953321,5.182248,0.000000,0.792236,27.990390,368.385750,0.000000,407.135403,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,26.396749,142.072298,0.000000,22.609567,0.000000,36.085431,17.470730,14.446451,0.000000,10.256034,13.530939,0,0,0,0,0

27,06:30-06:45,0.000000,6.714733,44.960397,0.000000,3.678079,0.000000,0.000000,0.000000,127.687798,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,628.170861,120.953321,4.664024,0.000000,0.792236,27.990390,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,26.396749,142.072298,0.000000,24.836880,0.000000,36.085431,17.470730,14.446451,0.000000,10.507421,26.629715,0,0,0,0,0

28,06:45-07:00,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,132.248076,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,27.990390,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,26.396749,142.072298,0.000000,25.416305,0.000000,36.085431,17.470730,14.446451,0.000000,10.507421,26.629715,0,0,0,0,0

29,07:00-07:15,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,132.248076,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,27.990390,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,26.396749,142.072298,0.000000,25.416305,0.000000,36.085431,17.470730,14.446451,0.000000,10.507421,26.629715,0,0,0,0,0

30,07:15-07:30,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,135.166655,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,27.990390,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,26.396749,142.072298,0.000000,25.416305,0.000000,36.085431,17.470730,14.446451,0.000000,10.507421,26.629715,0,0,0,0,0

31,07:30-07:45,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,109.446684,0.000000,15.251690,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,27.990390,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,38.052197,56.880686,22.343477,17.597833,142.072298,0.000000,25.416305,0.000000,36.085431,17.470730,14.446451,0.000000,10.507421,13.530939,0,0,0,0,0

32,07:45:08:00,0.000000,6.714733,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,84.182741,0.000000,10.147252,0.000000,88.605200,0.000000,6.280182,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,1.226412,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,12.581361,56.880686,22.343477,17.597833,142.072298,0.000000,25.416305,0.000000,17.093099,17.470730,14.446451,0.000000,10.507421,13.530939,0,0,0,0,0

33,08:00-08:15,0.000000,1.342947,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,72.964456,0.000000,3.979818,0.000000,88.605200,0.000000,6.280182,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,8.798916,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,8.369339,0,0,0,0,0

34,08:15-08:30,0.000000,1.342947,44.960397,0.000000,3.678079,0.000000,0.000000,0.000000,32.834005,0.000000,0.000000,0.000000,88.605200,0.000000,6.280182,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.551830,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.664024,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,1.342947,26.575781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.721418,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,1.342947,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,1.342947,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,16.064970,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

