Block,Time,KHSTPP-II,BRBCL,TALA,KHSTPP-I,SASAN,KUDGI,FSTPP I & II,DADRI_GF,SINGRAULI,NJPC,KOTESHWR,SALAL,RIHAND2,KOLDAM,DADRT2,JHAJJAR,DULHASTI,AURY_GF,CHAMERA1,PARBATI3,ANTA_CRF,URI,TANDA2,DADRI_CRF,NAPP,DADRI_RF,UNCHAHAR4,DHAULIGNGA,RAMPUR,ANTA_GF,DADRI_LF,RAPPB,TANAKPUR,UNCHAHAR1,CHAMERA3,AURY_LF,KISHANGANGA,CHAMERA2,AURY_CRF,BSIUL,RAPPC,AURY_RF,ANTA_RF,RIHAND1,SINGRAULI_HYDRO,TEHRI,SEWA2,RIHAND3,ANTA_LF,URI2,UNCHAHAR3,UNCHAHAR2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,95.045610,14.443705,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,66.261307,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,11.610464,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,9.751018,14.995872,16.547350,0,0,0,0,0

10,02:15-02:30,95.045610,12.801150,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

11,02:30-02:45,95.045610,14.218422,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

12,02:45-03:00,95.045610,14.620662,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

13,03:00-03:15,95.045610,17.273507,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

14,03:15-03:30,95.045610,16.113197,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

15,03:30-03:45,95.045610,16.337571,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

16,03:45-04:00,95.045610,15.986481,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,0.000000,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

17,04:00-04:15,95.045610,19.168281,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

18,04:15-04:30,95.045610,19.330005,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

19,04:30-04:45,95.045610,19.330005,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

20,04:45-05:00,95.045610,19.330005,7.103775,33.785651,335.979562,0.00,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,428.583600,595.842418,31.853621,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

21,05:00-05:15,95.045610,19.330005,7.103775,33.785651,335.979562,19.97,12.377482,0.000000,95.683500,21.051336,8.576721,38.746018,56.627235,0.000000,458.545100,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

22,05:15-05:30,95.045610,19.330005,7.103775,33.785651,335.979562,26.10,12.377482,0.000000,95.683500,41.187398,8.576721,38.746018,56.627235,0.000000,496.238600,591.009918,31.853621,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,10.203688,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

23,05:30-05:45,95.045610,19.330005,7.103775,33.785651,335.979562,45.43,12.377482,0.000000,95.683500,70.659269,8.576721,38.746018,56.627235,0.000000,542.211928,591.009918,31.853621,0.000000,8.398885,3.075886,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,8.809551,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,0.000000,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,30.079413,15.274612,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

24,05:45-06:00,95.045610,19.330005,7.103775,33.785651,335.979562,46.39,12.377482,0.000000,95.683500,86.951172,8.576721,38.746018,56.627235,0.000000,602.553600,591.009918,31.853621,0.000000,8.398885,6.151772,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,8.418988,8.607359,9.353632,0.000000,0.000000,12.625776,0.000000,1.063150,25.510961,0.000000,0.000000,88.918000,0.758055,45.119120,15.274612,119.522827,0.000000,11.701222,12.657767,16.547350,0,0,0,0,0

25,06:00-06:15,95.045610,19.330005,7.103775,33.785651,335.979562,50.26,12.377482,0.000000,95.683500,109.833060,8.576721,38.746018,56.627235,0.000000,659.954351,625.059809,47.780431,0.000000,27.105492,31.605346,0.000000,11.737176,0.000000,0.000000,39.843769,0.000000,0.000000,26.428653,0.000000,0.000000,0.000000,0.000000,8.418988,11.566299,18.707265,0.000000,0.000000,25.380387,0.000000,3.189450,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,10.401086,17.203313,16.547350,0,0,0,0,0

26,06:15-06:30,95.045610,19.330005,7.103775,33.785651,335.979562,56.06,12.377482,0.000000,95.683500,135.643829,28.589070,25.830679,56.627235,0.000000,659.954351,625.059809,47.780431,0.000000,40.696416,31.605346,0.000000,11.737176,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,8.418988,11.566299,28.089204,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,10.401086,17.203313,16.547350,0,0,0,0,0

27,06:30-06:45,95.045610,19.330005,7.103775,33.785651,335.979562,59.92,12.377482,0.000000,95.683500,135.643829,28.589070,25.830679,56.627235,0.000000,659.954351,625.059809,47.780431,0.000000,40.696416,31.605346,0.000000,11.737176,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,6.809476,11.566299,28.089204,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,10.401086,17.203313,16.547350,0,0,0,0,0

28,06:45-07:00,95.045610,19.330005,7.103775,33.785651,335.979562,63.79,12.377482,0.000000,95.683500,135.643829,28.589070,25.830679,56.627235,0.000000,659.954351,625.059809,47.780431,0.000000,40.696416,31.605346,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,6.809476,11.566299,28.089204,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,10.401086,17.203313,16.547350,0,0,0,0,0

29,07:00-07:15,95.045610,19.330005,7.103775,33.785651,335.979562,4.83,12.377482,0.000000,95.683500,135.643829,28.589070,25.830679,56.627235,0.000000,659.954351,622.943078,47.780431,0.000000,40.696416,31.605346,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,6.809476,9.999119,28.089204,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,10.401086,16.513086,16.547350,0,0,0,0,0

30,07:15-07:30,95.045610,19.330005,7.103775,33.785651,335.979562,4.83,12.377482,0.000000,95.683500,109.833060,8.576721,25.830679,56.627235,0.000000,659.954351,622.943078,16.120254,0.000000,19.851910,31.605346,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,6.809476,8.520374,18.707265,0.000000,0.000000,38.186531,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,45.119120,15.274612,119.522827,0.000000,10.401086,12.464467,16.547350,0,0,0,0,0

31,07:30-07:45,95.045610,19.330005,7.103775,33.785651,335.979562,11.60,12.377482,0.000000,95.683500,90.429219,8.576721,25.830679,56.627235,0.000000,659.954351,625.059809,16.120254,0.000000,8.398885,3.691064,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,6.809476,9.724440,18.707265,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,30.079413,15.274612,119.522827,0.000000,10.401086,13.244046,16.547350,0,0,0,0,0

32,07:45:08:00,95.045610,19.330005,7.103775,33.785651,335.979562,15.46,12.377482,0.000000,95.683500,60.225128,8.576721,25.830679,56.627235,0.000000,660.244301,531.797392,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,6.809476,9.724440,18.707265,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,16.318386,10.203688,119.522827,0.000000,10.401086,13.244046,16.547350,0,0,0,0,0

33,08:00-08:15,95.045610,19.330005,7.103775,33.785651,335.979562,24.16,12.377482,0.000000,95.683500,41.187398,8.576721,25.830679,56.627235,0.000000,660.244301,435.147392,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,6.809476,9.724440,18.707265,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,10.401086,13.244046,16.547350,0,0,0,0,0

34,08:15-08:30,95.045610,19.330005,7.103775,33.785651,335.979562,29.96,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,602.627248,373.291392,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,6.809476,9.724440,18.707265,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,10.401086,13.244046,16.547350,0,0,0,0,0

35,08:30-08:45,95.045610,19.330005,7.103775,33.785651,335.979562,38.39,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,563.967248,327.691825,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,9.353632,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

36,08:45:09:00,95.045610,19.330005,7.103775,33.785651,335.979562,49.29,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,515.642248,336.419320,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,9.353632,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

37,09:00:09:15,95.045610,19.330005,7.103775,33.785651,335.979562,48.32,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,496.312248,336.419320,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,9.353632,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

38,09:15-09:30,95.045610,19.330005,7.103775,33.785651,335.979562,53.16,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,505.977248,345.146815,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,8.809551,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

39,09:30-09:45,95.045610,19.330005,7.103775,33.785651,335.979562,58.96,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,505.977248,355.816975,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,25.380387,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

40,09:45-10:00,95.045610,19.330005,7.103775,33.785651,335.979562,65.72,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,486.647248,355.807310,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,11.595100,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,30.828820,8.514865,16.547350,0,0,0,0,0

41,10:00-10:15,95.045610,19.330005,7.103775,33.785651,335.979562,64.76,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,476.982248,355.807310,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,16.547350,0,0,0,0,0

42,10:15-10:30,95.045610,19.330005,7.103775,33.785651,335.979562,67.66,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,405.310377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

43,10:30-10:45,95.045610,19.330005,7.103775,33.785651,335.979562,70.55,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,405.310377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

44,10:45-11:00,95.045610,19.330005,7.103775,33.785651,335.979562,71.52,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,405.310377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

45,11:00-11:15,95.045610,19.330005,7.103775,33.785651,335.979562,72.49,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,385.980377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

46,11:15-11:30,95.045610,19.330005,7.103775,33.785651,335.979562,71.52,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,390.812877,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,17.072256,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,5.101844,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

