Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.830275,127.380717,121.484996,0,1.724881,50.780768,22.230299,1.494586,0.779669,19.920327,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,44.572744,59.175403,6.956102,34.831253,21.717709,50.688157,5.05494,48.499828,417.7515,9.222505,83.664,0,0.5124,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,20.801072,0,20.00001,405

2,00:15-00:30,68.830275,127.380717,121.484996,0,1.724881,50.780768,22.230299,1.494586,0.779669,19.920327,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,44.572744,59.175403,4.637402,34.831253,21.717709,50.688157,5.05494,48.499828,436.743736,9.222505,83.664,0,0.5124,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,20.801072,0,20,405

3,00:30-00:45,68.830275,127.380717,121.484996,0,1.724881,50.780768,22.630299,1.494586,0.779669,19.920327,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,688.715947,44.572744,59.175403,4.637402,34.831253,21.717709,50.688157,5.05494,48.499828,455.73597,9.798912,83.664,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

4,00:45-01:00,68.830275,127.380717,121.484996,3.814368,1.724881,50.780768,22.630299,1.494586,0.779669,9.960164,35.154834,27.638981,144.58895,5.534073,43.606625,18.800617,688.715947,44.572744,59.175403,2.318701,34.831253,21.717709,50.688157,5.05494,48.499828,482.443799,9.798912,83.664,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

5,01:00-01:15,68.830275,127.380717,121.484996,18.308964,1.724881,50.780768,22.630299,1.494586,0.779669,0,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,688.715947,44.572744,59.175403,0,34.831253,21.717709,50.688157,5.05494,48.499828,482.443799,9.798912,83.664,0,10.1199,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

6,01:15-01:30,68.830275,127.380717,121.484996,18.308964,2.587321,50.780768,22.630299,1.494586,0.779669,0,35.154834,27.638981,144.58895,5.534073,43.606625,12.559116,688.715947,66.859116,59.175403,0,34.831253,21.717709,50.688157,5.05494,48.499828,482.443799,9.798912,83.664,0,10.1199,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

7,01:30-01:45,68.830275,127.380717,121.484996,18.308964,2.587321,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,66.859116,59.175403,0,34.831253,21.717709,50.688157,5.05494,48.499828,482.443799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

8,01:45-02:00,68.830275,127.380717,121.484996,18.308964,2.587321,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,66.859116,59.175403,0,34.831253,21.717709,50.688157,5.05494,48.499828,482.443799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,20.801072,0,20,405

9,02:00-02:15,68.830275,127.380717,121.484996,18.308964,2.587321,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,66.859116,59.175403,0,34.831253,21.717709,50.688157,4.549446,48.499828,482.443799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,19.182,0,20,405

10,02:15-02:30,68.830275,127.380717,121.484996,18.308964,2.587321,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,66.859116,59.175403,0,34.831253,21.717709,50.688157,4.549446,48.499828,482.443799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,19.182,0,20,405

11,02:30-02:45,68.830275,127.380717,121.484996,4.272091,4.250599,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.688157,4.549446,48.499828,482.443799,9.798912,83.664,0,3.7149,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,19.182,0,20,405

12,02:45-03:00,68.830275,127.380717,121.484996,4.272091,4.250599,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.688157,4.549446,48.499828,482.443799,9.798912,83.664,0,3.7149,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,19.182,0,20,405

13,03:00-03:15,68.830275,127.380717,121.484996,4.272091,4.250599,50.780768,22.630299,3.094586,0.779669,0,35.154834,27.638981,144.58895,5.534073,44.906625,12.559116,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.688157,4.549446,48.499828,482.443799,9.798912,80.178,0,3.7149,34.776,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,46.39908,19.182,0,20,405

