Block,Time,AURY_GF,RIHAND2,RIHAND1,RIHAND3,ANTA_CRF,DULHASTI,RAMPUR,UNCHAHAR4,TANDA2,DADRI_LF,ANTA_LF,DADRI_GF,CHAMERA3,URI,AURY_RF,DADRI_CRF,ANTA_RF,URI2,KISHANGANGA,TANAKPUR,BSIUL,DADRT2,AURY_CRF,CHAMERA2,PARBATI3,AURY_LF,RAPPB,KOTESHWR,RAPPC,JHAJJAR,SINGRAULI_HYDRO,UNCHAHAR1,SEWA2,DADRI_RF,UNCHAHAR2,ANTA_GF,SALAL,NJPC,DHAULIGNGA,CHAMERA1,KOLDAM,NAPP,UNCHAHAR3,TEHRI,SINGRAULI,FSTPP I & II,KHSTPP-II,TALA,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.730452,6.291920,664.252547,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,407.292588,1.149350,10.922572,5.814332,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,13.467830,0,0,0,0,0

7,01:30-01:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.730452,6.291920,664.252547,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,407.292588,1.149350,10.922572,5.814332,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,12.559802,0,0,0,0,0

8,01:45-02:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.730452,6.291920,664.252547,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,407.292588,1.149350,10.922572,0.000000,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,12.273700,0,0,0,0,0

9,02:00-02:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,9.764692,6.291920,664.252547,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,399.428653,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,12.651776,0,0,0,0,0

10,02:15-02:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,9.764692,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,388.854700,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,11.253026,0,0,0,0,0

11,02:30-02:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,9.764692,12.583840,589.376307,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,388.854700,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,27.060620,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,10.807886,0,0,0,0,0

12,02:45-03:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,565.865605,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,388.854700,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,80.727394,150.528842,31.506014,27.060620,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,14.264825,0,0,0,0,0

13,03:00-03:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,579.374205,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,408.626659,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,27.060620,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,13.830275,0,0,0,0,0

14,03:15-03:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,574.549705,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,326.610159,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.492197,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,17.017951,0,0,0,0,0

15,03:30-03:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,540.594102,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,259.683537,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.492197,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,16.561315,0,0,0,0,0

16,03:45-04:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,576.593749,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,230.736537,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.492197,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,18.308996,0,0,0,0,0

17,04:00-04:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,605.426505,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.604402,230.120159,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,17.997782,0,0,0,0,0

18,04:15-04:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,605.426505,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,230.120159,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,8.949257,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,17.726906,0,0,0,0,0

19,04:30-04:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,656.794023,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,205.997659,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,6.711943,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

20,04:45-05:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,664.542017,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,205.997659,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,6.711943,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

21,05:00-05:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,664.542017,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,215.646659,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,4.474629,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

22,05:15-05:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,660.477234,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,186.351137,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,4.474629,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

23,05:30-05:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,627.410208,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,196.348659,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,4.474629,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

24,05:45-06:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.434447,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,532.665905,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.807437,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,166.656933,21.004010,13.556227,4.474629,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

25,06:00-06:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,9.764692,12.583840,517.227505,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,13.556227,4.474629,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

26,06:15-06:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,9.764692,12.583840,457.403705,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,13.556227,4.022646,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

27,06:30-06:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,413.018305,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,13.556227,2.237315,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

28,06:45-07:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,367.668005,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,13.556227,2.237315,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

29,07:00-07:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,367.668005,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,0.000000,2.237315,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

30,07:15-07:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,367.668005,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,13.595152,0.000000,0.000000,43.330402,0.000000,75.121325,173.645772,21.004010,0.000000,2.237315,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

31,07:30-07:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,11.572239,0.000000,0.000000,34.824109,0.000000,76.590115,173.645772,21.004010,0.000000,2.237315,46.628272,21.279326,0.000000,144.724338,20.069920,142.546800,0.000000,385.356938,42.754719,19.298004,0,0,0,0,0

32,07:45:08:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,1.112433,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,173.645772,21.004010,0.000000,2.237315,46.628272,17.809738,0.000000,144.724338,17.289657,123.731250,0.000000,385.356938,37.221693,19.298004,0,0,0,0,0

33,08:00-08:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,173.645772,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,104.346988,0.000000,390.030672,28.768204,19.298004,0,0,0,0,0

34,08:15-08:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.604402,173.537265,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,173.645772,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.469908,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

35,08:30-08:45,0.000000,120.014262,64.527205,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,173.645772,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.494416,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

36,08:45:09:00,0.000000,120.014262,64.527205,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,173.645772,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.494416,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

37,09:00:09:15,0.000000,120.014262,64.527205,125.996738,0.000000,57.098346,6.003503,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,157.517682,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.494416,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

38,09:15-09:30,0.000000,120.014262,64.527205,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,12.583840,367.668005,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.494416,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

39,09:30-09:45,0.000000,120.014262,73.211305,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,12.583840,367.668005,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,95.469908,0.000000,390.784500,28.768204,19.298004,0,0,0,0,0

40,09:45-10:00,0.000000,120.014262,92.676441,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,35.153237,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,11.572239,0.000000,0.000000,29.221996,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,17.809738,0.000000,144.724338,13.328357,114.285458,0.000000,390.784500,34.301230,19.298004,0,0,0,0,0

41,10:00-10:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,15.199201,0.000000,144.724338,13.328357,114.309966,0.000000,390.784500,34.301230,19.298004,0,0,0,0,0

42,10:15-10:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,15.199201,0.000000,144.724338,13.328357,114.285458,0.000000,390.784500,34.301230,19.298004,0,0,0,0,0

43,10:30-10:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,0.000000,0.000000,46.628272,15.199201,0.000000,144.724338,13.328357,114.285458,0.000000,390.784500,29.755876,18.587737,0,0,0,0,0

44,10:45-11:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,12.958607,0.000000,46.628272,15.199201,0.000000,144.724338,13.328357,114.285458,0.000000,390.784500,29.755876,16.768456,0,0,0,0,0

45,11:00-11:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,15.199201,0.000000,144.724338,16.108620,114.285458,0.000000,390.784500,29.755876,19.297926,0,0,0,0,0

46,11:15-11:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,12.583840,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,15.199201,0.000000,144.724338,16.108620,114.285458,0.000000,390.784500,29.755876,17.270069,0,0,0,0,0

47,11:30-11:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,6.291920,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,15.199201,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,19.298004,0,0,0,0,0

