Block,Time,ANTA_GF,RIHAND2,JHAJJAR,KOTESHWR,URI,RAMPUR,CHAMERA1,NAPP,SALAL,SEWA2,UNCHAHAR2,RIHAND3,ANTA_RF,DADRI_RF,UNCHAHAR1,RIHAND1,SINGRAULI_HYDRO,TEHRI,ANTA_CRF,DADRI_CRF,AURY_LF,KISHANGANGA,UNCHAHAR4,RAPPC,RAPPB,AURY_RF,TANDA2,CHAMERA2,SINGRAULI,DADRT2,ANTA_LF,DADRI_LF,DULHASTI,DADRI_GF,CHAMERA3,TANAKPUR,DHAULIGNGA,NJPC,PARBATI3,URI2,AURY_GF,BSIUL,KOLDAM,AURY_CRF,UNCHAHAR3,KHSTPP-II,TALA,FSTPP I & II,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,56.880686,341.900500,8.546549,3.721418,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,13.483400,64.527700,0.000000,3.852400,332.630662,13.338935,11.890380,0,0,0,0,0

8,01:45-02:00,0.000000,56.880686,341.900500,8.546549,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,13.483400,69.795953,0.000000,3.852400,332.630662,13.338935,12.423054,0,0,0,0,0

9,02:00-02:15,0.000000,56.880686,341.900500,8.546549,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,334.234224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,13.483400,69.795953,0.000000,3.852400,332.630662,18.144034,11.596107,0,0,0,0,0

10,02:15-02:30,0.000000,56.880686,341.900500,8.546549,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,334.234224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,13.483400,69.795953,0.000000,3.852400,332.630662,18.144034,12.421238,0,0,0,0,0

11,02:30-02:45,0.000000,56.880686,341.900500,8.546549,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.483400,69.795953,0.000000,3.852400,332.630662,18.144034,12.849839,0,0,0,0,0

12,02:45-03:00,0.000000,56.880686,341.900500,8.546549,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.483400,69.795953,0.000000,3.852400,332.630662,13.338935,14.446451,0,0,0,0,0

13,03:00-03:15,0.000000,56.880686,341.900500,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.483400,64.527700,0.000000,3.852400,332.630662,13.338935,14.446451,0,0,0,0,0

14,03:15-03:30,0.000000,56.880686,341.900500,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,21.188200,57.169134,0.000000,0.000000,7.261774,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,329.418724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.483400,64.527700,0.000000,3.852400,332.630662,13.338935,14.446451,0,0,0,0,0

15,03:30-03:45,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.300411,63.815006,0.000000,3.746459,332.630662,13.165577,14.446451,0,0,0,0,0

16,03:45-04:00,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,13.300411,77.048000,0.000000,3.746459,332.630662,13.165577,14.446451,0,0,0,0,0

17,04:00-04:15,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,13.300411,77.048000,0.000000,3.746459,332.630662,13.165577,14.446451,0,0,0,0,0

18,04:15-04:30,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,14.198020,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,13.300411,88.605200,0.000000,3.746459,332.630662,13.165577,14.446451,0,0,0,0,0

19,04:30-04:45,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,345.752900,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,13.300411,111.827023,0.000000,3.746459,332.630662,28.048747,14.446451,0,0,0,0,0

20,04:45-05:00,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,345.752900,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,13.300411,112.933973,0.000000,3.746459,332.630662,28.048747,14.446451,0,0,0,0,0

21,05:00-05:15,0.000000,56.880686,341.833083,6.172508,2.339177,0.000000,0.000000,0.000000,1.342947,0.000000,20.908901,57.169134,0.000000,0.000000,7.175095,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,363.088700,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,13.300411,112.933973,0.000000,5.574624,332.630662,28.048747,14.446451,0,0,0,0,0

22,05:15-05:30,0.000000,56.880686,349.051518,6.172508,3.189787,0.000000,0.000000,0.000000,1.342947,0.000000,28.836729,57.169134,0.000000,0.000000,9.430386,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,363.088700,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,16.417003,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.759403,112.933973,0.000000,8.364491,332.630662,28.048747,14.446451,0,0,0,0,0

23,05:30-05:45,0.000000,56.880686,349.051518,6.172508,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,37.197811,57.169134,0.000000,0.000000,9.430386,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,430.505700,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,34.658117,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,19.830711,142.072298,0.000000,12.082687,332.630662,33.515215,14.446451,0,0,0,0,0

24,05:45-06:00,0.000000,56.880686,349.051518,12.345016,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,37.197811,57.169134,0.000000,0.000000,9.430386,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,522.000200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,8.798916,51.075119,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,19.830711,142.072298,0.000000,8.636214,332.630662,33.515215,14.446451,0,0,0,0,0

25,06:00-06:15,0.000000,56.880686,349.051518,18.517524,3.189787,0.000000,7.988914,0.000000,1.342947,3.979818,31.414107,57.169134,0.000000,0.000000,9.430386,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,6.419062,120.953321,622.889826,0.000000,0.000000,31.741565,0.000000,9.320728,0.000000,17.597833,72.964456,0.000000,4.793580,0.000000,1.059410,0.000000,0.000000,19.830711,142.072298,0.000000,13.073794,343.465538,33.515215,14.446451,0,0,0,0,0

26,06:15-06:30,0.000000,56.880686,428.025718,36.085431,2.551830,0.000000,13.530939,0.000000,1.342947,10.147252,35.042201,57.169134,0.000000,0.000000,9.430386,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,613.123906,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,109.446684,0.000000,4.793580,0.000000,12.560365,0.000000,0.000000,19.830711,142.072298,0.000000,13.073794,356.708162,33.515215,14.446451,0,0,0,0,0

27,06:30-06:45,0.000000,56.880686,568.841341,36.085431,2.551830,0.000000,26.629715,0.000000,6.714733,10.147252,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.135563,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,127.687798,0.000000,4.664024,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.369793,364.382866,33.515215,14.446451,0,0,0,0,0

28,06:45-07:00,0.000000,56.880686,629.051173,36.085431,2.551830,0.000000,26.629715,0.000000,53.717866,10.147252,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,132.248076,0.000000,4.664024,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

29,07:00-07:15,0.000000,56.880686,629.051173,36.085431,2.551830,0.000000,26.629715,0.000000,53.717866,10.147252,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,132.248076,0.000000,4.664024,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

30,07:15-07:30,0.000000,56.880686,629.051173,36.085431,2.551830,0.000000,26.629715,0.000000,53.717866,10.147252,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,135.166655,0.000000,4.664024,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

31,07:30-07:45,0.000000,56.880686,629.051173,36.085431,2.551830,0.000000,13.530939,0.000000,53.717866,10.147252,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,17.597833,109.446684,0.000000,4.664024,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

32,07:45:08:00,0.000000,56.880686,629.051173,17.093099,2.551830,0.000000,13.530939,0.000000,6.714733,4.750106,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,6.419062,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,9.320728,0.000000,17.597833,84.182741,0.000000,4.664024,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

33,08:00-08:15,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,8.369339,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,31.741565,0.000000,0.000000,0.000000,8.798916,72.964456,0.000000,4.664024,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

34,08:15-08:30,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,31.741565,0.000000,0.000000,0.000000,0.000000,32.834005,0.000000,4.664024,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

35,08:30-08:45,0.000000,56.880686,629.051173,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

36,08:45:09:00,0.000000,56.880686,629.051173,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

37,09:00:09:15,0.000000,56.880686,629.051173,8.546549,4.784681,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

38,09:15-09:30,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

39,09:30-09:45,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.509164,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

40,09:45-10:00,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.173033,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

41,10:00-10:15,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.173033,88.605200,0.792236,26.575781,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

42,10:15-10:30,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.173033,88.605200,0.792236,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

43,10:30-10:45,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,12.135060,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,646.341226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

44,10:45-11:00,0.000000,56.880686,629.051173,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,626.693986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

45,11:00-11:15,0.000000,56.880686,629.051173,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

46,11:15-11:30,0.000000,56.880686,629.051173,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,365.135288,33.515215,14.446451,0,0,0,0,0

47,11:30-11:45,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,619.769296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

