Block,Time,SASAN,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,BRBCL,NJPC,KISHANGANGA,SEWA2,AURY_RF,ANTA_CRF,DADRI_CRF,RIHAND3,UNCHAHAR4,RAPPB,SINGRAULI,ANTA_RF,SALAL,AURY_GF,RAMPUR,URI,RIHAND2,UNCHAHAR2,ANTA_LF,DADRI_LF,DADRT2,TEHRI,PARBATI3,AURY_CRF,TANDA2,DADRI_GF,CHAMERA2,KOLDAM,CHAMERA3,JHAJJAR,DHAULIGNGA,NAPP,UNCHAHAR3,AURY_LF,CHAMERA1,BSIUL,ANTA_GF,RAPPC,UNCHAHAR1,DULHASTI,KOTESHWR,URI2,RIHAND1,SINGRAULI_HYDRO,DADRI_RF,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,403.819911,142.458160,0.000000,17.855750,44.742633,15.982756,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,29.133432,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,23.973047,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,366.836788,0.000000,50.271504,20.577005,0.000000,0.000000,18.864022,0.000000,67.991888,16.356167,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

10,02:15-02:30,403.819911,142.458160,0.000000,17.855750,44.742633,17.296088,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,23.973047,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,366.836788,0.000000,50.271504,20.577005,0.000000,0.000000,18.864022,0.000000,67.991888,16.356167,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

11,02:30-02:45,403.819911,142.458160,0.000000,17.855750,44.742633,16.450383,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,23.973047,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,20.577005,0.000000,0.000000,12.576015,0.000000,67.991888,16.356167,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

12,02:45-03:00,403.819911,142.458160,0.000000,17.855750,44.742633,15.792760,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,23.973047,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

13,03:00-03:15,403.819911,142.458160,0.000000,17.855750,44.742633,15.110125,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,37.260552,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

14,03:15-03:30,403.819911,142.458160,0.000000,17.855750,44.742633,15.506958,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,37.260552,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

15,03:30-03:45,403.819911,142.458160,0.000000,17.855750,44.742633,16.299314,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

16,03:45-04:00,403.819911,142.458160,0.000000,17.855750,44.742633,18.326193,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

17,04:00-04:15,403.819911,142.458160,0.000000,17.855750,44.742633,19.285881,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

18,04:15-04:30,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,0.000000,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.000000,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

19,04:30-04:45,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,23.639823,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.905906,37.260552,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,13.547798,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

20,04:45-05:00,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,23.639823,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.905906,37.260552,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,13.547798,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

21,05:00-05:15,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,23.639823,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.905906,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,358.955854,0.000000,50.271504,15.286373,0.000000,13.547798,12.576015,0.000000,67.991888,12.027907,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

22,05:15-05:30,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,23.639823,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.905906,31.937616,119.939634,33.108951,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,396.730088,0.000000,50.271504,20.577005,0.000000,13.547798,12.576015,0.000000,67.991888,16.356167,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

23,05:30-05:45,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,37.708084,0.000000,0.000000,365.414349,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,464.231088,0.000000,50.271504,23.185918,0.000000,27.095596,6.288007,0.000000,67.991888,18.913587,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

24,05:45-06:00,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,43.303458,0.000000,0.000000,442.799424,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,541.375088,0.000000,50.271504,26.652269,0.000000,27.095596,6.288007,0.000000,67.991888,21.822109,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

25,06:00-06:15,403.819911,142.458160,0.000000,19.871137,44.742633,19.285983,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,37.260552,119.939634,43.303458,0.000000,0.000000,469.799824,35.959570,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,650.726833,0.000000,50.271504,26.652269,0.000000,27.095596,12.576015,0.000000,67.991888,21.822109,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.988215,0,0,0,0,0

26,06:15-06:30,403.819911,142.458160,0.000000,19.871137,44.742633,19.285978,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,37.260552,119.939634,43.303458,0.000000,0.000000,469.799824,35.959570,3.678195,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,650.726833,10.495474,50.271504,26.652269,0.000000,27.095596,12.576015,0.000000,67.991888,21.822109,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,0.988215,0,0,0,0,0

27,06:30-06:45,403.819911,142.458160,0.000000,17.653247,44.742633,19.286003,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,43.303458,0.000000,0.000000,469.799824,35.959570,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,650.726833,20.990949,50.271504,26.652269,0.000000,27.095596,18.864022,0.000000,67.991888,21.822109,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,1.605849,0,0,0,0,0

28,06:45-07:00,403.819911,142.458160,0.000000,17.653247,44.742633,19.286003,25.788899,5.297584,4.587407,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,43.303458,0.000000,0.000000,469.799824,23.973047,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,650.726833,31.486423,50.271504,26.652269,0.000000,27.095596,18.864022,0.000000,67.991888,21.822109,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,1.605849,0,0,0,0,0

29,07:00-07:15,403.819911,123.654310,0.000000,14.874713,38.595625,19.286003,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,32.906448,0.000000,0.000000,469.799824,11.986524,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,544.547090,31.486423,50.271504,20.442003,0.000000,13.547798,18.864022,0.000000,67.991888,16.356167,19.020948,20.009838,36.537827,93.591046,0.730951,0.000000,6.793976,0,0,0,0,0

30,07:15-07:30,403.819911,142.458160,0.000000,14.874713,44.742633,19.286003,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,32.906448,0.000000,0.000000,469.799824,0.000000,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,464.231088,31.486423,50.271504,20.442003,0.000000,13.547798,18.864022,0.000000,67.991888,16.356167,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,6.793976,0,0,0,0,0

31,07:30-07:45,403.819911,142.458160,0.000000,17.653247,44.742633,19.285946,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,37.260552,119.939634,38.418291,0.000000,0.000000,431.227824,0.000000,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,396.730088,20.990949,50.271504,20.442003,0.000000,13.547798,6.288007,0.000000,67.991888,16.356167,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,6.793976,0,0,0,0,0

32,07:45:08:00,403.819911,142.458160,0.000000,17.653247,44.742633,19.285941,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,37.260552,119.939634,38.505078,0.000000,0.000000,392.655824,0.000000,18.897093,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,365.872488,10.471193,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,6.793976,0,0,0,0,0

33,08:00-08:15,403.819911,142.458160,0.000000,20.057440,44.742633,19.286003,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,38.505078,0.000000,0.000000,365.655424,0.000000,3.678195,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,365.872488,10.425666,50.271504,23.909433,0.000000,27.095596,6.288007,0.000000,67.991888,19.264689,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

34,08:15-08:30,403.819911,142.458160,0.000000,20.057440,44.742633,19.286003,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,31.937616,119.939634,38.505078,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,357.991554,0.000000,50.271504,23.909433,0.000000,27.095596,6.288007,0.000000,67.991888,19.264689,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

35,08:30-08:45,403.819911,142.458160,0.000000,20.057440,44.742633,19.285973,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,38.505078,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,357.991554,0.000000,50.271504,18.618801,0.000000,27.095596,6.288007,0.000000,67.991888,14.936428,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

36,08:45:09:00,403.819911,142.458160,0.000000,20.057440,44.742633,19.285939,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.004283,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,38.505078,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,18.618801,0.000000,13.547798,6.288007,0.000000,67.991888,14.936428,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

37,09:00:09:15,403.819911,142.458160,0.000000,16.166104,44.742633,19.285916,25.788899,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,30.001109,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,18.618801,0.000000,13.547798,6.288007,0.000000,67.991888,14.936428,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

38,09:15-09:30,403.819911,142.458160,0.000000,16.166104,44.742633,19.285707,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,24.651365,0.000000,0.000000,33.002203,119.939634,24.402479,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,13.026729,6.288007,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

39,09:30-09:45,403.819911,142.458160,0.000000,13.964414,44.742633,19.286003,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

40,09:45-10:00,403.819911,142.458160,0.000000,13.964414,44.742633,19.285882,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.370580,0,0,0,0,0

41,10:00-10:15,403.819911,142.458160,0.000000,13.964414,44.742633,19.285768,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,403.819911,142.458160,0.000000,13.964414,44.742633,19.285981,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,403.819911,142.458160,0.000000,13.964414,44.742633,19.285823,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,403.819911,142.458160,0.000000,13.964414,44.742633,19.285736,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,403.819911,125.487638,0.000000,13.964414,39.164466,19.286003,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,403.819911,125.487638,0.000000,13.964414,39.164466,19.286003,0.000000,5.297584,9.174815,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,139.003845,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,357.991554,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

