Block,Time,DHAULIGNGA,CHAMERA2,DADRI_RF,RAPPC,CHAMERA3,PARBATI3,BSIUL,RAPPB,DADRI_LF,SEWA2,AURY_GF,NAPP,DADRI_CRF,AURY_LF,SINGRAULI_HYDRO,RIHAND1,ANTA_LF,ANTA_GF,ANTA_CRF,NJPC,AURY_CRF,DULHASTI,CHAMERA1,UNCHAHAR4,ANTA_RF,KOLDAM,DADRI_GF,TANDA2,TANAKPUR,UNCHAHAR1,URI2,RAMPUR,AURY_RF,RIHAND2,SINGRAULI,SALAL,TEHRI,JHAJJAR,DADRT2,URI,KOTESHWR,UNCHAHAR3,RIHAND3,KISHANGANGA,UNCHAHAR2,SASAN,KUDGI,TALA,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.779162,31.749572,0.000000,61.453536,114.262312,134.754563,83.176192,43.876728,491.581860,664.322252,23.493782,8.583820,25.527144,119.621759,0.000000,41.003944,401.550412,29.26,25.594758,8.067282,34.959189,142.691864,19.346045,0,0,0,0,0

7,01:30-01:45,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.346000,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.779162,31.749572,0.000000,61.453536,114.262312,134.754563,83.176192,43.876728,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,17.17,25.594758,8.067282,34.959189,142.691864,18.479016,0,0,0,0,0

8,01:45-02:00,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.313300,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.779162,31.749572,0.000000,61.453536,114.262312,134.754563,83.176192,43.876728,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,34.959189,142.691864,18.408596,0,0,0,0,0

9,02:00-02:15,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.779162,19.518179,0.000000,61.453536,114.262312,134.754563,83.176192,36.563940,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,35.249379,142.691864,17.679884,0,0,0,0,0

10,02:15-02:30,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.779162,19.518179,0.000000,61.453536,114.262312,134.754563,83.176192,30.104311,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,35.249379,142.691864,15.724577,0,0,0,0,0

11,02:30-02:45,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.775293,19.518179,0.000000,61.453536,114.262312,134.754563,83.176192,15.052155,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,35.249379,142.691864,18.640537,0,0,0,0,0

12,02:45-03:00,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,18.775293,19.518179,0.000000,61.453536,114.262312,134.754563,83.176192,15.052155,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,35.249379,142.691864,18.255146,0,0,0,0,0

13,03:00-03:15,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,19.518179,0.000000,61.453536,114.262312,134.754563,80.366186,15.052155,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,17.830206,0,0,0,0,0

14,03:15-03:30,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,19.518179,0.000000,61.453536,114.262312,134.754563,80.366186,15.052155,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

15,03:30-03:45,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,17.434020,0,0,0,0,0

16,03:45-04:00,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

17,04:00-04:15,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,12.608756,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

18,04:15-04:30,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

19,04:30-04:45,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

20,04:45-05:00,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,29.901178,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

21,05:00-05:15,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

22,05:15-05:30,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.067282,32.927859,142.691864,19.346045,0,0,0,0,0

23,05:30-05:45,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,3.438752,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.201737,35.276464,142.691864,19.346045,0,0,0,0,0

24,05:45-06:00,26.450528,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,12.226672,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,61.453536,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.201737,35.276464,142.691864,19.346045,0,0,0,0,0

25,06:00-06:15,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.201737,33.515010,142.691864,19.346045,0,0,0,0,0

26,06:15-06:30,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,41.003944,401.550412,13.39,25.594758,8.201737,33.515010,142.691864,19.346045,0,0,0,0,0

27,06:30-06:45,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.500821,401.550412,13.39,25.594758,8.201737,36.978533,142.691864,19.346045,0,0,0,0,0

28,06:45-07:00,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,18.775293,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.500821,401.550412,13.39,25.594758,8.201737,37.004062,142.691864,19.346045,0,0,0,0,0

29,07:00-07:15,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,8.201737,38.535761,142.691864,19.346045,0,0,0,0,0

30,07:15-07:30,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,26.745845,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,8.201737,38.765515,142.691864,19.346045,0,0,0,0,0

31,07:30-07:45,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,8.201737,38.765515,142.691864,19.346045,0,0,0,0,0

32,07:45:08:00,26.450528,38.218139,75.271417,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,8.201737,38.765515,142.691864,19.346045,0,0,0,0,0

33,08:00-08:15,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,9.069350,39.052707,142.691864,19.346045,0,0,0,0,0

34,08:15-08:30,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,13.589946,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,401.550412,13.39,25.594758,9.411829,39.059090,142.691864,19.346045,0,0,0,0,0

35,08:30-08:45,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,12.585347,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,6.342586,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.608397,30.31,25.594758,9.411829,39.882379,142.691864,19.346045,0,0,0,0,0

36,08:45:09:00,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.821132,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,59.02,25.594758,9.411829,39.939817,142.691864,19.346045,0,0,0,0,0

37,09:00:09:15,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.313300,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,31.749572,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,59.13,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

38,09:15-09:30,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.313300,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,31.749572,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,58.46,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

39,09:30-09:45,26.450528,38.218139,74.741336,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.313300,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,69.49,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

40,09:45-10:00,26.450528,38.218139,74.741336,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,20.313300,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,74.81,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

41,10:00-10:15,26.450528,21.919985,74.741336,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.805468,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,29.901178,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,74.81,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

42,10:15-10:30,26.450528,21.919985,74.741336,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.805468,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,74.81,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

43,10:30-10:45,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,74.81,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

44,10:45-11:00,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.313332,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,27.765379,6.485553,25.527144,119.621759,0.000000,20.024561,402.638625,74.81,25.594758,9.411829,41.100577,142.691864,19.346045,0,0,0,0,0

45,11:00-11:15,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.384685,41.100577,142.691864,19.193806,0,0,0,0,0

46,11:15-11:30,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,11.808998,41.100577,142.691864,18.334242,0,0,0,0,0

