Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,45.36,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,1.1,39.5,48.576,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,18.140334,346.5

2,00:15-00:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,45.36,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,1.1,39.105,48.576,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,18.140334,346.5

3,00:30-00:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,1.1,39.105,8.832,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,18.140334,346.5

4,00:45-01:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,1.1,28.09082,8.832,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,18.140334,346.5

5,01:00-01:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,13.983,8.832,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,19.738,346.5

6,01:15-01:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,0,8.832,13.3224,58.1,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,20.155,346.5

7,01:30-01:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,13.452,42.392196,0,6.5208,0,8.832,13.3224,85.988,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,20.572,346.5

8,01:45-02:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,39.51012,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,13.3224,85.988,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,20.73185,346.5

9,02:00-02:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,13.3224,85.988,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,20.73185,346.5

10,02:15-02:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,13.3224,85.988,0,83.296,0,0,0,62.988,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,143.1885,24.99,11.5395,20.73185,346.5

11,02:30-02:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,13.3224,85.988,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.73185,346.5

12,02:45-03:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,13.248,13.3224,85.988,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.73185,346.5

13,03:00-03:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,48.576,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.73185,346.5

14,03:15-03:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,48.576,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.73185,346.5

15,03:30-03:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,346.5

16,03:45-04:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,346.5

17,04:00-04:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,0,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

18,04:15-04:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,113.64,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

19,04:30-04:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

20,04:45-05:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

21,05:00-05:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,11.04,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

22,05:15-05:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,11.04,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,19.877,348.975

23,05:30-05:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,11.04,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.294,348.975

24,05:45-06:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,46.683,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,13.983,11.04,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,11.5395,20.294,348.975

25,06:00-06:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,28.045,48.576,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,41.276,143.1885,24.99,8.792,20.294,348.975

26,06:15-06:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,19.6614,28.045,48.576,12.1695,60.424,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,41.276,143.1885,24.99,8.2425,20.294,348.975

27,06:30-06:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,19.6614,42.14808,8.832,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,8.2425,20.73185,348.975

28,06:45-07:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,49.14,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,19.6614,42.14808,8.832,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,39.9,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,8.2425,20.73185,348.975

29,07:00-07:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,49.14,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,19.6614,42.14808,8.832,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,8.2425,20.73185,348.975

30,07:15-07:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,49.14,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.49,42.14808,13.248,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.097,143.1885,24.99,8.2425,20.73185,348.975

31,07:30-07:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,42.14808,22.08,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.704,144.2375,24.99,8.2425,20.73185,348.975

32,07:45:08:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.03302,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,42.14808,48.576,12.1695,85.988,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.704,144.2375,24.99,8.2425,20.73185,348.975

33,08:00-08:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,42.107,48.576,12.1695,63.91,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.704,144.2375,24.99,8.2425,20.73185,348.975

34,08:15-08:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.4618,0,50.76,39.4092,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,39.5,8.832,12.1695,63.91,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,121.87,0,0,0,0,0,0,0,0,0,0,43.704,144.2375,24.99,8.2425,20.73185,348.975

