Block,Time,ANTA_GF,NAPP,FSTPP I & II,RAMPUR,URI2,AURY_CRF,TEHRI,RAPPB,KOLDAM,PARBATI3,NJPC,AURY_RF,KHSTPP-II,UNCHAHAR3,TALA,KHSTPP-I,ANTA_LF,UNCHAHAR1,BRBCL,DADRI_RF,KUDGI,SASAN,DHAULIGNGA,TANDA2,UNCHAHAR2,UNCHAHAR4,CHAMERA3,ANTA_CRF,SEWA2,ANTA_RF,SINGRAULI,SINGRAULI_HYDRO,RAPPC,AURY_LF,DADRT2,TANAKPUR,URI,KOTESHWR,RIHAND2,RIHAND1,JHAJJAR,CHAMERA2,DADRI_CRF,BSIUL,DADRI_LF,DADRI_GF,SALAL,KISHANGANGA,AURY_GF,DULHASTI,CHAMERA1,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,17.999322,1.423254,43.782004,0.000000,8.120874,12.150323,0.000000,31.95,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,309.323537,11.782510,10.688928,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,24.751065,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

7,01:30-01:45,0.000000,19.336503,10.751474,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,17.999322,1.423254,32.286081,0.000000,8.120874,12.205105,0.000000,31.95,405.453114,1.278992,0.000000,25.771257,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,328.104197,4.961057,10.688928,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

8,01:45-02:00,0.000000,19.336503,10.751474,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,17.999322,1.423254,32.286081,0.000000,8.120874,11.173931,0.000000,30.98,405.453114,1.278992,0.000000,25.771257,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,328.104197,4.961057,49.703515,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

9,02:00-02:15,0.000000,19.336503,10.751474,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,17.999322,1.423254,32.286081,0.000000,8.120874,11.830508,0.000000,30.01,405.453114,1.278992,0.000000,25.771257,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,328.104197,4.961057,6.413357,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

10,02:15-02:30,0.000000,19.336503,10.751474,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.683516,17.999322,1.423254,32.286081,0.000000,8.120874,15.751917,0.000000,30.01,405.453114,1.278992,0.000000,25.771257,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,328.104197,4.961057,6.413357,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

11,02:30-02:45,0.000000,19.336503,10.926173,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.683516,21.965553,1.423254,43.782004,0.000000,8.183710,15.044896,0.000000,29.05,405.453114,1.278992,0.000000,34.266445,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,309.323537,11.782510,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,24.751065,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

12,02:45-03:00,0.000000,19.336503,14.362948,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,17.731740,0.000000,29.05,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,309.323537,11.782510,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

13,03:00-03:15,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,17.744452,0.000000,28.08,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,289.620667,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

14,03:15-03:30,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,16.824960,0.000000,28.08,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

15,03:30-03:45,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,18.647196,0.000000,28.08,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,309.323537,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

16,03:45-04:00,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,16.860473,0.000000,27.11,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,296.030151,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

17,04:00-04:15,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,15.949253,0.000000,26.14,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

18,04:15-04:30,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,21.965553,1.423254,37.502356,0.000000,8.183710,18.533596,0.000000,26.14,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

19,04:30-04:45,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,21.965553,1.423254,37.502356,0.000000,8.183710,19.364004,0.000000,27.11,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,348.963485,0.000000,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

20,04:45-05:00,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,21.965553,1.423254,37.502356,0.000000,8.183710,19.364004,0.000000,27.11,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,370.263885,12.751233,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

21,05:00-05:15,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,28.08,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,428.355885,12.751233,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,31.909649,0.000000,119.733058,0,0,0,0,0

22,05:15-05:30,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,15.066160,0.000000,0.000000,0.000000,36.675416,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,28.08,405.453114,1.278992,0.000000,35.458389,0.000000,0.000000,0.000000,5.033381,0.000000,100.208700,0.574172,25.432968,0.000000,288.729923,4.961057,8.551142,8.591807,0.000000,89.074400,515.493885,12.751233,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,31.909649,0.000000,119.733058,0,0,0,0,0

23,05:30-05:45,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,15.066160,0.000000,0.000000,0.000000,55.013124,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,30.01,405.453114,8.845510,0.000000,35.458389,0.000000,0.000000,0.000000,5.033381,0.000000,100.208700,0.574172,25.432968,0.000000,316.363119,4.961057,8.551142,8.591807,12.199320,89.074400,592.949885,12.751233,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,31.909649,0.000000,119.733058,0,0,0,0,0

24,05:45-06:00,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,30.132320,0.000000,0.000000,3.697556,73.350832,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,30.01,405.453114,17.650092,0.000000,35.458389,0.000000,0.000000,0.000000,5.033381,0.000000,100.208700,0.574172,25.432968,0.000000,330.698392,4.961057,8.551142,17.183614,20.799841,89.074400,601.174744,25.502465,0.000000,1.065020,0.000000,0.000000,12.938057,0.000000,0.000000,31.909649,8.413658,119.733058,0,0,0,0,0

25,06:00-06:15,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,45.747450,0.000000,0.000000,15.830469,100.857394,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,31.95,405.453114,26.475139,0.000000,35.458389,0.000000,9.370085,0.000000,5.033381,0.000000,100.208700,0.574172,25.432968,0.000000,330.698392,4.961057,8.551142,25.775420,16.073863,89.074400,544.539885,25.502465,0.000000,3.195060,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,21.799023,119.733058,0,0,0,0,0

26,06:15-06:30,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,60.264641,0.000000,0.000000,15.830469,135.882416,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,31.95,405.453114,35.382040,0.000000,35.458389,0.000000,28.138611,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,307.474275,4.961057,8.551142,37.803950,18.752775,89.074400,476.765885,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.767997,119.733058,0,0,0,0,0

27,06:30-06:45,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,60.264641,0.000000,0.000000,15.830469,135.882416,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,32.92,405.453114,35.382040,0.000000,35.458389,0.000000,28.138611,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,307.474275,4.961057,8.551142,37.803950,33.404674,89.074400,418.673885,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.767997,119.733058,0,0,0,0,0

28,06:45-07:00,0.000000,19.336503,20.070786,0.000000,10.679866,0.000000,60.264641,0.000000,0.000000,15.830469,135.882416,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,35.82,405.453114,35.382040,0.000000,35.458389,0.000000,28.138611,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,307.474275,4.961057,8.551142,37.803950,38.054520,89.074400,348.963485,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.767997,119.733058,0,0,0,0,0

29,07:00-07:15,0.000000,19.336503,20.070786,0.000000,30.883045,0.000000,60.264641,0.000000,0.000000,15.830469,135.882416,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,37.76,405.453114,35.382040,0.000000,35.458389,0.000000,28.138611,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,307.474275,4.961057,49.703515,37.803950,38.054520,89.074400,348.963485,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.767997,119.733058,0,0,0,0,0

30,07:15-07:30,0.000000,19.336503,20.070786,0.000000,30.883045,0.000000,60.264641,0.000000,0.000000,15.830469,100.857394,0.000000,95.212788,21.965553,1.423254,43.782004,0.000000,8.183710,19.364004,0.000000,40.66,405.453114,26.475139,0.000000,35.458389,0.000000,9.370085,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698392,4.961057,49.703515,25.775420,38.054520,89.074400,408.991885,38.253698,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,13.538341,119.733058,0,0,0,0,0

31,07:30-07:45,0.000000,19.336503,20.070786,0.000000,30.883045,0.000000,60.264641,0.000000,0.000000,3.697556,73.350832,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,41.63,405.453114,17.650092,0.000000,35.458389,0.000000,0.000000,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698392,4.961057,12.826714,17.183614,38.054520,89.074400,477.322600,25.502465,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,8.413658,119.733058,0,0,0,0,0

32,07:45:08:00,0.000000,19.336503,20.070786,0.000000,30.883045,0.000000,60.264641,0.000000,0.000000,0.000000,55.013124,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,43.57,405.453114,9.720341,0.000000,35.458389,0.000000,0.000000,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698392,4.961057,12.826714,8.591807,38.054520,89.074400,480.227200,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,0.000000,119.733058,0,0,0,0,0

33,08:00-08:15,0.000000,19.336503,14.972826,0.000000,30.883045,0.000000,60.264641,0.000000,0.000000,0.000000,36.675416,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,46.47,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,296.811392,4.961057,12.826714,8.591807,38.054520,89.074400,412.453200,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,0.000000,119.733058,0,0,0,0,0

34,08:15-08:30,0.000000,19.336503,14.972826,0.000000,30.883045,0.000000,45.747450,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,46.47,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,10.221636,0.000000,100.208700,0.574172,25.432968,0.000000,251.421595,4.961057,12.826714,8.591807,38.054520,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,0.000000,119.733058,0,0,0,0,0

35,08:30-08:45,0.000000,19.336503,14.972826,0.000000,10.679866,0.000000,45.747450,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,48.41,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,5.110818,0.000000,100.208700,0.574172,25.432968,0.000000,251.421595,4.961057,14.964499,8.591807,38.054520,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,24.751065,0.000000,0.000000,47.864474,0.000000,119.733058,0,0,0,0,0

36,08:45:09:00,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,30.132320,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,50.35,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,4.994663,0.000000,100.208700,0.574172,25.432968,0.000000,222.375595,4.961057,14.964499,8.591807,38.054520,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,47.864474,0.000000,119.733058,0,0,0,0,0

37,09:00:09:15,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,30.132320,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,26.14,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,203.011595,4.961057,49.703515,8.591807,38.054520,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

38,09:15-09:30,0.000000,19.336503,14.972826,0.000000,9.768170,0.000000,15.066160,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,43.782004,0.000000,5.872036,19.364004,0.000000,28.08,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,193.329595,4.961057,49.703515,8.591807,38.054520,89.074400,349.520200,12.751233,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

39,09:30-09:45,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,15.066160,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.364004,0.000000,29.05,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,192.099981,11.782510,12.826714,8.591807,52.819040,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

40,09:45-10:00,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.074456,0.000000,35.82,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,192.099981,11.782510,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,24.751065,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

41,10:00-10:15,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.364004,0.000000,33.89,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,221.145981,11.782510,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

42,10:15-10:30,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.364004,0.000000,34.86,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,230.827981,11.782510,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

43,10:30-10:45,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,18.448447,0.000000,35.82,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,230.827981,4.961057,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

44,10:45-11:00,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.364004,0.000000,37.76,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,230.827981,4.961057,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

45,11:00-11:15,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.502356,0.000000,5.872036,19.043383,0.000000,38.73,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,265.298776,4.961057,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

46,11:15-11:30,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,15.584631,1.423254,37.347444,0.000000,5.872036,18.570521,0.000000,39.70,405.453114,0.000000,0.000000,23.241931,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,288.730020,4.961057,12.826714,8.591807,54.896940,89.074400,342.742800,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

