Block,Time,UNCHAHAR4,ANTA_CRF,DADRI_GF,RAPPC,NAPP,DHAULIGNGA,CHAMERA2,AURY_CRF,AURY_LF,SINGRAULI_HYDRO,RIHAND1,KOTESHWR,AURY_GF,ANTA_LF,NJPC,DADRI_RF,DADRI_CRF,RAPPB,ANTA_RF,CHAMERA1,UNCHAHAR3,KISHANGANGA,CHAMERA3,UNCHAHAR1,URI2,FSTPP I & II,SINGRAULI,UNCHAHAR2,TEHRI,KHSTPP-I,RIHAND3,DULHASTI,KOLDAM,RAMPUR,RIHAND2,TALA,BRBCL,BSIUL,SEWA2,KUDGI,DADRI_LF,KHSTPP-II,SASAN,ANTA_GF,DADRT2,TANAKPUR,JHAJJAR,URI,AURY_RF,PARBATI3,TANDA2,SALAL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,16.155583,30.793734,13.756950,134.489874,40.923403,55.954584,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,325.822500,0.000000,580.926361,12.119439,355.677495,45.829469,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,16.155583,30.793734,13.756950,134.489874,40.923403,55.954584,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,325.822500,0.000000,580.926361,12.119439,355.677495,50.092675,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,16.155583,30.793734,13.756950,134.489874,40.923403,55.954584,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.849840,0.000000,580.926361,12.119439,355.677495,50.092675,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,16.155583,30.793734,13.756950,134.489874,40.923403,55.954584,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,580.926361,12.119439,355.677495,45.829469,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,16.088005,30.793734,13.150679,134.489874,40.923403,55.954584,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,619.542361,12.119439,355.677495,45.829469,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,16.088005,30.793734,13.150679,134.489874,40.923403,55.954584,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,619.542361,12.119439,355.677495,45.829469,0.000000,0.000000,0.000000,82.451918,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,16.088005,31.297612,13.150679,134.489874,40.923403,55.954584,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,619.542361,12.119439,336.369495,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,16.088005,31.297612,13.150679,134.489874,40.923403,55.954584,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,619.542361,12.119439,317.061495,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,22.464472,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,12.439179,31.297612,13.150679,134.489874,40.923403,41.965938,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,619.542361,12.119439,291.550800,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,12.439179,31.297612,13.150679,134.489874,40.923403,27.977292,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,327.994650,0.000000,603.364284,11.377432,291.550800,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,12.439179,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.021990,0.000000,577.636374,11.377432,272.242800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,12.439179,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.166800,0.000000,559.245504,11.377432,243.280800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.166800,0.000000,579.084474,11.377432,272.242800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.166800,0.000000,564.255930,11.377432,252.934800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.166800,0.000000,526.103322,11.377432,252.934800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,330.166800,0.000000,542.949552,11.377432,252.934800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,343.763624,0.000000,521.295630,11.377432,214.318800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,15.649520,30.793734,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,356.831599,0.000000,499.274856,11.377432,214.318800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.251968,0.000000,28.397762,12.678502,31.297612,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,363.080906,0.000000,541.047064,11.377432,204.664800,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.251968,0.000000,28.397762,12.678502,31.297612,13.150679,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,368.511281,0.000000,520.465386,11.377432,214.318800,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.251968,0.000000,28.397762,12.678502,31.297612,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,373.941656,0.000000,483.654684,11.377432,172.806600,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.251968,0.000000,28.397762,12.678502,31.297612,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,379.372031,0.000000,457.685424,11.377432,172.806600,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,387.970125,0.000000,387.742194,11.377432,162.515436,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,395.663156,0.000000,339.472194,11.377432,162.515436,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,12.678502,30.793734,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,298.703352,11.377432,133.225200,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,12.678502,30.793734,12.613916,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,274.568352,11.377432,123.571200,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,12.678502,30.793734,12.345535,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,245.606352,11.377432,123.571200,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.902030,0.000000,28.397762,12.678502,30.793734,12.345535,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,231.125352,11.377432,123.571200,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,221.471352,11.377432,123.899436,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,40.923403,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,396.417375,0.000000,221.471352,11.377432,123.899436,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,401.093531,0.000000,221.471352,11.377432,165.411636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,401.847750,0.000000,260.570052,11.377432,206.923836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.129183,0.000000,300.334878,11.377432,266.778636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,335.784366,11.377432,300.567636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,363.607194,11.377432,339.183636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,373.261194,11.377432,339.183636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,6.348470,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,402.223194,11.377432,339.183636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,6.348470,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,411.877194,11.377432,339.183636,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,6.348470,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,416.704194,11.377432,339.183636,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,6.348470,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,431.185194,11.377432,339.183636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

