Block,Time,ANTA_GF,URI,DADRI_GF,ANTA_RF,UNCHAHAR4,DULHASTI,DADRI_LF,KOTESHWR,SINGRAULI,RIHAND3,UNCHAHAR1,TANDA2,RAPPB,RAMPUR,UNCHAHAR3,ANTA_CRF,AURY_LF,SINGRAULI_HYDRO,KOLDAM,TEHRI,SALAL,SEWA2,DHAULIGNGA,CHAMERA2,AURY_CRF,AURY_RF,DADRI_CRF,CHAMERA1,AURY_GF,UNCHAHAR2,RIHAND1,RAPPC,BSIUL,NAPP,NJPC,RIHAND2,DADRT2,PARBATI3,DADRI_RF,JHAJJAR,URI2,CHAMERA3,KISHANGANGA,ANTA_LF,TANAKPUR,SASAN,TALA,KHSTPP-I,FSTPP I & II,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
19,04:30-04:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,523.388847,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

20,04:45-05:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,475.021583,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

21,05:00-05:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,426.731583,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

22,05:15-05:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,378.441583,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

23,05:30-05:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

24,05:45-06:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

25,06:00-06:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

26,06:15-06:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,15.821156,5.174842,0.000000,6.514819,20.126113,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,31.412838,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,8.841399,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

27,06:30-06:45,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,16.215307,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

28,06:45-07:00,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.923831,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,34.429804,16.191251,115.091102,19.317738,0,0,0,0,0

29,07:00-07:15,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.923831,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,5.972906,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,34.429804,13.891295,115.091102,19.317738,0,0,0,0,0

30,07:15-07:30,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,5.972906,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,1.732066,393.322050,0.000000,34.429804,11.686180,115.091102,19.317738,0,0,0,0,0

31,07:30-07:45,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,5.972906,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,0.494876,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

32,07:45:08:00,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,8.957605,0.000000,75.752523,5.972906,21.023601,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,57.469092,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,0.494876,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

33,08:00-08:15,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,6.718203,0.000000,75.752523,5.972906,19.850219,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,5.894266,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

34,08:15-08:30,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

35,08:30-08:45,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,16.209231,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

36,08:45:09:00,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,130.853441,92.648808,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,27.137744,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,96.329761,366.038200,16.209231,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

37,09:00:09:15,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.495824,122.013725,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,118.056617,366.038200,16.209231,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,11.753303,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

38,09:15-09:30,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,11.753303,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

39,09:30-09:45,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,4.125985,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

40,09:45-10:00,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,3.619234,0.000000,75.752523,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,65.070485,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,393.322050,0.000000,28.061029,11.686180,95.293748,19.317738,0,0,0,0,0

41,10:00-10:15,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,90.653851,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,28.061029,13.891295,95.293748,19.317738,0,0,0,0,0

42,10:15-10:30,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,28.061029,13.891295,95.293748,19.317738,0,0,0,0,0

43,10:30-10:45,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,34.429804,13.891295,115.091102,19.317738,0,0,0,0,0

44,10:45-11:00,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,34.429804,13.891295,115.091102,19.317738,0,0,0,0,0

45,11:00-11:15,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,19.850219,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.479537,13.891295,143.228140,19.317738,0,0,0,0,0

46,11:15-11:30,0.000000,31.987296,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,13.891295,143.228140,19.317738,0,0,0,0,0

47,11:30-11:45,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

