Block,Time,PARBATI3,CHAMERA3,DADRT2,NAPP,KISHANGANGA,AURY_RF,BSIUL,ANTA_GF,AURY_GF,JHAJJAR,RIHAND3,ANTA_LF,SEWA2,RAPPC,UNCHAHAR2,DADRI_CRF,RIHAND1,DHAULIGNGA,TEHRI,CHAMERA1,URI,RAMPUR,AURY_CRF,TANAKPUR,DULHASTI,AURY_LF,RAPPB,DADRI_GF,RIHAND2,DADRI_LF,SINGRAULI,ANTA_RF,DADRI_RF,SINGRAULI_HYDRO,ANTA_CRF,UNCHAHAR1,UNCHAHAR3,URI2,KOLDAM,KOTESHWR,SALAL,NJPC,CHAMERA2,UNCHAHAR4,TANDA2,BRBCL,FSTPP I & II,KHSTPP-I,TALA,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
42,10:15-10:30,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,612.261730,119.040531,0.000000,15.212977,51.671117,40.210112,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,13.825920,20.718232,0.000000,8.067551,12.303953,0.000000,12.677481,0.000000,0.000000,14.438987,17.394182,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,612.261730,119.040531,0.000000,15.212977,51.671117,40.210112,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,13.825920,25.897790,0.000000,8.067551,12.303953,0.000000,12.677481,0.000000,0.000000,14.438987,17.394182,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,612.261730,119.040531,0.000000,15.212977,51.671117,40.210112,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,13.825920,25.897790,0.000000,8.067551,12.303953,0.000000,12.677481,0.000000,0.000000,14.438987,17.394182,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,281.183257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,598.660192,119.040531,0.000000,15.212977,51.671117,40.210112,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,13.825920,28.487569,0.000000,8.067551,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,17.394182,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,261.931257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,598.660192,119.040531,0.000000,15.212977,51.671117,40.210112,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,13.825920,28.487569,0.000000,8.067551,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,17.394182,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,242.679257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,561.604905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,14.957884,28.487569,0.000000,8.067551,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,223.427257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,561.604905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,28.487569,0.000000,8.067551,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,204.175257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,542.352905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,184.923257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,542.352905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,523.100905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,484.596905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,6.165453,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,456.048209,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.994297,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,376.886221,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,16.629108,39.095421,0.000000,372.526200,125.186034,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,364.777270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,16.629108,39.095421,0.000000,372.526200,125.186034,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,393.655270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,16.629108,39.095421,0.000000,372.526200,125.186034,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,422.533270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,125.186034,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,470.663270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,141.998541,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,470.663270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,141.998541,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,12.553844,0.000000,0.000000,441.785270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,12.128760,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,141.998541,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,441.785270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,12.128760,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,141.998541,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,470.663270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,24.257520,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,12.873716,29.104692,0.000000,372.526200,141.998541,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,470.663270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,24.257520,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,470.663270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,24.257520,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,28.487569,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,518.793270,119.040531,0.000000,15.212977,51.671117,27.997510,0.000000,88.559200,0.000000,24.500095,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,30.704420,0.000000,8.067551,24.607906,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,179.881062,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,518.793270,119.040531,0.000000,15.212977,51.671117,32.759450,0.000000,88.559200,0.000000,24.742670,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,7.678853,10.030292,30.704420,0.000000,8.067551,24.607906,36.463288,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,196.254735,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,547.165905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,24.742670,0.000000,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,8.067551,12.303953,41.932781,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,215.506735,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,598.660192,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,37.114006,13.523914,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,8.067551,12.303953,42.115098,3.207864,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

69,17:00-17:15,0.000000,9.315889,234.758735,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,598.660192,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,37.114006,13.523914,34.006733,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,8.067551,12.303953,67.548241,12.677481,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

70,17:15-17:30,0.000000,9.315889,254.010735,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,616.891836,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,37.114006,27.047828,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,8.067551,12.303953,90.064321,12.677481,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

71,17:30-17:45,0.000000,18.631778,273.262735,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.722286,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,7.629568,37.114006,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,16.135101,12.303953,90.064321,25.354961,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

72,17:45-18:00,0.000000,27.975859,290.809257,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.722286,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,17.548005,49.364053,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

73,18:00-18:15,0.000000,27.975859,290.809257,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.722286,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,26.383045,49.364053,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

74,18:15-18:30,0.000000,27.975859,281.183257,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.722286,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,26.383045,49.364053,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

75,18:30-18:45,0.000000,27.975859,254.752571,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,26.383045,49.364053,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

76,18:45-19:00,0.000000,27.975859,265.889661,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,26.383045,49.364053,40.571742,34.006733,0.000000,0.000000,0.000000,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

77,19:00-19:15,0.000000,27.975859,265.889661,41.739106,0.000000,0.000000,18.830766,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,17.548005,49.364053,40.571742,34.006733,0.000000,0.000000,0.493236,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,24.202652,12.303953,112.580402,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

78,19:15-19:30,0.000000,9.315889,265.889661,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,7.629568,49.364053,40.571742,34.006733,0.000000,0.000000,0.493236,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,16.230014,12.303953,87.511891,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

79,19:30-19:45,0.000000,9.315889,265.889661,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,37.114006,40.571742,34.006733,0.000000,0.000000,0.493236,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,8.067551,53.689978,67.548241,38.032442,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,294.841011,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.240890,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,37.114006,27.047828,34.006733,0.000000,0.000000,0.493236,31.725086,0.000000,0.000000,0.000000,113.707125,0.000000,134.099806,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,0.000000,53.689978,58.341261,25.354961,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,24.742670,27.047828,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,53.689978,54.694932,12.574829,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,24.742670,13.523914,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,53.689978,36.463288,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,24.742670,13.523914,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,53.689978,36.463288,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,24.742670,13.523914,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,53.689978,18.231644,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,24.742670,0.000000,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,12.371335,0.000000,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,290.809257,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,628.724596,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,12.371335,0.000000,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,580.856905,119.040531,0.000000,15.212977,51.671117,40.806728,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,15.862543,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.503708,25.403890,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,19.133600,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,474.970905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,10.404647,16.223083,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,474.970905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

