Block,Time,DULHASTI,ANTA_GF,RAPPC,TEHRI,UNCHAHAR4,RIHAND1,AURY_LF,ANTA_LF,TANAKPUR,DADRI_LF,ANTA_RF,AURY_CRF,DHAULIGNGA,KISHANGANGA,CHAMERA1,JHAJJAR,DADRI_GF,SEWA2,RAMPUR,NAPP,AURY_RF,UNCHAHAR1,NJPC,UNCHAHAR2,URI2,RAPPB,DADRT2,KOTESHWR,ANTA_CRF,DADRI_RF,URI,SINGRAULI_HYDRO,CHAMERA2,BSIUL,RIHAND3,PARBATI3,TANDA2,RIHAND2,AURY_GF,CHAMERA3,SALAL,SINGRAULI,DADRI_CRF,UNCHAHAR3,KOLDAM,KHSTPP-II,KHSTPP-I,BRBCL,TALA,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,15.437592,160.945770,30.649506,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,16.244075,0.000000,117.221440,0.000000,30.903670,74.988973,123.048896,0.000000,3.852800,5.152119,125.824550,27.931740,14.449300,9.543193,332.665200,9.902274,0,0,0,0,0

21,05:00-05:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,11.104733,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,0.000000,0.000000,117.221440,0.000000,30.903670,74.988973,123.048896,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.741420,332.665200,9.902274,0,0,0,0,0

22,05:15-05:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,0.000000,0.000000,117.221440,0.000000,30.903670,74.988973,123.048896,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.713101,332.665200,9.902274,0,0,0,0,0

23,05:30-05:45,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,3.790284,0.000000,117.221440,0.000000,30.903670,74.988973,123.048896,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.514875,332.665200,9.902274,0,0,0,0,0

24,05:45-06:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,123.048896,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.458239,332.665200,9.902274,0,0,0,0,0

25,06:00-06:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,37.218048,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.401603,332.665200,9.902274,0,0,0,0,0

26,06:15-06:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,23.483063,0.000000,364.089600,37.219607,0.000000,0.000000,37.218048,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.486557,332.665200,11.767429,0,0,0,0,0

27,06:30-06:45,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.288330,332.665200,12.201625,0,0,0,0,0

28,06:45-07:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.458239,332.665200,12.201625,0,0,0,0,0

29,07:00-07:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,35.195496,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,142.842560,30.986240,14.449300,9.713101,332.665200,12.201625,0,0,0,0,0

30,07:15-07:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.788049,42.591754,0.000000,122.904224,7.580569,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,114.781269,25.082691,14.449300,9.005149,332.665200,10.004951,0,0,0,0,0

31,07:30-07:45,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,11.104733,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,3.790284,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,97.763259,22.028191,14.449300,9.175058,332.665200,10.004951,0,0,0,0,0

32,07:45:08:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,3.790284,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.260012,332.665200,7.705600,0,0,0,0,0

33,08:00-08:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,3.790284,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.429921,332.665200,7.705600,0,0,0,0,0

34,08:15-08:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,3.790284,0.000000,117.221440,0.000000,30.903670,74.988973,118.548291,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.429921,332.665200,7.705600,0,0,0,0,0

35,08:30-08:45,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,16.244075,0.000000,117.221440,0.000000,30.903670,74.988973,100.506260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.429921,332.665200,7.705600,0,0,0,0,0

36,08:45:09:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,22.059847,0.000000,364.089600,37.219607,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,16.244075,0.000000,117.221440,0.000000,30.903670,74.988973,100.506260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.429921,332.665200,7.705600,0,0,0,0,0

37,09:00:09:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,37.218048,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,110.138260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

38,09:15-09:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,37.218048,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,110.138260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

39,09:30-09:45,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,100.506260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

40,09:45-10:00,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,0.000000,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,29.774438,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,100.506260,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

41,10:00-10:15,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,5.589400,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,37.749734,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,94.727060,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

42,10:15-10:30,51.805586,0.000000,57.876608,63.293656,0.000000,76.301383,0.000000,0.000000,7.403155,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,11.178802,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,34.726469,0.000000,364.089600,27.914705,0.000000,0.000000,37.749734,0.866853,42.591754,0.000000,122.904224,18.951420,0.000000,117.221440,0.000000,30.903670,74.988973,94.727060,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

43,10:30-10:45,51.805586,0.000000,57.876608,63.293656,0.000000,53.786629,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,11.178802,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,15.655375,0.000000,364.089600,27.914705,0.000000,0.000000,30.837811,0.866853,42.591754,0.000000,122.904224,29.780804,0.000000,117.221440,0.000000,30.903670,74.988973,85.166486,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

44,10:45-11:00,51.805586,0.000000,57.876608,63.293656,0.000000,53.786629,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,111.731200,0.000000,11.178802,3.403335,43.329915,0.000000,12.521600,160.945770,24.080000,15.655375,0.000000,364.089600,27.914705,0.000000,0.000000,30.837811,0.866853,42.591754,0.000000,122.904224,29.780804,0.000000,117.221440,0.000000,30.903670,74.988973,84.700340,0.000000,10.595200,5.152119,78.982400,19.264000,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

45,11:00-11:15,51.805586,0.000000,57.876608,63.293656,0.000000,53.786629,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.864320,0.000000,11.178802,3.403335,43.329915,0.000000,11.789568,160.945770,23.309440,21.348239,0.000000,363.453888,27.914705,0.000000,0.000000,30.837811,0.866853,42.591754,0.000000,122.904224,29.780804,0.000000,117.221440,0.000000,30.903670,74.988973,95.295540,0.000000,10.595200,5.152119,97.763259,22.028191,14.449300,9.203376,332.665200,7.705600,0,0,0,0,0

46,11:15-11:30,51.805586,0.000000,57.876608,63.293656,0.000000,53.786629,0.000000,0.000000,9.130558,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.864320,0.000000,11.178802,3.403335,43.329915,0.000000,11.789568,160.945770,23.309440,21.348239,0.000000,363.453888,27.914705,0.000000,0.000000,37.749734,0.866853,42.591754,0.000000,122.904224,29.780804,0.000000,117.221440,0.000000,30.903670,74.988973,95.295540,0.000000,10.595200,5.152119,97.763259,22.028191,14.449300,11.893594,332.665200,7.705600,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,57.876608,45.397305,0.000000,53.786629,0.000000,0.000000,4.812051,0.000000,0.000000,0.000000,38.917401,4.208137,27.012944,110.864320,0.000000,5.589400,3.403335,43.329915,0.000000,11.789568,160.945770,23.309440,21.348239,0.000000,363.453888,27.914705,0.000000,0.000000,37.749734,0.906256,42.591754,0.000000,91.430508,29.780804,0.000000,94.913150,0.000000,30.903670,74.988973,95.295540,0.000000,10.595200,5.152119,97.763259,22.028191,14.449300,11.893594,332.665200,8.110144,0,0,0,0,0

