Time,Block,NR/2023/18179/C,WR/2023/20577/A/2114,NR/2023/18180/C,NR/2023/18074/A/2028,WR/2023/20256/A/2117,NR/2023/17525/A,WR/2023/19446/A,NER/2023/1770/C,NR/2023/17270/A,NR/2023/18062/A/2004,NR/2023/18105/A/2003,Total
19,04:30-04:45,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,40.000000,0.000000,4.800000,0.960000,174.09

20,04:45-05:00,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,40.000000,0.000000,4.800000,0.960000,174.09

21,05:00-05:15,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.09

22,05:15-05:30,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.09

23,05:30-05:45,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.09

24,05:45-06:00,1.840000,0.000000,0,0.380000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.09

25,06:00-06:15,1.840000,0.000000,0,0.380000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,182.98

26,06:15-06:30,1.840000,0.000000,0,0.380000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,182.98

27,06:30-06:45,1.840000,0.000000,0,0.380000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,182.98

28,06:45-07:00,1.840000,0.000000,0,0.380000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,182.98

29,07:00-07:15,1.840000,0.000000,0,0.530000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.13

30,07:15-07:30,1.840000,0.000000,0.22,0.530000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.35

31,07:30-07:45,1.840000,0.000000,0.39,0.530000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.52

32,07:45:08:00,1.840000,0.000000,0.61,0.530000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.74

33,08:00-08:15,1.840000,0.000000,1.01,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,134.38

34,08:15-08:30,1.840000,0.000000,1.56,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,134.93

35,08:30-08:45,1.840000,0.000000,1.85,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,135.22

36,08:45:09:00,1.840000,0.000000,2.59,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,135.96

37,09:00:09:15,1.840000,0.000000,3.04,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,136.41

38,09:15-09:30,1.840000,0.000000,3.4,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,136.77

39,09:30-09:45,1.840000,0.000000,3.91,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,137.28

40,09:45-10:00,1.840000,0.000000,4.36,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,137.73

41,10:00-10:15,1.840000,0.000000,4.73,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,138.1

42,10:15-10:30,1.840000,0.000000,5.09,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,138.46

43,10:30-10:45,1.840000,0.000000,5.32,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,138.69

44,10:45-11:00,1.840000,0.000000,5.56,0.770000,0.000000,0.000000,75.000000,0.000000,50.000000,4.800000,0.960000,138.93

45,11:00-11:15,1.840000,0.000000,5.87,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.24

46,11:15-11:30,1.840000,0.000000,6.09,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.46

47,11:30-11:45,1.840000,0.000000,6.19,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.56

48,11:45-12:00,1.840000,0.000000,6.09,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.46

49,12:00-12:15,1.840000,0.000000,6.42,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.79

50,12:15-12:30,1.840000,0.000000,6.37,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.74

51,12:30-12:45,1.840000,0.000000,6.27,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.64

52,12:45-13:00,1.840000,0.000000,6.34,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.71

53,13:00-13:15,1.840000,0.000000,6.23,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.6

54,13:15-13:30,1.840000,0.000000,6.06,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.43

55,13:30-13:45,1.840000,0.000000,6.01,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.38

56,13:45-14:00,1.840000,0.000000,5.64,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,189.01

57,14:00-14:15,1.840000,0.000000,5.39,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,188.76

58,14:15-14:30,1.840000,0.000000,5.21,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,188.58

59,14:30-14:45,1.840000,0.000000,4.94,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,188.31

60,14:45-15:00,1.840000,0.000000,4.47,0.770000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,187.84

61,15:00-15:15,1.840000,0.000000,4.01,0.620000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,187.23

62,15:15-15:30,1.840000,0.000000,3.6,0.620000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,186.82

63,15:30-15:45,1.840000,0.000000,3.03,0.620000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,186.25

64,15:45-16:00,1.840000,0.000000,2.53,0.620000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,185.75

65,16:00-16:15,1.840000,0.000000,2.11,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,185.19

66,16:15-16:30,1.840000,0.000000,1.72,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,184.8

67,16:30-16:45,1.840000,0.000000,1.28,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,184.36

68,16:45-17:00,1.840000,0.000000,0.88,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.96

69,17:00-17:15,1.840000,0.000000,0.57,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.65

70,17:15-17:30,1.840000,0.000000,0.34,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.42

71,17:30-17:45,1.840000,0.000000,0.14,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.22

72,17:45-18:00,1.840000,0.000000,0,0.480000,0.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,183.08

73,18:00-18:15,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

74,18:15-18:30,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

75,18:30-18:45,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

76,18:45-19:00,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

77,19:00-19:15,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

78,19:15-19:30,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

79,19:30-19:45,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

80,19:45-20:00,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,100.000000,4.800000,0.960000,263.13

81,20:00-20:15,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

82,20:15-20:30,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

83,20:30-20:45,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

84,20:45-21:00,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

85,21:00-21:15,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

86,21:15-21:30,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

87,21:30-21:45,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

88,21:45-22:00,1.840000,55.000000,0,0.530000,25.000000,0.000000,75.000000,0.000000,0.000000,4.800000,0.960000,163.13

89,22:00-22:15,1.840000,55.000000,0,0.480000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,189.19

90,22:15-22:30,1.840000,55.000000,0,0.480000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,189.19

91,22:30-22:45,1.840000,55.000000,0,0.480000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,189.19

92,22:45-23:00,1.840000,55.000000,0,0.480000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,189.19

93,23:00-23:15,1.840000,0.000000,0,0.430000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.14

94,23:15-23:30,1.840000,0.000000,0,0.430000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.14

95,23:30-23:45,1.840000,0.000000,0,0.430000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.14

96,23:45-24:00,1.840000,0.000000,0,0.430000,0.000000,51.110000,75.000000,0.000000,0.000000,4.800000,0.960000,134.14

