Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,NR/22102023/11042047/L_NR_2021_17,NR/01122023/15122023/HP-15,NR/30092023/26122029/SH-06,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/23072042/L_NR_2012_04,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/08032047/L_NR_2021_14,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,WR/01102023/01102023/L_NR_2022_09,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/L_NR_2019_05,NR/01102023/27052033/DIAPL(L_NR_2023_04),L_NR_2019_19,NR/22102023/11042047/L_NR_2021_16,NR/01102023/06022042/L_NR_2012_02,NR/01102023/25072045/L_NR_2021_15,NR/01122023/07122023/HP-18,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12
14,03:15-03:30,33.650000,0.000000,52.870000,0,57.34,0,0,57.250000,25.950000,47.13,0,148.690000,96.130000,0,1.320000,1.370000,57.34,48.06,0.000000,1.890000,71.520000,15.71,0,0,0.000000,7.01,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,11.18,15.71,0

15,03:30-03:45,33.650000,0.000000,52.870000,0,43.42,0,0,57.250000,25.950000,45.31,0,148.690000,96.130000,0,1.320000,1.370000,43.42,48.06,0.000000,1.890000,71.520000,15.11,0,0,0.000000,10.34,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,10.01,15.1,0

16,03:45-04:00,33.650000,0.000000,52.870000,0,41.67,0,0,57.250000,25.950000,43.16,0,148.690000,96.130000,0,1.320000,1.370000,41.67,48.06,0.000000,1.890000,71.520000,14.38,0,0,0.000000,10.06,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,9.51,14.39,0

17,04:00-04:15,33.650000,0.000000,52.870000,0,40.67,0,0,57.250000,25.950000,41.86,0,148.690000,96.130000,0,1.320000,1.370000,40.67,48.06,0.000000,1.850000,71.520000,13.96,0,0,0.000000,9.78,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,9.34,13.95,0

18,04:15-04:30,33.650000,0.000000,52.870000,0,40.01,0,0,57.250000,25.950000,39.17,0,148.690000,96.130000,0,1.320000,1.370000,40.01,48.06,0.000000,1.850000,71.520000,13.05,0,0,0.000000,9.53,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,9.18,13.06,0

19,04:30-04:45,33.650000,0.000000,52.870000,0,39.42,0,0,57.250000,25.950000,39.81,0,148.690000,96.130000,0,1.320000,1.370000,39.42,48.06,0.000000,1.850000,71.520000,13.27,0,0,0.000000,9.23,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,8.84,13.27,0

20,04:45-05:00,33.650000,0.000000,52.870000,0,38.34,0,0,57.250000,25.950000,40.17,0,148.690000,96.130000,0,1.320000,1.370000,38.34,48.06,0.000000,1.850000,71.520000,13.4,0,0,0.000000,8.96,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,8.51,13.39,0

21,05:00-05:15,33.650000,0.000000,52.870000,0,43.67,0,0,57.250000,25.950000,55.33,0,148.690000,96.130000,0,1.240000,1.370000,43.67,48.06,0.000000,1.850000,71.520000,18.46,0,0,0.000000,8.35,25.950000,0.000000,0,24.030000,0,0,119.200000,0,122.930000,10.67,18.44,0

22,05:15-05:30,33.650000,0.000000,52.870000,0,42.67,0,0,57.250000,25.950000,54.31,0,192.260000,96.130000,0,1.240000,1.370000,42.67,48.06,0.000000,1.850000,71.520000,18.11,0,0,0.000000,7.78,25.950000,0.000000,0,24.030000,0,0,167.270000,0,122.930000,10.62,18.1,0

23,05:30-05:45,57.310000,0.000000,52.870000,0,42.34,0,0,57.250000,25.950000,53.28,0,230.710000,96.130000,0,1.240000,1.370000,42.34,48.06,0.000000,1.850000,67.290000,17.76,0,0,0.000000,7.28,25.950000,0.000000,0,24.030000,0,0,179.020000,0,122.930000,10.42,17.76,0

24,05:45-06:00,57.310000,0.000000,52.870000,0,41.51,0,0,57.250000,25.950000,52.16,0,270.370000,96.130000,0,1.240000,1.370000,41.51,48.06,0.000000,1.850000,67.290000,17.38,0,0,0.000000,7.01,25.950000,0.000000,0,24.030000,0,0,179.020000,0,122.930000,10.29,17.39,0

25,06:00-06:15,57.310000,0.000000,52.870000,0,40.84,0,0,0.000000,25.950000,51.26,0,270.370000,96.130000,0,1.240000,1.370000,40.84,48.06,0.000000,1.850000,67.290000,17.08,0,0,0.000000,7.01,25.950000,0.000000,0,24.030000,0,0,179.020000,0,252.490000,10.37,17.09,0

26,06:15-06:30,76.220000,0.000000,52.870000,1.03,40.34,0,0,0.000000,25.950000,50.16,0,270.370000,96.130000,0,1.240000,1.370000,40.34,48.06,0.000000,1.850000,67.290000,16.72,0,0,0.000000,7.01,25.950000,0.000000,2.04,24.030000,0,0,224.870000,0,252.490000,10.29,16.72,0

27,06:30-06:45,86.710000,0.000000,67.290000,4.19,36.67,0,0,0.000000,25.950000,49.31,0,270.370000,96.130000,0,1.240000,1.370000,36.67,48.06,0.000000,1.850000,84.580000,16.43,1,0,0.000000,7.01,25.950000,0.000000,5.85,24.030000,0,0,260.130000,0,252.490000,9.05,16.44,0

28,06:45-07:00,86.710000,0.000000,100.690000,13.8,36,0,0,0.000000,25.950000,48.17,0,270.370000,96.130000,0,1.240000,1.370000,36,48.06,0.000000,1.850000,117.280000,16.06,5,0,0.000000,7.01,25.950000,0.000000,13.04,23.070000,0.272468,0,260.130000,0,252.490000,8.75,16.06,0

29,07:00-07:15,86.710000,0.090000,81.710000,23.94,35,0.08,0,0.000000,25.950000,44.33,0,270.370000,96.130000,0,1.240000,1.370000,35,48.06,0.080000,1.850000,117.280000,14.76,10,0,0.080000,7.01,25.950000,0.000000,22.31,23.070000,3.123651,0,260.130000,0,252.490000,8.36,14.78,0.39

30,07:15-07:30,86.710000,0.270000,81.710000,25.74,34.67,0.71,0,0.000000,25.950000,41.31,2,270.370000,96.130000,0,1.240000,1.370000,34.67,48.06,0.270000,1.850000,117.280000,13.77,21,1,0.270000,7.01,25.950000,0.000000,32.27,23.070000,7.852917,1,260.130000,0,252.490000,8.34,13.77,3.56

31,07:30-07:45,86.710000,0.660000,100.690000,30.16,42.84,2.02,1,0.000000,30.760000,39.33,7,270.370000,96.130000,0.73,1.240000,1.370000,42.84,48.06,0.650000,1.850000,117.280000,13.1,30.17,3,0.650000,7.01,25.400000,0.000000,30.17,23.070000,13.613669,3,260.130000,2,252.490000,9.66,13.11,10.09

32,07:45:08:00,86.710000,1.310000,100.690000,30.16,42.67,4.83,3,0.000000,30.760000,36.83,15,270.370000,96.130000,3.04,1.240000,1.370000,42.67,48.06,1.280000,1.850000,117.280000,12.28,30.17,6,1.280000,7.01,25.400000,0.000000,30.17,23.070000,20.259942,7,260.130000,4,252.490000,9.66,12.27,24.16

33,08:00-08:15,86.710000,2.230000,100.690000,30.34,42.74,8.21,7,0.000000,30.760000,39.11,32,270.370000,96.130000,6.91,1.240000,1.300000,42.74,48.06,2.170000,1.850000,117.280000,13.03,30.33,13,2.170000,7.01,25.400000,0.000000,30.33,22.110000,28.190707,15,260.130000,7.31,252.490000,9.66,13.04,41.06

34,08:15-08:30,86.710000,3.380000,100.690000,30.34,41.67,12.27,11,0.000000,30.760000,37.24,42,270.370000,96.130000,12.53,1.240000,1.300000,41.67,48.06,3.290000,1.850000,117.280000,12.42,30.33,18,3.290000,7.01,23.230000,0.000000,30.33,22.110000,37.065379,22,260.130000,11.22,252.490000,9.66,12.41,61.36

35,08:30-08:45,86.710000,4.720000,100.690000,32,34.51,16.08,15,0.000000,30.760000,34.03,60,270.370000,96.130000,19.73,1.240000,1.300000,34.51,48.06,4.600000,1.850000,117.280000,11.34,32,25,4.600000,7.01,25.400000,0.000000,32,22.110000,46.377946,29,260.130000,17.87,252.490000,13.51,11.35,80.38

36,08:45:09:00,86.710000,6.140000,100.690000,32,32.02,20.12,19,0.000000,30.760000,31.92,77,270.370000,96.130000,27.16,1.240000,1.300000,32.02,48.06,5.990000,1.850000,117.280000,10.64,32,33,5.990000,7.01,25.400000,0.000000,32,22.110000,55.486162,38,260.130000,21.77,252.490000,13.27,10.64,100.62

37,09:00:09:15,86.710000,7.510000,100.690000,32,29.73,24.07,23,0.000000,30.760000,31.91,88,270.370000,96.130000,34.45,1.160000,1.300000,29.73,48.06,7.320000,1.850000,117.280000,10.62,32,37,7.320000,7.01,0.000000,0.000000,32,22.110000,44.422015,45,260.130000,24.92,252.490000,12.84,10.64,120.35

38,09:15-09:30,86.710000,8.780000,100.690000,32,26.35,27.83,26,0.000000,30.760000,29.56,102,270.370000,96.130000,41.37,1.160000,1.300000,26.35,48.06,8.570000,1.850000,117.280000,9.85,32,43,8.570000,7.01,0.000000,0.000000,32,22.110000,51.039095,51,260.130000,28.04,252.490000,12.18,9.85,139.18

39,09:30-09:45,86.710000,10.000000,100.690000,32,38.42,31.28,29,0.000000,30.760000,28.49,112,270.370000,96.130000,48.09,1.160000,1.300000,38.42,48.06,9.750000,1.850000,117.280000,9.49,32,48,9.750000,6.61,0.000000,0.000000,32,0.000000,57.276666,58,260.130000,31.13,252.490000,11.18,9.5,156.43

40,09:45-10:00,86.710000,11.200000,100.690000,32.5,37.83,34.45,32,0.000000,30.760000,27.51,126,270.370000,96.130000,54.87,1.160000,1.300000,37.83,48.06,10.930000,1.850000,117.280000,9.17,32.5,54,10.930000,6.61,0.000000,0.000000,32.5,0.000000,63.017956,65,260.130000,33.44,252.490000,10.51,9.17,172.26

41,10:00-10:15,76.220000,12.370000,52.870000,32.5,36.03,37.32,35,0.000000,30.760000,30,137,270.370000,96.130000,60.96,1.160000,1.370000,36.03,48.06,12.060000,1.850000,117.280000,10,32.5,58,12.060000,6.61,0.000000,0.000000,32.5,0.000000,68.331082,69,260.130000,36.03,252.490000,9.84,10,186.61

42,10:15-10:30,76.220000,13.390000,52.870000,32.5,32.5,39.89,37,0.000000,30.760000,30,147,270.370000,96.130000,66.85,1.160000,1.370000,32.5,48.06,13.060000,1.850000,117.280000,10,32.5,63,13.060000,6.61,0.000000,0.000000,32.5,0.000000,73.186851,73,260.130000,38.24,252.490000,9.51,10,199.45

43,10:30-10:45,76.220000,14.220000,52.870000,32.5,23.67,42.29,39,0.000000,15.280000,30,158,270.370000,96.130000,72.94,1.160000,1.370000,23.67,48.06,13.870000,1.850000,117.280000,10,32.5,67,13.870000,6.61,15.280000,0.000000,32.5,0.000000,88.06555,77,260.130000,40.43,252.490000,8.95,10,211.45

44,10:45-11:00,76.220000,14.850000,52.870000,32.5,23.67,44.48,40,0.000000,15.280000,30,165,270.370000,96.130000,77.79,1.160000,1.370000,23.67,48.06,14.490000,1.850000,117.280000,10,32.5,70,14.490000,6.61,15.280000,0.000000,32.5,0.000000,91.95795,80,260.130000,41.38,252.490000,8.84,10,222.43

45,11:00-11:15,86.710000,15.360000,67.290000,32.5,23.91,45.93,42,0.000000,25.950000,30,172,270.370000,96.130000,81.26,1.160000,1.450000,23.91,48.06,14.980000,1.850000,117.280000,10,32.5,73,14.980000,6.61,25.950000,0.000000,32.5,0.000000,94.935636,85,260.130000,42.99,252.490000,6,10,229.67

46,11:15-11:30,86.710000,15.770000,67.290000,32.5,23.9,46.58,43,0.000000,25.950000,30,179,270.370000,96.130000,84.58,1.160000,1.450000,23.9,48.06,15.390000,1.850000,117.280000,10,32.5,76,15.390000,6.61,25.950000,0.000000,32.5,0.000000,97.027801,87,260.130000,44.14,252.490000,6,10,232.9

47,11:30-11:45,86.710000,16.090000,57.680000,32.5,24.29,46.58,43,0.000000,25.950000,30,182,270.370000,96.130000,87.12,1.160000,1.450000,24.29,48.06,15.700000,1.850000,117.280000,10,32.5,78,15.700000,6.61,25.950000,0.000000,32.5,0.000000,98.828036,87,260.130000,43.36,252.490000,6,10,232.9

48,11:45-12:00,86.710000,16.320000,52.870000,32.5,24.24,46.58,43,0.000000,25.950000,30,186,270.370000,96.130000,89.34,1.160000,1.450000,24.24,48.06,15.930000,1.850000,117.280000,10,32.5,79,15.930000,6.61,25.950000,0.000000,32.5,0.000000,99.995756,87,260.130000,44.25,252.490000,6,10,232.9

49,12:00-12:15,76.220000,16.460000,52.870000,32.5,24.81,46.58,43,0.000000,25.950000,32.76,186,270.370000,96.130000,90.19,1.160000,1.530000,24.81,48.06,16.060000,1.890000,117.280000,10.92,32.5,79,16.060000,6.61,25.950000,0.000000,32.5,0.000000,113.249378,87,260.130000,45,252.490000,6,10.92,232.9

50,12:15-12:30,76.220000,16.510000,52.870000,32.5,24.76,46.58,43,0.000000,25.950000,34.9,186,270.370000,96.130000,90.31,1.160000,1.530000,24.76,48.06,16.110000,1.890000,117.280000,11.63,32.5,79,16.110000,6.61,25.950000,0.000000,32.5,0.000000,112.558477,87,260.130000,45.5,252.490000,6,11.63,232.9

51,12:30-12:45,76.220000,16.510000,52.870000,32.5,25.28,46.58,43,0.000000,25.950000,42.1,182,270.370000,96.130000,90.03,1.160000,1.530000,25.28,48.06,16.100000,1.890000,117.280000,14.05,32.5,78,16.100000,6.61,25.950000,0.000000,32.5,0.000000,110.826359,87,260.130000,45.5,252.490000,7.75,14.03,232.9

52,12:45-13:00,76.220000,16.450000,52.870000,32.5,26.59,46.58,43,0.000000,25.950000,49.16,182,270.370000,96.130000,90.29,1.160000,1.530000,26.59,48.06,16.040000,1.890000,117.280000,16.38,32.5,78,16.040000,6.61,25.950000,0.000000,32.5,0.000000,107.887597,87,260.130000,45.5,252.490000,9.41,16.39,232.9

53,13:00-13:15,52.190000,16.290000,52.870000,32.5,27.1,46.58,42,0.000000,25.950000,55.91,179,270.370000,96.130000,90.26,1.240000,1.610000,27.1,48.06,15.890000,1.890000,67.290000,18.62,32.5,76,15.890000,7.01,25.950000,0.000000,32.5,0.000000,104.189817,83,224.870000,45.5,252.490000,11.43,18.64,232.9

54,13:15-13:30,33.650000,16.020000,52.870000,32.5,27.73,46.58,40,0.000000,25.950000,59.23,175,270.370000,96.130000,90.1,1.240000,1.610000,27.73,48.06,15.630000,1.890000,67.290000,19.75,32.5,75,15.630000,7.01,25.950000,0.000000,32.5,0.000000,99.470282,79,224.870000,45.5,252.490000,12.77,19.74,232.9

55,13:30-13:45,33.650000,15.660000,52.870000,32.5,38.99,46.58,38,0.000000,25.950000,63.45,172,270.370000,96.130000,88.98,1.240000,1.610000,38.99,48.06,15.280000,1.890000,67.290000,21.15,32.5,73,15.280000,7.01,25.950000,0.000000,32.5,21.150000,108.072486,77,224.870000,43.52,252.490000,13.56,21.15,232.9

56,13:45-14:00,52.550000,15.190000,52.870000,32.5,39.53,46.13,37,0.000000,25.950000,66.59,165,270.370000,96.130000,88.44,1.240000,1.610000,39.53,48.06,14.820000,1.890000,117.280000,22.19,32.5,70,14.820000,7.01,25.950000,0.000000,32.5,21.150000,102.56474,73,224.870000,42,252.490000,14.31,22.2,230.65

57,14:00-14:15,52.550000,14.650000,52.870000,32.5,40.51,45.04,35,0.000000,25.950000,70.26,158,270.370000,96.130000,84.5,1.320000,1.610000,40.51,48.06,14.300000,1.890000,117.280000,23.42,32.5,67,14.300000,7.01,25.950000,0.000000,32.5,22.110000,96.580175,69,224.870000,39.45,252.490000,19.51,23.42,225.23

58,14:15-14:30,52.550000,14.050000,52.870000,32.5,41.94,43.11,33,0.000000,25.950000,71.76,151,270.370000,96.130000,80.31,1.320000,1.610000,41.94,48.06,13.700000,1.890000,117.280000,23.92,32.5,64,13.700000,7.01,25.950000,0.000000,32.5,22.110000,90.050674,67,224.870000,37.48,252.490000,20.51,23.92,215.57

59,14:30-14:45,52.550000,13.370000,52.870000,32.5,44.67,40.82,32,0.000000,25.950000,73.76,144,270.370000,96.130000,75.98,1.320000,1.610000,44.67,48.06,13.050000,1.890000,117.280000,24.58,32.5,61,13.050000,7.01,25.950000,0.000000,32.5,22.110000,82.869196,64,224.870000,35.6,252.490000,21.3,24.59,204.13

60,14:45-15:00,52.550000,12.560000,52.870000,32.5,47.46,38.28,30,0.000000,25.950000,75.76,133,270.370000,96.130000,73.46,1.320000,1.610000,47.46,48.06,12.250000,1.890000,117.280000,25.26,32.5,57,12.250000,7.01,25.950000,0.000000,32.5,22.110000,74.967624,59,224.870000,33.39,252.490000,22.08,25.25,191.38

61,15:00-15:15,52.550000,11.600000,52.870000,32.5,48.6,35.63,25,0.000000,25.950000,77.76,119,270.370000,96.130000,69.22,1.390000,1.680000,48.6,48.06,11.330000,1.890000,117.280000,25.92,32.5,51,11.330000,7.01,25.950000,0.000000,32.5,22.110000,63.913208,50,224.870000,31.3,252.490000,23.19,25.92,178.14

62,15:15-15:30,52.550000,10.490000,52.870000,32.5,54.08,32.8,22,0.000000,25.950000,79.26,105,270.370000,96.130000,63.31,1.390000,1.680000,54.08,48.06,10.240000,1.890000,117.280000,26.42,32.5,45,10.240000,7.01,25.950000,0.000000,32.5,23.070000,54.308711,43,240.250000,28.32,252.490000,23.61,26.42,163.99

63,15:30-15:45,76.220000,9.250000,52.870000,32.5,55.84,29.7,18,0.000000,25.950000,80,91,270.370000,96.130000,58.23,1.390000,1.680000,55.84,48.06,9.020000,1.890000,117.280000,26.66,32.5,39,9.020000,7.01,25.950000,0.000000,32.5,23.070000,45.83301,37,240.250000,25.21,252.490000,23.79,26.67,148.5

64,15:45-16:00,76.220000,7.900000,52.870000,32.5,57.28,26.38,15,0.000000,25.950000,80,77,270.370000,96.130000,50.29,1.390000,1.680000,57.28,48.06,7.710000,1.890000,117.280000,26.66,32.5,33,7.710000,7.01,25.950000,0.000000,32.5,23.070000,36.646946,30,240.250000,21.85,252.490000,23.84,26.67,131.91

65,16:00-16:15,76.220000,6.410000,52.870000,33,48.92,22.62,12,0.000000,25.950000,62.81,63,270.370000,96.130000,43,1.470000,1.680000,48.92,48.06,6.260000,1.940000,117.280000,20.94,24,27,6.260000,7.01,25.950000,0.000000,33,23.070000,27.091104,23,240.250000,17.31,252.490000,23.23,20.94,113.1

66,16:15-16:30,76.220000,4.860000,52.870000,30.36,49.22,18.71,8,0.000000,30.760000,63.83,49,270.370000,96.130000,35.78,1.470000,1.680000,49.22,48.06,4.740000,1.940000,117.280000,21.27,10,21,4.740000,7.01,25.400000,0.000000,33,24.030000,18.333204,17,260.130000,11.8,252.490000,22.36,21.28,93.58

67,16:30-16:45,76.220000,3.360000,62.480000,14.78,36.98,14.47,7,0.000000,30.760000,65.67,35,270.370000,96.130000,29.33,1.470000,1.530000,36.98,48.06,3.280000,1.940000,117.280000,21.88,2,15,3.280000,7.01,25.400000,0.000000,20.87,24.030000,9.974275,13,260.130000,9,252.490000,21.3,21.89,72.38

68,16:45-17:00,76.220000,2.080000,91.320000,6.85,37.6,10.25,5,0.000000,30.760000,66.67,21,270.370000,96.130000,22.54,1.470000,1.530000,37.6,48.06,2.030000,1.940000,117.280000,22.22,0,9,2.030000,7.01,25.400000,0.000000,10.97,24.030000,5.283933,10,260.130000,5,252.490000,20.29,22.22,51.26

69,17:00-17:15,86.710000,1.130000,100.690000,4.6,30.67,6.3,3,0.000000,30.760000,66.82,14,270.370000,96.130000,15.56,1.470000,1.530000,30.67,48.06,1.110000,1.940000,117.280000,22.28,0,6,1.110000,7.01,25.400000,0.000000,4.08,24.030000,2.364633,7,260.130000,3,252.490000,19.27,22.27,31.53

70,17:15-17:30,86.710000,0.530000,100.690000,0.92,31.33,3.22,1,0.000000,30.760000,66.82,4,270.370000,96.130000,8.83,1.470000,1.530000,31.33,48.06,0.510000,1.940000,117.280000,22.28,0,1,0.510000,7.01,25.400000,0.000000,0.58,24.990000,0.574129,3,260.130000,1,252.490000,18.42,22.27,16.12

71,17:30-17:45,86.710000,0.190000,100.690000,0,32.6,1.28,1,0.000000,30.760000,42.62,1,270.370000,96.130000,3.92,1.470000,1.530000,32.6,48.06,0.180000,1.940000,117.280000,14.21,0,0,0.180000,7.61,25.400000,0.000000,0,25.960000,0,1,260.130000,0,252.490000,17.51,14.21,6.41

72,17:45-18:00,86.710000,0.050000,100.690000,0,32.67,0.34,0,0.000000,30.760000,43.23,0,270.370000,96.130000,1.11,1.470000,1.530000,32.67,48.06,0.050000,1.940000,117.280000,14.41,0,0,0.050000,8.05,25.400000,0.000000,0,25.960000,0,0,260.130000,0,252.490000,16.64,14.41,1.68

73,18:00-18:15,86.710000,0.000000,100.690000,0,58.54,0,0,0.000000,30.760000,42.99,0,270.370000,96.130000,0,1.390000,1.530000,58.54,48.06,0.000000,1.940000,117.280000,14.34,0,0,0.000000,7.86,25.400000,0.000000,0,25.960000,0,0,260.130000,0,122.930000,13.22,14.33,0

74,18:15-18:30,86.710000,0.000000,100.690000,0,60.55,0,0,0.000000,30.760000,42.97,0,270.370000,96.130000,0,1.390000,1.530000,60.55,48.06,0.000000,1.940000,117.280000,14.34,0,0,0.000000,7.84,25.400000,0.000000,0,25.960000,0,0,260.130000,0,122.930000,12.83,14.32,0

75,18:30-18:45,86.710000,0.000000,100.690000,0,62.56,0,0,0.000000,30.760000,43.04,0,270.370000,96.130000,0,1.390000,1.530000,62.56,48.06,0.000000,1.940000,117.280000,14.34,0,0,0.000000,7.66,23.230000,0.000000,0,25.960000,0,0,260.130000,0,122.930000,15.05,14.35,0

