Block,Time,URI2,JHAJJAR,AURY_GF,URI,DHAULIGNGA,RAPPB,RAPPC,KOLDAM,UNCHAHAR3,CHAMERA2,CHAMERA1,UNCHAHAR2,SINGRAULI,BSIUL,UNCHAHAR1,RIHAND1,SEWA2,TEHRI,SALAL,DADRI_GF,TANAKPUR,UNCHAHAR4,KOTESHWR,DADRI_LF,RIHAND2,PARBATI3,SINGRAULI_HYDRO,AURY_LF,RAMPUR,ANTA_CRF,RIHAND3,TANDA2,DADRI_CRF,ANTA_LF,DADRI_RF,ANTA_GF,DADRT2,CHAMERA3,KISHANGANGA,AURY_RF,NJPC,NAPP,DULHASTI,AURY_CRF,ANTA_RF,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
71,17:30-17:45,34.008786,517.333983,0.000000,33.642302,21.058430,0.000000,67.560844,4.486223,26.737950,31.279156,40.774053,21.718130,144.926484,6.308222,21.892262,56.128451,18.187717,0.000000,50.585346,0.000000,9.666067,2.989266,0.000000,0.000000,120.325212,0.000000,0.754252,0.000000,2.994630,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,633.949312,22.441199,5.379164,0.000000,77.615410,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

72,17:45-18:00,34.008786,517.333983,0.000000,33.642302,21.058430,0.000000,67.560844,4.486223,26.737950,31.279156,40.774053,21.718130,144.926484,6.308222,21.892262,56.128451,18.187717,0.000000,50.585346,0.000000,9.666067,2.989266,0.000000,0.000000,120.325212,0.000000,0.754252,0.000000,2.994630,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,633.949312,22.441199,5.379164,0.000000,77.615410,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

73,18:00-18:15,34.008786,421.069170,0.000000,33.642302,21.058430,0.000000,67.560844,4.486223,26.737950,46.918734,36.683808,21.718130,144.926484,6.308222,21.892262,56.128451,18.187717,3.854184,48.337108,0.000000,0.991392,2.989266,0.000000,0.000000,120.325212,0.000000,0.754252,0.000000,2.994630,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,633.949312,22.441199,5.379164,0.000000,77.615410,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

74,18:15-18:30,34.008786,396.884170,0.000000,33.642302,21.058430,0.000000,67.560844,6.729333,26.737950,46.918734,36.683808,21.718130,144.926484,6.308222,21.892262,56.128451,18.187717,18.500087,48.337108,0.000000,0.991392,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,4.112029,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,633.949312,22.441199,5.379164,0.000000,106.505591,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

75,18:30-18:45,34.008786,413.602003,0.000000,33.642302,31.587644,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,144.926484,6.308222,21.892262,56.128451,18.187717,29.831392,50.585346,0.000000,0.991392,2.989266,8.921851,0.000000,120.325212,3.690020,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,610.369456,33.695754,5.379164,0.000000,133.131989,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

76,18:45-19:00,36.655288,510.419395,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,144.926484,19.020438,21.892262,62.454558,18.187717,40.083523,76.788555,0.000000,7.931132,2.989266,8.921851,0.000000,120.325212,7.380038,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,600.090312,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

77,19:00-19:15,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,24.768560,46.918734,40.774053,21.718130,144.926484,19.020438,21.047700,75.822559,18.187717,40.083523,76.788555,0.000000,7.931132,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

78,19:15-19:30,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,24.121732,46.918734,40.774053,21.718130,144.926484,19.020438,19.433034,89.906346,18.187717,40.083523,76.788555,0.000000,7.931132,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,393.973650,0,0,0,0,0

79,19:30-19:45,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,24.121732,46.918734,40.774053,21.718130,138.672092,19.020438,19.433034,93.808971,18.187717,40.083523,76.788555,0.000000,4.213414,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,399.959438,0,0,0,0,0

80,19:45-20:00,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,24.121732,46.918734,40.774053,21.718130,138.672092,19.020438,19.433034,93.808971,18.187717,40.083523,76.788555,0.000000,4.213414,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

81,20:00-20:15,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,76.788555,0.000000,4.213414,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

82,20:15-20:30,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,76.788555,0.000000,4.213414,2.989266,8.921851,0.000000,120.325212,37.915685,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

83,20:30-20:45,36.655288,460.255351,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,76.788555,0.000000,5.204805,2.989266,8.921851,0.000000,120.325212,5.904031,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.476967,0.000000,159.758387,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

84,20:45-21:00,34.008786,460.255351,0.000000,33.642302,21.058430,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,12.616444,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,3.690020,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,595.241897,33.695754,5.379164,0.000000,133.131989,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

85,21:00-21:15,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,18.924666,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,592.339697,33.695754,5.379164,0.000000,133.131989,49.162759,57.246285,0.000000,0.000000,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

86,21:15-21:30,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,18.924666,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,20.315400,0.000000,592.339697,33.695754,5.379164,18.856658,133.131989,49.162759,57.246285,0.000000,11.529086,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

87,21:30-21:45,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,18.924666,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,23.425784,0.000000,592.339697,33.695754,5.379164,18.822895,133.131989,49.162759,57.246285,0.000000,37.649934,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

88,21:45-22:00,36.655288,484.802933,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,23.425784,0.000000,592.339697,33.695754,5.476967,18.822895,159.758387,49.162759,57.246285,0.000000,37.649934,0.000000,18.483764,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

89,22:00-22:15,36.655288,484.802933,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,6.078651,0.000000,126.219096,5.183415,0.000000,0.000000,23.425784,0.000000,592.339697,33.695754,5.476967,18.822895,159.758387,49.162759,57.246285,0.000000,37.806373,0.000000,19.171541,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

90,22:15-22:30,36.655288,484.802933,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,138.672092,19.020438,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.825375,0.000000,126.219096,5.183415,0.000000,0.000000,43.741184,0.000000,592.339697,33.695754,5.476967,28.496895,150.918854,49.162759,57.246285,0.000000,37.806373,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

91,22:30-22:45,36.655288,484.802933,0.000000,33.642302,42.116859,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,144.926484,19.020438,21.892262,93.808971,18.187717,40.083523,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,84.371984,0.000000,658.804615,33.695754,5.476967,70.095095,133.024190,49.162759,57.246285,0.000000,47.284856,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

92,22:45-23:00,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,8.972444,26.737950,46.918734,40.774053,21.718130,144.926484,18.924666,21.892262,93.808971,18.187717,29.831392,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,5.140036,0.000000,126.219096,5.183415,0.000000,0.000000,94.577776,0.000000,665.973587,33.695754,5.379164,75.567433,133.131989,49.162759,57.246285,0.000000,47.284856,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

93,23:00-23:15,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,8.066137,26.737950,46.918734,40.774053,21.718130,144.926484,18.924666,21.892262,93.808971,18.187717,19.887594,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,3.739562,0.000000,126.219096,5.183415,0.000000,0.000000,94.577776,0.000000,665.973587,33.695754,5.379164,75.567433,97.019263,49.162759,57.246285,0.000000,47.284856,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

94,23:15-23:30,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,6.729333,26.737950,46.918734,40.774053,21.718130,144.926484,18.924666,21.892262,93.808971,18.187717,19.887594,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,2.502974,0.000000,126.219096,5.183415,0.000000,0.000000,94.577776,0.000000,665.973587,33.695754,5.379164,75.567433,64.679509,49.162759,57.246285,0.000000,47.284856,0.000000,19.348024,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

95,23:30-23:45,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,6.729333,26.737950,46.918734,40.774053,21.718130,144.926484,18.924666,21.892262,93.808971,18.187717,19.887594,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.219096,5.183415,0.000000,0.000000,94.577776,0.000000,665.973587,33.695754,5.379164,75.567433,43.119673,49.162759,57.246285,0.000000,47.284856,0.000000,17.700383,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

96,23:45-24:00,34.008786,484.802933,0.000000,33.642302,21.058430,0.000000,67.560844,6.729333,26.737950,46.918734,40.774053,21.718130,144.926484,18.924666,21.892262,93.808971,18.187717,19.887594,49.461227,0.000000,0.000000,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.219096,5.183415,0.000000,0.000000,94.577776,0.000000,665.973587,33.695754,5.379164,75.567433,43.119673,49.162759,57.246285,0.000000,47.284856,0.000000,16.457846,142.983268,44.886470,13.581329,400.503600,0,0,0,0,0

