Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,140.629215,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,472.943799,27.667514,58.1,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

7,01:30-01:45,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,144.655764,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,472.943799,27.667514,58.1,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

8,01:45-02:00,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,147.877003,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,472.943799,27.667514,58.1,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

9,02:00-02:15,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,149.68895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,10.1199,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

10,02:15-02:30,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,149.68895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,10.1199,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

11,02:30-02:45,68.15876,127.380717,121.484996,36.617928,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,149.68895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

12,02:45-03:00,68.15876,127.380717,121.484996,22.886205,6.745516,94.455943,22.630299,3.094586,1.21715,41.434281,37.890519,27.638981,149.68895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

13,03:00-03:15,68.15876,127.380717,121.484996,22.886205,6.745516,94.455943,22.630299,3.094586,1.21715,31.075711,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

14,03:15-03:30,68.15876,127.380717,121.484996,22.886205,6.745516,94.455943,22.630299,3.094586,1.21715,31.075711,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

15,03:30-03:45,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,31.075711,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

16,03:45-04:00,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,20.717141,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

17,04:00-04:15,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

18,04:15-04:30,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,43.606625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

19,04:30-04:45,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,43.606625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

20,04:45-05:00,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

21,05:00-05:15,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,10.1199,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

22,05:15-05:30,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,10.1199,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

23,05:30-05:45,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.7149,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

24,05:45-06:00,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,19.597823,58.1,0,3.7149,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

25,06:00-06:15,68.15876,127.380717,121.484996,7.628735,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,10.1199,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

26,06:15-06:30,68.15876,127.380717,121.484996,15.25747,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,12.051677,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,10.1199,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

27,06:30-06:45,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,12.051677,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,10.1199,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

28,06:45-07:00,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,144.78895,5.534073,44.906625,6.025839,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

29,07:00-07:15,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.21715,0,37.890519,27.638981,142.171693,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.12,42.14808,19.5624,0,103.196296,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

30,07:15-07:30,68.15876,126.180717,120.384996,58.790083,6.745516,93.655943,22.630299,3.094586,1.21715,0,37.890519,27.638981,140.871693,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.12,42.14808,19.5624,0,103.196296,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

31,07:30-07:45,68.15876,121.580717,115.984996,58.790083,6.745516,90.155943,22.630299,3.094586,1.21715,0,37.890519,27.638981,135.671693,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.672,42.14808,19.5624,0,103.196296,0,0,0,82.260408,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

32,07:45:08:00,68.15876,117.780717,112.284996,58.790083,6.745516,87.355943,22.630299,3.094586,1.21715,0,37.890519,27.638981,131.271693,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

33,08:00-08:15,68.15876,125.180717,119.384996,22.886205,6.745516,92.855943,22.630299,3.094586,1.21715,0,37.890519,27.638981,142.28895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

34,08:15-08:30,68.15876,124.780717,119.084996,22.886205,6.745516,92.555943,22.630299,3.094586,1.21715,0,37.890519,27.638981,146.38895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,336.375

35,08:30-08:45,68.15876,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

36,08:45:09:00,68.15876,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,38.64,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

37,09:00:09:15,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

38,09:15-09:30,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,58.1,0,3.7149,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

39,09:30-09:45,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,55.776,0,3.7149,33.672,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

40,09:45-10:00,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,9.798912,55.776,0,3.7149,33.672,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

41,10:00-10:15,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,55.776,0,3.7149,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

42,10:15-10:30,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,55.776,0,3.7149,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

43,10:30-10:45,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,3.7149,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

44,10:45-11:00,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,3.7149,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

45,11:00-11:15,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,10.1199,33.672,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

46,11:15-11:30,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,10.1199,33.672,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

47,11:30-11:45,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,4.9959,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

48,11:45-12:00,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,39.508,0,4.9959,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

49,12:00-12:15,68.15876,130.580717,124.384996,19.071838,6.745516,97.055943,22.630299,3.094586,1.21715,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,613.715947,179.962454,59.175403,10.235073,34.831253,43.536137,49.374992,5.560434,48.499828,482.443799,0,38.346,0,5.124,38.64,42.14808,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,12.51,0,20.0018,342

