Block,Time,DADRI_GF,RAMPUR,AURY_LF,RAPPB,DADRT2,CHAMERA1,AURY_RF,AURY_GF,DADRI_CRF,NAPP,TANAKPUR,UNCHAHAR2,CHAMERA2,DHAULIGNGA,DADRI_RF,ANTA_RF,ANTA_GF,SALAL,UNCHAHAR1,NJPC,DADRI_LF,RIHAND1,ANTA_LF,TANDA2,KOLDAM,SEWA2,KOTESHWR,KISHANGANGA,URI,AURY_CRF,CHAMERA3,UNCHAHAR3,DULHASTI,JHAJJAR,SINGRAULI,RIHAND2,TEHRI,SINGRAULI_HYDRO,BSIUL,ANTA_CRF,RIHAND3,UNCHAHAR4,URI2,PARBATI3,RAPPC,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,2.351147,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,15.941610,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,2.351147,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,13.033582,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,11.576644,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,2.351147,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,12.437777,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,2.351147,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,12.212485,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,12.101470,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,10.775313,42.803460,142.195200,399.380625,3.408048,0,0,0,0,0

12,02:45-03:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,5.820960,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.150661,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,11.916701,42.803460,142.195200,399.380625,3.408048,0,0,0,0,0

13,03:00-03:15,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,11.846007,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,6.299093,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,13.991730,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,15.544978,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,18.772388,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.342633,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,20.634202,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,6.516168,0.000000,0.000000,664.720005,27.091470,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,7.369358,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,6.516168,0.000000,0.000000,633.982226,27.091470,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,7.369358,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,6.516168,0.000000,0.000000,585.682226,27.091470,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,6.516168,0.000000,0.000000,537.382226,27.091470,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,6.516168,0.000000,0.000000,537.382226,40.675362,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,6.516168,0.000000,0.000000,537.382226,40.675362,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,6.516168,0.000000,0.000000,489.082226,40.675362,0.000000,0.000000,0.000000,45.793467,9.775823,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,6.516168,0.000000,0.000000,442.714226,40.675362,0.000000,0.000000,0.000000,45.793467,1.732424,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,397.848452,137.047483,120.151080,0.000000,1.129740,12.598186,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,6.516168,0.000000,0.000000,434.753999,40.675362,0.000000,0.000000,0.000000,45.793467,1.732424,29.207010,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,15.113360,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,18.168142,57.163439,147.162952,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,76.641323,65.354850,13.517431,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,6.516168,0.000000,0.000000,438.789464,40.675362,0.000000,0.000000,0.000000,45.793467,1.732424,29.207010,46.850834,42.055908,0.000000,0.000000,0.000000,72.961980,15.113360,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,18.168142,57.163439,147.162952,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,7.369358,65.354850,13.517431,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,6.516168,0.000000,0.000000,367.121152,40.675362,0.000000,0.000000,0.000000,45.793467,4.207316,29.207010,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,15.113360,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,18.168142,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,4.126840,65.354850,13.517431,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,6.516168,0.000000,0.000000,367.121152,40.675362,0.000000,0.000000,0.000000,45.793467,4.207316,29.207010,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,15.113360,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,18.168142,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,4.126840,65.354850,13.517431,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,6.516168,0.000000,0.000000,367.121152,40.675362,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,6.516168,0.000000,0.000000,367.121152,40.675362,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,42.803460,142.195200,399.380625,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,6.516168,0.000000,0.000000,367.121152,40.675362,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,37.727420,142.195200,399.380625,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,37.727420,142.195200,399.380625,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,31.821006,104.302304,399.380625,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,6.187230,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,11.311860,19.319988,31.821006,104.302304,399.380625,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,7.424676,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,15.113456,19.319988,31.821006,104.302304,399.380625,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,7.424676,24.406570,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,12.657691,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,15.554629,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.529471,36.602241,16.212588,65.354850,15.113456,19.319988,31.821006,103.835533,399.380625,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,7.424676,30.932617,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,16.487941,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,19.437884,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.970829,36.602241,16.212588,65.354850,15.113456,19.319988,31.821006,104.302304,399.380625,1.420020,0,0,0,0,0

42,10:15-10:30,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,15.113456,19.319988,31.821006,104.302304,399.380625,1.420020,0,0,0,0,0

43,10:30-10:45,0.000000,6.516168,0.000000,0.000000,367.121152,13.571682,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,15.113456,18.042558,31.821006,104.302304,399.380625,1.420020,0,0,0,0,0

44,10:45-11:00,0.000000,6.516168,0.000000,0.000000,367.121152,0.000000,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,15.113456,18.152178,31.821006,104.302304,399.380625,1.420020,0,0,0,0,0

45,11:00-11:15,0.000000,6.516168,0.000000,0.000000,367.121152,0.000000,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,50.512140,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,15.113456,18.802642,37.153326,121.844864,399.380625,1.420020,0,0,0,0,0

46,11:15-11:30,0.000000,6.516168,0.000000,0.000000,367.121152,0.000000,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,50.512140,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,15.113456,19.319988,37.153326,121.844864,399.380625,1.420020,0,0,0,0,0

47,11:30-11:45,0.000000,6.516168,0.000000,0.000000,367.121152,0.000000,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,50.512140,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,15.113456,19.319988,37.153326,121.844864,399.380625,1.420020,0,0,0,0,0

