Block,Time,ANTA_LF,JHAJJAR,DULHASTI,DHAULIGNGA,RIHAND2,AURY_LF,SINGRAULI_HYDRO,CHAMERA3,CHAMERA2,NJPC,TEHRI,KOLDAM,AURY_RF,SALAL,RAPPC,RIHAND1,AURY_GF,DADRI_RF,UNCHAHAR3,UNCHAHAR1,RIHAND3,ANTA_CRF,URI,RAMPUR,NAPP,CHAMERA1,DADRI_LF,BSIUL,RAPPB,BRBCL,UNCHAHAR4,KHSTPP-I,PARBATI3,ANTA_RF,DADRI_CRF,TALA,KUDGI,SEWA2,KOTESHWR,DADRT2,UNCHAHAR2,ANTA_GF,FSTPP I & II,SINGRAULI,DADRI_GF,URI2,TANAKPUR,AURY_CRF,KISHANGANGA,KHSTPP-II,SASAN,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.563695,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.067769,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,60.74,0.000000,0.000000,172.573900,15.425600,0.000000,2.892300,118.945838,0.000000,23.863095,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.222772,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,60.74,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.959560,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,59.77,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.813837,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,58.81,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,11.494258,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.492336,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,56.88,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,11.494258,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.447863,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,56.88,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,11.494258,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.162767,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,56.88,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,11.494258,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500908,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,56.88,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.641589,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,54.95,0.000000,0.000000,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.590158,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,55.92,0.000000,8.555423,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,2.739008,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,54.95,0.000000,8.555423,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.924768,0.000000,14.461500,0.000000,0.000000,0.000000,0.000000,54.95,0.000000,8.555423,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.676900,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,20.721883,0.000000,0.000000,0.000000,0.000000,55.92,0.000000,8.555423,175.466200,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,45.312700,403.736157,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,20.721883,0.000000,0.000000,0.000000,0.000000,56.88,0.000000,8.555423,174.116460,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,44.724599,403.736157,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,29.285694,0.000000,0.000000,0.000000,0.000000,55.92,0.000000,8.555423,174.116460,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,81.080810,403.736157,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,234.686042,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,15.002360,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,40.221708,0.000000,0.000000,0.000000,0.000000,58.81,0.000000,8.555423,174.116460,15.425600,0.000000,2.892300,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,124.828208,403.736157,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,234.686042,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,36.520108,30.004720,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,60.74,0.000000,8.555423,174.116460,22.179410,0.000000,9.023976,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,234.686042,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,12.697236,54.780162,30.004720,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,61.70,0.000000,8.555423,175.735570,36.272334,0.000000,14.909421,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,234.686042,47.661784,8.808052,113.884312,0.000000,0.571740,0.000000,12.697236,70.301208,45.007080,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,3.681898,0.000000,0.000000,0.000000,64.59,5.012067,8.555423,200.802170,40.868295,0.000000,19.985793,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,234.686042,47.661784,17.616105,113.884312,0.000000,0.571740,0.000000,25.394471,100.430297,45.007080,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,6.778587,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,67.49,5.012067,17.110847,226.254410,40.868295,0.000000,19.985793,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,234.686042,47.661784,26.424157,113.884312,0.000000,0.571740,9.330406,38.091707,127.820378,45.007080,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,25.134087,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,70.38,10.157788,19.012052,289.230000,34.114486,0.000000,13.854117,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,278.070542,47.661784,26.424157,113.884312,0.000000,0.571740,9.330406,38.091707,127.820378,45.007080,0.000000,0.000000,16.804263,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,26.657365,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,75.20,10.157788,19.012052,329.298092,37.526503,0.000000,19.277447,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,282.891042,47.661784,26.424157,113.884312,0.000000,0.571740,9.330406,38.091707,127.820378,45.007080,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,26.657365,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,78.09,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,305.065342,47.661784,26.424157,113.884312,0.000000,0.571740,14.732219,38.091707,127.820378,45.007080,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,81.95,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,387.977942,47.661784,26.424157,113.884312,0.000000,0.571740,14.732219,38.091707,127.820378,45.007080,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,6.642649,11.643031,119.226029,0.000000,8.514931,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,86.77,10.157788,19.012052,293.552253,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,364.950590,47.661784,26.424157,113.884312,0.000000,0.571740,14.732219,38.091707,127.820378,45.007080,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,6.642649,11.759899,119.226029,0.000000,38.317190,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,3.681898,0.000000,0.000000,0.000000,88.70,10.157788,19.012052,308.013753,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,333.024242,47.661784,17.616105,113.884312,0.000000,0.571740,0.000000,25.394471,109.560324,45.007080,0.000000,0.000000,3.360853,52.118668,88.697200,0.000000,0.000000,6.642649,11.759899,119.226029,0.000000,38.317190,0.000000,0.000000,37.701130,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,5.089175,17.110847,308.013753,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,373.204322,47.661784,8.808052,113.884312,0.000000,0.571740,0.000000,12.697236,73.040216,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,25.134087,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,5.089175,8.555423,303.193253,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,371.588242,47.661784,0.000000,113.884312,0.000000,0.571740,0.000000,12.697236,54.780162,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,12.947863,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,312.834253,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,351.342142,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,12.697236,36.520108,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,294.424265,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,12.697236,18.260054,30.004720,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.087530,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,300.244842,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,12.697236,0.000000,15.002360,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,73.27,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,312.778142,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,75.20,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,351.342142,31.774522,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,79.06,0.000000,8.555423,321.774449,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,336.880642,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,78.09,0.000000,8.555423,328.572826,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,356.162642,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,76.16,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,7.132990,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,322.419142,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.642649,8.570849,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,76.16,0.000000,8.555423,303.456549,40.868295,0.000000,19.985793,118.945838,0.000000,7.132990,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,295.424342,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,76.16,0.000000,8.555423,279.354049,40.868295,0.000000,19.985793,118.945838,0.000000,7.132990,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,295.424342,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,77.13,0.000000,8.555423,240.790049,40.868295,0.000000,19.985793,118.945838,0.000000,7.132990,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.834207,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,77.13,0.000000,8.555423,217.651649,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.199375,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,74.24,0.000000,8.555423,238.861849,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

