Block,Time,ANTA_GF,ANTA_LF,SALAL,RAMPUR,URI2,ANTA_RF,DULHASTI,SINGRAULI,NJPC,AURY_LF,KISHANGANGA,UNCHAHAR4,TANDA2,TANAKPUR,DADRI_GF,DHAULIGNGA,DADRI_RF,KOTESHWR,KOLDAM,ANTA_CRF,DADRT2,SINGRAULI_HYDRO,TEHRI,BSIUL,RIHAND3,CHAMERA2,UNCHAHAR1,AURY_GF,CHAMERA1,RAPPB,PARBATI3,AURY_CRF,RIHAND2,UNCHAHAR3,UNCHAHAR2,RAPPC,URI,RIHAND1,DADRI_LF,JHAJJAR,DADRI_CRF,AURY_RF,FSTPP I & II,KHSTPP-I,KHSTPP-II,CHAMERA3,SEWA2,NAPP,SASAN,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,14.489714,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,15.945543,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,16.085519,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,449.422926,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,13.568476,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,449.422926,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,14.996067,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,449.422926,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,13.307383,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,59.448966,6.511447,37.636956,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,664.527914,1.149827,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.678575,43.348365,65.793651,31.970736,92.626272,0.000000,449.422926,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,14.348125,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.660316,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,661.740758,1.149827,39.996511,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,36.820089,0.000000,117.218503,26.048910,42.081385,65.793651,31.970736,90.101392,0.000000,457.512237,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,14.096410,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.660316,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,662.029093,1.149827,39.996511,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,36.820089,0.000000,117.218503,26.048910,42.081385,65.793651,31.970736,90.101392,0.000000,457.512237,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,12.974183,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,26.707451,9.879916,0.000000,601.919958,1.149827,39.996511,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,36.820089,0.000000,117.218503,26.048910,42.081385,65.793651,31.970736,90.101392,0.000000,370.251626,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,14.116580,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,601.919958,1.149827,39.996511,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,36.820089,0.000000,117.218503,26.048910,42.081385,65.793651,31.970736,90.101392,0.000000,336.466126,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,16.170835,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,577.787458,1.149827,39.996511,18.883585,122.320403,46.816884,19.068150,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,302.680626,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,577.787458,1.149827,39.996511,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,263.719960,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,577.787458,1.149827,39.996511,18.883585,122.320403,46.816884,19.068150,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,228.969160,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,553.654958,1.149827,39.996511,18.883585,122.320403,46.816884,19.068150,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,204.836660,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,530.303579,1.149827,29.997384,18.883585,122.320403,46.816884,19.068150,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,175.877660,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,506.171079,1.149827,16.152437,18.883585,122.320403,46.816884,19.068150,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,175.877660,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,497.274295,1.149827,0.000000,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,42.025433,0.000000,19.474184,9.879916,0.000000,497.274295,1.149827,0.000000,18.883585,122.320403,46.816884,21.436224,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,26.051323,42.081385,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,15.460287,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,19.474184,9.879916,0.000000,497.274295,1.149827,0.000000,18.883585,122.320403,46.816884,18.534339,0.000000,40.685542,0.000000,22.092054,0.000000,117.218503,22.541686,32.982563,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,19.474184,9.879916,0.000000,453.835795,1.149827,0.000000,18.883585,122.320403,46.816884,18.534339,0.000000,40.685542,0.000000,26.510464,0.000000,117.218503,22.541686,32.982563,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,19.474184,9.879916,0.000000,381.438295,1.149827,0.000000,18.883585,122.320403,46.816884,16.080450,0.000000,40.685542,0.000000,56.750067,0.000000,117.218503,19.930066,28.378662,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,19.474184,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,122.320403,46.816884,16.080450,0.000000,40.685542,0.000000,56.750067,0.000000,117.218503,19.930066,28.378662,65.793651,31.970736,90.101392,0.000000,173.754000,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,122.320403,46.816884,16.080450,0.000000,40.685542,0.000000,56.750067,0.000000,117.218503,19.794924,28.378662,65.793651,31.970736,90.101392,0.000000,174.209042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,139.573017,173.717757,0.000000,5.367487,1.650663,5.172163,2.967718,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,122.320403,46.816884,12.548900,0.000000,40.685542,0.000000,56.750067,0.000000,117.218503,17.249911,22.201900,65.793651,31.970736,90.101392,0.000000,174.209042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,138.177289,173.717757,0.000000,5.367487,1.650663,5.119441,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,121.097078,46.816884,12.548900,0.000000,40.685542,0.000000,56.750067,0.000000,116.087654,15.444800,21.450082,65.793651,32.503582,89.162444,0.000000,174.209042,0.000000,0.000000,11.535335,36.870309,143.057460,33.622609,12.092701,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,135.013326,173.717757,0.000000,5.367487,1.650663,5.003082,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,118.367982,46.816884,12.548900,0.000000,40.685542,0.000000,56.750067,0.000000,113.448813,15.444800,20.962546,65.793651,32.503582,87.096702,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,123.299893,33.622609,10.715051,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,132.593994,173.717757,0.000000,5.367487,1.650663,4.913049,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.814000,1.149827,0.000000,18.883585,116.203490,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,111.375542,15.444800,20.585313,65.793651,32.503582,85.594406,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,108.734095,33.622609,5.969814,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,59.448966,6.511447,36.575718,0.000000,57.122017,134.636471,173.717757,0.000000,5.367487,2.353884,4.809933,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.855122,1.149827,0.000000,18.883585,116.637227,46.816884,12.548900,0.000000,40.685542,0.000000,18.410045,0.000000,111.655375,15.273266,20.153266,65.793651,32.503582,86.063511,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,95.026835,33.622609,5.969814,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,131.310092,173.717757,0.000000,5.367487,2.353884,4.691097,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.855122,1.149827,0.000000,18.883585,113.755543,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,108.896775,15.273266,19.655352,65.793651,31.970736,83.937193,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,95.026835,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,135.702803,173.717757,0.000000,5.367487,2.353884,4.848028,1.731169,0.000000,31.519075,0.000000,18.917779,9.879916,0.000000,366.855122,1.149827,0.000000,18.883585,117.561003,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,112.539695,15.273266,20.312881,65.793651,37.299192,86.745140,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,95.026835,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,137.919915,173.717757,0.000000,5.367487,2.353884,4.927235,1.731169,0.000000,31.519075,0.000000,9.458890,9.879916,0.000000,366.855122,1.170734,0.000000,18.883585,119.481714,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,114.378368,15.273266,20.644752,65.793651,37.299192,88.162383,0.000000,174.209042,0.000000,0.000000,11.535335,28.461581,95.026835,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,140.894016,173.717757,0.000000,5.367487,2.353884,5.033486,1.731169,0.000000,31.519075,0.000000,9.458890,9.879916,0.000000,366.855122,1.170734,0.000000,18.883585,122.058215,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,116.844820,15.273266,21.089936,65.793651,37.299192,90.063513,0.000000,174.209042,0.000000,0.000000,11.535335,34.363715,114.784402,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,136.697240,173.717757,0.000000,5.367487,2.353884,4.883554,2.967718,0.000000,31.519075,0.000000,9.458890,9.879916,0.000000,366.855122,1.170734,0.000000,18.883585,118.422496,46.816884,12.548900,0.000000,40.685542,0.000000,22.092054,0.000000,113.364392,15.273266,20.461735,65.793651,31.970736,87.380813,0.000000,174.209042,0.000000,0.000000,11.535335,34.363715,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,137.399684,173.717757,0.000000,5.367487,2.353884,4.908650,2.967718,0.000000,31.519075,0.000000,9.458890,9.879916,0.000000,359.020426,1.170734,0.000000,18.883585,119.031031,46.816884,15.077407,0.000000,40.685542,0.000000,22.092054,0.000000,113.946935,18.782904,20.566882,65.793651,31.970736,87.829836,0.000000,174.209042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.353884,5.172163,9.768739,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,366.855122,1.170734,0.000000,18.883585,125.469694,46.816884,15.077407,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,18.782904,30.138404,65.793651,37.299192,92.626272,0.000000,174.209042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,57.205609,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.353884,5.172163,9.768739,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,372.856006,1.170734,0.000000,18.883585,125.469694,46.816884,15.077407,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,18.782904,30.138404,65.793651,37.299192,92.626272,0.000000,174.209042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,38.697912,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,9.768739,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,372.856006,1.170734,0.000000,18.883585,125.469694,46.816884,15.077407,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,18.782904,30.138404,65.793651,37.299192,92.626272,0.000000,198.341542,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,38.697912,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,372.856006,1.170734,0.000000,18.883585,125.469694,46.816884,15.077407,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,18.782904,38.747721,65.793651,31.970736,92.626272,0.000000,222.474042,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,38.697912,6.511447,36.575718,0.000000,57.122017,143.165175,173.717757,0.000000,5.367487,2.953971,5.114624,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,365.655640,1.170734,0.000000,18.883585,124.025746,46.816884,15.077407,0.000000,40.685542,0.000000,18.410045,0.000000,118.728314,23.794346,21.429897,65.793651,32.503582,91.515303,0.000000,179.035542,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,38.697912,6.511447,36.575718,0.000000,57.122017,142.481472,173.717757,0.000000,5.367487,2.939865,5.090198,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,410.299055,1.170734,0.000000,12.589056,123.433447,46.816884,19.083555,0.000000,40.685542,0.000000,18.410045,0.000000,118.161313,23.680713,21.327556,65.793651,32.503582,91.078261,0.000000,217.647542,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,44.867144,6.511447,36.575718,0.000000,57.122017,141.383241,173.717757,0.000000,5.367487,2.917204,5.050963,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,405.241821,1.170734,0.000000,12.589056,122.482035,46.816884,18.936462,0.000000,40.685542,0.000000,18.410045,0.000000,117.250539,23.498184,21.163166,65.793651,37.299192,90.376240,0.000000,234.260355,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

