Block,Time,BRBCL,KHSTPP-II,KHSTPP-I,TALA,SASAN,DULHASTI,FSTPP I & II,AURY_GF,UNCHAHAR1,UNCHAHAR2,KISHANGANGA,CHAMERA2,TEHRI,DADRI_LF,DADRI_CRF,RAPPB,ANTA_RF,URI2,AURY_LF,RAPPC,DADRI_GF,TANDA2,KOTESHWR,SALAL,AURY_CRF,SINGRAULI_HYDRO,RIHAND1,DADRT2,RIHAND3,CHAMERA1,AURY_RF,DHAULIGNGA,KOLDAM,ANTA_LF,BSIUL,RAMPUR,PARBATI3,NAPP,SINGRAULI,RIHAND2,DADRI_RF,NJPC,UNCHAHAR4,JHAJJAR,TANAKPUR,ANTA_CRF,ANTA_GF,UNCHAHAR3,CHAMERA3,URI,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
15,03:30-03:45,17.575131,142.584204,42.745857,4.963382,401.556375,57.086511,19.697823,0.000000,19.378797,38.723637,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,595.023515,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.871847,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.980923,277.068014,10.133402,0.000000,0.000000,24.054409,33.601710,34.719939,0.000000,0,0,0,0,0

16,03:45-04:00,18.567870,142.584204,42.745857,4.963382,401.556375,57.086511,19.697823,0.000000,19.378797,38.723637,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,463.306050,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.871847,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.980923,277.068014,10.133402,0.000000,0.000000,24.054409,33.601710,34.719939,0.000000,0,0,0,0,0

17,04:00-04:15,19.293970,142.584204,42.745857,4.963382,401.556375,57.086511,20.065760,0.000000,19.378797,38.723637,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,437.259150,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.980923,190.245014,10.133402,0.000000,0.000000,24.054409,33.601710,34.719939,0.000000,0,0,0,0,0

18,04:15-04:30,19.293970,142.584204,42.745857,4.963382,401.556375,57.086511,20.065760,0.000000,19.378797,38.723637,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,404.459350,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.980923,115.764000,10.133402,0.000000,0.000000,24.054409,33.601710,34.719939,0.000000,0,0,0,0,0

19,04:30-04:45,19.293970,142.584204,42.745857,5.388814,401.556375,57.086511,20.065760,0.000000,19.378797,38.723637,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,369.778385,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.980923,115.764000,10.133402,0.000000,0.000000,24.054409,33.601710,34.719939,0.000000,0,0,0,0,0

20,04:45-05:00,19.293970,142.584204,42.745857,5.105192,401.556375,57.086511,20.065760,0.000000,15.048741,35.348383,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,369.778385,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.342774,115.764000,10.133402,0.000000,0.000000,18.761582,33.601710,34.719939,0.000000,0,0,0,0,0

21,05:00-05:15,19.293970,123.610291,37.676648,4.963382,401.556375,57.086511,15.093117,0.000000,12.042543,24.277544,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,365.710631,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,16.190769,46.111883,142.946355,58.564811,0.000000,173.609779,2.342774,115.764000,9.268355,0.000000,0.000000,15.119068,33.601710,42.814158,0.000000,0,0,0,0,0

22,05:15-05:30,19.293970,95.505300,29.514321,4.906657,401.556375,57.086511,11.122991,0.000000,12.042543,24.277544,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,365.710631,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,8.831329,46.111883,142.946355,58.564811,0.000000,173.609779,2.342774,115.764000,9.268355,0.000000,0.000000,15.119068,33.601710,42.814158,0.000000,0,0,0,0,0

23,05:30-05:45,19.293970,95.505300,29.514321,4.396138,401.556375,57.086511,11.122991,0.000000,12.042543,24.277544,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,365.710631,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,11.775105,46.111883,142.946355,58.564811,0.000000,173.609779,2.342774,115.764000,9.268355,0.000000,0.000000,15.119068,33.601710,42.814158,0.000000,0,0,0,0,0

24,05:45-06:00,19.293970,95.505300,29.514321,4.254327,401.556375,57.086511,11.122991,0.000000,12.042543,24.277544,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,93.629868,365.710631,125.970622,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,76.538183,46.111883,142.946355,58.564811,0.000000,173.609779,2.342774,115.764000,9.268355,0.000000,0.000000,15.119068,33.601710,42.814158,0.000000,0,0,0,0,0

25,06:00-06:15,19.293970,95.505300,29.514321,4.254327,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,76.538183,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

26,06:15-06:30,19.293970,95.505300,29.514321,4.254327,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,76.538183,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

27,06:30-06:45,19.293970,79.831238,24.619144,4.254327,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,76.538183,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

28,06:45-07:00,19.293970,78.690579,24.619144,4.254327,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,76.538183,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

29,07:00-07:15,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,76.538183,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

30,07:15-07:30,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,8.831329,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

31,07:30-07:45,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,17.662658,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

32,07:45:08:00,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,92.186925,365.428360,124.149655,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,17.662658,46.111883,140.041158,58.384802,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.769557,33.601710,42.814158,0.000000,0,0,0,0,0

33,08:00-08:15,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,91.204667,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,17.662658,46.111883,126.332192,47.033177,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

34,08:15-08:30,19.293970,78.690579,24.619144,3.687083,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,3.719560,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,91.204667,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,17.662658,46.111883,126.332192,47.033177,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

35,08:30-08:45,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,91.204667,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,18.840167,46.111883,126.332192,47.033177,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

36,08:45:09:00,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,23.828090,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,91.204667,40.660253,0.000000,31.499484,9.873775,0.000000,18.871847,6.507399,18.840167,46.111883,126.332192,47.033177,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

37,09:00:09:15,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,91.204667,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

38,09:15-09:30,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

39,09:30-09:45,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

40,09:45-10:00,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

41,10:00-10:15,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,6.178904,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

42,10:15-10:30,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,6.178904,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

43,10:30-10:45,17.574022,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,6.178904,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

44,10:45-11:00,19.263212,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,25.082200,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,63.549612,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,126.332192,40.548270,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,15.435200,33.601710,24.495662,0.000000,0,0,0,0,0

45,11:00-11:15,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,50.444163,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,79.587750,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

46,11:15-11:30,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,50.444163,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,14.718881,46.111883,79.587750,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

47,11:30-11:45,17.504438,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,50.444163,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,79.587750,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

