Block,Time,URI2,SINGRAULI_HYDRO,ANTA_CRF,RIHAND1,TEHRI,RIHAND2,CHAMERA3,KISHANGANGA,NJPC,RAMPUR,AURY_CRF,RAPPB,KOTESHWR,CHAMERA2,TANAKPUR,DADRI_LF,ANTA_GF,BSIUL,UNCHAHAR1,AURY_LF,TANDA2,RIHAND3,NAPP,PARBATI3,DULHASTI,ANTA_LF,ANTA_RF,DHAULIGNGA,SEWA2,SINGRAULI,DADRI_RF,CHAMERA1,RAPPC,DADRI_GF,UNCHAHAR2,SALAL,FSTPP I & II,KHSTPP-II,AURY_GF,DADRT2,BRBCL,KUDGI,TALA,AURY_RF,KHSTPP-I,UNCHAHAR4,SASAN,URI,JHAJJAR,KOLDAM,DADRI_CRF,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,663.429439,13.154171,9.66,25.560360,19.311403,31.077186,0.000000,404.531820,45.324720,588.216720,0.000000,0.000000,25.492837,0,0,0,0,0

7,01:30-01:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,663.429439,11.930275,9.66,25.560360,19.311403,31.077186,0.000000,404.531820,45.324720,588.216720,0.000000,0.000000,25.492837,0,0,0,0,0

8,01:45-02:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,663.429439,11.180407,9.66,25.560360,0.000000,31.077186,0.000000,404.531820,50.123808,512.728764,0.000000,0.000000,25.492837,0,0,0,0,0

9,02:00-02:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,663.429439,10.575253,9.66,25.560360,0.000000,31.077186,0.000000,380.362500,50.123808,493.070550,0.000000,0.000000,25.492837,0,0,0,0,0

10,02:15-02:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,581.287409,11.290826,9.66,25.560360,0.000000,31.077186,0.000000,358.627500,45.324720,473.750550,0.000000,0.000000,21.915642,0,0,0,0,0

11,02:30-02:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,581.287409,11.919438,9.66,25.560360,0.000000,31.077186,0.000000,332.545500,45.324720,464.090550,0.000000,0.000000,21.915642,0,0,0,0,0

12,02:45-03:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,12.126971,0.000000,0.000000,0.000000,16.748315,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,82.503162,13.765500,142.500094,0.000000,581.287409,12.586781,9.66,25.560360,0.000000,31.077186,0.000000,332.545500,45.324720,435.110550,0.000000,0.000000,21.915642,0,0,0,0,0

13,03:00-03:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,30.804677,0.000000,332.545500,45.324720,415.790550,0.000000,0.000000,21.915642,0,0,0,0,0

14,03:15-03:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.417820,9.66,25.560360,0.000000,30.804677,0.000000,332.545500,45.324720,396.470550,0.000000,0.000000,21.915642,0,0,0,0,0

15,03:30-03:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,13.713038,9.66,25.560360,0.000000,31.075875,0.000000,332.545500,50.123808,377.150550,0.000000,0.000000,21.915642,0,0,0,0,0

16,03:45-04:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,11.700291,9.66,25.560360,0.000000,31.076317,0.000000,332.545500,50.123808,357.830550,0.000000,0.000000,21.915642,0,0,0,0,0

17,04:00-04:15,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.050070,9.66,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,336.578550,0.000000,0.000000,21.915642,0,0,0,0,0

18,04:15-04:30,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,336.578550,0.000000,0.000000,21.915642,0,0,0,0,0

19,04:30-04:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,336.578550,0.000000,0.000000,21.915642,0,0,0,0,0

20,04:45-05:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,25.716852,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,336.578550,0.000000,0.000000,21.915642,0,0,0,0,0

21,05:00-05:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.311094,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,142.500094,0.000000,577.028411,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.574100,45.324720,336.578550,0.000000,0.000000,17.958423,0,0,0,0,0

22,05:15-05:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.311094,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,142.500094,0.000000,577.028411,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,336.578550,0.000000,0.000000,17.958423,0,0,0,0,0

23,05:30-05:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.311094,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,577.028411,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,336.578550,0.000000,0.000000,17.958423,0,0,0,0,0

24,05:45-06:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.311094,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,577.028411,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,336.578550,0.000000,0.000000,17.958423,0,0,0,0,0

25,06:00-06:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,377.150550,0.000000,0.000000,21.915642,0,0,0,0,0

26,06:15-06:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,581.287409,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,50.123808,377.150550,0.000000,0.000000,21.915642,0,0,0,0,0

27,06:30-06:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,545.218997,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,50.123808,370.944000,0.000000,0.000000,21.915642,0,0,0,0,0

28,06:45-07:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,521.068997,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,370.944000,0.000000,0.000000,21.915642,0,0,0,0,0

29,07:00-07:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,472.768997,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,370.944000,0.000000,0.000000,21.915642,0,0,0,0,0

30,07:15-07:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,10.626000,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,134.773422,0.000000,421.248026,14.490000,9.66,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

31,07:30-07:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.408356,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,37.124363,80.819424,13.765500,134.773422,0.000000,333.270000,14.490000,19.32,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

32,07:45:08:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.408356,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,275.310000,14.490000,28.98,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

33,08:00-08:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.569747,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,38.64,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

34,08:15-08:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.569747,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,38.64,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

35,08:30-08:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.569747,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,62.79,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

36,08:45:09:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.569747,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,64.72,25.560360,0.000000,31.076317,0.000000,334.719000,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

37,09:00:09:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.317370,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

38,09:15-09:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,11.317370,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,236.670000,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,330.372000,0.000000,0.000000,17.958423,0,0,0,0,0

39,09:30-09:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,240.928997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,347.760000,0.000000,0.000000,21.915642,0,0,0,0,0

40,09:45-10:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,134.773422,0.000000,240.928997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,363.216000,0.000000,0.000000,21.915642,0,0,0,0,0

41,10:00-10:15,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,141.107283,0.000000,250.724237,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,388.332000,0.000000,0.000000,21.915642,0,0,0,0,0

42,10:15-10:30,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,142.500094,0.000000,261.330917,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,413.448000,0.000000,0.000000,21.915642,0,0,0,0,0

43,10:30-10:45,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,142.500094,0.000000,276.806237,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,436.632000,0.000000,0.000000,21.915642,0,0,0,0,0

44,10:45-11:00,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,80.819424,13.765500,142.500094,0.000000,287.103797,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,50.123808,451.122000,0.000000,0.000000,21.915642,0,0,0,0,0

45,11:00-11:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,65.104536,13.765500,142.500094,0.000000,332.698997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,50.123808,442.428000,0.000000,0.000000,21.915642,0,0,0,0,0

46,11:15-11:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,35.213598,65.104536,13.765500,142.500094,0.000000,380.998997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,448.224000,0.000000,0.000000,21.915642,0,0,0,0,0

