Block,Time,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,WR/01102023/31032046/L_NR_2020_05,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,NR/01102023/14082046/L_NR_2021_16,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/31072042/L_NR_2023_07,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,WR/01102023/16072048/L_NR_2022_08,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01102023/19072037/LT-05,NR/02062024/02062024/IEX_240601_00854,NR/01102023/30042040/GNA_LT_35,NR/01062024/30062024/R2,NR/01102023/06022042/L_NR_2012_02,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01042024/31072024/LT_MEJA_DELHI,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01062024/15062024/1000011003-KWHPS-BRPL(DISCOM),NR/01102023/30042040/GNA_LT_36,NR/01102023/05012040/L_NR_2020_02,NR/01062024/15062024/1000011005-GOHP-BRPL,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01062024/30062024/IEPL01,NR/01102023/15082037/GNA_NR_2012_01
9,02:00-02:15,41.33,41.33,0,0,17.83,17.84,0,53.5,7.01,0,0,0,0,0,0,0,0,0,0,0,15,24.160000,24.160000,8.460000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,38.660000,24.700000,24.160000,7.770000,30.920000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

10,02:15-02:30,42,42,0,0,17.83,17.84,0,53.5,7.01,0,0,0,0,0,0,0,0,0,0,0,15.66,24.160000,24.160000,8.460000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,38.660000,24.700000,24.160000,7.770000,30.920000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

11,02:30-02:45,42,42,0,0,18.17,18.16,0,54.5,7.01,0,0,0,0,0,0,0,0,0,0,0,16.66,24.160000,24.160000,8.460000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,38.660000,24.700000,24.160000,7.770000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

12,02:45-03:00,40.67,40.67,0,0,18.17,18.16,0,54.5,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,8.460000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,38.660000,24.700000,24.160000,7.770000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

13,03:00-03:15,40.33,40.33,0,0,18.67,18.66,0,56,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,8.220000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.940000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

14,03:15-03:30,39.67,39.67,0,0,19.5,19.5,0,58.5,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,8.220000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.940000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

15,03:30-03:45,38.67,38.67,0,0,20.17,20.16,0,60.5,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,8.220000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.940000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

16,03:45-04:00,37.33,37.33,0,0,21,21,0,63,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,8.220000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.940000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,0.000000,8.360000,48.320000,132.590000,38.660000,100.680000

17,04:00-04:15,36.33,36.33,0,0,17.67,17.66,0,53,7.01,0,0,0,0,0,0,0,0,0,0,0,16.34,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,13.740000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.380000,22.990000,24.160000,0.000000,8.180000,48.320000,132.590000,38.660000,100.680000

18,04:15-04:30,36,36,0,0,18,18,0,54,7.01,0,0,0,0,0,0,0,0,0,0,0,16.66,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,13.740000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.380000,22.990000,24.160000,0.000000,8.180000,48.320000,132.590000,38.660000,100.680000

19,04:30-04:45,41.67,41.67,0,0,18.33,18.34,0,55,7.01,0,0,0,0,0,0,0,0,0,0,0,13.66,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,13.740000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.380000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

20,04:45-05:00,41,41,0,0,18.67,18.66,0,56,7.01,0,0,0,0,0,0,0,0,0,0,0,13.66,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.740000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.380000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

21,05:00-05:15,36.33,36.33,0,0,18.67,18.66,0,56,7.01,0,0,0,0,0,0,0,0,0,0,0,13.66,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.560000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

22,05:15-05:30,36,36,0,0,18.67,18.66,0,56,7.01,0,0,0,0,0,0,0,0,0,0,0,13.66,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,13.560000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

23,05:30-05:45,31.67,31.67,0,0,12.83,12.84,0,38.5,7.01,0,0,1.21825,0,0,0,0,0,0,0,0,9.34,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,257.890000,0.000000,30.280000,13.560000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

24,05:45-06:00,31.33,31.33,0,0.2,12.67,12.66,0.18,38,7.01,0,0,2.650912,0,0,0,0,0.09,0,0,0.44,9.34,24.160000,24.160000,7.990000,22.990000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,257.890000,0.000000,29.270000,13.560000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,0.000000,7.900000,48.320000,132.590000,38.660000,100.680000

25,06:00-06:15,32,32,1,1,12.83,12.84,1.66,38.5,7.01,1,0,5.379792,0,1,10.09,0,0.75,6.94,0,3.78,9.66,24.160000,24.160000,7.680000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,29.270000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.000000,30.920000,24.160000,0.000000,7.810000,48.320000,132.590000,38.660000,100.680000

26,06:15-06:30,32.67,32.67,1,2,13.17,13.16,3.79,39.5,7.01,2,0,10.262538,1,4,18.18,0,1.8,10.1,1,9.01,10,24.160000,24.160000,7.680000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.110000,24.160000,262.380000,0.110000,28.770000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.000000,30.920000,24.160000,0.120000,7.810000,48.320000,132.590000,38.660000,100.680000

27,06:30-06:45,33.67,33.67,3,5,13.33,13.34,6.53,40,7.01,5,0,15.769028,5,7,23.58,0,3.03,14.55,3,15.17,10,24.160000,24.160000,7.680000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.910000,24.160000,206.370000,0.910000,28.260000,13.370000,0.000000,68.160000,7.670000,0.000000,24.700000,24.160000,7.000000,30.920000,24.160000,0.940000,7.810000,48.320000,132.590000,38.660000,100.680000

28,06:45-07:00,34,34,6,6,13.5,13.5,9.48,40.5,7.01,8,0,22.191642,12,14,24.83,0,4.55,20.72,4,22.75,10.66,24.160000,24.160000,7.680000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,1.510000,24.160000,145.850000,1.510000,27.760000,13.370000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,6.760000,30.920000,24.160000,1.550000,7.810000,48.320000,132.590000,38.660000,100.680000

29,07:00-07:15,35.33,35.33,9,8,10.83,10.84,13.85,32.5,7.01,11,0,29.48165,18.85,21,18.85,0,6.61,18.85,5,33.05,10.66,24.160000,24.160000,7.680000,22.990000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,2.220000,24.160000,201.840000,2.220000,27.760000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,2.270000,7.810000,48.320000,132.590000,38.660000,100.680000

30,07:15-07:30,36.67,36.67,15,11.46,11,11,17.93,33,7.01,16,0,37.258958,19.01,35,19.02,0,9.12,19.02,8,45.61,11,24.160000,24.160000,7.680000,22.990000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,3.040000,24.160000,138.200000,3.040000,27.250000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,3.110000,7.810000,48.320000,115.970000,38.660000,53.150000

31,07:30-07:45,35.67,35.67,21,16.11,11.5,11.5,22.95,34.5,7.01,25,0,45.309154,20.01,49,20.02,0,12.12,20.02,13,60.59,10.34,24.160000,24.160000,7.680000,22.990000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,4.000000,24.160000,138.200000,4.000000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,4.110000,7.810000,48.320000,96.640000,38.660000,53.150000

32,07:45:08:00,37,37,27,20.21,11.83,11.84,27.6,35.5,7.01,32,0,53.437318,20.69,63,20.68,0,15.36,20.68,16,76.83,10.66,24.160000,24.160000,7.680000,22.990000,48.320000,48.320000,0.000000,24.160000,70.460000,0.000000,5.050000,24.160000,110.170000,5.050000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,5.180000,7.810000,48.320000,75.150000,38.660000,53.150000

33,08:00-08:15,39,39,33,23.37,10,10,33.58,30,7.01,39,0,61.69218,21.01,77,21.02,0,18.87,21.02,19,94.35,8.34,24.160000,24.160000,7.310000,22.990000,48.320000,48.320000,0.000000,24.160000,70.460000,0.000000,6.060000,24.160000,110.170000,6.060000,30.280000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,6.220000,7.250000,48.320000,75.150000,38.660000,53.150000

34,08:15-08:30,41,41,39,26.63,10.17,10.16,39.23,30.5,7.01,45,0,70.063994,22.19,91,22.18,0,22.42,22.18,23,112.11,8.34,24.160000,24.160000,7.310000,22.990000,48.320000,48.320000,0.000000,24.160000,70.460000,0.000000,7.040000,24.160000,110.170000,7.040000,30.280000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,7.220000,7.250000,48.320000,75.150000,38.660000,53.150000

35,08:30-08:45,33.33,33.33,46,29.73,12.67,12.66,47.93,38,7.01,52,0,78.006984,23.51,109,23.52,0,25.89,23.52,26,129.47,10,24.160000,24.160000,7.310000,22.990000,48.320000,48.320000,0.000000,24.160000,70.460000,0.000000,7.960000,24.160000,110.170000,7.960000,30.280000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.760000,22.990000,24.160000,8.170000,7.250000,48.320000,75.150000,38.660000,53.150000

36,08:45:09:00,32.67,32.67,52,32.53,12.5,12.5,55.24,37.5,7.01,59,0,85.794038,23.99,123,23.98,0,29.5,23.98,29,147.5,10.34,24.160000,24.160000,7.310000,22.990000,48.320000,48.320000,0.000000,24.160000,70.460000,0.000000,8.930000,24.160000,110.170000,8.930000,29.770000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.610000,22.990000,24.160000,9.160000,7.250000,48.320000,75.150000,38.660000,53.150000

37,09:00:09:15,38.33,38.33,58,33.52,12.67,12.66,62.12,38,7.01,64,0,91.982748,25.49,137,25.48,0,32.79,25.48,32,163.93,13.34,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,9.840000,24.160000,110.170000,9.840000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.610000,22.990000,24.160000,10.080000,7.060000,48.320000,75.150000,0.000000,53.150000

38,09:15-09:30,37.67,37.67,64,36.21,13.5,13.5,68.54,40.5,7.01,68,0,99.224026,25.81,151,25.82,0,35.96,25.82,34,179.78,12.66,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,10.710000,24.160000,110.170000,10.710000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.610000,22.990000,24.160000,10.970000,7.060000,48.320000,75.150000,0.000000,53.150000

39,09:30-09:45,37,37,69,38.84,18.17,18.16,74.51,54.5,7.01,71,0,106.2314,26.31,161,26.32,0,38.73,26.32,36,193.67,16.66,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,11.520000,24.160000,138.200000,11.520000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.610000,22.990000,24.160000,11.800000,7.060000,48.320000,75.150000,0.000000,53.150000

40,09:45-10:00,36.33,36.33,73,41.04,17.67,17.66,79.81,53,7.01,77,0,113.082838,26.31,172,26.32,0,41.39,26.32,39,206.97,16,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,12.200000,24.160000,145.850000,12.200000,28.260000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.610000,22.990000,24.160000,12.510000,7.060000,48.320000,75.150000,0.000000,53.150000

41,10:00-10:15,35.33,35.33,76,42.96,17.5,17.5,84.41,52.5,7.01,83,0,118.725772,26.49,179,26.48,0,43.8,26.48,42,218.98,18.34,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,12.930000,24.160000,133.360000,12.930000,26.240000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,13.260000,6.880000,48.320000,75.150000,0.000000,53.150000

42,10:15-10:30,34.33,34.33,79,43.5,16.83,16.84,88.58,50.5,7.01,87,0,123.14071,26.49,186,26.48,0,46.02,26.48,43,230.13,18,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,13.490000,24.160000,145.850000,13.490000,26.240000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,13.840000,6.880000,48.320000,75.150000,0.000000,53.150000

43,10:30-10:45,33.33,33.33,82,44,18.5,18.5,90.91,55.5,7.01,91,0,126.171716,26.81,193,26.82,0,46.67,26.82,46,233.33,17.66,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,13.980000,24.160000,110.170000,13.980000,26.240000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,14.330000,6.320000,48.320000,75.150000,0.000000,53.150000

44,10:45-11:00,33.33,33.33,84,44.5,18,18,91.74,54,7.01,93,0,128.374312,26.81,196,26.82,0,46.67,26.82,47,233.33,17.34,24.160000,0.000000,7.310000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,14.510000,24.160000,110.170000,14.510000,26.240000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,14.870000,6.320000,48.320000,96.640000,0.000000,53.150000

45,11:00-11:15,33.33,33.33,85,44.5,17.33,17.34,91.85,52,7.01,93,0,129.982402,26.99,200,26.98,0,48.33,26.98,47,241.67,17,24.160000,0.000000,7.460000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,14.890000,24.160000,110.170000,14.890000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.380000,22.990000,24.160000,15.260000,6.320000,48.320000,115.970000,0.000000,53.150000

46,11:15-11:30,34,34,85,44.5,17,17,91.81,51,7.01,93,0,131.064208,27.31,200,27.32,0,48.33,27.32,47,241.67,16.66,24.160000,0.000000,7.460000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.290000,24.160000,139.160000,15.290000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.380000,22.990000,24.160000,15.670000,6.320000,48.320000,132.590000,0.000000,53.150000

47,11:30-11:45,34,34,85,44.5,16.67,16.66,91.89,50,7.01,93,0,130.372242,27.49,200,27.48,0,48.33,27.48,47,241.67,16.34,24.160000,0.000000,7.460000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.530000,24.160000,139.160000,15.530000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.380000,22.990000,24.160000,15.910000,6.320000,48.320000,132.590000,0.000000,53.150000

48,11:45-12:00,35.33,35.33,85,44.5,16.67,16.66,92.07,50,7.01,93,0,129.32942,27.49,200,27.48,0,48.33,27.48,47,241.67,15.66,24.160000,0.000000,7.460000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.700000,24.160000,166.170000,15.700000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.380000,22.990000,24.160000,16.090000,6.320000,48.320000,132.590000,0.000000,53.150000

49,12:00-12:15,35.67,35.67,85,44.5,17,17,92.17,51,7.01,93,0,128.01371,28.15,200,28.15,0,48.33,28.15,47,241.67,15,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.850000,24.160000,117.850000,15.850000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,16.240000,6.220000,48.320000,148.830000,0.000000,53.150000

50,12:15-12:30,36,36,85,44.5,17,17,92.13,51,7.01,93,0,125.119148,28.49,200,28.48,0,48.33,28.48,47,241.67,14.66,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.900000,24.160000,139.160000,15.900000,25.230000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,16.300000,6.220000,48.320000,156.560000,0.000000,53.150000

51,12:30-12:45,37.33,37.33,85,44.5,15,15,92.08,45,9.01,93,0,126.16197,28.49,200,28.48,0,48.33,28.48,47,241.67,14,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.980000,24.160000,110.170000,15.980000,26.750000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,16.380000,6.220000,48.320000,144.960000,0.000000,53.150000

