Block,Time,L_NR_2012_07,LT-59,LT-35,L_NR_2012_01,L_NR_2012_02,LT-05,L_NR_2012_04,SH-07,L_NR_2023_04,L_NR_2020_02,LT-31,LT_MEJA_Delhi,L_NR_2019_11,LT-36,SH-06,L_NR_2019_05,L_NR_2021_13,L_NR_2019_06,L_NR_2019_07,L_NR_2021_14,L_NR_2021_16,L_NR_2020_07,L_NR_2022_08,L_NR_2019_19,L_NR_2020_06,L_NR_2021_15,L_NR_2022_10,L_NR_2020_05,L_NR_2022_09,L_NR_2021_12,L_NR_2018_61,L_NR_2021_17
9,02:00-02:15,87.330000,9.900000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.880000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,26.12,0,0,0,59.49,0,59.49,0,16.73,0

10,02:15-02:30,87.330000,9.900000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.880000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,25.97,0,0,0,58.85,0,58.85,0,16.69,0

11,02:30-02:45,87.330000,9.900000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,25.8,0,0,0,59.14,0,59.14,0,16.46,0

12,02:45-03:00,87.330000,9.900000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,25.49,0,0,0,58.38,0,58.38,0,12.09,0

13,03:00-03:15,87.330000,9.650000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,25.09,0,0,0,57.13,0,57.13,0,12.01,0

14,03:15-03:30,63.490000,9.650000,0.000000,101.420000,211.430000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,26.06,0,0,0,56.88,0,56.88,0,11.99,0

15,03:30-03:45,63.490000,9.650000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,26.08,0,0,0,60.22,0,60.22,0,11.87,0

16,03:45-04:00,63.490000,9.650000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0,26.13,0,0,0,60.02,0,60.02,0,11.75,0

17,04:00-04:15,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0.2,26.07,0,0.21,0,59.31,0.63,59.31,0,11.6,0

18,04:15-04:30,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0.27,25.72,0,0.28,0,58.72,0.83,58.72,0,11.45,0

19,04:30-04:45,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0.3,25.47,0,0.3,0,60.83,0.9,60.83,0,7.25,0

20,04:45-05:00,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.630000,0.000000,30.980000,0,0,0,0,0,0,0.32,24.96,0,0.31,0,60.25,0.94,60.25,0,7.33,0

21,05:00-05:15,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.400000,0.000000,30.980000,0,0,0,0,0,0,0.95,21.01,0,0.94,0,59.71,2.83,59.71,0,7.25,0

22,05:15-05:30,63.490000,9.420000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.400000,0.000000,30.980000,0,0,0,0,0,0,1.73,20.92,0,1.74,0,58.88,5.21,58.88,0,7.3,0

23,05:30-05:45,63.490000,9.110000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.790000,0.000000,30.980000,0,0,0,0,0.03,0.29,1.69,20.86,0.39028,1.68,0,58.74,5.05,58.74,0,7.25,0.15

24,05:45-06:00,63.490000,9.110000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.790000,0.000000,30.980000,0,0.03,0,0,0.31,1.48,1.69,20.71,1.717232,1.7,0.35,58.46,5.09,58.46,0.14,7.24,0.74

25,06:00-06:15,63.490000,9.970000,0.000000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,2.320000,10.790000,0.000000,30.980000,14.54,0.61,19.4,4,1.57,4.07,1.74,20.48,5.151696,1.75,0.76,58.28,5.24,58.28,3.03,7.33,2.03

26,06:15-06:30,63.490000,9.970000,0.120000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.120000,2.320000,10.790000,0.120000,30.980000,23.88,1.24,26.89,7.99,3.32,7.22,1.77,20.4,7.688516,1.78,1.94,58.11,5.33,58.11,6.18,7.25,3.61

27,06:30-06:45,63.490000,9.970000,0.850000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,0.850000,2.320000,10.790000,0.870000,30.980000,33,2.58,33,14.18,5.33,11.45,1.75,20.36,11.142494,1.74,3.18,57.99,5.23,57.99,12.88,7.24,5.72

28,06:45-07:00,63.490000,9.970000,1.340000,101.420000,201.740000,115.850000,272.310000,30.980000,0.000000,11.920000,1.340000,2.320000,10.790000,1.370000,30.980000,32.69,4.24,32.69,23.87,7.95,16.56,1.7,20.04,15.064808,1.7,4.9,57.74,5.11,57.74,21.22,7.29,8.28

29,07:00-07:15,44.450000,9.820000,2.060000,101.420000,201.740000,107.300000,272.310000,30.980000,0.000000,11.920000,2.060000,2.320000,10.550000,2.120000,30.980000,30.15,6.2,30.15,30.15,11.26,21.87,1.76,19.38,19.348131,1.77,7.04,57.33,5.3,57.33,31.01,7.38,10.94

30,07:15-07:30,44.450000,9.820000,2.780000,101.420000,201.740000,70.640000,272.310000,30.980000,0.000000,11.920000,2.780000,2.320000,10.550000,2.850000,30.980000,30.32,8.63,30.31,30.32,15.49,26.95,1.77,20.63,23.90465,1.78,9.63,56.59,5.33,56.59,43.13,7.36,13.47

31,07:30-07:45,31.950000,9.820000,3.570000,101.420000,181.720000,70.640000,272.310000,30.980000,0.000000,11.920000,3.570000,2.320000,10.550000,3.660000,30.980000,30.67,11.48,30.66,30.67,20.46,32.65,1.68,19.38,28.909991,1.7,12.43,55.68,5.09,55.68,57.4,7.21,16.32

32,07:45:08:00,31.950000,9.820000,4.540000,101.420000,165.260000,70.640000,272.310000,30.980000,0.000000,11.920000,4.540000,2.320000,10.550000,4.650000,30.980000,31,14.67,31,31,25.87,39.49,4.22,19.85,34.237313,4.23,15.36,55.45,12.69,55.45,73.34,7.23,19.74

33,08:00-08:15,31.950000,9.650000,5.490000,101.420000,119.090000,70.640000,272.310000,30.980000,0.000000,11.640000,5.490000,2.320000,10.400000,5.630000,30.980000,32.33,18.01,32.34,32.33,31.67,46.73,4.22,20.24,39.164598,4.22,21.52,55.68,12.65,55.68,90.05,7.4,23.36

34,08:15-08:30,31.950000,9.650000,6.460000,101.420000,119.090000,70.640000,272.310000,30.980000,0.000000,11.640000,6.460000,2.320000,10.400000,6.620000,30.980000,32.33,21.43,32.34,32.33,37.75,53.39,4.21,21,43.672332,4.21,25.1,56.17,12.62,56.17,107.16,7.31,26.69

35,08:30-08:45,31.950000,9.650000,7.420000,101.420000,119.090000,70.640000,272.310000,30.980000,0.000000,11.640000,7.420000,2.320000,10.400000,7.600000,30.980000,32.33,24.83,32.34,32.33,43.7,52.67,4.23,22.46,48.384963,4.23,28.59,55.66,12.69,55.66,124.18,7.32,26.33

36,08:45:09:00,31.950000,9.650000,8.270000,101.420000,119.090000,70.640000,272.310000,30.980000,0.000000,11.640000,8.270000,2.320000,10.400000,8.480000,30.980000,32.33,28.2,32.34,32.33,49.51,58,4.27,22.76,53.351276,4.26,31.77,55.81,12.8,55.81,141.01,7.23,29

37,09:00:09:15,31.950000,9.650000,9.070000,101.420000,119.090000,70.640000,272.310000,30.980000,0.000000,11.640000,9.070000,2.320000,10.400000,9.300000,30.980000,32.33,31.37,32.34,32.33,55.06,61.34,4.3,23.66,58.415159,4.31,34.37,56.1,12.93,56.1,156.86,5.09,30.66

38,09:15-09:30,31.950000,9.650000,9.500000,101.420000,165.260000,70.640000,272.310000,30.980000,0.000000,11.640000,9.500000,2.320000,10.400000,9.740000,30.980000,32.33,34.37,32.34,32.33,60.09,67.34,4.35,24.05,63.079005,4.35,36.58,57.47,13.05,57.47,171.85,5.18,33.66

39,09:30-09:45,31.950000,8.880000,9.700000,101.420000,165.260000,70.640000,272.310000,30.980000,0.000000,11.640000,9.700000,2.320000,10.400000,9.950000,30.980000,32.33,37.2,32.34,32.33,64.92,71.34,4.38,23.45,67.098889,4.4,40.9,52.2,13.19,52.2,185.98,5.2,35.66

40,09:45-10:00,31.950000,8.880000,9.760000,101.420000,201.740000,70.640000,272.310000,30.980000,0.000000,11.640000,9.760000,2.320000,10.400000,10.000000,30.980000,32.33,39.83,32.34,32.33,69.46,75.34,4.44,23.49,71.001689,4.44,43.36,52.59,13.31,52.59,199.13,5.17,37.66

41,10:00-10:15,31.640000,8.570000,9.800000,98.190000,201.740000,70.640000,272.310000,20.940000,0.000000,11.450000,9.800000,2.320000,10.240000,10.040000,30.980000,32.33,42.22,32.34,32.33,73.34,78.67,4.48,23.66,74.075144,4.49,45.13,53.08,13.45,53.08,211.13,5.05,39.33

42,10:15-10:30,31.640000,8.570000,9.830000,98.190000,167.550000,70.640000,272.310000,20.940000,0.000000,11.450000,9.830000,2.320000,10.240000,10.070000,30.980000,32.33,44.41,32.34,32.33,76.82,84,4.53,23.96,75.987516,4.53,46.12,52.54,13.59,52.54,222.08,5.16,42

43,10:30-10:45,31.640000,8.570000,9.840000,98.190000,167.550000,70.640000,272.310000,20.940000,0.000000,11.920000,9.840000,2.320000,10.240000,10.090000,30.980000,32.33,46.42,32.34,32.33,80.23,92,4.59,24.43,77.938916,4.57,46.72,52.13,13.72,52.13,232.09,5.17,46

44,10:45-11:00,31.640000,8.570000,9.860000,98.190000,167.550000,70.640000,272.310000,20.940000,0.000000,11.920000,9.860000,2.320000,10.240000,10.100000,30.980000,32.33,47.5,32.34,32.33,83.14,93.29,4.63,24.87,80.329381,4.62,47.11,40.23,13.86,40.23,237.5,5.16,46.64

45,11:00-11:15,31.640000,8.410000,9.880000,98.190000,167.550000,66.470000,272.310000,20.940000,0.000000,11.540000,9.880000,2.320000,10.240000,10.120000,30.980000,32.67,47.55,32.66,32.67,85.95,95.22,6.32,25.31,82.495435,6.33,49.32,39.8,18.98,39.8,237.74,8.07,47.6

46,11:15-11:30,31.640000,8.410000,9.870000,98.190000,167.550000,66.470000,272.310000,20.940000,0.000000,11.540000,9.870000,2.320000,10.240000,10.110000,30.980000,32.67,47.55,32.66,32.67,88.3,96.38,6.38,25.65,83.149154,6.37,50,39.4,19.11,39.4,237.74,7.67,48.18

47,11:30-11:45,31.640000,9.500000,10.780000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.540000,10.780000,2.320000,10.240000,11.050000,21.780000,32.67,47.55,32.66,32.67,90.13,96.72,6.43,25.33,83.295509,6.42,50,39.62,19.26,39.62,237.74,7.45,48.35

48,11:45-12:00,31.640000,9.500000,10.760000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.540000,10.760000,2.320000,10.240000,11.020000,21.780000,32.67,47.55,32.66,32.67,90.13,96.89,6.47,25.01,83.851658,6.47,50,39.95,19.42,39.95,237.74,7.27,48.44

49,12:00-12:15,31.640000,9.500000,10.750000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.640000,10.750000,2.320000,10.240000,11.010000,21.780000,32.67,47.55,32.66,32.67,90.13,96.95,7.48,25.25,88.603317,7.47,50,40.08,22.42,40.08,237.74,7.05,48.47

50,12:15-12:30,31.640000,9.500000,10.700000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.640000,10.700000,2.320000,10.240000,10.970000,21.780000,32.67,47.55,32.66,32.67,90.13,97.34,8.26,25.38,89.783914,8.27,49.84,57.99,24.81,57.99,237.74,7.07,48.66

51,12:30-12:45,31.640000,9.340000,10.740000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.640000,10.740000,2.320000,10.240000,11.010000,21.780000,32.67,47.55,32.66,32.67,90.13,97.34,8.25,25.65,87.100739,8.25,50,58.48,24.75,58.48,237.74,7.13,48.66

52,12:45-13:00,31.640000,9.340000,10.740000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.640000,10.740000,2.320000,10.240000,11.010000,21.780000,32.67,47.55,32.66,32.67,90.13,97.34,8.28,25.39,88.017897,8.3,50,59.21,24.89,59.21,237.74,7.45,48.66

53,13:00-13:15,31.640000,9.340000,10.730000,101.420000,167.550000,66.470000,272.310000,20.940000,0.000000,11.820000,10.730000,2.320000,10.480000,11.000000,30.980000,32.67,47.55,32.66,32.67,90.13,97.34,8.28,25.63,87.588589,8.28,50,59.89,24.84,59.89,237.74,8.05,48.66

54,13:15-13:30,31.640000,9.340000,10.720000,101.420000,167.550000,66.470000,272.310000,20.940000,0.000000,11.820000,10.720000,2.320000,10.480000,10.990000,30.980000,32.67,47.55,32.66,32.67,90.13,97.34,8.32,25.56,86.300665,8.33,50,60.03,24.99,60.03,237.74,8.87,48.66

55,13:30-13:45,50.690000,9.580000,10.710000,101.420000,167.550000,115.850000,272.310000,21.780000,0.000000,11.820000,10.710000,2.320000,10.480000,10.980000,21.780000,32.67,47.55,32.66,32.67,90.13,97.34,8.37,25.57,82.73936,8.38,49.26,60.55,25.13,60.55,237.74,9.47,48.66

56,13:45-14:00,31.640000,9.580000,10.690000,101.420000,167.550000,66.470000,272.310000,21.780000,0.000000,11.820000,10.690000,2.320000,10.480000,10.960000,21.780000,32.67,47.55,32.66,32.67,88.31,97.34,8.42,25.61,78.709719,8.43,47.9,60.98,25.28,60.98,237.74,10.07,48.66

57,14:00-14:15,51.000000,9.580000,10.680000,101.420000,166.230000,115.850000,272.310000,21.780000,0.000000,11.920000,10.680000,2.320000,10.480000,10.950000,21.780000,32.67,47.55,32.66,32.67,85.83,87.34,8.37,28.73,74.25077,8.37,46.85,60.11,25.1,60.11,237.74,9.24,43.66

58,14:15-14:30,31.950000,9.580000,10.660000,101.420000,166.230000,115.850000,272.310000,21.780000,0.000000,11.920000,10.660000,2.320000,10.480000,10.930000,21.780000,32.67,47.55,32.66,32.67,83.19,90,8.32,28.67,69.947933,8.31,45.74,59.66,24.94,59.66,237.74,9.53,45

59,14:30-14:45,51.000000,9.580000,10.650000,101.420000,166.230000,115.850000,272.310000,21.780000,0.000000,11.920000,10.650000,2.320000,10.480000,10.910000,21.780000,32.67,47.43,32.66,32.67,79.59,88.67,8.26,28.81,66.279301,8.26,44.31,56.9,24.77,56.9,237.16,9.44,44.33

60,14:45-15:00,51.000000,9.580000,10.620000,101.420000,166.230000,115.850000,272.310000,21.780000,0.000000,11.920000,10.620000,2.320000,10.480000,10.890000,21.780000,32.67,46.2,32.66,32.67,76.43,84.67,8.27,28.75,62.610669,8.26,42.56,57.37,24.78,57.37,230.99,9.67,42.33

61,15:00-15:15,51.000000,9.900000,10.590000,101.420000,201.740000,115.850000,272.310000,21.780000,0.000000,11.920000,10.590000,2.320000,10.630000,10.860000,21.780000,32.67,43.73,32.66,32.67,73.25,81.34,8.29,30.43,57.966337,8.3,40.68,65.72,24.9,65.72,218.66,9.13,40.66

62,15:15-15:30,51.000000,9.900000,10.550000,101.420000,230.790000,115.850000,272.310000,21.780000,0.000000,11.920000,10.550000,2.320000,10.630000,10.820000,21.780000,32.67,41.6,32.66,32.67,71.19,77.34,8.41,30.63,53.243949,8.39,38.55,65.54,25.18,65.54,207.98,9.15,38.66

63,15:30-15:45,63.490000,9.900000,10.510000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,10.510000,2.320000,10.630000,10.780000,30.980000,32.67,39.79,32.66,32.67,67.6,72.67,10.16,30.94,48.267879,10.16,38.16,65.45,30.48,65.45,198.98,9.17,36.33

64,15:45-16:00,63.490000,9.900000,10.390000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,10.390000,2.320000,10.630000,10.650000,30.980000,32.67,36.93,32.66,32.67,62.97,66,10.17,30.96,43.32108,10.18,35.95,65.33,30.53,65.33,184.67,9.38,33

65,16:00-16:15,87.330000,10.200000,10.040000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,10.040000,2.580000,10.790000,10.290000,30.980000,32.67,34.01,32.66,32.67,57.65,62.67,10.17,31.12,38.813346,10.19,33.27,65.24,30.56,65.24,170.04,10.02,31.33

66,16:15-16:30,87.330000,10.200000,9.150000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,9.150000,2.960000,10.790000,9.370000,30.980000,32.67,31.02,32.66,32.67,52.23,52.67,10.19,31.21,34.412939,10.19,30.14,65.12,30.58,65.12,155.09,10.63,26.33

67,16:30-16:45,87.330000,10.200000,8.210000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,8.210000,3.940000,10.790000,8.410000,30.980000,32.67,27.72,32.66,32.67,46.74,54,10.21,31.62,29.085617,10.2,26.83,65.09,30.6,65.09,138.6,11.11,27

68,16:45-17:00,87.330000,10.200000,7.250000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,7.250000,3.940000,10.790000,7.440000,30.980000,33,24.43,33,22.18,40.92,48.67,14.36,31.53,23.387529,14.37,23.47,65.06,43.1,65.06,122.15,11.7,24.33

69,17:00-17:15,87.330000,10.200000,6.290000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,6.290000,3.940000,10.790000,6.450000,30.980000,33,20.97,33,12.85,34.71,41.34,14.49,33.65,18.996879,14.49,21.25,68.26,43.48,68.26,104.84,20.47,20.66

70,17:15-17:30,87.330000,10.200000,5.270000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,5.270000,3.940000,10.790000,5.400000,30.980000,33,17.68,33,7.32,28.96,35.34,14.6,33.69,15.855125,14.62,17.88,68.05,43.85,68.05,88.39,21.32,17.66

71,17:30-17:45,87.330000,10.200000,4.260000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,4.260000,3.940000,10.790000,4.370000,30.980000,21.74,14.28,33,2.26,23.04,28.67,14.71,33.66,13.006081,14.71,14.39,67.6,44.13,67.6,71.38,21.57,14.33

72,17:45-18:00,87.330000,10.200000,3.220000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,3.220000,3.940000,10.790000,3.300000,30.980000,12.44,10.95,25.7,0.84,17.64,24.67,14.82,33.4,10.24485,14.84,10.94,67.27,44.51,67.27,54.75,21.6,12.33

73,18:00-18:15,87.330000,10.200000,2.410000,101.420000,261.990000,115.850000,272.310000,20.940000,0.000000,11.920000,2.410000,3.940000,10.790000,2.480000,30.980000,0,8.1,0,0,13.02,17.33,14.6,33.09,8.381263,14.59,8.02,67.24,43.78,67.24,40.5,21.58,8.67

74,18:15-18:30,87.330000,10.200000,1.570000,101.420000,261.990000,115.850000,272.310000,19.530000,0.000000,11.920000,1.570000,3.940000,10.790000,1.610000,30.980000,0,5.67,0,0,9.38,12.67,14.32,33.05,5.434649,14.33,5.63,67.04,42.99,67.04,28.38,21.52,6.33

75,18:30-18:45,87.330000,10.200000,0.450000,101.420000,261.990000,115.850000,272.310000,19.530000,0.000000,11.920000,0.450000,3.940000,10.790000,0.460000,30.980000,0,3.81,0,0,6.56,8,15.86,33.01,2.770988,15.84,3.84,67.17,47.53,67.17,19.08,24.21,4

76,18:45-19:00,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,19.530000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,30.980000,0,2.36,0,0,1.63,5.33,15.67,32.57,1.161083,15.67,2.42,67.17,47.01,67.17,11.8,23.97,2.67

77,19:00-19:15,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,30.980000,0,1.24,0,0,0.03,1.33,15.49,31.96,0.321981,15.49,1.29,67.17,46.47,67.17,6.19,23.5,0.67

78,19:15-19:30,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,30.980000,0,0.38,0,0,0,0,15.33,31.17,0,15.31,0.37,67.14,45.94,67.14,1.88,22.14,0

79,19:30-19:45,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,30.980000,0,0.03,0,0,0,0,15.17,30.59,0,15.18,0,66.99,45.52,66.99,0.14,31.14,0

80,19:45-20:00,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,30.980000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,30.980000,0,0,0,0,0,0,18.42,31.08,0,18.42,0,66.87,55.26,66.87,0,30.94,0

81,20:00-20:15,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,18.26,30.96,0,18.25,0,67.13,54.76,67.13,0,30.08,0

82,20:15-20:30,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,18.08,31.05,0,18.09,0,66.87,54.26,66.87,0,29.65,0

83,20:30-20:45,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.97,30.61,0,17.98,0,66.37,53.92,66.37,0,28.98,0

84,20:45-21:00,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.9,30.81,0,17.91,0,66.34,53.72,66.34,0,28.44,0

85,21:00-21:15,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.87,30.41,0,17.87,0,61.19,53.61,61.19,0,20.65,0

86,21:15-21:30,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.8,24.88,0,17.79,0,61.48,53.38,61.48,0,20.07,0

87,21:30-21:45,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.5,24.94,0,17.5,0,61.88,52.49,61.88,0,19.94,0

88,21:45-22:00,87.330000,10.200000,0.000000,101.420000,261.990000,115.850000,272.310000,29.260000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.260000,0,0,0,0,0,0,17.48,25.07,0,17.49,0,63.49,52.46,63.49,0,19.18,0

89,22:00-22:15,87.330000,10.360000,0.000000,101.420000,261.990000,115.850000,272.310000,29.730000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.730000,0,0,0,0,0,0,17.46,25.12,0,17.45,0,64.48,52.36,64.48,0,19.13,0

90,22:15-22:30,87.330000,10.360000,0.000000,101.420000,261.990000,115.850000,272.310000,29.730000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.730000,0,0,0,0,0,0,17.43,25.21,0,17.43,0,51.85,52.28,51.85,0,18.32,0

91,22:30-22:45,87.330000,10.360000,0.000000,101.420000,261.990000,115.850000,272.310000,29.730000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.730000,0,0,0,0,0,0,17.41,25.37,0,17.41,0,51.87,52.22,51.87,0,17.68,0

92,22:45-23:00,87.330000,10.360000,0.000000,101.420000,261.990000,115.850000,272.310000,29.730000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.730000,0,0,0,0,0,0,17.39,25.85,0,17.38,0,52.14,52.15,52.14,0,16.98,0

93,23:00-23:15,87.330000,10.360000,0.000000,101.420000,261.990000,115.850000,272.310000,29.730000,0.000000,11.920000,0.000000,3.940000,10.790000,0.000000,29.730000,0,0,0,0,0,0,17.33,25.96,0,17.34,0,52.51,52.01,52.51,0,16.38,0

