Block,Time,AURY_RF,RAMPUR,RIHAND1,CHAMERA2,NAPP,DADRI_LF,KOTESHWR,RAPPB,TANDA2,DADRI_GF,UNCHAHAR4,TANAKPUR,RIHAND2,DADRT2,PARBATI3,DADRI_RF,URI,KISHANGANGA,DHAULIGNGA,BSIUL,CHAMERA1,SEWA2,CHAMERA3,TEHRI,UNCHAHAR1,DADRI_CRF,AURY_CRF,AURY_GF,JHAJJAR,ANTA_RF,NJPC,ANTA_GF,SINGRAULI,DULHASTI,URI2,ANTA_LF,UNCHAHAR2,RIHAND3,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,AURY_LF,KOLDAM,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,12.519363,403.108002,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,12.226603,403.108002,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,12.126160,403.108002,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,13.369202,403.108002,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,16.791448,403.108002,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,15.388060,403.108002,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,14.979428,403.108002,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,1.852524,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,16.764926,403.108002,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,15.862543,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,17.758976,403.108002,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,15.862543,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,19.023195,403.108002,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,15.862543,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,19.252017,403.108002,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,15.862543,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,19.252017,403.108002,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,59.898363,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,90.722451,360.118286,0.000000,0.000000,3.188131,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,27.289710,7.326445,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,109.999575,15.862543,4.532113,0.000000,22.447832,43.499413,13.976952,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,11.166160,0.000000,78.105364,24.565552,19.252017,403.108002,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,419.711533,0.000000,0.000000,3.188131,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,27.289710,9.051135,0.000000,0.000000,0.000000,234.184601,0.000000,22.516080,0.000000,120.890528,15.862543,4.532113,0.000000,29.975279,57.629201,19.339115,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,17.870284,0.000000,124.936624,39.095421,19.252017,403.108002,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,475.630286,0.000000,0.000000,3.188131,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,27.289710,9.051135,0.000000,0.000000,0.000000,289.052801,0.000000,22.516080,0.000000,120.890528,15.862543,4.532113,0.000000,30.579588,59.517558,19.339115,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,15.117248,0.000000,114.415502,32.919861,19.252017,403.108002,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,523.760286,0.000000,0.000000,3.188131,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,27.289710,9.051135,0.000000,0.000000,0.000000,346.808801,0.000000,22.516080,0.000000,120.890528,15.862543,4.532113,0.000000,30.579588,59.517558,19.339115,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,15.117248,0.000000,114.415502,32.919861,19.252017,403.108002,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,616.034703,0.000000,0.000000,3.188131,0.000000,0.000000,1.058860,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,22.516080,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,24.458447,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,88.559200,3.207864,42.253134,0.000000,17.084225,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,8.265365,1.058860,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,45.032161,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.796353,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,25.626337,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,16.530730,1.058860,7.604540,5.081257,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,67.548241,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,12.303953,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,25.431892,18.830766,19.443288,10.162515,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,25.431892,18.830766,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,25.431892,12.553844,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,25.431892,12.553844,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,37.194864,0.000000,25.431892,12.553844,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,40.267483,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,37.194864,0.000000,17.548005,12.553844,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,40.267483,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,18.982472,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,8.774003,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,6.711247,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.149960,403.108002,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,67.548241,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,45.032161,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,37.194864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,45.032161,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.369927,113.707125,654.076978,0.000000,0.000000,37.194864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,22.516080,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.616545,113.707125,654.076978,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.079670,403.108002,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.616545,113.707125,654.076978,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.139673,403.108002,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.616545,113.707125,654.076978,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,17.935257,403.108002,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.616545,113.707125,582.573702,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.138019,403.108002,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,582.573702,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,17.483058,403.108002,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,582.573702,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,410.984573,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,22.801106,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,18.733663,403.108002,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,593.162302,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,417.722773,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,22.801106,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,18.802743,403.108002,0,0,0,0,0

