Time,Block,NR/2024/18285/A/3046,NR/2023/18204/A/2930,NR/2023/18074/A/2887,NR/2023/18183/A/3070,WR/2023/20937/A/3069,WR/2023/20914/A/3053,NR/2024/18320/C,Total
28,06:45-07:00,9.600000,5.760000,0.380000,158.480000,0.000000,0.000000,0,174.22

29,07:00-07:15,9.600000,5.760000,0.530000,158.480000,0.000000,0.000000,0,174.37

30,07:15-07:30,9.600000,5.760000,0.530000,158.480000,0.000000,0.000000,0,174.37

31,07:30-07:45,9.600000,5.760000,0.530000,158.480000,0.000000,0.000000,0,174.37

32,07:45:08:00,9.600000,5.760000,0.530000,158.480000,0.000000,0.000000,0,174.37

33,08:00-08:15,9.600000,5.760000,0.860000,158.480000,0.000000,0.000000,0,174.7

34,08:15-08:30,9.600000,5.760000,0.860000,158.480000,0.000000,0.000000,0,174.7

35,08:30-08:45,9.600000,5.760000,0.860000,158.480000,0.000000,0.000000,0,174.7

36,08:45:09:00,9.600000,5.760000,0.860000,158.480000,0.000000,0.000000,0,174.7

37,09:00:09:15,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,0,16.22

38,09:15-09:30,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,0,16.22

39,09:30-09:45,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,3.84,20.06

40,09:45-10:00,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,4.32,20.54

41,10:00-10:15,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,4.61,20.83

42,10:15-10:30,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,4.7,20.92

43,10:30-10:45,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,4.8,21.02

44,10:45-11:00,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,5.18,21.4

45,11:00-11:15,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,5.47,21.69

46,11:15-11:30,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,5.71,21.93

47,11:30-11:45,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,5.76,21.98

48,11:45-12:00,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,6.14,22.36

49,12:00-12:15,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,6.34,22.56

50,12:15-12:30,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,6.53,22.75

51,12:30-12:45,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,6.91,23.13

52,12:45-13:00,9.600000,5.760000,0.860000,0.000000,0.000000,0.000000,6.53,22.75

53,13:00-13:15,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,6.34,22.47

54,13:15-13:30,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,5.95,22.08

55,13:30-13:45,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,5.76,21.89

56,13:45-14:00,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,5.28,21.41

57,14:00-14:15,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,4.99,21.12

58,14:15-14:30,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,4.8,20.93

59,14:30-14:45,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,4.61,20.74

60,14:45-15:00,9.600000,5.760000,0.770000,0.000000,0.000000,0.000000,4.42,20.55

61,15:00-15:15,9.600000,5.760000,0.670000,0.000000,0.000000,0.000000,4.32,20.35

62,15:15-15:30,9.600000,5.760000,0.670000,0.000000,0.000000,0.000000,4.18,20.21

63,15:30-15:45,9.600000,5.760000,0.670000,0.000000,0.000000,0.000000,3.84,19.87

64,15:45-16:00,9.600000,5.760000,0.670000,0.000000,0.000000,0.000000,3.65,19.68

65,16:00-16:15,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,2.88,18.72

66,16:15-16:30,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,2.69,18.53

67,16:30-16:45,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,2.4,18.24

68,16:45-17:00,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,2.11,17.95

69,17:00-17:15,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,1.73,17.57

70,17:15-17:30,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,1.15,16.99

71,17:30-17:45,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0.96,16.8

72,17:45-18:00,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0.19,16.03

73,18:00-18:15,9.600000,5.760000,0.480000,0.000000,25.000000,55.000000,0,95.84

74,18:15-18:30,9.600000,5.760000,0.480000,0.000000,25.000000,55.000000,0,95.84

75,18:30-18:45,9.600000,5.760000,0.480000,0.000000,25.000000,55.000000,0,95.84

76,18:45-19:00,9.600000,5.760000,0.480000,0.000000,25.000000,55.000000,0,95.84

77,19:00-19:15,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

78,19:15-19:30,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

79,19:30-19:45,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

80,19:45-20:00,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

81,20:00-20:15,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

82,20:15-20:30,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

83,20:30-20:45,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

84,20:45-21:00,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

85,21:00-21:15,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

86,21:15-21:30,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

87,21:30-21:45,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

88,21:45-22:00,9.600000,5.760000,0.580000,158.480000,25.000000,55.000000,0,254.42

89,22:00-22:15,9.600000,5.760000,0.480000,0.000000,0.000000,55.000000,0,70.84

90,22:15-22:30,9.600000,5.760000,0.480000,0.000000,0.000000,55.000000,0,70.84

91,22:30-22:45,9.600000,5.760000,0.480000,0.000000,0.000000,55.000000,0,70.84

92,22:45-23:00,9.600000,5.760000,0.480000,0.000000,0.000000,55.000000,0,70.84

93,23:00-23:15,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0,15.84

94,23:15-23:30,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0,15.84

95,23:30-23:45,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0,15.84

96,23:45-24:00,9.600000,5.760000,0.480000,0.000000,0.000000,0.000000,0,15.84

