Block,Time,RIHAND1,AURY_LF,RAPPC,DADRI_GF,KOLDAM,CHAMERA3,SINGRAULI,RAMPUR,DADRI_RF,ANTA_RF,NJPC,FSTPP I & II,TALA,BSIUL,ANTA_GF,TANAKPUR,TANDA2,KHSTPP-I,SASAN,JHAJJAR,UNCHAHAR4,PARBATI3,BRBCL,KHSTPP-II,CHAMERA2,RAPPB,ANTA_LF,URI,RIHAND3,SALAL,KISHANGANGA,DULHASTI,TEHRI,UNCHAHAR3,AURY_GF,AURY_CRF,ANTA_CRF,RIHAND2,UNCHAHAR2,UNCHAHAR1,URI2,DADRT2,DADRI_CRF,SEWA2,NAPP,SINGRAULI_HYDRO,AURY_RF,DHAULIGNGA,CHAMERA1,KOTESHWR,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,7.973456,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,13.612142,77.565600,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,7.973456,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,13.888867,77.565600,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,6.440818,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,7.973456,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,77.565600,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,77.565600,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,13.093587,77.565600,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,13.977310,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,12.240043,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.300928,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

14,03:15-03:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

15,03:30-03:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

16,03:45-04:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,12.240043,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

17,04:00-04:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,14.901214,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

18,04:15-04:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,14.162904,401.014152,112.996800,0.000000,0.000000,14.363958,74.692800,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

19,04:30-04:45,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,0.000000,2.872800,0.000000,0.000000,0.000000,2.208034,0.000000,24.011054,401.014152,112.996800,0.000000,0.000000,14.363958,122.372470,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

20,04:45-05:00,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,0.000000,7.629295,0.000000,0.000000,0.000000,2.208034,0.000000,24.011054,401.014152,112.996800,0.000000,0.000000,14.363958,125.245270,12.611630,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,17.236800,4.788000,7.084899,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

21,05:00-05:15,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,0.000000,7.629295,0.000000,0.000000,0.000000,2.208034,0.000000,33.290763,401.014152,112.996800,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,15.780149,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,26.349475,4.788000,5.152654,383.040000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

22,05:15-05:30,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,18.136944,7.629295,0.000000,1.053360,0.000000,2.208034,0.000000,33.323819,401.014152,112.996800,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,15.780149,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,5.152654,421.344000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

23,05:30-05:45,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,36.273888,7.629295,0.000000,1.053360,0.000000,2.208034,0.000000,33.323819,401.014152,112.996800,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,15.780149,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,5.152654,478.800000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

24,05:45-06:00,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,118.143900,0.000000,0.000000,0.000000,54.410832,7.629295,0.000000,1.053360,0.000000,2.208034,0.000000,33.323819,401.014152,112.996800,0.000000,3.657074,14.363958,141.017038,12.611630,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,31.560297,44.703641,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,5.152654,536.256000,0.000000,0.000000,0.000000,0.567886,0.000000,6.135200,0.000000,8.497742,0.000000,0,0,0,0,0

25,06:00-06:15,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,118.143900,0.000000,0.000000,0.000000,72.547776,7.629295,0.000000,2.106720,0.000000,2.208034,0.000000,33.323819,401.014152,115.869600,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,47.340446,44.703641,6.703200,0.000000,0.000000,0.000000,113.116500,34.921498,4.788000,5.152654,564.615324,0.000000,3.829442,0.000000,0.567886,0.000000,16.065368,6.732886,18.883872,0.000000,0,0,0,0,0

26,06:15-06:30,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,108.821664,12.958722,0.000000,12.488636,0.000000,2.208034,0.000000,33.323819,401.014152,115.869600,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,47.340446,44.703641,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

27,06:30-06:45,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,126.958608,17.370960,0.000000,12.488636,0.000000,2.208034,0.000000,33.323819,401.014152,128.318400,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,47.340446,44.703641,7.242926,0.000000,0.000000,0.000000,113.116500,40.592760,5.120479,5.152654,573.233724,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

28,06:45-07:00,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,131.492844,17.370960,0.000000,12.488636,0.000000,2.208034,0.000000,33.323819,401.014152,210.113140,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,47.340446,44.703641,9.772324,0.000000,0.000000,0.000000,113.116500,40.592760,5.858884,5.152654,641.414871,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

29,07:00-07:15,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,134.394755,17.370960,0.000000,12.488636,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,42.287616,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,5.858884,5.152654,653.538252,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

30,07:15-07:30,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,134.394755,17.370960,0.000000,12.488636,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,42.287616,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

31,07:30-07:45,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,118.143900,0.000000,0.000000,0.000000,113.355900,17.370960,0.000000,12.488636,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,3.657074,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,26.477640,27.985898,0.000000,0,0,0,0,0

32,07:45:08:00,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,118.143900,0.000000,0.000000,0.000000,83.701997,17.370960,0.000000,6.244318,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,4.722979,0.000000,0.567886,0.000000,17.497336,13.453667,16.995485,0.000000,0,0,0,0,0

33,08:00-08:15,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,118.143900,0.000000,0.000000,0.000000,72.547776,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,7.589938,8.321544,8.497742,0.000000,0,0,0,0,0

34,08:15-08:30,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,118.143900,0.000000,0.000000,0.000000,36.273888,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

35,08:30-08:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,22.399126,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

36,08:45:09:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,18.408998,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

37,09:00:09:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,15.780149,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

38,09:15-09:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,0.000000,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

39,09:30-09:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,12.240043,0.000000,0.000000,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

40,09:45-10:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,210.672000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,67.876603,0.000000,0.000000,29.802427,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.538252,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

41,10:00-10:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,14.901214,7.135748,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

42,10:15-10:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.757357,118.422202,67.876603,0.000000,0.000000,14.901214,7.135748,0.000000,0.000000,0.000000,113.116500,40.592100,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

43,10:30-10:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,67.876603,0.000000,0.000000,14.901214,10.626008,0.000000,0.000000,0.000000,113.116500,40.592760,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

44,10:45-11:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,12.240043,0.000000,0.000000,14.901214,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

45,11:00-11:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,1.335277,0.000000,0.000000,7.239456,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

46,11:15-11:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.233724,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

47,11:30-11:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

