Block,Time,KHSTPP-II,SASAN,TALA,BRBCL,FSTPP I & II,KUDGI,KHSTPP-I,KISHANGANGA,CHAMERA2,CHAMERA3,NJPC,UNCHAHAR4,UNCHAHAR2,URI,URI2,RAPPC,AURY_LF,KOTESHWR,SINGRAULI_HYDRO,DADRI_RF,DULHASTI,AURY_CRF,AURY_GF,SALAL,RIHAND1,BSIUL,TANAKPUR,DADRT2,ANTA_GF,ANTA_LF,SINGRAULI,RAPPB,UNCHAHAR1,TEHRI,UNCHAHAR3,SEWA2,NAPP,PARBATI3,RIHAND3,DHAULIGNGA,CHAMERA1,DADRI_LF,ANTA_CRF,JHAJJAR,AURY_RF,RAMPUR,KOLDAM,RIHAND2,DADRI_CRF,ANTA_RF,DADRI_GF,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,142.411584,404.280558,27.531277,10.119490,19.665198,38.62,36.916896,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,11.377432,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.272937,20.036587,15.257228,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,443.751034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,142.411584,404.280558,27.531277,11.140233,19.665198,38.62,36.916896,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.212117,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,405.135034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,142.411584,404.280558,27.531277,11.140233,19.665198,38.62,36.916896,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,50.092675,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.212117,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,342.384034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,142.411584,401.847750,27.531277,11.140233,19.665198,33.79,36.916896,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,50.092675,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.212117,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,142.411584,401.847750,27.531277,11.140233,19.665198,33.79,36.916896,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.212117,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,140.900999,399.675600,27.531277,10.720865,19.665198,33.79,36.331864,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,11.377432,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,17.212117,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,142.399012,399.675600,27.531277,11.140233,19.665198,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,33.455381,45.829469,31.167746,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,82.003200,88.816800,12.654077,11.377432,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,8.210727,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,142.411584,399.675600,27.531277,11.140233,19.665198,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,11.377432,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,8.210727,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,142.411584,399.675600,27.531277,11.140233,19.665198,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,11.377432,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,8.210727,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,142.411584,399.675600,27.531277,11.140233,19.665198,33.79,34.658542,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,50.092675,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,8.210727,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,142.411584,399.675600,27.531277,11.140233,19.665198,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,50.092675,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,8.210727,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,142.411584,399.675600,27.531277,11.140233,13.872798,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,0.000000,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,142.411584,399.675600,27.531277,11.140233,13.872798,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,338.948330,0.000000,0.000000,134.489874,0.000000,15.885657,0.000000,20.036587,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,142.411584,399.675600,27.531277,11.140233,13.872798,33.79,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,301.876970,0.000000,0.000000,134.489874,0.000000,14.022338,0.000000,17.006004,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,142.411584,399.675600,27.531277,11.140233,13.872798,28.96,29.452423,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,236.523000,0.000000,0.000000,134.489874,0.000000,14.022338,0.000000,17.006004,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,142.411584,399.675600,27.531277,11.140233,13.872798,28.96,30.224164,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,182.113253,0.000000,0.000000,134.489874,0.000000,11.288468,0.000000,13.806365,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,142.411584,399.675600,27.531277,11.140233,19.430200,28.96,38.066401,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,181.894883,0.000000,0.000000,134.489874,0.000000,11.288468,0.000000,13.806365,15.257228,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,142.411584,399.675600,27.531277,11.140233,19.665198,28.96,38.227716,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,11.377432,181.897885,0.000000,0.000000,134.489874,0.000000,11.288468,0.000000,13.806365,15.257228,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,142.411584,399.675600,27.531277,11.140233,19.665198,28.96,38.227716,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,11.377432,181.894883,0.000000,0.000000,134.489874,0.000000,11.288468,0.000000,13.806365,14.284348,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,142.411584,399.675600,27.531277,11.140233,19.665198,19.31,33.595254,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,234.643799,0.000000,0.000000,134.489874,0.000000,14.022338,0.000000,17.006004,10.192075,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,142.411584,399.675600,27.531277,11.140233,19.665198,19.31,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,50.092675,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,275.139000,0.000000,0.000000,134.489874,0.000000,14.022338,0.000000,17.006004,5.096038,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,142.411584,399.675600,27.531277,11.140233,19.665198,19.31,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,50.092675,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,275.139000,0.000000,0.000000,134.489874,0.000000,14.022338,0.000000,17.006004,0.000000,38.251851,47.354063,119.386794,35.325627,41.183964,0.000000,0.000000,274.806034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,142.411584,399.675600,27.531277,11.140233,19.665198,19.31,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.918286,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,237.874560,0.000000,0.000000,134.489874,0.000000,11.232608,0.000000,13.040440,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,142.411584,399.675600,27.531277,11.140233,13.872798,33.79,24.580436,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,183.747872,0.000000,0.000000,134.489874,0.000000,11.245595,0.000000,13.087016,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,142.411584,399.675600,27.531277,11.140233,13.872798,33.79,24.580436,0.000000,38.143070,28.397762,147.648759,0.000000,32.229686,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,180.359137,0.000000,0.000000,134.489874,0.000000,11.245595,0.000000,13.087016,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,142.411584,401.727075,27.531277,11.140233,13.872798,48.27,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,20.048558,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,224.938200,0.000000,0.000000,134.489874,0.000000,11.575482,0.000000,13.988861,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,142.411584,401.847750,27.531277,11.140233,8.789581,56.96,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,20.048558,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,224.938200,0.000000,0.000000,134.489874,0.000000,11.575482,0.000000,13.958871,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.603339,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,118.030673,401.847750,27.531277,11.140233,8.789581,72.40,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,20.048558,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.757744,0.000000,0.000000,134.489874,0.000000,11.245991,0.000000,13.571028,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.938200,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,118.030673,401.847750,27.531277,11.140233,8.789581,84.96,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,20.048558,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.760863,0.000000,0.000000,134.489874,0.000000,11.245991,0.000000,13.571028,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.938200,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,118.030673,401.847750,27.531277,11.140233,8.789581,90.51,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,21.486660,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.950429,0.000000,0.000000,134.489874,0.000000,11.256290,0.000000,13.853239,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.938200,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,118.030673,401.847750,27.531277,11.140233,8.789581,90.51,17.245713,0.000000,38.143070,28.397762,147.648759,0.000000,21.486660,45.829469,30.793733,49.371232,0.000000,5.711306,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.953381,0.000000,0.000000,134.489874,0.000000,11.256290,0.000000,13.853239,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.938200,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,118.030673,401.847750,27.531277,11.140233,8.789581,90.51,14.622348,0.000000,38.143070,28.397762,147.648759,0.000000,21.383538,45.829469,30.793733,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.956334,0.000000,0.000000,134.489874,0.000000,11.527189,0.000000,13.853239,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.938200,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,118.030673,401.847750,27.531277,11.140233,8.789581,90.51,14.384460,0.000000,38.143070,28.397762,147.648759,0.000000,21.383538,45.829469,30.793733,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.782587,0.000000,0.000000,134.489874,0.000000,11.522716,0.000000,13.873720,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.774082,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,118.030673,401.847750,26.963622,11.140233,8.789581,90.51,14.384460,0.000000,38.143070,28.397762,147.648759,0.000000,21.383538,45.829469,30.793733,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.778216,0.000000,0.000000,134.489874,0.000000,11.522716,0.000000,13.873720,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.774082,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,118.030673,401.847750,26.963622,11.140233,8.789581,90.51,14.384460,0.000000,38.143070,28.397762,147.648759,0.000000,21.383538,45.829469,30.793733,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,181.782587,0.000000,0.000000,134.489874,0.000000,11.522716,0.000000,13.873720,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,224.774082,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,131.426141,401.847750,26.963622,11.140233,12.204915,90.51,22.684583,0.000000,38.143070,28.397762,147.648759,0.000000,28.901856,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,181.775679,0.000000,0.000000,134.489874,0.000000,14.365152,0.000000,18.198273,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,142.362402,401.847750,26.963622,11.140233,14.929525,90.51,22.684583,0.000000,38.143070,28.397762,147.648759,0.000000,28.901856,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,181.762523,0.000000,0.000000,134.489874,0.000000,14.365152,0.000000,18.198273,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,142.411584,390.987000,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,33.157584,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,5.565048,215.004234,0.000000,0.000000,134.489874,0.000000,14.162418,0.000000,17.821767,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,142.411584,390.987000,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,50.092675,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,4.328371,253.629888,0.000000,0.000000,134.489874,0.000000,14.162418,0.000000,17.821767,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,142.411584,388.814850,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,50.092675,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,4.328371,292.245888,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,142.411584,388.814850,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,292.245888,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

