Block,Time,CHAMERA3,UNCHAHAR3,SALAL,BSIUL,URI2,RIHAND1,RAPPB,AURY_LF,DULHASTI,SEWA2,TEHRI,KOLDAM,UNCHAHAR2,RIHAND2,KOTESHWR,UNCHAHAR4,JHAJJAR,RIHAND3,AURY_RF,KISHANGANGA,ANTA_GF,SINGRAULI_HYDRO,ANTA_LF,DADRT2,DHAULIGNGA,SINGRAULI,URI,NAPP,DADRI_LF,AURY_GF,NJPC,TANDA2,ANTA_CRF,DADRI_CRF,UNCHAHAR1,RAPPC,TANAKPUR,AURY_CRF,PARBATI3,CHAMERA1,RAMPUR,DADRI_GF,CHAMERA2,DADRI_RF,ANTA_RF,KUDGI,SASAN,FSTPP I & II,KHSTPP-II,TALA,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,4.820500,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,11.494258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,65.047923,0.000000,11.275414,20.721883,0,0,0,0,0

7,01:30-01:45,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,11.494258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,12.725293,20.721883,0,0,0,0,0

8,01:45-02:00,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,11.494258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,11.423256,20.721883,0,0,0,0,0

9,02:00-02:15,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,11.560811,20.721883,0,0,0,0,0

10,02:15-02:30,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,11.175676,20.721883,0,0,0,0,0

11,02:30-02:45,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,10.651876,20.721883,0,0,0,0,0

12,02:45-03:00,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.820500,50.133200,0.000000,14.836326,20.721883,0,0,0,0,0

13,03:00-03:15,0.000000,4.820500,2.240568,0.000000,9.078351,36.941227,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,87.971522,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.748700,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,49.612586,0.000000,14.079165,20.548345,0,0,0,0,0

14,03:15-03:30,0.000000,4.820500,2.240568,0.000000,9.078351,36.941227,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,99.540722,0.000000,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,49.612586,0.000000,13.920633,20.548345,0,0,0,0,0

15,03:30-03:45,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,49.612586,0.000000,13.960670,20.548345,0,0,0,0,0

16,03:45-04:00,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,3.652011,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,49.612586,0.000000,13.900363,20.548345,0,0,0,0,0

17,04:00-04:15,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,16.434049,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,66.012023,0.000000,14.420432,35.061714,0,0,0,0,0

18,04:15-04:30,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,16.434049,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,89.150423,0.000000,19.281969,35.061714,0,0,0,0,0

19,04:30-04:45,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,113.051234,0.000000,18.806172,35.061714,0,0,0,0,0

20,04:45-05:00,0.000000,4.820500,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.323862,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,6.642649,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.81,403.736157,4.714449,113.051234,0.000000,19.281969,35.061714,0,0,0,0,0

21,05:00-05:15,0.000000,4.820500,2.240568,0.000000,5.706392,73.271600,0.000000,0.000000,15.887261,0.000000,15.002360,0.000000,13.044273,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.714449,113.051234,0.000000,19.281969,35.061714,0,0,0,0,0

22,05:15-05:30,0.000000,4.820500,2.240568,0.000000,5.706392,73.271600,0.000000,0.000000,15.887261,0.000000,30.004720,0.000000,13.044273,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.63,403.736157,4.714449,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

23,05:30-05:45,0.000000,4.820500,2.240568,0.000000,5.706392,73.271600,0.000000,0.000000,15.887261,0.000000,30.004720,0.000000,27.216952,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,12.697236,0.000000,0.000000,63.63,403.736157,15.681472,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

24,05:45-06:00,0.000000,4.820500,2.240568,0.000000,5.706392,73.271600,0.000000,0.000000,31.774522,5.012067,45.007080,0.000000,32.186286,113.884312,8.555423,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,8.808052,118.945838,4.257466,0.000000,0.000000,0.000000,45.650135,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,3.681898,0.000000,0.000000,0.000000,12.697236,0.000000,0.000000,63.63,403.736157,15.681472,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

25,06:00-06:15,0.000000,4.820500,2.240568,2.121020,5.706392,73.271600,0.000000,0.000000,47.661784,5.012067,45.007080,0.000000,32.186286,113.884312,17.110847,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,17.616105,118.945838,4.257466,0.000000,0.000000,0.000000,91.300270,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,15.763432,6.778587,0.000000,0.000000,25.394471,0.000000,0.000000,63.63,403.736157,19.987577,129.991681,0.000000,19.281969,43.627309,0,0,0,0,0

26,06:15-06:30,9.330406,4.820500,2.240568,12.573407,5.706392,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,32.186286,113.884312,19.012052,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,174.502100,26.424157,118.945838,4.257466,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,15.763432,25.134087,0.000000,0.000000,38.091707,0.000000,0.000000,73.27,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

27,06:30-06:45,9.330406,4.820500,2.240568,12.573407,5.706392,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,32.186286,113.884312,19.012052,0.000000,231.384000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,241.099139,26.424157,118.945838,38.317190,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,15.763432,25.134087,0.000000,0.000000,38.091707,0.000000,0.000000,73.27,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

28,06:45-07:00,9.330406,8.390659,2.240568,12.573407,5.706392,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,32.186286,113.884312,19.012052,0.000000,252.594200,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,279.663139,26.424157,118.945838,38.317190,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,6.584803,52.118668,2.470024,0.000000,15.763432,25.134087,0.000000,0.000000,38.091707,0.000000,0.000000,73.27,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

29,07:00-07:15,14.732219,9.354759,2.240568,12.573407,5.187629,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,32.186286,113.884312,19.012052,0.000000,272.098039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,297.981039,26.424157,118.945838,8.514931,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,7.548903,52.118668,2.470024,0.000000,15.763432,36.558672,0.000000,0.000000,38.091707,0.000000,0.000000,82.91,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

30,07:15-07:30,14.732219,9.354759,2.240568,12.573407,5.187629,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,32.186286,113.884312,19.012052,0.000000,272.098039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,324.786683,26.424157,118.945838,8.514931,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,7.548903,52.118668,2.470024,0.000000,3.681898,36.558672,0.000000,0.000000,38.091707,0.000000,0.000000,82.91,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

31,07:30-07:45,14.732219,9.354759,12.323126,12.573407,5.187629,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,272.098039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,324.786683,26.424157,118.945838,8.514931,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,7.548903,52.118668,11.494258,0.000000,0.000000,36.558672,0.000000,0.000000,38.091707,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

32,07:45:08:00,0.000000,9.354759,12.323126,6.286703,5.187629,73.271600,0.000000,0.000000,31.774522,4.755038,45.007080,0.000000,40.868295,113.884312,17.110847,0.000000,272.098039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,324.786683,17.616105,118.945838,8.514931,0.000000,0.000000,0.000000,109.560324,0.000000,0.000000,0.000000,7.548903,52.118668,11.494258,0.000000,0.000000,26.657365,0.000000,0.000000,25.394471,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

33,08:00-08:15,0.000000,9.354759,12.323126,6.286703,5.187629,73.271600,0.000000,0.000000,15.887261,4.369494,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,250.666000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,8.808052,118.945838,8.514931,0.000000,0.000000,0.000000,73.040216,0.000000,0.000000,0.000000,7.548903,52.118668,11.494258,0.000000,0.000000,22.849170,0.000000,0.000000,12.697236,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

34,08:15-08:30,0.000000,14.268294,12.323126,6.286703,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,250.666000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,54.780162,0.000000,0.000000,0.000000,7.548903,52.118668,11.494258,0.000000,0.000000,12.947863,0.000000,0.000000,12.697236,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

35,08:30-08:45,0.000000,14.268294,16.804263,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,250.666000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,295.843822,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,36.520108,0.000000,0.000000,0.000000,7.548903,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,12.697236,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

36,08:45:09:00,0.000000,14.268294,68.337336,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,30.004720,0.000000,40.868295,113.884312,8.555423,0.000000,250.666000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,247.538749,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,7.548903,52.118668,2.470024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.91,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

37,09:00:09:15,0.000000,14.268294,68.337336,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,15.002360,0.000000,40.868295,113.884312,8.555423,0.000000,295.236439,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,247.731569,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

38,09:15-09:30,0.000000,14.268294,68.337336,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,295.236439,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,281.335686,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

39,09:30-09:45,0.000000,14.268294,68.337336,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,339.585039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,5.854015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

40,09:45-10:00,0.000000,14.268294,13.443410,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,387.790039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,17.433946,43.625525,0,0,0,0,0

41,10:00-10:15,0.000000,14.268294,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,387.790039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,18.965511,43.625525,0,0,0,0,0

42,10:15-10:30,0.000000,14.268294,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,387.790039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.884948,142.219814,0.000000,18.237294,43.625525,0,0,0,0,0

43,10:30-10:45,0.000000,14.268294,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,416.713039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.985793,142.219814,0.000000,16.858713,43.625525,0,0,0,0,0

44,10:45-11:00,0.000000,14.268294,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,416.713039,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.548903,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.985793,142.219814,0.000000,17.638766,43.625525,0,0,0,0,0

45,11:00-11:15,0.000000,14.268294,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,405.143839,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,0.000000,118.945838,4.257466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.985793,142.219814,0.000000,17.214704,43.625525,0,0,0,0,0

46,11:15-11:30,0.000000,14.268294,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,305.384749,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.087530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.52,403.736157,19.985793,142.219814,0.000000,16.926786,43.625525,0,0,0,0,0

