Block,Time,FSTPP I & II,KUDGI,KHSTPP-II,KHSTPP-I,SASAN,TALA,ANTA_RF,CHAMERA2,DADRI_RF,URI,AURY_CRF,SALAL,UNCHAHAR2,RIHAND2,DADRT2,KOLDAM,ANTA_GF,NAPP,DADRI_LF,ANTA_LF,UNCHAHAR3,TANDA2,SINGRAULI_HYDRO,ANTA_CRF,RIHAND1,DHAULIGNGA,RAMPUR,CHAMERA1,RAPPC,AURY_RF,UNCHAHAR1,PARBATI3,SEWA2,NJPC,JHAJJAR,RIHAND3,KOTESHWR,CHAMERA3,BSIUL,URI2,TEHRI,SINGRAULI,DADRI_GF,TANAKPUR,RAPPB,AURY_GF,AURY_LF,DADRI_CRF,UNCHAHAR4,KISHANGANGA,DULHASTI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,13.756950,24.14,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,552.208800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,13.196065,0,0,0,0,0

7,01:30-01:45,13.756950,24.14,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,532.900800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,9.287658,0,0,0,0,0

8,01:45-02:00,13.756950,24.14,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,503.938800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,8.973398,0,0,0,0,0

9,02:00-02:15,13.756950,19.31,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,474.976800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,11.691360,0,0,0,0,0

10,02:15-02:30,13.756950,19.31,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,465.322800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,11.626400,0,0,0,0,0

11,02:30-02:45,13.756950,19.31,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,455.668800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,10.231052,0,0,0,0,0

12,02:45-03:00,13.756950,19.31,142.411584,30.471886,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,82.451918,40.923403,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,426.706800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,13.572215,0,0,0,0,0

13,03:00-03:15,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,407.398800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

14,03:15-03:30,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,397.744800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

15,03:30-03:45,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,378.436800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.159919,0,0,0,0,0

16,03:45-04:00,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,359.128800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

17,04:00-04:15,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,359.128800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

18,04:15-04:30,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,359.128800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

19,04:30-04:45,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,9.951150,0.000000,15.257228,147.648759,359.128800,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

20,04:45-05:00,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,6.757800,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

21,05:00-05:15,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,6.757800,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

22,05:15-05:30,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,12.119439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

23,05:30-05:45,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

24,05:45-06:00,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

25,06:00-06:15,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

26,06:15-06:30,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.923403,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

27,06:30-06:45,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.923403,114.037875,576.670009,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

28,06:45-07:00,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,32.229686,114.037875,549.312600,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

29,07:00-07:15,13.756950,19.31,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,32.229686,114.037875,506.835000,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

30,07:15-07:30,9.536318,33.79,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,32.229686,114.037875,471.115200,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.349913,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

31,07:30-07:45,9.536318,43.44,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,440.222400,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,7.420064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

32,07:45:08:00,9.536318,48.27,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,416.087400,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,6.183387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

33,08:00-08:15,9.536318,67.58,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,367.817400,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,6.183387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

34,08:15-08:30,9.536318,82.06,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,363.209049,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

35,08:30-08:45,9.536318,90.51,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,362.850879,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

36,08:45:09:00,9.536318,90.51,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,362.672942,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

37,09:00:09:15,9.536318,90.51,113.203673,23.051242,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,26.662128,114.037875,361.949831,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

38,09:15-09:30,13.756950,90.51,138.232404,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,362.866724,0.000000,0.000000,37.220804,0.000000,0.000000,16.981869,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.457254,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

39,09:30-09:45,13.756950,90.51,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,372.644400,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.771547,0.000000,15.257228,147.648759,328.236000,119.386794,7.615075,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

40,09:45-10:00,13.756950,90.51,142.411584,30.468024,404.280558,26.963622,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,410.689752,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.797069,0.000000,15.257228,147.648759,354.301800,119.386794,7.615075,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

41,10:00-10:15,13.756950,90.51,142.411584,30.468024,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,432.893952,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.288671,0.000000,15.257228,147.648759,383.263800,119.386794,7.615075,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

42,10:15-10:30,13.756950,90.51,142.411584,30.468024,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,449.305752,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.692504,0.000000,15.257228,147.648759,407.398800,119.386794,7.615075,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

43,10:30-10:45,10.262685,90.51,126.350461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,469.579152,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.267390,0.000000,15.257228,147.648759,436.360800,119.386794,15.230150,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

44,10:45-11:00,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,35.355844,114.037875,485.990952,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.267390,0.000000,15.257228,147.648759,455.668800,119.386794,22.845226,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

45,11:00-11:15,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,35.355844,114.037875,455.948179,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,474.976800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

46,11:15-11:30,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,453.167352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,484.630800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

