Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

2,00:15-00:30,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

3,00:30-00:45,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

4,00:45-01:00,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

5,01:00-01:15,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

6,01:15-01:30,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

7,01:30-01:45,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

8,01:45-02:00,0,653.1525,0,683.129127,0,0,0,0,0,0,2.0496,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,31.725,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

9,02:00-02:15,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,26.496,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

10,02:15-02:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,26.496,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

11,02:30-02:45,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

12,02:45-03:00,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

13,03:00-03:15,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

14,03:15-03:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

15,03:30-03:45,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

16,03:45-04:00,0,653.1525,0,683.129127,0,0,0,0,0,0,1.4091,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

17,04:00-04:15,0,653.1525,0,683.129127,0,0,0,0,0,0,1.0248,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

18,04:15-04:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.0248,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

19,04:30-04:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

20,04:45-05:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

21,05:00-05:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

22,05:15-05:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,12.782,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

23,05:30-05:45,32.957704,653.1525,0,683.129127,0,0,0,0,0,0,1.5372,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.70781,0,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

24,05:45-06:00,32.957704,653.1525,0,683.129127,9.136036,0,0,0,0,0,1.5372,0,10.91181,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.70781,18.94,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

