Time,Block,WR/2024/21351/A/5418,NER/2024/1922/A/5415,NER/2024/1934/A/5414,NR/2024/18677/C,WR/2024/21355/A/5431,NR/2024/18678/C,NR/2024/18388/A/5258,NR/2024/18445/A/5430,NR/2024/18436/A/5271,NR/2024/18679/C,Total
13,03:00-03:15,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

14,03:15-03:30,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

15,03:30-03:45,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

16,03:45-04:00,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

17,04:00-04:15,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

18,04:15-04:30,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

19,04:30-04:45,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

20,04:45-05:00,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

21,05:00-05:15,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

22,05:15-05:30,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

23,05:30-05:45,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

24,05:45-06:00,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.390000,0.000000,7.720000,0.000000,53.11

25,06:00-06:15,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.430000,132.980000,7.720000,0.000000,186.13

26,06:15-06:30,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.430000,132.980000,7.720000,0.000000,186.13

27,06:30-06:45,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.430000,132.980000,7.720000,0.000000,186.13

28,06:45-07:00,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.430000,132.980000,7.720000,0.000000,186.13

29,07:00-07:15,0.000000,25.000000,20.000000,0.18,0.000000,0.000000,0.480000,132.980000,7.720000,0.000000,186.36

30,07:15-07:30,0.000000,25.000000,20.000000,0.49,0.000000,0.000000,0.480000,132.980000,7.720000,0.000000,186.67

31,07:30-07:45,0.000000,25.000000,20.000000,0.82,0.000000,0.000000,0.480000,132.980000,7.720000,0.000000,187

32,07:45:08:00,0.000000,25.000000,20.000000,1.19,0.000000,0.000000,0.480000,132.980000,7.720000,0.000000,187.37

33,08:00-08:15,0.000000,25.000000,20.000000,1.76,0.000000,0.000000,0.870000,132.980000,7.720000,0.000000,188.33

34,08:15-08:30,0.000000,25.000000,20.000000,2.34,0.000000,0.000000,0.870000,132.980000,7.720000,0.000000,188.91

35,08:30-08:45,0.000000,25.000000,20.000000,2.93,0.000000,0.000000,0.870000,132.980000,7.720000,0.000000,189.5

36,08:45:09:00,0.000000,25.000000,20.000000,3.52,0.000000,0.000000,0.870000,132.980000,7.720000,0.000000,190.09

37,09:00:09:15,0.000000,25.000000,20.000000,4.08,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,198.18

38,09:15-09:30,0.000000,25.000000,20.000000,4.62,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,198.72

39,09:30-09:45,0.000000,25.000000,20.000000,5.16,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,199.26

40,09:45-10:00,0.000000,25.000000,20.000000,5.64,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,199.74

41,10:00-10:15,0.000000,25.000000,20.000000,6.04,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,200.14

42,10:15-10:30,0.000000,25.000000,20.000000,6.43,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,200.53

43,10:30-10:45,0.000000,25.000000,20.000000,6.82,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,200.92

44,10:45-11:00,0.000000,25.000000,20.000000,7.17,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.27

45,11:00-11:15,0.000000,25.000000,20.000000,7.48,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.58

46,11:15-11:30,0.000000,25.000000,20.000000,7.73,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.83

47,11:30-11:45,0.000000,25.000000,20.000000,7.91,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.01

48,11:45-12:00,0.000000,25.000000,20.000000,7.91,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.01

49,12:00-12:15,0.000000,25.000000,20.000000,8.14,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.24

50,12:15-12:30,0.000000,25.000000,20.000000,8.13,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.23

51,12:30-12:45,0.000000,25.000000,20.000000,8.34,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.44

52,12:45-13:00,0.000000,25.000000,20.000000,8.3,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.4

53,13:00-13:15,0.000000,25.000000,20.000000,8.26,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.36

54,13:15-13:30,0.000000,25.000000,20.000000,8.05,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,202.15

55,13:30-13:45,0.000000,25.000000,20.000000,7.85,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.95

56,13:45-14:00,0.000000,25.000000,20.000000,7.77,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.87

57,14:00-14:15,0.000000,25.000000,20.000000,7.44,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.54

58,14:15-14:30,0.000000,25.000000,20.000000,7.1,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,201.2

59,14:30-14:45,0.000000,25.000000,20.000000,6.81,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,200.91

60,14:45-15:00,0.000000,25.000000,20.000000,6.25,0.000000,4.150000,0.870000,132.980000,7.720000,3.380000,200.35

61,15:00-15:15,0.000000,25.000000,20.000000,5.97,0.000000,4.150000,0.680000,132.980000,7.720000,3.380000,199.88

62,15:15-15:30,0.000000,25.000000,20.000000,5.54,0.000000,4.150000,0.680000,132.980000,7.720000,3.380000,199.45

63,15:30-15:45,0.000000,25.000000,20.000000,5.32,0.000000,4.150000,0.680000,132.980000,7.720000,3.380000,199.23

64,15:45-16:00,0.000000,25.000000,20.000000,4.57,0.000000,4.150000,0.680000,132.980000,7.720000,3.380000,198.48

65,16:00-16:15,0.000000,25.000000,20.000000,4.01,0.000000,4.150000,0.530000,132.980000,7.720000,3.380000,197.77

66,16:15-16:30,0.000000,25.000000,20.000000,3.42,0.000000,4.150000,0.530000,132.980000,7.720000,3.380000,197.18

67,16:30-16:45,0.000000,25.000000,20.000000,2.82,0.000000,4.150000,0.530000,132.980000,7.720000,3.380000,196.58

68,16:45-17:00,0.000000,25.000000,20.000000,2.25,0.000000,4.150000,0.530000,132.980000,7.720000,3.380000,196.01

69,17:00-17:15,0.000000,25.000000,20.000000,1.69,0.000000,0.000000,0.530000,132.980000,7.720000,0.000000,187.92

70,17:15-17:30,0.000000,25.000000,20.000000,1.15,0.000000,0.000000,0.530000,132.980000,7.720000,0.000000,187.38

71,17:30-17:45,0.000000,25.000000,20.000000,0.79,0.000000,0.000000,0.530000,132.980000,7.720000,0.000000,187.02

72,17:45-18:00,0.000000,25.000000,20.000000,0.49,0.000000,0.000000,0.530000,132.980000,7.720000,0.000000,186.72

73,18:00-18:15,55.000000,25.000000,20.000000,0.2,25.000000,0.000000,0.530000,132.980000,7.720000,0.000000,266.43

74,18:15-18:30,55.000000,25.000000,20.000000,0.1,25.000000,0.000000,0.530000,132.980000,7.720000,0.000000,266.33

75,18:30-18:45,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.530000,132.980000,7.720000,0.000000,266.23

76,18:45-19:00,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.530000,132.980000,7.720000,0.000000,266.23

77,19:00-19:15,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

78,19:15-19:30,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

79,19:30-19:45,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

80,19:45-20:00,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

81,20:00-20:15,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

82,20:15-20:30,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

83,20:30-20:45,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

84,20:45-21:00,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.630000,132.980000,7.720000,0.000000,266.33

85,21:00-21:15,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.580000,132.980000,7.720000,0.000000,266.28

86,21:15-21:30,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.580000,132.980000,7.720000,0.000000,266.28

87,21:30-21:45,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.580000,132.980000,7.720000,0.000000,266.28

88,21:45-22:00,55.000000,25.000000,20.000000,0,25.000000,0.000000,0.580000,132.980000,7.720000,0.000000,266.28

89,22:00-22:15,55.000000,25.000000,20.000000,0,0.000000,0.000000,0.530000,0.000000,7.720000,0.000000,108.25

90,22:15-22:30,55.000000,25.000000,20.000000,0,0.000000,0.000000,0.530000,0.000000,7.720000,0.000000,108.25

91,22:30-22:45,55.000000,25.000000,20.000000,0,0.000000,0.000000,0.530000,0.000000,7.720000,0.000000,108.25

92,22:45-23:00,55.000000,25.000000,20.000000,0,0.000000,0.000000,0.530000,0.000000,7.720000,0.000000,108.25

93,23:00-23:15,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.480000,0.000000,7.720000,0.000000,53.2

94,23:15-23:30,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.480000,0.000000,7.720000,0.000000,53.2

95,23:30-23:45,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.480000,0.000000,7.720000,0.000000,53.2

96,23:45-24:00,0.000000,25.000000,20.000000,0,0.000000,0.000000,0.480000,0.000000,7.720000,0.000000,53.2

