Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
15,03:30-03:45,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,0,13.0416,32.016,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

16,03:45-04:00,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,0,13.0416,32.016,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

17,04:00-04:15,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,0,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

18,04:15-04:30,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,0,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

19,04:30-04:45,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,14.04936,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

20,04:45-05:00,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,14.04936,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

21,05:00-05:15,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0,94.455943,19.725135,0.758012,0,0,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,14.04936,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

22,05:15-05:30,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,9.514482,449.878553,60.792497,20.750636,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,28.09872,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

23,05:30-05:45,688.715947,23.197435,16.166609,22.230299,1.494586,37.890519,27.038981,43.606625,9.514482,443.578553,60.792497,20.750636,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,28.09872,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

24,05:45-06:00,688.715947,23.197435,32.333219,22.230299,1.494586,37.890519,27.038981,43.606625,9.514482,443.578553,60.792497,20.750636,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,38.964161,0,5.534073,127.380717,144.68895,2.746854,51.870006,28.09872,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

25,06:00-06:15,688.715947,23.197435,32.333219,22.230299,1.494586,37.890519,27.038981,43.606625,18.483467,443.578553,60.792497,20.750636,3.814368,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,38.964161,9.442482,5.534073,127.380717,144.68895,2.746854,51.870006,28.09872,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

26,06:15-06:30,685.515947,23.197435,32.333219,22.230299,1.494586,37.890519,27.038981,43.606625,18.800617,443.578553,60.792497,20.750636,3.814368,0.86244,94.455943,19.725135,0.758012,1.873698,22.286372,69.333912,38.964161,18.884964,5.534073,127.380717,144.68895,2.746854,51.870006,28.09872,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

27,06:30-06:45,685.515947,23.197435,32.333219,22.230299,1.494586,37.890519,27.038981,43.606625,18.800617,443.578553,60.792497,20.750636,22.886205,0.86244,94.455943,19.725135,0.758012,4.21582,22.286372,69.333912,38.964161,32.652103,5.534073,127.380717,144.68895,0,51.870006,28.09872,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

28,06:45-07:00,685.515947,23.197435,32.333219,22.230299,1.494586,37.890519,27.038981,43.606625,18.800617,443.578553,60.792497,20.750636,22.886205,1.724881,94.455943,19.725135,0.758012,4.21582,44.572744,69.333912,25.976107,32.652103,5.534073,127.380717,144.68895,0,51.870006,28.09872,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

29,07:00-07:15,688.715947,11.598717,32.333219,22.630299,1.494586,37.890519,27.038981,43.606625,18.800617,449.878553,60.792497,20.750636,22.886205,1.724881,94.455943,19.725135,0.758012,4.21582,44.572744,69.333912,12.988053,32.652103,5.534073,127.380717,144.68895,0,51.870006,23.7,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

30,07:15-07:30,688.715947,11.598717,16.166609,22.630299,1.494586,37.890519,27.038981,43.606625,18.800617,449.878553,60.792497,9.222505,22.886205,1.724881,94.455943,19.725135,0.758012,4.21582,44.572744,69.333912,0,32.652103,5.534073,127.380717,144.68895,0,51.870006,23.7,19.5624,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

31,07:30-07:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,43.606625,18.800617,449.878553,60.792497,9.222505,22.886205,1.724881,94.455943,19.725135,0.758012,4.21582,44.572744,69.333912,0,21.768069,5.534073,127.380717,144.68895,0,51.870006,23.7,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

32,07:45:08:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,22.886205,0.86244,94.455943,19.725135,0.758012,4.21582,22.286372,69.333912,0,10.858854,5.534073,127.380717,144.68895,0,51.870006,23.7,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

33,08:00-08:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,3.814368,0.86244,94.455943,19.725135,0.758012,1.873698,22.286372,69.333912,0,10.780167,5.534073,127.380717,144.68895,0,51.870006,23.7,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

34,08:15-08:30,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,23.7,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

35,08:30-08:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,23.7,13.0416,34.224,6.9174,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

36,08:45:09:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.86244,94.455943,19.725135,0.758012,0,22.286372,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,20.935,13.0416,34.224,6.9174,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

37,09:00:09:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,14.04936,13.0416,34.224,6.9174,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

38,09:15-09:30,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,14.04936,13.0416,34.224,6.9174,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

39,09:30-09:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

40,09:45-10:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

41,10:00-10:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

42,10:15-10:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,38.64,0,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,348.975

43,10:30-10:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,79.37622,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

44,10:45-11:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0.970245,94.455943,19.725135,0.758012,0,25.1836,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,79.37622,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

45,11:00-11:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,79.37622,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

46,11:15-11:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,79.37622,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

47,11:30-11:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

48,11:45-12:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,0,51.870006,0,13.0416,34.224,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

49,12:00-12:15,688.715947,0,0,22.630299,3.094586,28.763046,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,0.252747,51.870006,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

50,12:15-12:30,688.715947,0,0,22.630299,3.094586,28.763046,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,2.729668,51.870006,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

51,12:30-12:45,688.715947,0,0,22.630299,3.094586,28.763046,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,5.493709,51.870006,0,13.0416,34.224,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

52,12:45-13:00,688.715947,0,0,22.630299,3.094586,28.763046,27.638981,44.906625,9.514482,449.878553,60.792497,9.222505,0,0,94.455943,19.725135,0.758012,0,0,69.333912,0,0,5.534073,127.380717,144.68895,5.493709,51.870006,0,13.0416,34.224,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,348.975

