Block,Time,ANTA_RF,ANTA_LF,DULHASTI,CHAMERA2,SALAL,UNCHAHAR1,TEHRI,ANTA_CRF,KOLDAM,JHAJJAR,RAPPC,TANAKPUR,DADRI_RF,NJPC,DADRI_CRF,RAPPB,SINGRAULI,CHAMERA3,PARBATI3,DADRT2,AURY_RF,BSIUL,RIHAND3,DADRI_GF,UNCHAHAR3,NAPP,KOTESHWR,RAMPUR,URI,KISHANGANGA,AURY_GF,UNCHAHAR4,DHAULIGNGA,TANDA2,AURY_CRF,UNCHAHAR2,CHAMERA1,DADRI_LF,RIHAND2,URI2,AURY_LF,RIHAND1,SEWA2,ANTA_GF,SINGRAULI_HYDRO,KHSTPP-I,TALA,FSTPP I & II,KHSTPP-II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.000000,57.080594,46.782935,80.702294,18.852432,62.103359,0.000000,9.850160,284.142222,65.745941,10.503047,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,592.774770,0.000000,6.289964,125.957564,0.000000,24.051915,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,41.994958,5.168424,0.000000,38.086942,27.104025,0.000000,119.976948,18.496556,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,13.793780,143.050180,12.584813,336.621285,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,57.080594,46.782935,80.702294,18.457235,62.103359,0.000000,9.850160,244.129264,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,589.984568,0.000000,6.289964,125.957564,0.000000,23.422707,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,38.086942,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,13.793780,143.050180,14.062525,336.621285,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,57.080594,46.782935,80.702294,18.457235,62.103359,0.000000,9.850160,244.129264,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,589.984568,0.000000,6.289964,125.957564,0.000000,23.422707,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,38.086942,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,12.219360,143.050180,12.863050,336.621285,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,57.080594,46.782935,80.702294,18.457235,62.103359,0.000000,9.850160,232.950900,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,529.919022,0.000000,6.289964,125.957564,0.000000,23.422707,47.753786,37.808120,6.506724,37.272144,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,38.086942,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.468738,336.621285,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,57.080594,46.782935,80.702294,16.061940,62.103359,0.000000,9.850160,193.402300,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,17.660827,477.477000,0.000000,6.289964,125.957564,0.000000,19.471898,47.753786,37.808120,6.506724,37.272144,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,32.293650,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.469041,336.621285,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,57.080594,46.782935,75.097968,16.061940,62.103359,0.000000,9.850160,140.104350,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,17.660827,477.477000,0.000000,6.289964,125.957564,0.000000,19.471898,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,32.293650,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.469041,336.621285,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,57.080594,46.782935,75.097968,16.061940,62.103359,0.000000,9.850160,115.752000,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,429.247000,0.000000,6.289964,125.957564,0.000000,19.471898,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,32.293650,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.469041,336.621285,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,57.080594,46.782935,75.097968,16.061940,62.103359,0.000000,9.850160,115.752000,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,381.017000,0.000000,6.289964,125.957564,0.000000,19.471898,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,32.293650,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.469041,336.621285,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,57.080594,46.782935,75.097968,16.061940,62.103359,0.000000,9.850160,115.752000,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,365.583400,0.000000,6.289964,125.957564,0.000000,19.471898,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,32.293650,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,27.972339,9.500345,12.219360,125.042834,14.469041,336.621285,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,12.219360,142.957168,14.469041,336.621285,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,4.120860,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,12.219360,143.050180,14.469041,336.621285,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,17.660827,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.500345,12.219360,143.050180,14.469041,336.621285,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,17.660827,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.205409,12.219360,143.050180,14.469041,336.621285,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,5.886942,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,9.110689,12.219360,143.050180,14.469041,336.621285,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,8.830413,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,31.031278,8.870487,12.219360,143.050180,14.469041,336.621285,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,124.288293,33.598227,11.773884,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,5.168424,0.000000,24.115000,27.104025,0.000000,119.976948,23.120694,0.000000,92.601600,0.000000,0.000000,0.000000,25.119149,8.706854,9.537193,114.948102,14.469041,336.621285,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,4.059401,0.000000,24.115000,27.104025,0.000000,96.210072,23.120694,0.000000,63.699869,0.000000,0.000000,0.000000,25.119149,8.573565,9.537193,114.948102,14.469041,336.621285,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,57.080594,46.782935,75.097968,14.452795,62.103359,0.000000,9.850160,126.844900,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,367.866222,0.000000,6.289964,125.957564,0.000000,18.226889,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,4.059401,0.000000,29.580327,27.104025,0.000000,96.210072,23.120694,0.000000,63.699869,0.000000,0.000000,0.000000,25.119149,8.468069,10.720161,114.948102,14.469041,336.621285,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,57.080594,46.782935,75.097968,16.734845,62.103359,0.000000,9.850160,126.844900,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,367.866222,0.000000,6.289964,90.893872,0.000000,20.836614,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.390671,41.994958,4.059401,0.000000,33.874533,27.104025,0.000000,96.210072,23.120694,0.000000,63.699869,0.000000,0.000000,0.000000,25.119149,8.359737,11.111613,114.948102,14.469041,336.621285,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,57.080594,46.782935,75.097968,16.734845,62.103359,0.000000,9.850160,204.012900,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,367.866222,0.000000,6.289964,90.893872,0.000000,20.836614,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.441678,41.994958,4.059401,0.000000,33.874533,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,11.111613,114.948102,14.469041,336.621285,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,57.080594,46.782935,75.097968,16.734845,62.103359,0.000000,9.850160,172.663400,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,367.866222,0.000000,6.289964,90.893872,0.000000,20.836614,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,41.994958,4.059401,0.000000,34.180890,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,11.111613,114.948102,14.469041,336.621285,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,57.080594,46.782935,75.097968,14.452795,62.103359,0.000000,9.850160,136.490900,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,75.611886,367.866222,0.000000,6.289964,90.893872,0.000000,18.226889,47.753786,30.024094,6.506724,24.493123,8.045392,0.000000,1.649466,41.994958,4.059401,0.000000,29.580327,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,11.111613,114.948102,14.469041,336.621285,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,57.080594,46.782935,75.097968,14.452795,62.103359,0.000000,9.850160,136.490900,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,8.830413,367.866222,0.000000,6.289964,90.893872,0.000000,18.226889,47.753786,30.024094,6.506724,24.493123,8.045392,0.000000,1.649466,31.496219,4.059401,0.000000,29.580327,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,11.111613,114.948102,14.469041,336.621285,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,57.080594,46.782935,75.097968,14.452795,62.103359,0.000000,9.850160,136.490900,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,4.120860,367.866222,0.000000,6.289964,90.893872,0.000000,18.226889,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,20.997478,2.895170,0.000000,28.943691,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,9.537193,114.948102,14.469041,336.621285,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,4.120860,365.583400,0.000000,6.289964,90.893872,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,10.498740,2.895170,0.000000,24.115000,27.104025,0.000000,96.210072,23.120694,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.671405,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,4.120860,365.583400,0.000000,6.289964,90.893872,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,27.104025,0.000000,96.210072,18.496556,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.666584,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,111.824342,33.598227,4.120860,365.583400,0.000000,6.289964,90.893872,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,27.104025,0.000000,96.210072,18.496556,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.666584,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,103.309046,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,27.104025,0.000000,119.976948,18.496556,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.666584,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,99.047636,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,13.552013,0.000000,119.976948,18.496556,0.000000,52.088400,0.000000,0.000000,0.000000,25.119149,8.524788,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,62.103359,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,13.552013,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,8.524788,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,46.116355,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,13.552013,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,8.524788,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,46.116355,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,13.552013,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.275634,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,57.080594,46.782935,75.097968,12.057500,46.116355,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,30.024094,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,12.698535,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.275634,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,57.080594,46.782935,75.658401,12.057500,46.116355,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.627288,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,57.080594,46.782935,75.658401,12.057500,46.116355,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.627288,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,57.080594,46.782935,75.658401,12.057500,46.423797,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.627288,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,57.080594,46.782935,75.658401,12.057500,44.732864,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,25.119149,11.627288,7.716800,114.948102,14.469041,336.621285,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,57.080594,46.782935,44.834608,12.057500,44.732864,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,29.817715,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.291507,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,57.080594,46.782935,44.834608,12.057500,44.732864,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,29.817715,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,57.080594,46.782935,50.438934,12.057500,44.732864,0.000000,9.850160,115.752000,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,29.817715,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

