Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,SASAN
9,02:00-02:15,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

10,02:15-02:30,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

11,02:30-02:45,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

12,02:45-03:00,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

13,03:00-03:15,0,92,0,0,0,123.665625,683.129127,0,123.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,0,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

14,03:15-03:30,0,92,0,0,0,123.665625,683.129127,0,123.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,0,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

15,03:30-03:45,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

16,03:45-04:00,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

17,04:00-04:15,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

18,04:15-04:30,0,92,0,0,0,123.665625,683.129127,0,123.375,5.52,0,0.59303,9.67784,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

19,04:30-04:45,0,92,0,0,0,123.665625,683.129127,16.478852,123.375,5.52,0,0.59303,9.67784,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

20,04:45-05:00,0,92,0,0,0,123.665625,683.129127,16.478852,123.375,5.52,0,0.59303,9.67784,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

21,05:00-05:15,0,92,0,0,15.12,123.665625,683.129127,16.478852,123.375,5.52,0,0.59303,9.67784,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

22,05:15-05:30,0,92,0,0,31.122,123.665625,683.129127,16.478852,123.375,5.52,0,0.59303,9.67784,118.125,53.9325,37.88,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

23,05:30-05:45,3.3325,92,0,0,31.122,123.665625,683.129127,16.478852,123.375,5.52,0,0.59303,19.35568,118.125,53.9325,56.82,10.91181,0,2.324,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

24,05:45-06:00,13.17004,92,0,0,31.122,123.665625,683.129127,32.957704,123.375,5.52,0,0.59303,19.35568,118.125,53.9325,75.76,10.91181,7.926,2.324,653.1525,6.726,8.874,3.2025,0,3.819,42.392196,5.1987,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.6258,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

25,06:00-06:15,26.34008,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,19.35568,118.125,53.9325,94.7,10.91181,15.852,2.324,653.1525,6.726,17.748,3.2025,2.2,16.549,42.392196,5.1987,0,0,7.031,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

26,06:15-06:30,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,53.9325,123.11,10.91181,27.408108,12.782,653.1525,6.726,29.58,3.2025,13.0416,16.549,42.392196,10.536032,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

27,06:30-06:45,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,53.9325,132.58,10.91181,27.408108,12.782,653.1525,6.726,29.58,3.2025,13.0416,16.549,42.392196,10.536032,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

28,06:45-07:00,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,27.408108,12.782,653.1525,6.726,29.58,3.2025,13.0416,16.549,42.392196,15.804048,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

29,07:00-07:15,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,27.408108,12.782,653.1525,6.726,29.58,3.2025,13.0416,16.549,42.392196,15.804048,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

30,07:15-07:30,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,53.9325,132.58,10.91181,27.408108,12.782,653.1525,6.726,29.58,3.2025,13.0416,16.549,42.392196,10.536032,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

31,07:30-07:45,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.375,6.624,0,0.59303,20.3744,118.125,53.9325,124.4358,10.91181,27.408108,2.324,653.1525,6.726,29.58,3.2025,13.0416,3.819,42.392196,10.536032,0,0,27.65,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

32,07:45:08:00,13.17004,92,0,0,46.683,123.665625,683.129127,32.957704,123.375,39.744,0,0.59303,9.67784,118.125,53.9325,102.276,10.91181,15.852,2.324,653.1525,6.726,19.72,3.2025,6.5208,0,42.392196,4.9321,0,0,14.04936,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

33,08:00-08:15,3.3325,92,0,0,46.683,123.665625,683.129127,32.957704,123.375,39.744,0,0.59303,9.67784,118.125,53.9325,71.972,10.91181,7.926,2.324,653.1525,6.726,8.874,8.3265,6.38,0,42.392196,4.5322,0,0,8.69,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

34,08:15-08:30,0,92,0,0,46.683,123.665625,683.129127,32.957704,123.375,6.624,0,0.59303,0,118.125,53.9325,37.88,10.91181,0,2.324,653.1525,6.726,8.874,8.3265,2.2,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

35,08:30-08:45,0,92,0,0,46.683,123.665625,683.129127,32.957704,123.375,6.624,0,0.59303,0,118.125,53.9325,21.781,10.91181,0,15.106,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

36,08:45:09:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,123.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,70.882,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

37,09:00:09:15,0,92,0,0,15.561,123.665625,683.129127,16.478852,123.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,70.882,653.1525,6.726,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

38,09:15-09:30,0,92,0,0,0,123.665625,683.129127,16.478852,123.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,70.882,653.1525,9.4164,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

39,09:30-09:45,0,92,0,0,0,123.665625,683.129127,16.478852,123.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,70.882,653.1525,24.75168,8.874,3.2025,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.3,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

40,09:45-10:00,0,92,0,0,0,123.665625,683.129127,16.478852,123.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,13.944,653.1525,24.75168,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.3,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

41,10:00-10:15,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,24.75168,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

42,10:15-10:30,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,24.75168,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

43,10:30-10:45,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,24.75168,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

44,10:45-11:00,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,24.75168,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

45,11:00-11:15,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

46,11:15-11:30,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,6.726,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

47,11:30-11:45,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

48,11:45-12:00,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,39.744,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

49,12:00-12:15,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,5.52,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

50,12:15-12:30,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,4.416,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

51,12:30-12:45,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,4.416,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

52,12:45-13:00,0,92,0,0,0,123.665625,683.129127,16.478852,108.375,4.416,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

53,13:00-13:15,0,92,0,0,0,123.665625,683.129127,0,108.375,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

54,13:15-13:30,0,92,0,0,0,123.665625,683.129127,0,108.375,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

55,13:30-13:45,0,92,0,0,0,123.665625,683.129127,0,123.75,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

56,13:45-14:00,0,92,0,0,0,123.665625,683.129127,0,123.75,11.04,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

57,14:00-14:15,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

58,14:15-14:30,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

59,14:30-14:45,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,12.782,653.1525,7.3986,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

