Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
15,03:30-03:45,0,42.66,0,0,101.25,11.7852,0,19.985,31.332,26.39091,51.888,32.41932,0.9565,12.411,0,36.5917,653.1525,15.804048,0,15.8746,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

16,03:45-04:00,0,42.66,0,0,101.25,11.7852,0,19.985,31.332,26.39091,51.888,32.41932,0.9565,12.411,0,36.5917,653.1525,15.804048,0,7.888,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

17,04:00-04:15,0,42.66,0,0,101.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

18,04:15-04:30,0,42.66,0,0,101.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

19,04:30-04:45,0,42.66,0,0,98.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

20,04:45-05:00,0,42.66,0,0,98.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,16.3325,26.46,147.515625,30.35,415.125

21,05:00-05:15,0,42.66,0,0,98.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,17.0275,26.46,147.515625,30.35,415.125

22,05:15-05:30,0,42.66,0,0,98.25,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,17.7225,26.46,147.515625,30.35,415.125

23,05:30-05:45,0,42.66,0,0,98.25,11.7852,0,19.985,33.57,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,18.4175,26.46,147.515625,30.35,417.375

24,05:45-06:00,0,42.66,0,0,98.25,11.7852,0,19.985,39.165,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,18.683,18.4175,26.46,147.515625,30.35,417.375

25,06:00-06:15,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,26.46,147.515625,30.35,417.375

26,06:15-06:30,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,26.46,147.515625,30.35,417.375

27,06:30-06:45,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,30.35,417.375

28,06:45-07:00,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,0.9565,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,30.35,417.375

29,07:00-07:15,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.5256,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,30.35,417.375

30,07:15-07:30,0,42.66,0,0,101.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.5256,0,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,30.35,417.375

31,07:30-07:45,0,42.66,0,0,98.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.5256,23.675,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,28.2255,417.375

32,07:45:08:00,0,42.66,0,0,98.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,47.35,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,28.2255,417.375

33,08:00-08:15,0,42.66,0,0,98.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,71.025,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

34,08:15-08:30,0,42.66,0,0,98.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,94.7,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

35,08:30-08:45,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,118.375,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

36,08:45:09:00,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

37,09:00:09:15,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

38,09:15-09:30,0,42.66,0,0,112.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,32.88,32.88,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.743,417.375

39,09:30-09:45,0,42.66,0,0,116.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

40,09:45-10:00,0,42.66,0,0,117.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

41,10:00-10:15,0,42.66,0,0,120,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

42,10:15-10:30,0,42.66,0,0,122.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

43,10:30-10:45,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

44,10:45-11:00,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,417.375

45,11:00-11:15,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,418.77

46,11:15-11:30,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,418.77

47,11:30-11:45,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,418.77

48,11:45-12:00,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.07,26.46,147.515625,29.136,418.77

49,12:00-12:15,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,26.46,147.515625,29.136,418.77

50,12:15-12:30,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,26.46,147.515625,29.136,418.77

51,12:30-12:45,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.342,147.515625,27.315,418.77

52,12:45-13:00,0,42.66,0,0,129.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,20.528,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.342,147.515625,27.315,418.77

53,13:00-13:15,0,42.66,0,0,131.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,24.887,418.77

54,13:15-13:30,0,42.66,0,0,131.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,23.066,418.77

55,13:30-13:45,0,42.66,0,0,132,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

56,13:45-14:00,0,42.66,0,0,132,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

